TOKEN;BEGIN;ORT
167;3896676;taglierete
168;3923136;per
169;3928428;eleganza
170;3991491;Come
171;4005603;come
172;4039119;dissero
173;4061169;i
174;4065138;boscaioli
175;4151133;Io
176;4159953;vi
177;4167009;farò
178;4176711;seguire
179;4201848;un
180;4211991;corso
181;4229631;per
182;4238010;parrucchieri
183;4305042;poi
184;4319154;andrete
185;4338205;nella
186;4350244;foresta
187;4371633;ad
188;4384863;aggiustare
189;4413087;le
190;4419261;chiome
191;4432491;degli
192;4446162;alberi
193;4493790;Ne
194;4499523;farete
195;4515579;alcuni
196;4552002;con
197;4560822;i
198;4564350;capelli
199;4582431;corti
200;4634910;altri
201;4656078;ricci
202;4706352;altri
203;4724874;lisci
204;4768092;altri
205;4790142;con
206;4797198;la
207;4803813;frangetta
208;4846149;Sarà
209;4878152;una
210;4888485;foresta
211;4915011;ben
212;4931852;pettinata
213;4978890;un
214;4989474;capolavoro
215;5020344;d
216;5021667;eleganza
217;5116482;Abituati
218;5143824;ad
219;5148234;obbedire
220;5190129;i
221;5194980;boscaioli
222;5221440;fecero
223;5237757;il
224;5239080;corso
225;5253633;da
226;5260248;parrucchieri
227;5296410;e
228;5301261;poi
229;5311404;andarono
230;5334777;nella
231;5348448;foresta
232;5400486;e
233;5406219;tutti
234;5418126;gli
235;5421213;alberi
236;5440617;furono
237;5456052;pettinati
238;5488686;nei
239;5495301;modi
240;5508972;più
241;5514264;strani
242;5564979;con
243;5578209;trecce
244;5620104;code
245;5654943;ciuffi
246;5691987;frangette
247;5731333;e
248;5737410;così
249;5756814;via
250;5820247;Re
251;5835960;Ricciolino
252;5877648;dall'
253;5891319;alto
254;5904108;della
255;5915574;torre
256;5942475;li
257;5947767;guardava
258;5969817;contento
259;6031998;La
260;6041259;cosa
261;6056253;finì
262;6069042;lì
263;6128577;No
264;6181497;perché
265;6192963;gli
266;6196932;uccelli
267;6214131;passando
268;6235299;sopra
269;6251616;quella
270;6262641;foresta
271;6286896;e
272;6289542;guardando
273;6317766;giù
274;6349518;prima
275;6363189;per
276;6369804;spavento
277;6405966;poi
278;6418755;per
279;6426252;divertimento
280;6468147;si
281;6486228;mettevano
282;6505632;a
283;6512688;starnazzare
284;6555465;schiamazzare
285;6597360;ridere
286;6653367;e
287;6657336;a
288;6660864;forza
289;6679386;di
290;6684237;ridere
291;6709374;scappava
292;6733629;loro
293;6743331;la
294;6749946;pipì
295;6769791;e
296;6771996;la
297;6778170;cacca
298;6822459;e
299;6828280;siccome
300;6848730;venivano
301;6867803;uccelli
302;6893271;da
303;6899445;ogni
304;6908265;parte
305;6925023;del
306;6934725;cielo
307;6955897;a
308;6959862;vedere
309;6974856;quella
310;6987645;curiosità
311;7019397;schiamazzi
312;7090839;cacca
313;7115094;e
314;7117299;pipì
315;7153461;cadevano
316;7173306;dall'
317;7183890;alto
318;7198002;così
319;7213878;abbondanti
320;7260624;che
321;7268121;Re
322;7275177;Ricciolino
323;7306929;scappò
324;7336476;in
325;7343973;terre
326;7358526;lontane
327;7393365;per
328;7402185;non
329;7407918;rovinarsi
330;7437024;l
331;7438788;eleganza
332;7528311;I
333;7530957;boscaioli
334;7557858;smisero
335;7579908;di
336;7583436;acconciare
337;7612542;le
338;7619157;chiome
339;7633710;alle
340;7643412;piante
341;7686189;e
342;7689276;presto
343;7706475;la
344;7713090;foresta
345;7738227;tornò
346;7760277;come
347;7774830;prima
348;7819812;verde
349;7855533;libera
350;7892136;fresca
351;7923888;spettinata
352;7956963;dal
353;7966665;vento
