TOKEN;BEGIN;ORT
1;89523;Bianco
2;115101;e
3;118188;nero
4;213444;c
5;220059;era
6;234171;una
7;241668;gallina
8;265041;bianca
9;313992;contenta
10;346185;di
11;352359;essere
12;370881;bianca
13;421596;che
14;428652;faceva
15;446733;bellissime
16;482013;uova
17;499653;bianche
18;567126;le
19;575064;covava
20;597555;contenta
21;648711;comoda
22;702072;Immaginate
23;728532;come
24;743967;rimase
25;783657;cosa
26;799092;pens√≤
27;844074;cosa
28;863478;disse
29;897876;cosa
30;915075;cocc√≤
31;969975;quando
32;987297;una
33;995337;mattina
34;1017828;guard√≤
35;1035909;l
36;1041201;uovo
37;1056636;appena
38;1074717;fatto
39;1109115;e
40;1115730;vide
41;1135134;che
42;1143072;era
43;1152333;nero
44;1224216;E
45;1229508;questo
46;1263024;cooo
47;1302714;cos
48;1321677;è
49;1344609;strillava
50;1408113;Ma
51;1425192;coooo
52;1462276;come
53;1480437;pu√≤
54;1489698;essermi
55;1511307;venuto
56;1535412;un
57;1542177;uovo
58;1556730;cos√¨
59;1577016;buio
60;1633464;Piangeva
61;1679769;si
62;1692117;sconsolava
63;1756944;e
64;1763118;le
65;1769733;altre
66;1784727;galline
67;1825740;le
68;1834119;facevano
69;1860579;coo
70;1876455;coo
71;1897182;di
72;1902474;consolazione
73;1980972;ma
74;1986264;lei
75;2015370;non
76;2025954;si
77;2033892;consolava
78;2136204;Quando
79;2151198;poi
80;2164869;si
81;2169720;mise
82;2183832;a
83;2186037;covare
84;2240721;non
85;2251305;dico
86;2268504;che
87;2279780;quello
88;2295405;non
89;2301138;lo
90;2309958;covasse
91;2358027;ma
92;2362878;lo
93;2371257;teneva
94;2392425;un
95;2403891;po
96;2414034;discosto
97;2468277;come
98;2483271;per
99;2490768;paura
100;2507526;che
101;2511936;sporcasse
102;2550303;le
103;2556918;altre
104;2572353;uova
105;2642031;Chiss√†
106;2666727;cosa
107;2681280;uscir√†
108;2708622;da
109;2715237;quest'
110;2730672;uovo
111;2762865;si
112;2774772;lamentava
113;2843568;Chiss√†
114;2866941;che
115;2872674;uccellaccio
116;2927358;che
117;2936619;corvaccio
118;3017322;E
119;3021732;se
120;3030993;sar√†
121;3049074;un
122;3054807;pulcino
123;3080826;come
124;3091851;gli
125;3099789;altri
126;3137274;sar√†
127;3160206;tutto
128;3174759;nero
129;3190635;come
130;3204747;la
131;3211362;pece
132;3298239;Per√≤
133;3337929;seppur
134;3365271;controvoglia
135;3423042;lo
136;3431421;covava
137;3481254;perch√©
138;3494484;era
139;3502422;un
140;3509919;uovo
141;3521826;suo
142;3597237;Venne
143;3614877;il
144;3625020;giorno
145;3644424;della
146;3654567;schiusa
147;3726891;le
148;3732624;uova
149;3746295;si
150;3755556;agitavano
151;3779811;sulla
152;3794805;paglia
153;3830918;come
154;3848607;gigantesche
155;3886092;gocce
156;3909465;di
157;3913703;latte
158;3980466;si
159;3991050;videro
160;4008690;beccucci
