TOKEN;BEGIN;ORT
1;90405;I
2;97461;pirati
3;118629;smemorati
4;227556;c'
5;232848;era
6;247401;una
7;255339;nave
8;267687;di
9;274302;pirati
10;312228;che
11;317520;si
12;326781;chiamava
13;345303;Tonno
14;363825;Feroce
15;411453;e
16;415863;navigava
17;437472;i
18;441882;mari
19;469224;facendo
20;491274;abbordaggi
21;570614;spara
22;586530;qua
23;598847;assalta
24;620046;di
25;628425;là
26;647388;ruba
27;;a
28;665469;me
29;679140;rapina
30;;a
31;706041;te
32;734706;i
33;738234;pirati
34;754992;di
35;760284;quella
36;772632;nave
37;804825;agli
38;813645;ordini
39;831726;di
40;834813;capitan
41;868329;Gigi
42;884646;Trinciasquali
43;948150;avevano
44;970641;accumulato
45;1012536;un
46;1021797;gran
47;1035027;tesoro
48;1056195;di
49;1062810;dobloni
50;1103823;zecchini
51;1152774;fiorini
52;1191582;talleri
53;1223775;corone
54;1263465;e
55;1268757;altre
56;1287279;preziosissime
57;1332261;monete
58;1401864;Quando
59;1413405;ne
60;1420461;ebbero
61;1433691;tante
62;1470735;che
63;1475145;la
64;1482201;nave
65;1502760;quasi
66;1521891;affondava
67;1575252;il
68;1581867;capitano
69;1605240;disse
70;1642284;ciurma
71;1662129;ascoltate
72;1723428;Noi
73;1732689;dobbiamo
74;1748565;metter
75;1763559;al
76;1767528;riparo
77;1786491;il
78;1791342;nostro
79;1807659;tesoro
80;1861461;troviamo
81;1881844;un’
82;1894536;isola
83;1922319;e
84;1923642;sotterriamolo
85;1958040;per
86;1968183;bene
87;2029923;Bella
88;2043153;idea
89;2060352;capitano
90;2107539;gridarono
91;2130912;i
92;2135322;pirati
93;2196621;e
94;2200149;trovata
95;2223081;in
96;2230578;mezzo
97;2244249;al
98;2251305;mare
99;2268063;un’
100;2274678;isola
101;2292759;di
102;2297610;terra
103;2311281;molle
104;2349207;vi
105;2356704;seppellirono
106;2386692;il
107;2392425;tesoro
108;2485917;Poi
109;2495178;tornarono
110;2518110;in
111;2526048;giro
112;2543247;per
113;2550744;onde
114;2568825;e
115;2570148;orizzonti
116;2617335;a
117;2619981;sparare
118;2647323;e
119;2653497;abbordare
120;2699361;assalire
121;2738610;e
122;2741256;rapinare
123;2815785;Ma
124;2819754;le
125;2825046;cose
126;2836512;cominciarono
127;2863413;ad
128;2869587;andar
129;2884140;male
130;2924712;perché
131;2935296;le
132;2940147;navi
133;2949849;si
134;2956905;erano
135;2968371;fatte
136;2982703;veloci
137;3019527;mentre
138;3032316;la
139;3036726;vecchia
140;3052161;Tonno
141;3067596;Feroce
142;3088323;era
143;3097509;una
144;3105081;nave
145;3116988;antica
146;3175200;quelle
147;3187107;scappavano
148;3236794;e
149;3242478;i
150;3246637;pirati
151;3263400;cominciavano
152;3294133;a
153;3296475;sentire
154;3318966;mal
155;3328227;di
156;3336606;schiena
157;3353364;e
158;3359097;reumatismi
159;3427011;Insomma
160;3461850;la
161;3468906;pirateria
162;3490515;non
163;3495807;rendeva
164;3519621;come
165;3531528;una
166;3539466;volta
167;3602529;Dopo
168;3613995;tre
169;3621051;anni
170;3636927;di
171;3641778;affari
172;3657654;magri
173;3681027;e
174;3682350;stenti
175;3719394;disse
176;3746295;Gigi
177;3760848;Trinciasquali
178;3843315;Bella
179;3859191;ciurma
180;3891384;sapete
181;3912111;cosa
182;3924018;faremo
183;3970323;Torneremo
184;3994137;sull'
185;4004280;isola
186;4022361;dove
187;4031181;abbiamo
188;4047498;sepolto
189;4068666;il
190;4075281;tesoro
191;4123791;lo
192;4131288;tireremo
193;4155984;fuori
194;4187736;lo
