word,semantic_dissimilarity
I,
tacchini,0.6354292631149292
non,0.2427304983139038
ringraziano,0.27006858587265015
Negli,0.37349289655685425
Stati,0.3954189419746399
Uniti,0.28355899453163147
ogni,0.3232235312461853
quarto,0.4975411295890808
giovedì,0.48204177618026733
di,0.3852981925010681
novembre,0.3115094006061554
è,0.24108320474624634
festa,0.19129246473312378
grandissima,0.337749719619751
perché,0.2101677656173706
si,0.2220287322998047
celebra,0.25674593448638916
il,0.19642114639282227
Thanksgiving,0.43014955520629883
Day,0.22854751348495483
vale,0.49613136053085327
a,0.38317549228668213
dire,0.36529725790023804
il,0.22679811716079712
giorno,0.2711820602416992
del,0.25076931715011597
Ringraziamento,0.32217922806739807
I,0.27015435695648193
Padri,0.3490583300590515
Pellegrini,0.3349246084690094
quelli,0.2741703987121582
che,0.22233861684799194
erano,0.2651641368865967
sbarcati,0.3638870418071747
dalla,0.2682030200958252
Mayflower,0.33309274911880493
dopo,0.22456908226013184
il,0.21801340579986572
primo,0.2671216130256653
abbondante,0.302501380443573
raccolto,0.230019211769104
fatto,0.19990390539169312
l',0.511116623878479
anno,0.26647716760635376
appresso,0.3996528089046478
al,0.270078182220459
loro,0.24447166919708252
arrivo,0.20700156688690186
decisero,0.41879549622535706
di,0.27075421810150146
ringraziare,0.3278213143348694
il,0.27121734619140625
Signore,0.3311658501625061
mettendo,0.31069469451904297
in,0.4115813970565796
tavola,0.2744084596633911
un,0.21459150314331055
grosso,0.24373644590377808
tacchino,0.3090842664241791
animale,0.2561710476875305
prima,0.3064619302749634
a,0.3229503631591797
loro,0.2248079776763916
sconosciuto,0.25827163457870483
ma,0.20207220315933228
molto,0.24749791622161865
molto,0.23058414459228516
apprezzato,0.26937878131866455
dopo,0.2566983699798584
averlo,0.24863344430923462
visto,0.22038936614990234
mangiare,0.273235023021698
agli,0.2896081805229187
indiani,0.2467460036277771
Da,0.3524169921875
quel,0.3843250870704651
giorno,0.29837334156036377
la,0.26037490367889404
tradizione,0.2910221219062805
vuole,0.35659778118133545
che,0.21193546056747437
su,0.24633461236953735
ogni,0.2876476049423218
tavola,0.21012777090072632
imbandita,0.4629535675048828
nelle,0.312156617641449
case,0.26968157291412354
degli,0.25193703174591064
americani,0.21909451484680176
troneggi,0.4739346504211426
un,0.17749762535095215
tacchino,0.3158119320869446
farcito,0.32914218306541443
grasso,0.28813910484313965
e,0.2668212652206421
dorato,0.2631264328956604
appena,0.17981058359146118
tirato,0.23157793283462524
fuori,0.3006531000137329
dal,0.34133535623550415
forno,0.2512500584125519
Ma,0.40320539474487305
non,0.45876747369766235
solo,0.32506829500198364
il,0.19439023733139038
grande,0.2102019190788269
piatto,0.16604119539260864
che,0.22003740072250366
lo,0.21713072061538696
contiene,0.34356236457824707
è,0.16126173734664917
arricchito,0.2535111904144287
da,0.2401551604270935
variopinti,0.3942491114139557
contorni,0.25744765996932983
bandierine,0.3295900225639343
golosità,0.32607966661453247
varie,0.2845016121864319
Al,0.3896465301513672
suo,0.2853427529335022
apparire,0.39227038621902466
in,0.3176153302192688
sala,0.3729303479194641
da,0.46512389183044434
pranzo,0.3303762674331665
scoppia,0.3489684462547302
sempre,0.2282559871673584
l',0.5495100617408752
entusiastico,0.41370150446891785
applauso,0.3481598496437073
dei,0.27779072523117065
presenti,0.26569539308547974
Esso,0.373096227645874
è,0.20278626680374146
insomma,0.3006088137626648
una,0.2723841071128845
specie,0.3315076231956482
d',0.5357281565666199
ospite,0.3026372194290161
d',0.46601760387420654
onore,0.23392099142074585
Milioni,0.4185476005077362
di,0.2139466404914856
tacchini,0.3387130796909332
dunque,0.27626579999923706
ogni,0.2973290681838989
quarto,0.5388237237930298
giorno,0.42314964532852173
di,0.3386344313621521
novembre,0.32396140694618225
ci,0.21902436017990112
lasciano,0.2635049819946289
letteralmente,0.3214876353740692
e,0.30283403396606445
non,0.27077245712280273
metaforicamente,0.3457884192466736
le,0.30804359912872314
penne,0.30014026165008545
Apro,0.4367678761482239
una,0.3115585446357727
piccolissima,0.38036295771598816
parentesi,0.26387420296669006
Sempre,0.3958452343940735
in,0.34375858306884766
America,0.27891185879707336
al,0.3715134859085083
tempo,0.34971481561660767
della,0.31848621368408203
guerra,0.2659723162651062
tra,0.30910390615463257
gli,0.26804065704345703
Stati,0.33590060472488403
del,0.3703247308731079
Nord,0.3142344355583191
e,0.2917705774307251
quelli,0.3072018027305603
del,0.3204411268234253
Sud,0.26968953013420105
a,0.23938453197479248
Gettysburg,0.34485214948654175
si,0.24323928356170654
combattè,0.5141552090644836
una,0.2487945556640625
sanguinosissima,0.41115549206733704
battaglia,0.23093771934509277
che,0.19727367162704468
lasciò,0.2962310314178467
migliaia,0.27008509635925293
di,0.26251745223999023
cadaveri,0.2553640604019165
sul,0.3524402379989624
campo,0.27440357208251953
A,0.34784096479415894
lungo,0.3247777819633484
rimasero,0.3611018657684326
insepolti,0.36283981800079346
e,0.225824773311615
diventarono,0.3497641682624817
quindi,0.3418060541152954
preda,0.315534770488739
dei,0.2603330612182617
corvi,0.34027230739593506
I,0.3415391445159912
quali,0.3143155574798584
non,0.22364574670791626
si,0.19821667671203613
dimenticarono,0.36234137415885925
mai,0.2949095368385315
più,0.3173404335975647
di,0.266607403755188
quei,0.27445530891418457
pasti,0.3065880537033081
abbondanti,0.3099869191646576
tanto,0.4598391056060791
è,0.42209839820861816
vero,0.40747398138046265
che,0.24030214548110962
anche,0.25055932998657227
i,0.1984691619873047
loro,0.17870521545410156
discendenti,0.2763042151927948
per,0.26001614332199097
decenni,0.40439748764038086
e,0.25991421937942505
decenni,0.27925947308540344
continuarono,0.3680170774459839
a,0.2873491644859314
presentarsi,0.27210086584091187
ogni,0.2786436080932617
mattina,0.26026952266693115
nel,0.2998443841934204
campo,0.26504433155059814
ch',0.7955071926116943
era,0.4487723112106323
stato,0.3868441581726074
teatro,0.40842318534851074
della,0.3158003091812134
battaglia,0.2575417160987854
con,0.25824713706970215
la,0.3787461519241333
speranza,0.24426448345184326
di,0.2579500079154968
trovare,0.22404199838638306
nuovo,0.2567189335823059
cibo,0.2156631350517273
fresco,0.24444377422332764
Insomma,0.26827505230903625
la,0.1856071949005127
memoria,0.21206134557724
di,0.18473899364471436
quella,0.20699769258499146
straordinaria,0.2593538165092468
mangiata,0.30761486291885376
si,0.23035717010498047
era,0.2793334722518921
indelebilmente,0.3759844899177551
impressa,0.3672475218772888
nel,0.28834348917007446
loro,0.2112748622894287
DNA,0.238519549369812
Ma,0.2701590955257416
chiusa,0.3603699803352356
la,0.2867758870124817
parentesi,0.2651523947715759
rimane,0.26525771617889404
aperta,0.21930980682373047
una,0.21382445096969604
domanda,0.25517722964286804
com',0.708087146282196
è,0.46991395950317383
che,0.2893592119216919
nel,0.23371285200119019
DNA,0.3480567932128906
dei,0.2560582160949707
tacchini,0.3405996263027191
dopo,0.2811039090156555
quasi,0.3622364401817322
quattrocento,0.4385375678539276
anni,0.20333003997802734
non,0.18659484386444092
si,0.21292316913604736
è,0.23777055740356445
incisa,0.3821319341659546
quella,0.27738213539123535
data,0.22198724746704102
che,0.18844079971313477
segna,0.2140974998474121
annualmente,0.3177749514579773
la,0.2070937156677246
loro,0.18424904346466064
ineluttabile,0.395704984664917
strage,0.2485918402671814
Mi,0.31681352853775024
è,0.3286607265472412
capitato,0.39367324113845825
di,0.28885459899902344
vedere,0.26931992173194885
in,0.25585252046585083
un,0.2599518299102783
documentario,0.31762734055519104
centinaia,0.33934783935546875
di,0.25953125953674316
migliaia,0.2430782914161682
di,0.18581050634384155
tacchini,0.3886316418647766
in,0.2865945100784302
attesa,0.2801474928855896
di,0.27207469940185547
essere,0.2797831892967224
ammazzati,0.3189217448234558
spennati,0.4037053883075714
e,0.21703720092773438
squartati,0.3583502471446991
Non,0.3039437532424927
si,0.25162965059280396
rendevano,0.36555707454681396
minimamente,0.45134681463241577
conto,0.38985419273376465
di,0.28585493564605713
quale,0.3912401795387268
terribile,0.3325924873352051
destino,0.30599546432495117
li,0.20522451400756836
aspettava,0.37898266315460205
da,0.3014873266220093
lì,0.4763321280479431
a,0.3396261930465698
poche,0.3344975709915161
ore,0.2738923132419586
Negli,0.4346408247947693
occhi,0.3364567160606384
sbarrati,0.4316650629043579
di,0.25626593828201294
tanti,0.28816723823547363
animali,0.2563435435295105
portati,0.3537524342536926
al,0.283682644367218
macello,0.37548330426216125
m',0.6788517236709595
è,0.36925631761550903
capitato,0.407726526260376
di,0.23050063848495483
leggere,0.3205258250236511
il,0.24464797973632812
terrore,0.2552763819694519
per,0.30745643377304077
la,0.3096705675125122
prossima,0.30109459161758423
fine,0.2211296558380127
forse,0.27551937103271484
sentivano,0.23547181487083435
l',0.3836463689804077
odore,0.33378303050994873
del,0.2726028561592102
sangue,0.27642637491226196
delle,0.27184027433395386
vittime,0.23172152042388916
che,0.2317570447921753
li,0.2139224410057068
avevano,0.39099395275115967
preceduti,0.38344335556030273
I,0.24193698167800903
tacchini,0.38577666878700256
invece,0.24362069368362427
non,0.1892130970954895
davano,0.2973341941833496
il,0.35402780771255493
minimo,0.43516790866851807
segno,0.3638760447502136
di,0.22957903146743774
irrequietezza,0.31760141253471375
Stupidità,0.40515100955963135
assoluta,0.263627290725708
o,0.30635690689086914
suprema,0.3010295033454895
dignità,0.26136040687561035
Più,0.7733794450759888
ci,
ragiono,0.5343128442764282
e,0.5706849694252014
più,0.45487868785858154
mi,0.379949688911438
viene,0.42142605781555176
da,0.41737210750579834
pensare,0.240700364112854
che,0.2832346558570862
possa,0.2946375608444214
trattarsi,0.38098448514938354
di,0.30595964193344116
suprema,0.3511298894882202
dignità,0.29496094584465027
Perché,0.3315940499305725
se,0.2472630739212036
gli,0.2134995460510254
americani,0.24557644128799438
quel,0.30111581087112427
giorno,0.25358062982559204
ringraziano,0.29620033502578735
i,0.17695778608322144
tacchini,0.3350066840648651
non,0.15248847007751465
hanno,0.21224713325500488
nessun,0.3780205249786377
motivo,0.35797351598739624
di,0.26170653104782104
ringraziare,0.2685992419719696
E,0.31575101613998413
infatti,0.30611446499824524
a,0.2944374680519104
memoria,0.378390371799469
d',0.6310925483703613
americano,0.2262023687362671
non,0.17879199981689453
c',0.575743556022644
è,0.33344584703445435
mai,0.2665601372718811
stato,0.2671889066696167
un,0.17566752433776855
tacchino,0.3564804494380951
che,0.22127658128738403
prima,0.23051434755325317
d',0.6407245397567749
esser,0.3748801350593567
ammazzato,0.28699520230293274
abbia,0.279460072517395
chiesto,0.3852819800376892
la,0.37360626459121704
parola,0.35882121324539185
per,0.2641255259513855
dichiarare,0.28339970111846924
anche,0.2294529676437378
a,0.2504018545150757
nome,0.3211784362792969
dei,0.2612839937210083
suoi,0.2303767204284668
colleghi,0.2634812593460083
di,0.24522429704666138
essere,0.20447593927383423
lieto,0.2963855266571045
d',0.5671284794807434
immolarsi,0.34745708107948303
per,0.17958807945251465
contribuire,0.3155122399330139
alla,0.24339258670806885
felicità,0.2614474892616272
degli,0.3041766881942749
americani,0.23165494203567505
Sia,0.3764038681983948
lode,0.3925013542175293
dunque,0.29672878980636597
alla,0.23482710123062134
dignità,0.23823082447052002
dei,0.22082167863845825
tacchini,0.3699039816856384
che,0.20058786869049072
muoiono,0.2517096996307373
ma,0.3213629126548767
non,0.24541860818862915
ringraziano,0.33992210030555725
Mentre,0.3704255223274231
ci,0.3908109664916992
sono,0.28431159257888794
tanti,0.26256871223449707
capi,0.2576727271080017
di,0.30064713954925537
Stato,0.30284327268600464
che,0.19897261261940002
invitati,0.2798115015029907
al,0.28484994173049927
tavolo,0.3201834559440613
del,0.2633434534072876
potente,0.23228740692138672
alleato,0.30835163593292236
americano,0.1949729323387146
come,0.23244088888168335
ospiti,0.27378523349761963
d',0.5071957111358643
onore,0.21594423055648804
fanno,0.22008109092712402
la,0.43113553524017334
stessa,0.36150217056274414
fine,0.3223973512649536
dei,0.2493288516998291
tacchini,0.3203224539756775
E,0.29348647594451904
loro,0.22644734382629395
oltretutto,0.23842716217041016
ringraziano,0.29219117760658264
