BEGIN,Zipf_freq,type_of_words,word
91287.0,7.039560886,function,il
101430.0,5.011715611,content,re
112455.0,3.537276204,content,parrucchiere
224910.0,6.166704172,function,c
229761.0,6.283626334,content,era
238140.0,6.801817508,function,una
248283.0,5.820011577,content,volta
280917.0,7.065833912,function,un
285327.0,4.341833104,content,regno
303408.0,7.232814475,function,di
310905.0,3.353786223,content,foreste
372204.0,4.324621776,content,alberi
395136.0,4.272090445,content,belli
422919.0,7.250456545,function,che
428652.0,6.553884221,function,si
440118.0,1.734991274,content,stendevano
470547.0,4.469676831,function,dappertutto
529641.0,2.065984493,content,colorando
560511.0,7.055331658,function,la
566244.0,5.30993154,content,terra
584325.0,7.232814475,function,di
590265.0,4.586948127,content,verde
635922.0,1.491953226,content,profumando
665910.0,7.039560886,function,il
674730.0,4.98721997,content,cielo
702072.0,6.620271703,function,con
708687.0,6.624997683,function,le
718609.0,3.827411126,content,foglie
733824.0,1.19092323,content,spettinate
845397.0,6.797274494,function,in
852894.0,5.16145606,content,mezzo
,7.004335738,function,a
872739.0,5.90824416,function,quel
883323.0,4.341833104,content,regno
900522.0,3.010467166,content,forestale
950796.0,6.166704172,function,c
956088.0,6.283626334,content,era
966672.0,7.065833912,function,un
970200.0,4.307198818,content,castello
1020033.0,2.741151583,function,e
1024443.0,6.069364593,function,nel
1033704.0,4.307198818,content,castello
1059282.0,3.600856353,content,vivevano
1085301.0,6.584780852,function,i
1089711.0,5.011715611,content,re
1125873.0,7.250456545,function,che
1129842.0,2.469676831,content,sedevano
1157184.0,6.000068652,function,su
1168209.0,7.065833912,function,un
1171296.0,3.940272991,content,trono
1188054.0,7.232814475,function,di
1193787.0,4.37004396,content,pietra
1228626.0,5.264146532,content,messo
1251117.0,5.666529051,function,sulla
1263906.0,4.24323233,content,torre
1281987.0,6.382555861,function,più
1289043.0,4.688405767,content,alta
1340640.0,2.741151583,function,e
1346814.0,6.577812618,function,da
1352106.0,4.510341619,function,lassù
1395324.0,4.560417392,content,stavano
1416051.0,7.004335738,function,a
1421343.0,5.011387421,content,guardare
1444716.0,6.227520191,function,gli
1451331.0,4.324621776,content,alberi
1494990.0,2.741151583,function,e
1499841.0,7.259198169,function,non
1508661.0,3.552651066,content,davano
1522332.0,6.144963021,function,mai
1538649.0,4.740416943,content,ordini
