BEGIN,semantic_dissimilarity,type_of_words,word
91287.0,,function,Il
101430.0,0.7093410491943359,content,re
112455.0,0.4366324245929718,content,parrucchiere
224910.0,0.4750657081604004,function,C'
229761.0,0.4179615378379822,content,era
238140.0,0.4028376340866089,function,una
248283.0,0.3401593565940857,content,volta
280917.0,0.2659004330635071,function,un
285327.0,0.3794576525688171,content,regno
303408.0,0.379423439502716,function,di
310905.0,0.3943546414375305,content,foreste
372204.0,0.3860840797424316,content,alberi
395136.0,0.3995251655578613,content,belli
422919.0,0.3065545558929443,function,che
428652.0,0.3349537253379822,function,si
440118.0,0.4065047204494476,content,stendevano
470547.0,0.4054805636405945,function,dappertutto
529641.0,0.3646178245544433,content,colorando
560511.0,0.3203268051147461,function,la
566244.0,0.3785507082939148,content,terra
584325.0,0.4010410904884338,function,di
590265.0,0.3321810364723205,content,verde
635922.0,0.3917421102523803,content,profumando
665910.0,0.2772762775421142,function,il
674730.0,0.3771043419837951,content,cielo
702072.0,0.2944759130477905,function,con
708687.0,0.2554223537445068,function,le
718609.0,0.3880751729011535,content,foglie
733824.0,0.3847753405570984,content,spettinate
845397.0,0.3822983503341675,function,In
852894.0,0.5038282871246338,content,mezzo
,0.3767943382263183,function,a
872739.0,0.4062091708183288,function,quel
883323.0,0.4046268463134765,content,regno
900522.0,0.4758379459381103,content,forestale
950796.0,0.4013912677764892,function,c'
956088.0,0.3755185604095459,content,era
966672.0,0.2826948165893554,function,un
970200.0,0.3846122026443481,content,castello
1020033.0,0.2815755605697632,function,e
1024443.0,0.3319345116615295,function,nel
1033704.0,0.3341172933578491,content,castello
1059282.0,0.3585894107818603,content,vivevano
1085301.0,0.3068671226501465,function,i
1089711.0,0.380427747964859,content,Re
1125873.0,0.3075632452964782,function,che
1129842.0,0.3645563423633575,content,sedevano
1157184.0,0.3255679607391357,function,su
1168209.0,0.2470440864562988,function,un
1171296.0,0.3585669994354248,content,trono
1188054.0,0.3787698149681091,function,di
1193787.0,0.3871629238128662,content,pietra
1228626.0,0.3276249170303345,content,messo
1251117.0,0.2992973327636719,function,sulla
1263906.0,0.3227449059486389,content,torre
1281987.0,0.4154204130172729,function,più
1289043.0,0.3649142980575561,content,alta
1340640.0,0.3040214776992798,function,e
1346814.0,0.3968480229377746,function,da
1352106.0,0.3625628054141998,function,lassù
1395324.0,0.3056360483169555,content,stavano
1416051.0,0.3395668864250183,function,a
1421343.0,0.3702373504638672,content,guardare
1444716.0,0.2712802290916443,function,gli
1451331.0,0.3646331429481506,content,alberi
1494990.0,0.2898910641670227,function,e
1499841.0,0.308373749256134,function,non
1508661.0,0.4101245403289795,content,davano
1522332.0,0.4176430702209472,function,mai
1538649.0,0.3667191863059997,content,ordini
1570842.0,0.5152506828308105,function,se
1579662.0,0.4839480519294739,function,non
1592451.0,0.4324307143688202,function,questi
1659483.0,0.4560817778110504,content,Alberi
1701819.0,0.3985924422740936,content,muovete
1724751.0,0.3014358878135681,function,i
1728720.0,0.3700629770755768,content,rami
1809864.0,0.3722772896289825,content,Alberi
1855728.0,0.3536178171634674,content,respirate
1950543.0,0.3207546770572662,content,Alberi
1992438.0,0.3167707324028015,content,bevete
2016693.0,0.2927959561347961,function,la
2023308.0,0.369797796010971,content,rugiada
2103570.0,0.4228289723396301,function,E
2109744.0,0.3330737352371216,function,gli
2113713.0,0.3575062155723572,content,alberi
2144142.0,0.3457649052143097,content,muovevano
2170602.0,0.2649080753326416,function,i
2175453.0,0.2993631660938263,content,rami
2203236.0,0.2810262441635132,content,respiravano
2255715.0,0.2488541007041931,function,e
2263212.0,0.264691025018692,content,bevevano
2286585.0,0.1928503513336181,function,la
2292318.0,0.330564796924591,content,rugiada
2338623.0,0.3552660942077636,function,perché
2351853.0,0.3584764003753662,function,quelle
2365083.0,0.3482734560966491,function,erano
2380077.0,0.3509482145309448,content,cose
2409624.0,0.3664092421531677,function,che
2415357.0,0.4025188684463501,function,naturalmente
2452842.0,0.3622479438781738,function,si
2462985.0,0.3969823718070984,content,fanno
