TOKEN;BEGIN;ORT
0;90405;Le
1;100548;posate
2;125685;sposate
3;227115;c'
4;232848;era
5;244755;una
6;254457;volta
7;292383;una
8;304069;forchetta
9;328986;molto
10;344862;lucida
11;386316;con
12;394695;i
13;398469;denti
14;414981;d‚Äô
15;416304;argento
16;512442;Tutti
17;528759;la
18;537579;ammiravano
19;567126;e
20;571095;la
21;577710;volevano
22;596673;in
23;602406;sposa
24;682227;Arriv??
25;696339;il
26;702072;cavatappi
27;757638;e
28;762048;facendo
29;785451;un
30;794241;giro
31;807912;di
32;812763;danza
33;833049;girondina
34;863919;disse
35;920367;Bella
36;935140;forchetta
37;959175;lucente
38;1011213;guardami
39;1034586;un
40;1043406;po'
41;1089711;io
42;1101177;giro
43;1117494;brillo
44;1159830;tiro
45;1185849;strappo
46;1212309;e
47;1214514;stappo
48;1264347;Non
49;1274049;sono
50;1292130;un
51;1300509;tipo
52;1311534;bello
53;1326087;e
54;1327410;interessante
55;1416492;Sposami
56;1449126;forchetta
57;1505133;e
58;1506456;stapperemo
59;1533357;insieme
60;1558494;una
61;1565109;bottiglia
62;1585395;di
63;1588482;spumante
64;1678446;La
65;1687266;forchetta
66;1710198;rispose
67;1776789;Bello
68;1795311;mio
69;1827063;tu
70;1832796;stappi
71;1870722;strappi
72;1915263;ma
73;1921878;non
74;1931139;mi
75;1937754;acchiappi
76;2021544;E
77;2023308;il
78;2032128;cavatappi
79;2059911;deluso
80;2101806;se
81;2111949;ne
82;2117241;and??
83;2130471;nel
84;2137968;cassetto
85;2238516;Ed
86;2243808;ecco
87;2256156;il
88;2263212;coltello
89;2333772;lama
90;2351412;luccicante
91;2388015;ed
92;2391984;affilata
93;2441817;che
94;2447550;si
95;2459898;fece
96;2472687;avanti
97;2533545;e
98;2537514;mostrandosi
99;2576322;di
100;2582055;qua
101;2591757;e
102;2595285;di
103;2603223;l?†
104;2613807;disse
105;2666727;Forchetta
106;2693187;deliziosa
107;2745225;guardami
108;2768157;un
109;2776095;po'
110;2813580;io
111;2820636;taglio
112;2844009;sego
113;2879289;spello
114;2911041;buco
115;2948085;divido
116;2968812;e
117;2971017;spartisco
118;3048633;Se
119;3057453;mi
120;3066273;sposi
121;3109932;sar??
122;3131541;come
123;3142566;una
124;3152268;spada
125;3171672;al
126;3178728;tuo
127;3191076;fianco
128;3268692;E
129;3270456;la
130;3278835;forchetta
131;3337047;Bello
132;3351600;mio
133;3385557;tu
134;3394818;tagli
135;3410253;tagli
136;3445533;ma
137;3450384;non
138;3460527;mi
139;3466701;pigli
140;3528441;E
141;3529764;il
142;3535938;coltello
143;3556665;se
144;3564603;ne
145;3569454;and??
146;3585330;al
147;3591945;suo
148;3602970;posto
149;3622815;nel
150;3633840;cassetto
151;3733065;Arriva
152;3750705;il
153;3755556;cucchiaio
154;3809799;piano
155;3828321;piano
156;3851253;col
157;3860073;suo
158;3871980;testone
159;3898881;tondo
160;3934602;e
161;3936807;dice
162;3995019;Eccomi
163;4013982;qui
164;4022361;cara
165;4035591;forchetta
166;4088511;Non
167;4096890;ti
168;4103505;senti
169;4120263;un
170;4126437;po
171;4132611;sola
172;4204053;Io
173;4216842;ho
174;4219488;un
175;4222575;bel
176;4231395;posto
177;4248594;nel
178;4258296;cassetto
179;4286961;con
180;4294458;uno
181;4300632;spazio
182;4324887;vuoto
183;4367223;Vuoi
184;4376484;venire
185;;a
186;4393683;stare
187;4408677;con
188;4415292;me
189;4488939;La
190;4494231;forchetta
191;4514076;lo
192;4519368;guard??
193;4575375;ed
194;4580226;ecco
195;4593015;che
196;4597425;guardandolo
197;4627854;non
198;4636074;vide
199;4650345;solo
200;4663575;lui
201;4692681;ma
202;4697091;la
203;4704147;propria
204;4719582;immagine
205;4778235;perch?©
206;4789260;anche
207;4799403;il
208;4806018;cucchiaio
209;4836006;era
210;4842621;ben
211;4856292;pulito
212;4887603;lucido
213;4912740;come
214;4924647;uno
215;4931262;specchio
216;5013288;per??
217;5024313;non
218;5031810;si
219;5038866;vide
220;5049009;com'
221;5057829;era
222;5078556;ma
223;5078556;a
224;5086935;testa
225;5104134;in
226;5113395;gi??
227;5152644;perch?©
228;5167197;se
229;5177340;ci
230;5184396;si
231;5188806;guarda
232;5209092;nella
233;5219235;parte
234;5234229;concava
235;5256720;di
236;5262012;un
237;5267304;cucchiaio
238;5292000;succede
239;5313609;cos?¨
240;5397840;La
241;5405557;forchetta
242;5426064;si
243;5433561;mise
244;;a
245;5452524;ridere
246;5506767;poi
247;5517792;gir??
248;5527494;dall'
249;5536314;altra
250;5548662;parte
251;5565861;e
252;5567184;si
253;5578209;specchi??
254;5638185;e
255;5639508;si
256;5653179;vide
257;5669496;grassa
258;5694192;grassa
259;5743584;perch?©
260;5756373;chi
261;5762988;si
262;5771808;specchia
263;5790771;nella
264;5801355;parte
265;5815467;convessa
266;5838840;di
267;5843250;un
268;5850306;cucchiaio
269;5891760;si
270;5903226;vede
271;5913369;cos?¨
272;5998482;Allora
273;6013035;la
274;6020091;forchetta
275;6041700;rise
276;6058017;forte
277;6081831;e
278;6083154;disse
279;6128136;Non
280;6138720;ti
281;6144894;sposo
282;6167826;per
283;6175764;la
284;6182379;casa
285;6200901;o
286;6206634;per
287;6215454;le
288;6220746;lire
289;6248970;ma
290;6257790;perch?©
291;6271902;mi
292;6279399;fai
293;6286014;divertire
294;6357897;Cos?¨
295;6375757;forchetta
296;6394500;e
297;6399792;cucchiaio
298;6439482;diventarono
299;6476526;le
300;6482700;posate
301;6505632;sposate
302;6552819;e
303;6557670;abitarono
304;6587658;nel
305;6598242;cassetto
306;6639255;lui
307;6651603;in
308;6653367;una
309;6661525;stanza
310;6700113;e
311;6701436;lei
312;6714666;nell'
313;6726132;altra
314;6753915;per
315;6760089;stare
316;6778611;pi??
317;6785667;comodi
318;6872544;Per??
319;6918849;spesso
320;6957216;stavano
321;6977943;vicini
322;7033950;e
323;7035714;vicini
324;7054677;oggi
325;7071876;vicini
326;7088193;domani
327;7122591;dopo
328;7133175;qualche
329;7148169;mese
330;7165809;nella
331;7174629;cameretta
332;7198002;pi??
333;7206381;piccola
334;7226226;del
335;7232841;cassetto
336;7261065;si
337;7269885;sent?¨
338;7288407;strillare
339;7354998;Chi
340;7361613;era
341;7367787;arrivato
342;7414974;Un
343;7423353;cucchiaino
344;7493472;E
345;7496559;dopo
346;7508025;qualche
347;7524342;tempo
348;7542864;ancora
349;7563591;strilli
350;7618716;era
351;7628859;arrivata
352;7662816;una
353;7675384;forchettina
