BEGIN,surprisal,type_of_words,word
70119.0,0.0,function,I
77616.0,9.819415092468262,,tre
86727.0,20.267803192138672,content,linguaggi
177842.0,22.27808380126953,function,C'
181692.0,4.519412040710449,content,era
189630.0,2.6995561122894287,function,una
196686.0,3.2780277729034424,content,volta
211680.0,5.111340045928955,function,in
220059.0,11.26643180847168,content,Svizzera
254016.0,2.4461944103240967,function,un
260190.0,7.383594989776611,content,vecchio
278271.0,10.232501029968262,content,conte
312333.0,3.3951587677001958,function,che
316867.0,4.041233062744141,content,aveva
329868.0,3.674830436706543,function,un
339570.0,9.682388305664062,content,unico
359194.0,4.606233596801758,content,figlio
389403.0,4.065305709838867,function,ma
397341.0,12.788687705993652,function,così
412335.0,18.09672737121582,content,stupido
437913.0,2.9498605728149414,function,che
442203.0,2.5023701190948486,function,non
448938.0,3.0320372581481934,content,riusciva
,0.3893554806709289,function,a
467901.0,9.393731117248535,content,imparare
487305.0,6.732340335845947,function,nulla
541107.0,5.802096366882324,function,Allora
553014.0,3.660862684249878,function,il
557865.0,2.916388273239136,content,padre
572859.0,8.846065521240234,content,disse
596232.0,21.265384674072266,content,Ascolta
620046.0,5.831267356872559,content,figlio
634599.0,2.762284994125366,function,mio
654444.0,6.842584133148193,function,per
661059.0,6.178306579589844,function,quanto
676935.0,7.725618362426758,function,io
684432.0,11.029829025268556,content,faccia
702072.0,7.091032981872559,function,non
707364.0,7.283370494842529,content,riesco
724333.0,0.4495518207550049,function,a
727650.0,15.303927421569824,content,cacciarti
749700.0,9.95499324798584,function,niente
763604.0,7.739080905914307,function,in
770427.0,9.150001525878906,content,testa
817173.0,8.676756858825684,function,Devi
824670.0,4.518068313598633,content,andare
839664.0,5.440155029296875,function,via
848925.0,6.655002117156982,function,di
852894.0,12.046426773071287,function,qui
887292.0,18.27488136291504,content,maestri
,16.453968048095703,content,insigni
937566.0,22.115108489990234,content,proveranno
961574.0,3.5119102001190186,function,a
964026.0,4.668190002441406,content,fare
983871.0,10.31146240234375,function,ciò
993573.0,0.2450412660837173,function,che
997101.0,5.624849319458008,function,io
,3.053903102874756,function,non
1008567.0,4.260429382324219,function,ho
1012977.0,25.90700340270996,content,potuto
1079568.0,4.273757457733154,function,Il
1085742.0,6.781972885131836,content,giovane
1102500.0,5.365556240081787,function,fu
1106469.0,7.916563510894775,function,così
1117935.0,14.07395362854004,content,mandato
1139976.0,3.762143135070801,function,in
1143438.0,8.582590103149414,function,un'
1147041.0,2.3088319301605225,content,altra
1161153.0,3.261992931365967,content,città
1198638.0,2.5007569789886475,function,e
1199961.0,7.695497035980225,content,rimase
1218924.0,9.794525146484377,function,presso
,3.4440455436706543,function,un
1240533.0,7.434075355529785,content,maestro
1256850.0,5.152397632598877,function,per
1264347.0,3.235167980194092,function,un
1268316.0,8.666045188903809,content,intero
1289925.0,2.157872200012207,content,anno
1324653.0,12.425426483154297,content,Trascorso
1347696.0,2.055874824523926,function,questo
1360044.0,2.486001968383789,content,periodo
1382976.0,9.859352111816406,content,tornò
1399293.0,1.676167368888855,function,a
1404585.0,2.769599437713623,content,casa
1438983.0,1.940835237503052,function,e
1443066.0,7.299806594848633,function,il
1450449.0,1.6869887113571167,content,padre
1462356.0,4.991936206817627,function,gli
1472499.0,5.338761329650879,content,chiese
1514835.0,12.492273330688477,function,Ebbene
1546701.0,5.546654224395752,function,che
1552761.0,3.2634546756744385,function,cosa
1561581.0,3.5559604167938232,function,hai
,7.737909317016602,content,imparato
1626849.0,4.24876070022583,function,Il
1633905.0,4.0707688331604,content,figlio
1645371.0,1.1449956893920898,content,rispose
1688148.0,22.581275939941406,content,Babbo
1724310.0,5.280511856079102,function,ho
1729602.0,1.4610539674758911,content,imparato
1756503.0,6.488131999969482,function,quello
1767969.0,0.0653891786932945,function,che
1770174.0,11.359455108642578,content,dicono
1789137.0,4.098404407501221,function,i
1794429.0,17.729238510131836,content,cani
1855287.0,18.65529441833496,content,Dio
1870281.0,18.742698669433597,content,guardi
1909530.0,13.170719146728516,content,esclamò
1929816.0,1.2880308628082275,function,il
1937754.0,2.601702690124512,content,padre
1972593.0,12.492823600769045,function,è
1976562.0,5.359305381774902,function,tutto
1990233.0,10.880243301391602,function,qui
2032128.0,9.381342887878418,function,Devi
2041389.0,1.548190355300903,content,andare
2055139.0,6.916715145111084,function,in
,5.974549770355225,function,un'
2063439.0,0.0387040227651596,content,altra
2076669.0,2.583015203475952,content,città
2104452.0,10.564102172851562,function,presso
2118564.0,0.6885880827903748,function,un
2124738.0,3.8314404487609854,content,altro
2138850.0,5.307605266571045,content,maestro
2205000.0,1.9072296619415283,function,Il
2212938.0,2.40031361579895,content,giovane
2228373.0,9.740365982055664,content,andò
2272914.0,11.421491622924805,function,e
2278647.0,8.812015533447266,function,anche
2290113.0,8.611111640930176,function,questa
2305107.0,0.3354233503341675,content,volta
2320101.0,7.359782695770264,function,vi
2326716.0,5.42833137512207,function,si
2332449.0,7.864335060119629,content,fermò
2345679.0,7.223793506622314,function,un
2352735.0,6.915199279785156,content,anno
2395512.0,6.042858123779297,function,Quando
2409624.0,12.423359870910645,content,ritornò
2431233.0,2.1527156829833984,function,il
2437848.0,0.9513218402862548,content,padre
2451519.0,2.4624361991882324,content,disse
2482389.0,6.555967330932617,function,Ebbene
2521638.0,0.7856462597846985,function,che
2528694.0,0.0036313112359493,function,cosa
2537073.0,0.1628561168909073,function,hai
,7.018716335296631,content,imparato
2595285.0,1.332418441772461,function,Il
2602341.0,1.5270473957061768,content,figlio
2611161.0,1.831661581993103,content,rispose
2658789.0,2.1441242694854736,content,Babbo
2687454.0,1.8679770231246948,function,ho
2692305.0,0.060368075966835,content,imparato
2722293.0,0.1347556263208389,function,quello
2733318.0,0.0174281112849712,function,che
2736405.0,0.0974798649549484,content,dicono
2754486.0,6.865201950073242,function,gli
2761101.0,3.6798653602600098,content,uccelli
2823723.0,6.977142333984375,function,Allora
2836512.0,2.5340569019317627,function,il
2842686.0,1.4027968645095823,content,padre
2854593.0,7.508020401000977,content,andò
2864736.0,2.6584901809692383,function,in
2870910.0,17.814693450927734,content,collera
2890755.0,0.754708468914032,function,e
2895606.0,4.3472089767456055,content,disse
2924271.0,48.07345581054688,content,Sciagurato
2974986.0,7.345229148864746,function,Hai
2979396.0,9.952460289001465,content,perduto
2998800.0,2.092372417449951,function,tutto
3012471.0,5.090592861175537,function,quel
3020409.0,2.9135961532592773,content,tempo
3035844.0,7.698960781097412,content,prezioso
3059217.0,10.904026985168455,function,senza
3074211.0,8.593548774719238,content,imparare
3096261.0,4.123581409454346,function,nulla
3112137.0,3.1291627883911133,function,e
3114342.0,3.7225759029388423,function,non
3124926.0,5.200453758239746,function,ti
3128454.0,10.454575538635254,content,vergogni
3150504.0,1.2132822275161743,function,di
3154032.0,24.10615921020508,content,comparirmi
3182697.0,17.232986450195312,function,davanti
3237822.0,6.35941219329834,function,Ti
3240027.0,31.290512084960938,content,manderò
3257226.0,7.183084964752197,function,da
3261636.0,4.11141300201416,function,un
3269133.0,9.035109519958496,content,terzo
3287214.0,4.547576904296875,content,maestro
3328668.0,3.523524045944214,function,ma
3335402.0,6.442654609680176,function,se
3343662.0,9.638138771057127,function,anche
3354687.0,6.963806629180908,function,questa
3370122.0,0.6174945831298828,content,volta
3389085.0,3.1152355670928955,function,non
3394818.0,20.419187545776367,content,impari
3412458.0,15.649551391601562,function,nulla
3438918.0,3.272693395614624,function,non
3446415.0,8.334999084472656,function,voglio
3459645.0,6.167386054992676,function,più
3471111.0,4.529491424560547,function,essere
3488310.0,6.185145378112793,function,tuo
3496248.0,7.229356288909912,content,padre
3559752.0,8.991713523864746,function,Così
,2.8232240676879883,function,il
3582243.0,3.432368278503418,content,giovane
3599883.0,2.549979448318481,function,fu
3604734.0,3.302750587463379,content,portato
3624579.0,6.628425121307373,function,da
3630312.0,1.1962926387786863,function,un
3636045.0,3.880819797515869,content,terzo
3653685.0,0.1912857741117477,content,maestro
3697785.0,7.298576831817627,function,presso
3711456.0,3.702670574188232,function,il
3719394.0,5.541829109191895,function,quale
3738798.0,6.378878593444824,content,rimase
3757761.0,5.8611273765563965,function,un
3763935.0,3.687788963317871,content,altro
3777606.0,10.392318725585938,content,anno
3833004.0,3.887230396270752,function,Quando
3845079.0,7.527675151824951,function,finalmente
3871980.0,7.582778453826904,content,ritornò
