BEGIN,Zipf_freq,type_of_words,word
70119.0,6.584780852,function,i
77616.0,5.607871462,content,tre
91485.0,2.304866582,content,linguaggi
177842.0,6.166704172,function,c
181692.0,6.283626334,content,era
189630.0,6.801817508,function,una
196686.0,5.820011577,content,volta
211680.0,6.797274494,function,in
220059.0,1.19092323,content,svizzera
254016.0,7.065833912,function,un
260190.0,5.213969814,content,vecchio
278271.0,4.216024191,content,conte
312333.0,7.250456545,function,che
316867.0,5.632280537,content,aveva
329868.0,7.065833912,function,un
339570.0,5.132111555,content,unico
359194.0,5.577484615,content,figlio
389403.0,6.662005813,function,ma
397341.0,6.287788074,function,così
412335.0,5.022952877,content,stupido
437913.0,7.250456545,function,che
442203.0,7.259198169,function,non
448938.0,4.056027205,content,riusciva
,7.004335738,function,a
467901.0,4.648350923,content,imparare
487305.0,5.485224084,function,nulla
541107.0,6.072527547,function,allora
553014.0,7.039560886,function,il
557865.0,5.779710181,content,padre
572859.0,4.869305017,content,disse
596232.0,5.267181268,content,ascolta
620046.0,5.577484615,content,figlio
634599.0,6.336217551,function,mio
654444.0,6.912435835,function,per
661059.0,5.840749557,function,quanto
676935.0,6.536707533,function,io
684432.0,5.537413123,content,faccia
702072.0,7.259198169,function,non
707364.0,5.276962561,content,riesco
724333.0,7.004335738,function,a
727650.0,2.98331492,content,cacciarti
749700.0,6.061505616,function,niente
763604.0,6.797274494,function,in
770427.0,5.506904066,content,testa
817173.0,5.770421013,function,devi
824670.0,5.922979074,content,andare
839664.0,5.774643298,function,via
848925.0,7.232814475,function,di
852894.0,6.432892842,function,qui
887292.0,3.416232512,content,maestri
911547.0,1.367014489,content,insigni
937566.0,3.099408249,content,proveranno
961574.0,7.004335738,function,a
964026.0,6.231286207,content,fare
983871.0,5.604315209,function,ciò
993573.0,7.250456545,function,che
997101.0,6.536707533,function,io
1004157.0,7.259198169,function,non
1008567.0,6.720262455,function,ho
1012977.0,5.212525946,content,potuto
1079568.0,7.039560886,function,il
1085742.0,5.000550272,content,giovane
1102500.0,5.104021496,function,fu
1106469.0,6.287788074,function,così
1117935.0,5.057653501,content,mandato
1139976.0,6.797274494,function,in
1143438.0,7.065833912,function,un
1147041.0,5.649409994,content,altra
1161153.0,5.377045756,content,città
1198638.0,2.741151583,function,e
1199961.0,3.767840186,content,rimase
1218924.0,3.979798346,function,presso
1233918.0,7.065833912,function,un
1240533.0,4.725900693,content,maestro
1256850.0,6.912435835,function,per
1264347.0,7.065833912,function,un
1268316.0,4.686398186,content,intero
1289925.0,5.351616804,content,anno
1324653.0,3.922108938,content,trascorso
1347696.0,6.484206212,function,questo
1360044.0,4.64424157,content,periodo
1382976.0,3.802115291,content,tornò
1399293.0,7.004335738,function,a
1404585.0,6.003702937,content,casa
1438983.0,2.741151583,function,e
1443066.0,7.039560886,function,il
1450449.0,5.779710181,content,padre
1462356.0,6.227520191,function,gli
1472499.0,4.030401277,content,chiese
1514835.0,3.581095124,function,ebbene
1546701.0,7.250456545,function,che
1552761.0,6.632253028,function,cosa
1561581.0,6.477590733,function,hai
1566873.0,4.665649272,content,imparato
1626849.0,7.039560886,function,il
1633905.0,5.577484615,content,figlio
1645371.0,3.603383777,content,rispose
1688148.0,1.19092323,content,babbo
1724310.0,6.720262455,function,ho
1729602.0,4.665649272,content,imparato
1756503.0,6.160949149,function,quello
1767969.0,7.250456545,function,che
1770174.0,5.048225566,content,dicono
1789137.0,6.584780852,function,i
1794429.0,4.594472684,content,cani
1855287.0,2.480957841,content,dio
1870281.0,4.867388203,content,guardi
1909530.0,2.120342156,content,esclamò
1929816.0,7.039560886,function,il
1937754.0,5.779710181,content,padre
1972593.0,7.249521761,function,è
1976562.0,6.306603623,function,tutto
1990233.0,6.432892842,function,qui
2032128.0,5.770421013,function,devi
2041389.0,5.922979074,content,andare
2055139.0,6.797274494,function,in
2061234.0,7.065833912,function,un
2063439.0,5.649409994,content,altra
2076669.0,5.377045756,content,città
2104452.0,3.979798346,function,presso
2118564.0,7.065833912,function,un
2124738.0,5.925371002,content,altro
2138850.0,4.725900693,content,maestro
2205000.0,7.039560886,function,il
