BEGIN,entropy,word
86727.0,8.887964248657227,linguaggi
181692.0,0.87727952003479,era
196686.0,8.479716300964355,volta
220059.0,7.534566402435303,Svizzera
260190.0,8.808908462524414,vecchio
278271.0,9.928250312805176,conte
316867.0,7.887451171875,aveva
339570.0,8.72927474975586,unico
359194.0,6.3515801429748535,figlio
412335.0,7.033102989196777,stupido
448938.0,5.996540546417236,riusciva
467901.0,7.978749275207519,imparare
557865.0,5.820089340209961,padre
572859.0,5.502580642700195,disse
596232.0,5.091882228851318,Ascolta
620046.0,8.550182342529297,figlio
684432.0,6.381560802459717,faccia
707364.0,7.943117141723633,riesco
727650.0,4.635343551635742,cacciarti
770427.0,5.600090026855469,testa
824670.0,7.80582332611084,andare
887292.0,8.117034912109375,maestri
,7.421025276184082,insigni
937566.0,5.780104637145996,proveranno
964026.0,9.079697608947754,fare
1012977.0,6.122550964355469,potuto
1085742.0,3.631668567657471,giovane
1117935.0,8.767206192016602,mandato
1147041.0,5.889053821563721,altra
1161153.0,5.4727396965026855,città
1199961.0,8.008213996887207,rimase
1240533.0,7.417400360107422,maestro
1268316.0,4.305538654327393,intero
1289925.0,2.8462276458740234,anno
1324653.0,4.163899898529053,Trascorso
1360044.0,4.463184356689453,periodo
1382976.0,7.627354145050049,tornò
1404585.0,7.440912246704102,casa
1450449.0,4.518743991851807,padre
1472499.0,4.41273307800293,chiese
,4.40069055557251,imparato
1633905.0,4.033758163452148,figlio
1645371.0,2.8571105003356934,rispose
1688148.0,5.858127593994141,Babbo
1729602.0,5.493963241577148,imparato
1770174.0,5.290990352630615,dicono
1794429.0,5.208395481109619,cani
1855287.0,7.055708408355713,Dio
1870281.0,6.000732421875,guardi
1909530.0,3.8530116081237793,esclamò
1937754.0,4.3520331382751465,padre
2041389.0,5.762951374053955,andare
2063439.0,0.2930340766906738,altra
2076669.0,2.9673380851745605,città
2124738.0,2.3963735103607178,altro
2138850.0,3.7469284534454346,maestro
2212938.0,3.888890266418457,giovane
2228373.0,6.166187286376953,andò
2305107.0,1.2225579023361206,volta
2332449.0,4.5425333976745605,fermò
2352735.0,4.697131156921387,anno
2409624.0,5.487887382507324,ritornò
2437848.0,2.967226266860962,padre
2451519.0,4.008141040802002,disse
,2.042886018753052,imparato
2602341.0,2.847191333770752,figlio
2611161.0,3.1374573707580566,rispose
2658789.0,1.5937556028366089,Babbo
2692305.0,0.4431276619434356,imparato
2736405.0,0.7443418502807617,dicono
2761101.0,2.3818044662475586,uccelli
2842686.0,3.4081151485443115,padre
2854593.0,5.622670650482178,andò
2870910.0,2.159409046173096,collera
2895606.0,3.5772743225097656,disse
2924271.0,5.727776050567627,Sciagurato
2979396.0,6.888309955596924,perduto
3020409.0,5.804316520690918,tempo
3035844.0,5.053256034851074,prezioso
3074211.0,7.569363117218018,imparare
3128454.0,5.082687377929688,vergogni
3154032.0,5.157191276550293,comparirmi
3240027.0,5.292510509490967,manderò
3269133.0,6.621179580688477,terzo
3287214.0,5.374420166015625,maestro
3370122.0,3.749154090881348,volta
3394818.0,6.096803665161133,impari
3496248.0,3.126895904541016,padre
3582243.0,3.485398769378662,giovane
3604734.0,6.726722240447998,portato
3636045.0,4.000587463378906,terzo
3653685.0,1.4477453231811523,maestro
3738798.0,7.2898640632629395,rimase
3763935.0,4.581958770751953,altro
3777606.0,2.336655139923096,anno
3871980.0,6.937742233276367,ritornò
