token_id,target_word,prefix_length,phoneme,filtered_cohort_size,phoneme_surprisal,word_phoneme_length,length_group
9,stai,1,s,3811,2.1191030737623766,4,4-6 phonemes
9,stai,2,t,624,2.6386161892347126,4,4-6 phonemes
9,stai,3,a,159,0.3028016297692952,4,4-6 phonemes
9,stai,4,i,1,2.801039974577772,4,4-6 phonemes
10,tu,1,t,1100,5.134973299041086,2,1-3 phonemes
10,tu,2,u,1,1.4755004625321722,2,1-3 phonemes
11,è,1,E,1,9.298620380729648,1,1-3 phonemes
12,come,1,k,2844,1.551359108578678,4,4-6 phonemes
12,come,2,o,1452,0.719124358643676,4,4-6 phonemes
12,come,3,m,286,0.1017635821113742,4,4-6 phonemes
12,come,4,e,1,0.024261021517958,4,4-6 phonemes
13,stanno,1,s,3247,1.9884006363108369,5,4-6 phonemes
13,stanno,2,t,544,1.3926978891282136,5,4-6 phonemes
13,stanno,3,a,149,0.1489500649231877,5,4-6 phonemes
13,stanno,4,nn,1,2.359077650766538,5,4-6 phonemes
13,stanno,5,o,1,-0.0,5,4-6 phonemes
14,eris,1,e,607,6.417693977488248,4,4-6 phonemes
14,eris,2,r,29,8.7589614382186,4,4-6 phonemes
14,eris,3,i,2,4.97548842810326,4,4-6 phonemes
14,eris,4,s,1,0.1977459712291372,4,4-6 phonemes
15,è,1,E,1,12.84900270791733,1,1-3 phonemes
16,i,1,i,1,6.339968441406578,1,1-3 phonemes
17,vostri,1,v,846,5.401725935599027,6,4-6 phonemes
17,vostri,2,O,29,1.414201699237929,6,4-6 phonemes
17,vostri,3,s,4,0.0537525233645177,6,4-6 phonemes
17,vostri,4,t,4,-0.0,6,4-6 phonemes
17,vostri,5,r,4,-0.0,6,4-6 phonemes
17,vostri,6,i,1,0.0112989235384653,6,4-6 phonemes
18,figli,1,f,1159,3.835029421070783,4,4-6 phonemes
18,figli,2,i,205,1.0410059872096016,4,4-6 phonemes
18,figli,3,LL,11,0.1355875896254331,4,4-6 phonemes
18,figli,4,i,1,0.0209030626951365,4,4-6 phonemes
19,meravigliosi,1,m,1580,5.263273723106657,10,7+ phonemes
19,meravigliosi,2,e,214,3.0602984441228145,10,7+ phonemes
19,meravigliosi,3,r,35,4.100133235835468,10,7+ phonemes
19,meravigliosi,4,a,15,0.1756187771810237,10,7+ phonemes
19,meravigliosi,5,v,14,0.0030944811657402,10,7+ phonemes
19,meravigliosi,6,i,14,-0.0,10,7+ phonemes
19,meravigliosi,7,LL,14,-0.0,10,7+ phonemes
19,meravigliosi,8,o,6,0.7996467921669124,10,7+ phonemes
19,meravigliosi,9,s,1,1.0939972154561428,10,7+ phonemes
19,meravigliosi,10,i,1,-0.0,10,7+ phonemes
20,è,1,E,1,10.668053564073467,1,1-3 phonemes
21,poi,1,p,3499,3.804464731086581,3,1-3 phonemes
21,poi,2,O,75,3.674498367971436,3,1-3 phonemes
21,poi,3,i,1,1.2899176963452137,3,1-3 phonemes
22,volevo,1,v,1137,4.864180192495139,6,4-6 phonemes
22,volevo,2,o,142,2.5658352193087217,6,4-6 phonemes
22,volevo,3,l,81,2.544501327005862,6,4-6 phonemes
22,volevo,4,e,27,0.6391692971792382,6,4-6 phonemes
22,volevo,5,v,6,0.5149458760827929,6,4-6 phonemes
22,volevo,6,o,1,0.086067819838548,6,4-6 phonemes
23,sapere,1,s,2890,2.30957271779309,6,4-6 phonemes
23,sapere,2,a,255,0.9932524492146962,6,4-6 phonemes
23,sapere,3,p,29,0.1288302782862798,6,4-6 phonemes
23,sapere,4,e,20,0.0003105014419899,6,4-6 phonemes
23,sapere,5,r,11,0.0002763772510784,6,4-6 phonemes
23,sapere,6,e,1,0.0279715631449885,6,4-6 phonemes
24,se,1,s,1768,2.20799048709525,2,1-3 phonemes
24,se,2,e,1,0.1011669074526124,2,1-3 phonemes
25,pure,1,p,2511,4.368805731916655,4,4-6 phonemes
25,pure,2,u,116,6.224547907959916,4,4-6 phonemes
25,pure,3,r,10,0.3159814567847394,4,4-6 phonemes
25,pure,4,e,1,1.5226385759990533,4,4-6 phonemes
26,da,1,d,1763,4.591890137158735,2,1-3 phonemes
26,da,2,a,1,2.537052154733994,2,1-3 phonemes
27,voi,1,v,987,4.890200188363631,3,1-3 phonemes
27,voi,2,o,93,0.8035967362497092,3,1-3 phonemes
27,voi,3,i,1,0.0206279639077886,3,1-3 phonemes
28,in,1,i,2611,4.865525822480763,2,1-3 phonemes
28,in,2,n,1,2.3648559644744718,2,1-3 phonemes
29,australia,1,a,2310,4.666306005435404,9,7+ phonemes
29,australia,2,w,107,4.535853233512477,9,7+ phonemes
29,australia,3,s,8,5.372151263715286,9,7+ phonemes
29,australia,4,t,4,0.2388247147794895,9,7+ phonemes
29,australia,5,r,3,0.0131676253368007,9,7+ phonemes
29,australia,6,a,1,1.7208386790572263,9,7+ phonemes
29,australia,7,l,1,-0.0,9,7+ phonemes
29,australia,8,j,1,-0.0,9,7+ phonemes
29,australia,9,a,1,-0.0,9,7+ phonemes
30,è,1,E,1,5.353751128298888,1,1-3 phonemes
31,arrivata,1,a,3592,4.5500071052032345,7,7+ phonemes
31,arrivata,2,rr,128,5.910528926437383,7,7+ phonemes
31,arrivata,3,i,43,0.1614597460728553,7,7+ phonemes
31,arrivata,4,v,32,0.0137563056896782,7,7+ phonemes
31,arrivata,5,a,19,0.4818576034847856,7,7+ phonemes
31,arrivata,6,t,4,1.7791462835941674,7,7+ phonemes
31,arrivata,7,a,1,2.4656920039839667,7,7+ phonemes
32,l',1,l,1,6.3931537322206,1,1-3 phonemes
33,apocalisse,1,a,1903,6.251553995170054,9,7+ phonemes
33,apocalisse,2,p,47,6.329055922929159,9,7+ phonemes
33,apocalisse,3,o,3,3.979093679536184,9,7+ phonemes
33,apocalisse,4,k,1,8.580384595355483,9,7+ phonemes
33,apocalisse,5,a,1,-0.0,9,7+ phonemes
33,apocalisse,6,l,1,-0.0,9,7+ phonemes
33,apocalisse,7,i,1,-0.0,9,7+ phonemes
33,apocalisse,8,ss,1,-0.0,9,7+ phonemes
33,apocalisse,9,e,1,-0.0,9,7+ phonemes
34,manu,1,m,2159,4.937502211189076,4,4-6 phonemes
34,manu,2,a,840,1.2054645723916693,4,4-6 phonemes
34,manu,3,n,180,4.301301969335706,4,4-6 phonemes
34,manu,4,u,1,4.8054686714801695,4,4-6 phonemes
35,dice,1,d,1532,5.321071962820335,4,4-6 phonemes
35,dice,2,i,667,1.3369676364654002,4,4-6 phonemes
35,dice,3,tS,24,5.029424672947546,4,4-6 phonemes
35,dice,4,e,1,2.0970360012604865,4,4-6 phonemes
36,che,1,k,2792,2.4407502370930887,2,1-3 phonemes
36,che,2,e,1,0.3488358771258055,2,1-3 phonemes
37,non,1,n,511,4.293937817055883,3,1-3 phonemes
37,non,2,O,54,0.4666137975158096,3,1-3 phonemes
37,non,3,n,1,0.1282684946907124,3,1-3 phonemes
38,è,1,E,1,3.130535528178981,1,1-3 phonemes
39,detto,1,d,1733,4.903517389966158,4,4-6 phonemes
39,detto,2,e,408,2.103358429556888,4,4-6 phonemes
39,detto,3,tt,15,3.978553969875888,4,4-6 phonemes
39,detto,4,o,1,0.3025318000565111,4,4-6 phonemes
40,che,1,k,3590,2.928439515608444,2,1-3 phonemes
40,che,2,e,1,1.058696193098359,2,1-3 phonemes
41,sia,1,s,3958,2.955121143522254,3,1-3 phonemes
41,sia,2,i,208,1.8023767401190336,3,1-3 phonemes
41,sia,3,a,1,1.086544137459709,3,1-3 phonemes
42,arrivata,1,a,3263,3.627400712900145,7,7+ phonemes
42,arrivata,2,rr,106,1.3929640251375808,7,7+ phonemes
42,arrivata,3,i,31,0.0197887501870673,7,7+ phonemes
42,arrivata,4,v,27,0.0001598005607755,7,7+ phonemes
42,arrivata,5,a,18,0.0030830782829742,7,7+ phonemes
42,arrivata,6,t,4,0.0031863474511597,7,7+ phonemes
42,arrivata,7,a,1,0.9439830216715784,7,7+ phonemes
43,pure,1,p,2027,5.292030319253815,4,4-6 phonemes
43,pure,2,u,87,4.535825169060304,4,4-6 phonemes
43,pure,3,r,14,0.1531572970903416,4,4-6 phonemes
43,pure,4,e,1,0.3207314909432942,4,4-6 phonemes
44,laggiù,1,l,627,3.649105532096024,4,4-6 phonemes
44,laggiù,2,a,183,1.410407322888578,4,4-6 phonemes
44,laggiù,3,ddZ,1,8.975768392413693,4,4-6 phonemes
44,laggiù,4,u,1,-0.0,4,4-6 phonemes
45,voi,1,v,1192,6.439689314030964,3,1-3 phonemes
45,voi,2,o,147,3.950737086538096,3,1-3 phonemes
45,voi,3,i,1,1.8386682819662956,3,1-3 phonemes
46,siete,1,s,4547,2.7618067067577927,5,4-6 phonemes
46,siete,2,j,17,3.200494401673649,5,4-6 phonemes
46,siete,3,E,13,0.1724723141780371,5,4-6 phonemes
46,siete,4,t,1,0.0023160286720878,5,4-6 phonemes
46,siete,5,e,1,-0.0,5,4-6 phonemes
47,in,1,i,2467,3.412545555994761,2,1-3 phonemes
47,in,2,n,1,1.3579284756947214,2,1-3 phonemes
48,un,1,u,306,4.440901372385309,2,1-3 phonemes
48,un,2,n,1,1.1439063835559522,2,1-3 phonemes
49,altro,1,a,2738,3.136104820689599,5,4-6 phonemes
49,altro,2,l,175,0.9709438652941094,5,4-6 phonemes
49,altro,3,t,50,0.082488421850207,5,4-6 phonemes
49,altro,4,r,10,0.0302314519898281,5,4-6 phonemes
49,altro,5,o,1,0.054779051560158,5,4-6 phonemes
50,emisfero,1,e,540,6.833170475627598,8,7+ phonemes
50,emisfero,2,m,36,6.178498874405332,8,7+ phonemes
50,emisfero,3,i,22,0.6905998680651425,8,7+ phonemes
50,emisfero,4,s,1,7.194266764778007,8,7+ phonemes
50,emisfero,5,f,1,-0.0,8,7+ phonemes
50,emisfero,6,E,1,-0.0,8,7+ phonemes
50,emisfero,7,r,1,-0.0,8,7+ phonemes
50,emisfero,8,o,1,-0.0,8,7+ phonemes
51,è,1,E,1,9.400059875792152,1,1-3 phonemes
52,che,1,k,3400,2.8801467439274298,2,1-3 phonemes
52,che,2,e,1,2.2989030317638104,2,1-3 phonemes
53,l',1,l,1,10.5074410302245,1,1-3 phonemes
54,australia,1,a,3394,0.1159324811964099,9,7+ phonemes
54,australia,2,w,121,10.319168595730506,9,7+ phonemes
54,australia,3,s,15,1.4496543136388014,9,7+ phonemes
54,australia,4,t,10,0.026683655481069,9,7+ phonemes
54,australia,5,r,9,0.0016294532238351,9,7+ phonemes
54,australia,6,a,6,0.00513537654338,9,7+ phonemes
54,australia,7,l,6,-0.0,9,7+ phonemes
54,australia,8,j,5,0.0176987944538644,9,7+ phonemes
54,australia,9,a,1,0.0285863849560052,9,7+ phonemes
55,è,1,E,1,3.2207039682345413,1,1-3 phonemes
56,un,1,u,287,7.552518849019265,2,1-3 phonemes
56,un,2,n,1,1.1712777263561862,2,1-3 phonemes
57,paese,1,p,2737,2.970939413575848,5,4-6 phonemes
57,paese,2,a,642,2.9121695996861936,5,4-6 phonemes
57,paese,3,e,10,2.393966448182893,5,4-6 phonemes
57,paese,4,z,10,-0.0,5,4-6 phonemes
57,paese,5,e,1,0.0973184087152207,5,4-6 phonemes
58,abbastanza,1,a,2837,3.539853511909355,9,7+ phonemes
58,abbastanza,2,bb,74,5.766186629542817,9,7+ phonemes
58,abbastanza,3,a,39,0.2809738886574373,9,7+ phonemes
58,abbastanza,4,s,3,0.1383960153203385,9,7+ phonemes
58,abbastanza,5,t,1,0.0015104255636101,9,7+ phonemes
58,abbastanza,6,a,1,-0.0,9,7+ phonemes
58,abbastanza,7,n,1,-0.0,9,7+ phonemes
58,abbastanza,8,ts,1,-0.0,9,7+ phonemes
58,abbastanza,9,a,1,-0.0,9,7+ phonemes
59,vergine,1,v,885,3.619557295918551,7,7+ phonemes
59,vergine,2,e,257,4.704289281756671,7,7+ phonemes
59,vergine,3,r,53,1.3560084070987737,7,7+ phonemes
59,vergine,4,dZ,2,3.091931327303938,7,7+ phonemes
59,vergine,5,i,2,-0.0,7,7+ phonemes
59,vergine,6,n,2,-0.0,7,7+ phonemes
59,vergine,7,e,1,0.0659453408324519,7,7+ phonemes
60,é,1,e,1,9.202816413170614,1,1-3 phonemes
61,che,1,k,3717,2.758135285891934,2,1-3 phonemes
61,che,2,e,1,1.147285274014518,2,1-3 phonemes
62,la,1,l,728,3.3998714641626258,2,1-3 phonemes
62,la,2,a,1,0.826774163441759,2,1-3 phonemes
63,gente,1,dZ,456,5.578226790620161,5,4-6 phonemes
63,gente,2,E,50,0.4845726431074185,5,4-6 phonemes
63,gente,3,n,16,0.0348971373706109,5,4-6 phonemes
63,gente,4,t,2,0.0132651497788701,5,4-6 phonemes
63,gente,5,e,1,0.0035856203906157,5,4-6 phonemes
64,li,1,l,621,5.874200757739297,2,1-3 phonemes
64,li,2,i,1,3.013026115236856,2,1-3 phonemes
65,non,1,n,370,7.072618458735037,3,1-3 phonemes
65,non,2,O,43,0.8126305928512304,3,1-3 phonemes
65,non,3,n,1,0.2806303009454043,3,1-3 phonemes
66,può,1,p,2686,3.796885343469557,3,1-3 phonemes
66,può,2,w,2,3.960727200150965,3,1-3 phonemes
66,può,3,O,1,3.637424068400901,3,1-3 phonemes
67,aver,1,a,3963,3.87950327435066,4,4-6 phonemes
67,aver,2,v,96,4.337657213776764,4,4-6 phonemes
67,aver,3,e,29,0.5401728589935608,4,4-6 phonemes
67,aver,4,r,1,3.054732300157404,4,4-6 phonemes
68,commesso,1,k,2876,3.986058297190652,6,4-6 phonemes
68,commesso,2,o,1410,0.98848123413718,6,4-6 phonemes
68,commesso,3,mm,65,5.574875143546817,6,4-6 phonemes
68,commesso,4,e,33,0.2799135084475038,6,4-6 phonemes
68,commesso,5,ss,4,0.4257456783397503,6,4-6 phonemes
68,commesso,6,o,1,0.0948785303317382,6,4-6 phonemes
69,lo,1,l,551,4.274466474498691,2,1-3 phonemes
69,lo,2,o,1,3.9083194605433977,2,1-3 phonemes
70,stesso,1,s,4283,0.9812301306884994,5,4-6 phonemes
70,stesso,2,t,785,0.8551954086589644,5,4-6 phonemes
70,stesso,3,e,60,0.4824145596309669,5,4-6 phonemes
70,stesso,4,ss,6,0.1527589161922246,5,4-6 phonemes
70,stesso,5,o,1,0.00098867697791,5,4-6 phonemes
71,numero,1,n,333,6.68334234580471,6,4-6 phonemes
71,numero,2,u,30,2.75327604541274,6,4-6 phonemes
71,numero,3,m,7,0.0346341043852513,6,4-6 phonemes
71,numero,4,e,3,0.0010427234501343,6,4-6 phonemes
71,numero,5,r,3,-0.0,6,4-6 phonemes
71,numero,6,o,1,0.0066620417879315,6,4-6 phonemes
72,di,1,d,1218,0.8683850296172945,2,1-3 phonemes
72,di,2,i,1,0.3023958092291202,2,1-3 phonemes
73,peccati,1,p,2566,2.828056790546217,6,4-6 phonemes
73,peccati,2,e,380,0.2579203757441717,6,4-6 phonemes
73,peccati,3,kk,11,0.1812652757641744,6,4-6 phonemes
73,peccati,4,a,10,5.541860563310711e-06,6,4-6 phonemes
73,peccati,5,t,5,3.930015823481029e-05,6,4-6 phonemes
73,peccati,6,i,1,0.02104301420285,6,4-6 phonemes
74,che,1,k,2996,3.0955353176834413,2,1-3 phonemes
74,che,2,e,1,0.7957964234643291,2,1-3 phonemes
75,da,1,d,1281,4.766086161895457,2,1-3 phonemes
75,da,2,a,1,4.346561811219598,2,1-3 phonemes
76,noi,1,n,458,2.295298561061352,3,1-3 phonemes
76,noi,2,o,79,0.0539356135780731,3,1-3 phonemes
76,noi,3,i,1,0.0134607311914262,3,1-3 phonemes
77,secondo,1,s,3432,3.0622652879114947,7,7+ phonemes
77,secondo,2,e,331,4.394637404614081,7,7+ phonemes
77,secondo,3,k,26,3.5381253770564585,7,7+ phonemes
77,secondo,4,o,13,0.253366195268021,7,7+ phonemes
77,secondo,5,n,10,0.0093202312498551,7,7+ phonemes
77,secondo,6,d,10,-0.0,7,7+ phonemes
77,secondo,7,o,1,0.0527892033694236,7,7+ phonemes
78,me,1,m,850,2.2388124186796,2,1-3 phonemes
78,me,2,E,1,0.0210341102128777,2,1-3 phonemes
79,non,1,n,400,4.015814299807265,3,1-3 phonemes
79,non,2,O,42,0.3839759423926343,3,1-3 phonemes
79,non,3,n,1,0.012827793019079,3,1-3 phonemes
80,ci,1,tS,342,2.2806901625022307,2,1-3 phonemes
80,ci,2,i,1,0.7455881068625091,2,1-3 phonemes
81,può,1,p,1799,3.909591482416637,3,1-3 phonemes
81,può,2,w,2,4.128834176656665,3,1-3 phonemes
81,può,3,O,1,5.092353424017654,3,1-3 phonemes
82,essere,1,E,144,3.758099247697579,5,4-6 phonemes
82,essere,2,ss,20,0.0828143304453376,5,4-6 phonemes
82,essere,3,e,20,-0.0,5,4-6 phonemes
82,essere,4,r,19,0.0004100827696427,5,4-6 phonemes
82,essere,5,e,1,0.4191351317126609,5,4-6 phonemes
83,un,1,u,278,5.009603306352676,2,1-3 phonemes
83,un,2,n,1,1.313458552543484,2,1-3 phonemes
84,apocalisse,1,a,4453,2.177059385253452,9,7+ phonemes
84,apocalisse,2,p,72,1.0508603973616846,9,7+ phonemes
84,apocalisse,3,o,13,0.0055136879485189,9,7+ phonemes
84,apocalisse,4,k,3,1.0071552130901311,9,7+ phonemes
84,apocalisse,5,a,3,-0.0,9,7+ phonemes
84,apocalisse,6,l,3,-0.0,9,7+ phonemes
84,apocalisse,7,i,3,-0.0,9,7+ phonemes
84,apocalisse,8,ss,2,0.0001786473534491,9,7+ phonemes
84,apocalisse,9,e,1,2.8877472101457187e-06,9,7+ phonemes
85,metà,1,m,2282,1.972473368358866,4,4-6 phonemes
85,metà,2,e,310,4.548516195453273,4,4-6 phonemes
85,metà,3,t,40,6.235707692919004,4,4-6 phonemes
85,metà,4,a,1,4.961401214186439,4,4-6 phonemes
86,è,1,E,1,8.351851760146264,1,1-3 phonemes
87,poi,1,p,2884,3.942061156328119,3,1-3 phonemes
87,poi,2,O,78,1.1548060385913734,3,1-3 phonemes
87,poi,3,i,1,0.0906358720269559,3,1-3 phonemes
88,alla,1,a,2763,4.023363739977169,3,1-3 phonemes
88,alla,2,ll,106,4.423766233649057,3,1-3 phonemes
88,alla,3,a,1,1.578473455051375,3,1-3 phonemes
89,televisione,1,t,1307,3.4613590785204438,11,7+ phonemes
89,televisione,2,e,238,4.669292700232996,11,7+ phonemes
89,televisione,3,l,36,1.6550964801776955,11,7+ phonemes
89,televisione,4,e,23,0.072006657377138,11,7+ phonemes
89,televisione,5,v,5,0.384466237785275,11,7+ phonemes
89,televisione,6,i,5,-0.0,11,7+ phonemes
89,televisione,7,z,3,0.0011711545064,11,7+ phonemes
89,televisione,8,j,2,0.0006817245802849,11,7+ phonemes
89,televisione,9,o,2,-0.0,11,7+ phonemes
89,televisione,10,n,2,-0.0,11,7+ phonemes
89,televisione,11,e,1,0.0013149681327966,11,7+ phonemes
90,dicevano,1,d,1664,3.36237183836594,8,7+ phonemes
90,dicevano,2,i,791,0.8309583781474689,8,7+ phonemes
90,dicevano,3,tS,29,1.6775069273944254,8,7+ phonemes
90,dicevano,4,e,12,0.6642136916508624,8,7+ phonemes
90,dicevano,5,v,6,1.8220481357093328,8,7+ phonemes
90,dicevano,6,a,4,0.1082106545389656,8,7+ phonemes
90,dicevano,7,n,1,1.3517792852421235,8,7+ phonemes
90,dicevano,8,o,1,-0.0,8,7+ phonemes
91,che,1,k,1627,0.595370412188183,2,1-3 phonemes
91,che,2,e,1,0.1013216754286065,2,1-3 phonemes
92,era,1,E,131,3.549039953311848,3,1-3 phonemes
92,era,2,r,14,1.7108568068158478,3,1-3 phonemes
92,era,3,a,1,0.4573458921451695,3,1-3 phonemes
93,un,1,u,229,2.4818224074033237,2,1-3 phonemes
93,un,2,n,1,1.0375645185152615,2,1-3 phonemes
94,problema,1,p,2791,3.393010663826973,8,7+ phonemes
94,problema,2,r,764,2.822207361300714,8,7+ phonemes
94,problema,3,o,313,1.0666734990210538,8,7+ phonemes
94,problema,4,b,12,1.644224546438335,8,7+ phonemes
94,problema,5,l,6,0.0930063584466812,8,7+ phonemes
94,problema,6,E,2,0.017481314684535,8,7+ phonemes
94,problema,7,m,2,-0.0,8,7+ phonemes
94,problema,8,a,1,0.0027823718516194,8,7+ phonemes
95,globale,1,g,414,7.968606838423067,7,7+ phonemes
95,globale,2,l,21,3.99933511162641,7,7+ phonemes
95,globale,3,o,8,0.2751898804704699,7,7+ phonemes
95,globale,4,b,4,0.0174661329608573,7,7+ phonemes
95,globale,5,a,4,-0.0,7,7+ phonemes
95,globale,6,l,4,-0.0,7,7+ phonemes
95,globale,7,e,1,0.1939178191934494,7,7+ phonemes
96,ma,1,m,1156,4.258593905484374,2,1-3 phonemes
96,ma,2,a,1,0.1991083497623838,2,1-3 phonemes
97,vatti,1,v,884,5.904770329193321,4,4-6 phonemes
97,vatti,2,a,166,3.207651252416996,4,4-6 phonemes
97,vatti,3,tt,2,11.755345747426656,4,4-6 phonemes
97,vatti,4,i,1,1.9673901150336528,4,4-6 phonemes
98,a,1,a,1,4.466155546501967,1,1-3 phonemes
99,fidare,1,f,1291,3.607001380095453,6,4-6 phonemes
99,fidare,2,i,252,1.9453821659133963,6,4-6 phonemes
99,fidare,3,d,38,7.0295493149933295,6,4-6 phonemes
99,fidare,4,a,28,0.2788791117007779,6,4-6 phonemes
99,fidare,5,r,7,0.305316820982276,6,4-6 phonemes
99,fidare,6,e,1,3.0895502900812315,6,4-6 phonemes
100,comunque,1,k,2798,2.361034412809333,8,7+ phonemes
100,comunque,2,o,1280,2.652468976247724,8,7+ phonemes
100,comunque,3,m,262,1.6576392897729195,8,7+ phonemes
100,comunque,4,u,19,4.129259462123332,8,7+ phonemes
100,comunque,5,N,1,0.0987080507625327,8,7+ phonemes
100,comunque,6,k,1,-0.0,8,7+ phonemes
100,comunque,7,w,1,-0.0,8,7+ phonemes
100,comunque,8,e,1,-0.0,8,7+ phonemes
101,spero,1,s,3561,3.5193711335177054,5,4-6 phonemes
101,spero,2,p,575,5.655126583996675,5,4-6 phonemes
101,spero,3,E,29,1.662036399569757,5,4-6 phonemes
101,spero,4,r,7,0.1454076014877528,5,4-6 phonemes
101,spero,5,o,1,0.1087764082620159,5,4-6 phonemes
102,che,1,k,1506,0.771977366261578,2,1-3 phonemes
102,che,2,e,1,0.0465830036178044,2,1-3 phonemes
103,da,1,d,1304,4.61887704258338,2,1-3 phonemes
103,da,2,a,1,1.2477070885315065,2,1-3 phonemes
104,voi,1,v,713,1.799861766452442,3,1-3 phonemes
104,voi,2,o,72,0.0296129781055331,3,1-3 phonemes
104,voi,3,i,1,0.0006628121947234,3,1-3 phonemes
105,non,1,n,581,2.9669167727693364,3,1-3 phonemes
105,non,2,O,58,0.4491897546693345,3,1-3 phonemes
105,non,3,n,1,0.0356540684382432,3,1-3 phonemes
106,sia,1,s,3423,2.1486731955275227,3,1-3 phonemes
106,sia,2,i,187,0.7809398527430774,3,1-3 phonemes
106,sia,3,a,1,1.2153174305334336,3,1-3 phonemes
107,arrivata,1,a,2065,2.3756970212169737,7,7+ phonemes
107,arrivata,2,rr,99,0.3473015133579333,7,7+ phonemes
107,arrivata,3,i,35,0.0017600301698584,7,7+ phonemes
107,arrivata,4,v,31,9.056277136604756e-06,7,7+ phonemes
107,arrivata,5,a,20,0.001263260438816,7,7+ phonemes
107,arrivata,6,t,4,0.0014273478676906,7,7+ phonemes
107,arrivata,7,a,1,0.4707036288922424,7,7+ phonemes
108,è,1,E,1,11.158344456875575,1,1-3 phonemes
109,abbia,1,a,2691,3.896667890106885,4,4-6 phonemes
109,abbia,2,bb,78,7.292848878021169,4,4-6 phonemes
109,abbia,3,j,6,0.4831682596937413,4,4-6 phonemes
109,abbia,4,a,1,1.5144493303038855,4,4-6 phonemes
110,ragione,1,r,1709,3.796309590241264,6,4-6 phonemes
110,ragione,2,a,241,0.6927921025757958,6,4-6 phonemes
110,ragione,3,dZ,17,0.1223095834597028,6,4-6 phonemes
110,ragione,4,o,16,0.00215604831093,6,4-6 phonemes
110,ragione,5,n,16,-0.0,6,4-6 phonemes
110,ragione,6,e,1,0.0075652282597685,6,4-6 phonemes
111,manu,1,m,1507,4.393803469687276,4,4-6 phonemes
111,manu,2,a,585,0.3510278395470627,4,4-6 phonemes
111,manu,3,n,139,5.930023367649789,4,4-6 phonemes
111,manu,4,u,1,4.608695912533328,4,4-6 phonemes
112,da,1,d,1755,2.263448187341648,2,1-3 phonemes
112,da,2,a,1,5.981328550238639,2,1-3 phonemes
113,un,1,u,276,4.755168930493075,2,1-3 phonemes
113,un,2,n,1,0.5760400877919227,2,1-3 phonemes
114,paio,1,p,2568,2.517208003985251,4,4-6 phonemes
114,paio,2,a,628,1.3089893848750436,4,4-6 phonemes
114,paio,3,j,3,2.85717363725732,4,4-6 phonemes
114,paio,4,o,1,0.000364593000786,4,4-6 phonemes
115,d,1,d,1,4.17029035256966,1,1-3 phonemes
116,anni,1,a,4272,1.9014687753773467,3,1-3 phonemes
116,anni,2,nn,93,7.455440817260311,3,1-3 phonemes
116,anni,3,i,1,1.0519097062760745,3,1-3 phonemes
117,non,1,n,554,3.949415228969914,3,1-3 phonemes
117,non,2,O,61,0.2779610008200679,3,1-3 phonemes
