TOKEN;BEGIN;ORT
244;4362372;gli
245;4367664;portavano
246;4404267;il
247;4413087;pranzo
248;4436460;si
249;4445280;nascose
250;4464243;sotto
251;4479678;il
252;4484970;letto
253;4538772;Entr√≤
254;4552443;il
255;4558176;primo
256;4570083;dei
257;4578903;servi
258;4605363;e
259;4609332;non
260;4614624;vide
261;4629177;nessuno
262;4674600;Di
263;4680774;sotto
264;4690476;il
265;4694886;letto
266;4708998;G√†mbara
267;4726197;disse
268;4739868;forte
269;4769415;E
270;4772061;uno
271;4811751;il
272;4818807;servo
273;4831155;lasci√≤
274;4843062;il
275;4847031;piatto
276;4861143;e
277;4862708;si
278;4870845;ritir√≤
279;4885398;spaventato
280;4966101;Entr√≤
281;4979772;il
282;4983741;secondo
283;5005350;servo
284;5039748;E
285;5045481;due
286;5081643;e
287;5082966;scapp√≤
288;5103693;via
289;5110308;anche
290;5120010;lui
291;5176899;Entr√≤
292;5192334;il
293;5199390;terzo
294;5237757;E
295;5245695;tre
296;5304789;I
297;5309640;servi
298;5325075;si
299;5327721;consultarono
300;5379318;Ormai
301;5393871;siamo
302;5407983;scoperti
303;5471015;se
304;5476338;l
305;5478543;astrologo
306;5502798;ci
307;5505444;accusa
308;5520879;al
309;5528817;Re
310;5535873;siamo
311;5551749;spacciati
312;5623191;Cos√¨
313;5637303;decisero
314;5659794;d
315;5661558;andare
316;5676993;dall'
317;5684931;astrologo
318;5723739;e
319;5725503;confessargli
320;5761629;il
321;5770485;furto
322;5824728;Noi
323;5832666;siamo
324;5846778;povera
325;5864859;gente
326;5896611;gli
327;5902785;fecero
328;5935860;e
329;5937183;se
330;5946444;dite
331;5955934;al
332;5963643;Re
333;5971140;quel
334;5983929;che
335;5988780;avete
336;6000246;scoperto
337;6036408;siamo
338;6051402;perduti
339;6123726;Io
340;6129900;non
341;6138279;vi
342;6143130;tradir√≤
343;6181938;per√≤
344;6193845;voi
345;6207957;fate
346;6218541;quel
347;6226920;che
348;6233535;vi
349;6239660;dico
350;6282486;Prendete
351;6302772;l
352;6304977;anello
353;6333642;e
354;6338052;fatelo
355;6352605;inghiottire
356;6378183;a
357;6381270;quel
358;6389649;tacchino
359;6410817;che
360;6416550;c'
361;6420960;è
362;6422283;laggi√π
363;6434190;in
364;6439482;cortile
365;6477849;Poi
366;6485787;lasciate
367;6506073;fare
368;6516657;a
369;6522390;me
370;6588981;Il
371;6595596;giorno
372;6608826;dopo
373;6623820;G√†mbara
374;6658905;si
375;6664833;present√≤
376;6689088;al
377;6696144;Re
378;6728337;e
379;6734511;gli
380;6741126;disse
381;6755238;che
382;6760089;dopo
383;6782580;lunghi
384;6801543;studi
385;6837264;era
386;6845643;riuscito
387;6868954;a
388;6870780;sapere
389;6895917;dov'
390;6902532;era
391;6910452;l
392;6912009;anello
393;6948396;E
394;6955452;dov'
395;6962508;è
396;6989850;L
397;6992496;ha
398;6996906;inghiottito
399;7020062;un
400;7025130;tacchino
401;7091804;Fu
402;7096572;sventrato
403;7122150;il
404;7126119;tacchino
405;7164045;e
406;7165368;si
407;7175070;trov√≤
408;7186977;l
409;7190505;anello
410;7249158;Il
411;7260183;Re
412;7290171;colm√≤
413;7310457;di
414;7316190;ricchezze
415;7337799;l
416;7340004;astrologo
417;7380576;e
418;7383222;diede
419;7399098;un
420;7403067;pranzo
421;7425999;in
422;7432173;suo
423;7443639;onore
424;7511112;Tra
425;7515081;le
426;7520373;tante
427;7534044;pietanze
428;7574175;fu
429;7580790;portato
430;7599753;in
431;7606809;tavola
432;7624413;un
433;7627095;piatto
434;7642971;di
435;7648704;gamberi
436;7691481;Bisogna
437;7705152;sapere
438;7721028;che
439;7724137;in
440;7728084;quel
441;7736904;paese
442;7752780;era
443;7761600;la
444;7767333;prima
445;7779681;volta
446;7797762;che
447;7802172;se
448;7810551;ne
449;7815402;vedevano
450;7844508;regalo
451;7867298;d
452;7869874;un
453;7874055;Re
454;7887664;d
455;7888749;altro
456;7901397;paese
457;7972980;Tu
458;7978131;che
459;7983864;sei
460;7995771;astrologo
461;8049132;disse
462;8064567;il
463;8069418;Re
464;8078679;al
465;8084853;contadino
466;8143506;dovresti
467;8165556;sapermi
468;8184960;dire
469;8196426;come
470;8206569;si
471;8214948;chiamano
472;8230824;questi
473;8247582;che
474;8251110;sono
475;8265222;qui
476;8271396;nel
477;8281539;piatto
478;8346807;Il
479;8352981;poveretto
480;8375913;di
481;8381646;bestie
482;8397081;cos√¨
483;8422659;non
484;8428392;ne
485;8433684;aveva
486;8446914;mai
487;8460144;viste
488;8508654;E
489;8516592;disse
490;8532909;tra
491;8539083;s√©
492;8551872;a
493;8556282;mezza
494;8571717;voce
495;8614494;Ah
496;8627283;G√†mbara
497;8655948;G?†mbara
498;8684172;Sei
499;8701371;finito
500;8716806;male
501;8763993;Bravo
502;8800155;disse
503;8817354;il
504;8822205;Re
505;8851752;Hai
506;8862843;indovinato
507;8902026;quello
508;8919225;√®
509;8922312;il
510;8929147;nome
511;8957151;gamberi
512;8994636;Sei
513;9007866;il
514;9009189;pi√π
515;9014481;grande
516;9032562;astrologo
517;9062109;del
518;9069165;mondo
