TOKEN;BEGIN;ORT
1;89523;La
2;98343;camicia
3;123480;dell'
4;133623;uomo
5;145971;contento
6;227115;Un
7;235053;Re
8;256662;aveva
9;268128;un
10;276507;figlio
11;287973;unico
12;325458;e
13;326781;gli
14;332514;voleva
15;348390;bene
16;360297;come
17;371763;alla
18;380142;luce
19;393813;dei
20;402633;suoi
21;412776;occhi
22;446292;Ma
23;450702;questo
24;466137;Principe
25;486423;era
26;492156;sempre
27;508473;scontento
28;571095;Passava
29;590499;giornate
30;605052;intere
31;622378;affacciato
32;642537;al
33;649152;balcone
34;676053;a
35;678258;guardare
36;699867;lontano
37;757461;Ma
38;762202;cosa
39;774396;ti
40;780570;manca
41;800856;gli
42;807030;chiedeva
43;825552;il
44;830844;Re
45;846812;Che
46;852453;cos'
47;865683;hai
48;906255;Non
49;912870;lo
50;918603;so
51;929187;padre
52;941094;mio
53;962262;non
54;966231;lo
55;971082;so
56;979461;neanch
57;997101;io
58;1036006;Sei
59;1047516;innamorato
60;1097609;Se
61;1102941;vuoi
62;1113966;una
63;1119699;qualche
64;1136016;ragazza
65;1155861;dimmelo
66;1181439;e
67;1189818;te
68;1193787;la
69;1198197;farò
70;1209663;sposare
71;1249353;fosse
72;1262142;la
73;1267875;figlia
74;1281546;del
75;1288602;Re
76;1300509;più
77;1307124;potente
78;1325646;della
79;1335348;terra
80;1360926;o
81;1363572;la
82;1368864;più
83;1376802;povera
84;1391796;contadina
85;1449126;No
86;1460592;padre
87;1473579;non
88;1481319;sono
89;1490580;innamorato
90;1556289;E
91;1557612;il
92;1564668;Re
93;1573488;a
94;1576575;riprovare
95;1599948;tutti
96;1612737;i
97;1614060;modi
98;1624644;per
99;1632582;distrarlo
100;1683812;Teatri
101;1705788;balli
102;1726074;musiche
103;1751211;canti
104;1786932;ma
105;1791783;nulla
106;1802808;serviva
107;1840734;e
108;1842057;dal
109;1852200;viso
110;1861020;del
111;1869399;Principe
112;1889244;di
113;1895859;giorno
114;1908207;in
115;1914381;giorno
116;1929816;scompariva
117;1964655;il
118;1969065;color
119;1984941;di
120;1992879;rosa
121;2048004;Il
122;2053737;Re
123;2061234;mise
124;2074905;fuori
125;2086371;un
126;2090781;editto
127;2125179;e
128;2127825;da
129;2132676;tutte
130;2144583;le
131;2149875;parti
132;2161782;del
133;2168838;mondo
134;2185155;venne
135;2194857;la
136;2201472;gente
137;2215584;più
138;2221656;istruita
139;2274695;filosofi
140;2304225;dottori
141;2331126;e
142;2334213;professori
143;2396835;Gli
144;2403891;mostrò
145;2421972;il
146;2426823;Principe
147;2451519;e
148;2452842;domandò
149;2472687;consiglio
150;2536632;Quelli
151;2552067;si
152;2556477;ritirarono
153;2581966;a
154;2584260;pensare
155;2613366;poi
156;2621304;tornarono
157;2647764;dal
158;2660994;Re
159;2709945;Maestà
160;2745225;abbiamo
161;2760219;pensato
162;2798586;abbiamo
163;2812257;letto
164;2825046;le
165;2829456;stelle
166;2865177;ecco
167;2877525;cosa
168;2891196;dovete
169;2910159;fare
170;2954700;Cercate
171;2974866;un
172;2980719;uomo
173;2993067;che
174;2996595;sia
175;3006297;contento
176;3045969;ma
177;3052161;contento
178;3075181;in
179;3080826;tutto
180;3090969;e
181;3096702;per
182;3106845;tutto
183;3134187;e
184;3136392;cambiate
185;3161467;la
186;3164616;camicia
187;3184461;di
188;3189312;vostro
189;3205188;figlio
190;3218859;con
191;3223269;la
192;3230766;sua
193;3288113;Quel
194;3295152;giorno
195;3308382;stesso
196;3327786;il
197;3332637;Re
198;3339693;mandò
199;3356451;gli
200;3361743;ambasciatori
201;3391731;per
202;3397905;tutto
203;3412458;il
204;3420396;mondo
205;3435390;a
206;3440241;cercare
207;3460086;l
208;3464496;uomo
209;3472875;contento
210;3513888;Gli
211;3522267;fu
212;3527559;condotto
213;3550173;un
214;3556224;prete
215;3593783;Sei
216;3602088;contento
