TOKEN;BEGIN;ORT
0;89964;I
1;95256;tacchini
2;119952;non
3;127008;ringraziano
4;215649;Negli
5;228438;Stati
6;241227;Uniti
7;269451;ogni
8;281799;quarto
9;296793;gioved√¨
10;313110;di
11;317520;novembre
12;355446;è
13;360738;festa
14;374850;grandissima
15;419832;perch√©
16;430857;si
17;439677;celebra
18;454538;il
19;460845;Thanksgiving
20;490833;Day
21;513765;vale
22;524331;a
23;527877;dire
24;541989;il
25;548163;giorno
26;561393;del
27;563695;Ringraziamento
28;642537;I
29;644742;Padri
30;657972;Pellegrini
31;695699;quelli
32;705159;che
33;709569;erano
34;720153;sbarcati
35;746172;dalla
36;755433;Mayflower
37;808794;dopo
38;822465;il
39;829962;primo
40;855099;abondante
41;886851;raccolto
42;915957;fatto
43;931392;l‚Äô
44;934038;anno
45;943299;appresso
46;970200;al
47;976374;loro
48;985194;arrivo
49;1014741;decisero
50;1036350;di
51;1040760;ringraziare
52;1068984;il
53;1076922;Signore
54;1108674;mettendo
55;1125432;in
56;1133811;tavola
57;1149246;un
58;1154538;grosso
59;1170855;tacchino
60;1221570;animale
61;1243620;prima
62;;a
63;1257732;loro
64;1269639;sconosciuto
65;1313298;ma
66;1319031;molto
67;1337112;molto
68;1350783;aprezzato
69;1389150;dopo
70;1401057;averlo
71;1414287;visto
72;1428840;mangiare
73;1450449;agli
74;;indiani
75;1526742;Da
76;1530270;quel
77;1541295;giorno
78;1554525;la
79;1558935;tradizione
80;1585395;vuole
81;1605240;che
82;1614501;su
83;1625967;ogni
84;1633464;tavola
85;1646694;imbandita
86;1686384;nelle
87;1695645;case
88;1715049;degli
89;1725531;americani
90;1767528;troneggi
91;1793547;un
92;1797516;tacchino
93;1817802;farcito
94;1847349;grasso
95;1864548;e
96;1867194;dorato
97;1899387;apena
98;1915704;tirato
99;1933785;fuori
100;1947015;dal
101;1956717;forno
102;2012724;Ma
103;2018337;non
104;2028600;solo
105;2081079;il
106;2087694;grande
107;2102688;piatto
108;2120328;che
109;2125179;lo
110;2129589;contiene
111;2167074;è
112;2171484;arricchito
113;2201031;da
114;2206323;variopinti
115;2235429;contorni
116;2279529;bandierine
117;2318778;golosit√†
118;2346561;varie
119;2413593;Al
120;2418003;suo
121;2427705;aparire
122;2445786;in
123;2452401;sala
124;2463426;da
125;2469600;pranzo
126;2511922;scopia
127;2531340;sempre
128;2558448;l
129;2562651;entusiastico
130;2602341;aplauso
131;2626596;dei
132;2634093;presenti
133;2696715;Esso
134;2709504;√®
135;2712150;insoma
136;;una
137;2742579;specie
138;2762865;d‚Äô
139;2764188;ospite
140;2784033;d‚Äô
141;2785356;onore
142;2841363;Milioni
143;2857239;di
144;2864295;tacchini
145;2886786;dunque
146;2912805;ogni
147;2924712;quarto
148;2950731;giorno
149;2969253;di
150;2973663;novembre
151;3007620;ci
152;3014235;lasciano
153;3033639;letteralmente
154;3068919;e
155;3073770;non
156;3086559;metaforicamente
157;3128895;le
158;3135069;pene
159;3196368;Apro
160;3204306;una
161;3213126;piccolissima
162;3246201;parentesi
163;3303786;Sempre
164;3318966;in
165;3324258;America
166;3357774;al
167;3364389;tempo
168;3379824;della
169;3389967;guerra
170;3406284;tra
171;3413340;gli
172;3419514;Stati
173;3434067;del
174;3441564;Nord
175;3456558;e
176;3459645;quelli
177;3471552;del
178;3477726;Sud
179;3519621;a
180;3525795;Gettysburg
181;3577392;si
182;3584448;combatt√®
183;3608262;una
184;3617523;sanguinosissima
185;3662064;battaglia
186;3698667;che
187;3706164;lasci√≤
188;3722922;migliaia
189;3746295;di
190;3750705;cadaveri
191;3775401;sul
192;3786426;campo
193;3849048;A
194;3851694;lungo
195;3869334;rimasero
196;3891384;insepolti
197;3936366;e
198;3937689;diventarono
199;3967677;quindi
200;3983994;preda
201;;dei
202;4003398;corvi
203;4051026;I
204;4052790;quali
205;4069548;non
206;4077045;si
207;4082778;dimenticarono
208;4116735;mai
209;4129524;pi√π
210;4141872;di
211;4145841;quei
212;4153779;pasti
213;4169655;abondanti
214;4209345;tanto
215;4221252;è
216;4225221;vero
217;4238892;che
218;4251240;anche
219;4267080;i
220;4270203;loro
221;4279464;discendenti
222;4335912;per
223;4345614;deceni
224;4365018;e
225;4366341;deceni
226;4387950;continuarono
227;4412646;a
228;4419261;presentarsi
229;4461156;ogni
230;4472622;mattina
231;4517604;nel
232;4527306;campo
233;4552002;ch'
234;4555089;era
235;4561263;stato
236;4576257;teatro
237;4595661;della
238;4605363;battaglia
239;4651663;con
240;4655637;la
241;4661370;speranza
242;4686066;di
243;4691358;trovare
244;4709439;nuovo
245;4728402;cibo
246;4742955;fresco
247;4803813;Insoma
248;4835124;la
249;4841739;memoria
250;4867317;di
251;4870845;quella
252;4882311;straordinaria
253;4917150;mangiata
254;4948020;si
255;4960809;era
256;4970511;indelibilmente
257;5015647;impressa
258;5046804;nel
259;5057829;loro
260;5073264;DNA
261;5127507;Ma
262;5135445;chiusa
263;5155290;la
264;5161023;parentesi
265;5212620;rimane
266;5229378;aperta
267;5247900;una
268;5253633;domanda
269;5301261;com'
270;5308758;è
271;5312286;che
272;5319342;nel
273;5336982;DNA
274;5355504;dei
275;5364324;tacchini
276;5403573;dopo
277;5416362;quasi
278;5434884;quattrocento
279;5469723;anni
280;5495742;non
281;5506326;si
282;5514705;√®
283;5516028;incisa
284;5534550;quella
285;5547780;data
286;5564538;che
287;5568507;segna
288;5585706;anualmente
289;5620545;la
290;5625837;loro
291;5636862;ineluttabile
292;5669496;strage
293;5726826;Mi
294;5731677;è
295;5733882;capitato
296;5758578;di
297;5763429;vedere
298;5780447;in
299;5783715;un
300;5787243;documentario
301;5844277;centinaia
302;5869710;di
303;5874561;migliaia
304;5894406;di
305;5900580;tacchini
306;5934978;in
307;5939388;attesa
308;5965407;di
309;5969376;essere
310;5985693;amazzati
311;6019209;spenati
312;6049638;e
313;6051843;squartati
314;6114465;Non
315;6121080;si
316;6127254;rendevano
317;6148863;minimamente
318;6176205;conto
319;6196932;di
320;6200019;quale
321;6211926;terribile
322;6235299;destino
323;6256026;li
324;6259995;aspettava
325;6285132;da
326;6289983;l√¨
327;6295716;a
328;6299685;poche
329;6315120;ore
330;6364512;Negli
331;6374214;occhi
332;6387003;sbarrati
333;6414345;di
334;6420078;tanti
335;6437277;animali
336;6463296;portati
337;6485787;al
338;6491520;macello
339;6539148;m'
340;6540422;e
341;6544276;capitato
342;6566490;di
343;6571782;leggere
344;6588540;il
345;6597801;terrore
346;6635727;per
347;6641901;la
348;6647634;prossima
349;6670566;fine
350;6718194;forse
351;6731424;sentivano
352;6756120;l‚Äô
353;6758766;odore
354;6773760;del
355;6781698;sangue
356;6799338;delle
357;;vittime
358;6828885;che
359;6831972;li
360;6839028;avevano
