BEGIN,entropy,type_of_words,word
89523,10.750724792480469,content,Bianco
115101,8.44067096710205,function,e
118188,8.822942733764648,content,nero
213444,4.436625003814697,function,C'
220059,1.340994954109192,content,era
234171,6.201663017272949,function,una
241668,4.871242523193359,content,gallina
265041,6.52720832824707,content,bianca
313992,8.259032249450684,content,contenta
346185,4.023603439331055,function,di
352359,7.485333919525146,function,essere
370881,6.011040687561035,content,bianca
421596,7.046849250793457,function,che
428652,7.86083984375,content,faceva
446733,8.157246589660645,content,bellissime
482013,7.545734882354736,content,uova
499653,4.846752166748047,content,bianche
567126,8.497404098510742,function,le
575064,6.677500247955322,content,covava
597555,5.583948135375977,content,contenta
648711,5.50571346282959,content,comoda
702072,3.494901657104492,content,Immaginate
728532,4.904113292694092,function,come
743967,7.360498905181885,content,rimase
783657,8.18045711517334,function,cosa
799092,5.9978508949279785,content,pensò
844074,7.26683235168457,function,cosa
863478,6.432193756103516,content,disse
897876,3.011622905731201,function,cosa
915075,5.262469291687012,content,coccò
969975,1.4096249341964722,function,quando
987297,7.859736442565918,function,una
995337,5.89072322845459,content,mattina
1017828,4.04466724395752,content,guardò
1035909,3.1598918437957764,function,l'
1041201,5.862353801727295,content,uovo
1056636,6.181607246398926,function,appena
1074717,7.202648162841797,content,fatto
1109115,7.257981300354004,function,e
1115730,7.47377872467041,content,vide
1135134,5.472647666931152,function,che
1143072,6.853553771972656,function,era
1152333,5.606216430664063,content,nero
1224216,7.962389945983887,function,E
1229508,6.962940216064453,function,questo
1263024,7.1218366622924805,function,coo
1302714,6.539442539215088,function,cos'
1321677,3.864405632019043,function,è
1344609,4.923101902008057,content,strillava
1408113,2.553518533706665,function,Ma
1425192,4.412259101867676,function,coo
1462276,6.622109889984131,function,come
1480437,7.922939300537109,function,può
1489698,6.591137409210205,function,essermi
1511307,5.407861232757568,content,venuto
1535412,4.935441493988037,function,un
1542177,0.2021390497684478,content,uovo
1556730,6.227552890777588,function,così
1577016,5.496959686279297,content,buio
1633464,4.57280158996582,content,Piangeva
1679769,8.447546005249023,function,si
1692117,4.811896324157715,content,sconsolava
1756944,7.633485794067383,function,e
1763118,7.785016059875488,function,le
1769733,8.203313827514648,content,altre
1784727,4.18137264251709,content,galline
1825740,8.026678085327148,function,le
1834119,8.666637420654297,content,facevano
1860579,7.576430320739746,function,coo
1876455,5.6303558349609375,content,coo
1897182,4.808389663696289,function,di
1902474,3.913407564163208,content,consolazione
1980972,7.825247764587402,function,ma
1986264,7.011745452880859,function,lei
2015370,5.989804267883301,function,non
2025954,6.447904586791992,function,si
2033892,4.173196315765381,content,consolava
2136204,4.558945655822754,function,Quando
2151198,7.520377159118652,function,poi
2164869,7.313700199127197,function,si
2169720,7.785024166107178,content,mise
2183832,4.877162456512451,function,a
2186037,4.278387069702148,content,covare
2240721,7.790022850036621,function,non
2251305,6.403567314147949,content,dico
2268504,6.696896553039551,function,che
2279780,7.311472415924072,function,quello
2295405,5.783016681671143,function,non
2301138,6.122668266296387,function,lo
2309958,5.492424964904785,content,covasse
2358027,3.726741313934326,function,ma
2362878,4.496909141540527,function,lo
2371257,7.980420589447021,content,teneva
2392425,6.527134418487549,function,un
2403891,3.6390492916107178,function,po'
2414034,5.415883541107178,content,discosto
2468277,7.031335830688477,function,come
2483271,6.677854537963867,function,per
2490768,7.866488933563232,content,paura
2507526,3.584965705871582,function,che
2511936,4.487013339996338,content,sporcasse
2550303,6.308659076690674,function,le
2556918,6.102320194244385,content,altre
2572353,3.5753207206726074,content,uova
2642031,4.673454761505127,function,Chissà
2666727,4.7601704597473145,function,cosa
2681280,7.831110954284668,content,uscirà
2708622,5.569413185119629,function,da
2715237,2.6847734451293945,function,quest'
2730672,2.592835664749145,content,uovo
2762865,6.911329746246338,function,si
2774772,4.375527858734131,content,lamentava
2843568,3.9267189502716064,function,Chissà
2866941,3.4545631408691406,function,che
2872674,6.349937438964844,content,uccellaccio
2927358,8.066869735717773,function,che
2936619,6.939647674560547,content,corvaccio
3017322,4.737871170043945,function,E
3021732,7.321702480316162,function,se
3030993,8.548439025878906,function,sarà
3049074,7.874695301055908,function,un
3054807,6.143794059753418,content,pulcino
3080826,6.463035583496094,function,come
3091851,7.043485641479492,function,gli
