BEGIN,Zipf_freq,word
89523,4.744381459,bianco
118188,4.823329902,nero
220059,6.283626334,era
241668,3.788069718,gallina
265041,4.577778759,bianca
313992,4.560510121,contenta
370881,4.577778759,bianca
428652,4.910958432,faceva
446733,3.798378253,bellissime
482013,4.40827555,uova
499653,3.853208746,bianche
575064,2.003836587,covava
597555,4.560510121,contenta
648711,3.826406977,comoda
702072,3.696751264,immaginate
743967,3.767840186,rimase
799092,3.538253245,pensò
863478,4.869305017,disse
915075,2.433961279,coccò
995337,4.951684874,mattina
1017828,3.365564423,guardò
1041201,4.054840607,uovo
1074717,6.237129549,fatto
1115730,3.892491215,vide
1152333,4.823329902,nero
1344609,2.469676831,strillava
1511307,5.263283434,venuto
1542177,4.054840607,uovo
1577016,4.55613033,buio
1633464,3.545031669,piangeva
1692117,1.000000000,sconsolava
1769733,5.238314932,altre
1784727,3.533345911,galline
1834119,4.240335091,facevano
1876455,2.337051266,coo
1902474,3.497348258,consolazione
2033892,2.065984493,consolava
2169720,3.850364012,mise
2186037,2.469676831,covare
2251305,5.401535996,dico
2309958,1.668044485,covasse
2371257,4.057801044,teneva
2414034,1.367014489,discosto
2490768,5.417420026,paura
2511936,1.792983221,sporcasse
2556918,5.238314932,altre
2572353,4.40827555,uova
2681280,3.965075089,uscirà
2730672,4.054840607,uovo
2774772,3.042181579,lamentava
2872674,2.381254928,uccellaccio
2936619,1.792983221,corvaccio
3054807,3.05424609,pulcino
3174759,4.823329902,nero
3211362,2.77638396,pece
3431421,2.003836587,covava
3509919,4.054840607,uovo
3625020,5.731502947,giorno
3654567,1.844135744,schiusa
3732624,4.40827555,uova
3755556,2.03602127,agitavano
3794805,3.42391934,paglia
3848607,2.696073208,gigantesche
3886092,3.641172338,gocce
3913703,4.538935868,latte
3991050,3.188746311,videro
4008690,1.19092323,beccucci
4040442,1.301029996,becchettare
4106592,2.972678605,gusci
4123350,4.325419086,bianchi
4151574,2.287833243,ruppero
4183326,5.322012335,punto
4252122,3.820842266,fecero
4271526,3.566586844,crepa
4311657,4.52628082,buco
4330179,1.588863239,allargò
4402062,4.054840607,uovo
4416174,3.539228093,uscì
4438224,3.05424609,pulcino
4489821,5.34960228,bel
4500405,2.367014489,batuffolo
4531275,4.088825104,giallo
4599630,4.054840607,uovo
4611537,4.823329902,nero
4638879,2.958079096,apriva
4735458,3.337051266,muoveva
4832919,3.958450129,vedeva
4869963,4.277816701,becco
4930821,4.52628082,buco
5016375,2.668044485,chioccia
5041953,3.933255512,guardava
5069295,4.453255644,preoccupata
5174169,5.29453883,colpa
5224086,4.784486182,diceva
5272155,7.249521761,è
5339129,2.168646835,covato
5384169,5.624252948,deve
5462226,6.684018637,ha
5472810,5.552103132,forza
5497947,3.306533742,aprirsi
5614371,2.919277012,pulcini
5643477,3.678061605,gialli
5673906,1.000000000,pigolavano
5757255,3.683683619,chiamò
5783274,3.533345911,galline
5815467,3.117779939,pollaio
5846778,4.869305017,disse
5931009,3.314774871,compagne
5990544,6.237129549,fatto
6021414,2.337051266,coo
6059900,6.632253028,cosa
6080067,4.536002756,sbagliata
6141807,4.004170531,riparare
6211926,5.665831191,favore
6256467,3.065984493,insegnate
6311151,2.919277012,pulcini
6343785,4.174323968,raccogliere
6372450,2.003836587,vermetti
6401115,3.774122004,semi
6507832,2.469676831,covare
6558552,5.085986478,ultimo
6583248,4.054840607,uovo
6661305,3.533345911,galline
6703641,3.8383062,commenti
6753531,3.412337468,cominciarono
6790959,4.954650634,aiutare
6813891,2.919277012,pulcini
6852699,3.255381219,procurarsi
6889743,4.945080373,cibo
6941119,4.785094709,fossero
6963169,5.134021853,figli
7044093,2.668044485,chioccia
7079033,2.003836587,covava
7106274,4.054840607,uovo
7119945,4.823329902,nero
7154784,3.838794995,delicata
7198002,3.441343232,morbida
7236810,4.515205685,attenta
7320600,5.112999615,mangiare
7364700,3.152344324,togliergli
7386750,4.154474964,calore
7477155,5.382499987,giorni
7499205,4.054840607,uovo
7521696,2.232315915,schiuse
7582554,3.539228093,uscì
7605486,3.05424609,pulcino
7667226,4.088825104,giallo
7734258,4.705072364,rosso
7796439,3.784762891,azzurro
7848036,3.05424609,pulcino
7908012,4.590942865,colore
8004150,5.433017214,bello
8106903,5.840107131,visto
8133804,4.34229308,simili
8175258,5.291431625,piccolo
8198631,4.889371768,sole
8289036,5.615282093,grande
8344602,3.601700463,gallo
8394435,4.239170762,coda
8442504,4.166355039,colori
8495865,4.594729841,andava
8517915,1.367014489,oriente
8552754,4.345161101,occidente
8619345,3.52336169,arcobaleno
