BEGIN,Zipf_freq,word
103194.0,3.684381281,fata
119070.0,3.33393803,gattina
228438.0,6.283626334,era
247842.0,5.820011577,volta
298557.0,4.98282431,bambina
345303.0,4.429220298,chiamava
364707.0,1.93128592,lorenza
432621.0,4.125421681,viaggiare
508914.0,5.632280537,aveva
526113.0,5.417420026,paura
574623.0,5.348123033,tornare
604805.0,6.003702937,casa
692370.0,5.090169033,facile
715302.0,4.71525443,partire
763812.0,4.784486182,diceva
837900.0,3.744199276,dimentico
869211.0,5.348123033,tornare
945504.0,3.744199276,dimentico
985635.0,6.003702937,casa
1063692.0,5.061853588,genitori
1089270.0,1.93128592,lorenza
1171296.0,6.231286207,fare
1183203.0,4.121362825,viaggi
1225098.0,4.053650758,lunghi
1263465.0,4.732127921,passi
1339317.0,1.93128592,lorenza
1371069.0,3.958450129,vedeva
1401498.0,6.003702937,casa
1456182.0,5.348123033,tornare
1548351.0,5.86172088,vita
1559376.0,4.834869143,impossibile
1661688.0,5.731502947,giorno
1696968.0,5.588106908,papà
1716813.0,5.66327005,mamma
1738863.0,1.93128592,lorenza
1760031.0,3.885528429,dissero
1807218.0,5.519027489,basta
1855728.0,4.995505594,deciso
1911735.0,4.657716732,andremo
1928938.0,6.231286207,fare
1947835.0,4.950704354,viaggio
2012724.0,4.223541991,verrai
2113051.0,3.736230346,resterai
2157813.0,5.290759195,sola
2255715.0,5.521062946,notte
2269386.0,1.93128592,lorenza
2298051.0,2.491953226,dormì
2368611.0,4.71525443,partire
2423736.0,5.632280537,aveva
2437848.0,5.417420026,paura
2477979.0,5.348123033,tornare
2549597.0,4.85358664,rimanere
2569707.0,5.290759195,sola
2598813.0,4.536688923,piaceva
2666286.0,6.231286207,fare
2751032.0,5.28271325,stava
2776977.0,2.919277012,girarsi
2808288.0,5.41108364,letto
2862531.0,3.420092933,sentì
2880171.0,2.958079096,grattare
2912364.0,3.939111257,cuscino
2967048.0,3.275499508,aprì
2987775.0,5.297539031,occhi
3023055.0,3.892491215,vide
3054807.0,3.684381281,fata
3093174.0,4.76910384,forma
3116106.0,4.503840711,gatto
3185343.0,3.605060592,passavo
3222387.0,3.400438245,tetti
3258108.0,4.869305017,disse
3280599.0,3.684381281,fata
3336606.0,5.518455847,sentito
3363507.0,2.675223069,sospirare
3471552.0,4.318513907,dormi
3532851.0,1.93128592,lorenza
3560634.0,4.166355039,bassa
3577833.0,4.979020863,voce
3605616.0,3.232315915,raccontò
3650598.0,4.603887502,grave
3667797.0,5.541374776,problema
3752028.0,3.684381281,fata
3785985.0,3.33393803,gattina
3828762.0,4.869305017,disse
3861396.0,2.660745246,gratti
4010895.0,4.743469778,aiutarti
4033827.0,1.93128592,lorenza
4069548.0,1.491953226,grattò
4196556.0,3.684381281,fata
4203612.0,3.33393803,gattina
4258737.0,3.104737082,alzò
4338558.0,1.93128592,lorenza
4346496.0,3.892491215,vide
4424994.0,2.469676831,gomitolo
4433373.0,5.190553923,strano
4498641.0,3.142746265,piccolissimo
4516858.0,6.237129549,fatto
4556853.0,4.325578372,filo
4613878.0,3.863021088,sottile
4649022.0,4.302017641,tenerlo
4686948.0,4.504051944,dita
4792788.0,3.958450129,vedeva
4887603.0,4.869305017,disse
4961691.0,1.93128592,lorenza
4967865.0,3.074584665,stupita
4998294.0,4.325578372,filo
5052096.0,5.376096942,buon
5081202.0,4.657642602,ritorno
5088699.0,3.603383777,rispose
5197185.0,3.684381281,fata
5209515.0,3.33393803,gattina
5232465.0,5.519027489,basta
5323311.0,3.013744875,partirai
5349771.0,3.013744875,leghi
5373144.0,5.409077839,capo
5436207.0,2.70943717,pomo
5459139.0,3.289566956,lettino
5498388.0,4.938451559,metti
5520879.0,2.469676831,gomitolo
5651856.0,4.335808648,tasca
5669055.0,4.532654438,andrai
5702571.0,5.778314248,sarà
5770171.0,4.325578372,filo
5793858.0,3.923718928,mostrarti
5870151.0,5.311710966,strada
5887350.0,6.003702937,casa
5938065.0,5.038526733,lasciare
5998041.0,5.36483757,giro
6060222.0,4.325578372,filo
6067719.0,4.869305017,disse
6078303.0,1.93128592,lorenza
6133256.0,3.778072728,rompe
6274989.0,2.605896578,inciampa
6298141.0,4.834869143,impossibile
6357456.0,4.869305017,disse
6393177.0,3.684381281,fata
6415668.0,4.325578372,filo
6491079.0,6.237129549,fatto
6529005.0,1.000000000,nostalgina
6567372.0,3.933648361,sostanza
6659100.0,3.997442364,invisibile
6689970.0,2.513142525,infrangibile
6781698.0,3.077413955,inciampare
6905619.0,3.600010599,spezzare
6919731.0,1.93128592,lorenza
6966477.0,5.731502947,giorno
6990291.0,2.513142525,legò
7018074.0,5.409077839,capo
7038360.0,4.325578372,filo
7090839.0,2.70943717,pomo
7104951.0,5.41108364,letto
7147287.0,3.850364012,mise
7200207.0,2.469676831,gomitolo
7220493.0,4.335808648,tasca
7232400.0,3.132931283,partì
7296786.0,5.477951945,famiglia
7379253.0,5.383211843,fine
7391601.0,3.802115291,tornò
7427322.0,4.506053547,fece
7454664.0,5.540608628,altri
7485093.0,4.121362825,viaggi
7538895.0,2.863021088,ritrovò
7588287.0,5.311710966,strada
7613401.0,6.003702937,casa
7653114.0,5.632280537,aveva
7673400.0,2.469676831,gomitolo
7697655.0,5.632280537,aveva
7761159.0,4.325578372,filo
7771302.0,1.000000000,nostalgina
,5.463379845,dato
,3.684381281,fata
,3.33393803,gattina
