BEGIN,Zipf_freq,type_of_words,word
94815.0,7.039560886,function,il
100107.0,5.055196927,content,paese
123039.0,5.710022415,function,senza
143325.0,4.335186004,content,punta
226233.0,,content,giovannino
246519.0,2.458094958,content,perdigiorno
287973.0,6.283626334,function,era
294588.0,7.065833912,function,un
299439.0,5.615282093,content,grande
313992.0,3.476480539,content,viaggiatore
378819.0,3.72621735,content,viaggia
396459.0,2.741151583,function,e
398223.0,3.72621735,content,viaggia
429975.0,6.801817508,function,una
439236.0,5.820011577,content,volta
452907.0,2.722402147,content,capitò
470670.0,6.797274494,function,in
473193.0,7.065833912,function,un
480690.0,5.055196927,content,paese
511560.0,6.018789847,content,dove
519498.0,6.227520191,function,gli
528318.0,2.270104476,content,spigoli
550368.0,5.949172583,function,delle
560511.0,4.514381597,content,case
579915.0,5.476165392,function,erano
593586.0,2.702806591,content,rotondi
631071.0,2.741151583,function,e
632394.0,6.584780852,function,i
637245.0,3.400438245,content,tetti
651357.0,7.259198169,content,non
661500.0,2.858376183,content,finivano
681728.0,7.004335738,function,a
690067.0,4.335186004,content,punta
720245.0,6.662005813,function,ma
727209.0,6.620271703,function,con
736029.0,6.801817508,function,una
744408.0,2.906926574,content,gobba
758961.0,3.157064963,content,dolcissima
867888.0,5.028890248,function,lungo
882882.0,7.055331658,function,la
888615.0,5.311710966,content,strada
932318.0,3.502677091,content,correva
959175.0,6.801817508,function,una
966231.0,2.939111257,content,siepe
982989.0,7.232814475,function,di
990045.0,2.321256999,content,rose
1029735.0,2.741151583,function,e
1035468.0,7.004335738,function,a
1040760.0,,content,giovannino
1065015.0,4.383072355,content,venne
1078245.0,,content,lì
1087506.0,6.912435835,function,per
1095003.0,,content,lì
1111320.0,6.640107629,function,l
1114848.0,5.567345054,content,idea
1134693.0,7.232814475,function,di
1136457.0,1.19092323,content,infilarsene
1175706.0,6.801817508,function,una
1189818.0,5.81126753,function,all
1271751.0,2.781987837,content,occhiello
1286838.0,5.384159172,function,mentre
1305801.0,1.491953226,content,coglieva
1311093.0,7.055331658,function,la
1349901.0,4.458329649,content,rosa
1366218.0,4.910958432,content,faceva
1379448.0,4.655114601,function,molta
1417374.0,5.068006487,content,attenzione
1420461.0,7.004335738,function,a
1431552.0,7.259198169,content,non
1459269.0,1.668044485,content,pungersi
1465884.0,6.620271703,function,con
1472499.0,6.624997683,function,le
1523655.0,3.500553397,content,spine
1529829.0,6.662005813,function,ma
1536444.0,6.553884221,function,si
1558053.0,2.93128592,content,accorse
1592010.0,5.515761062,content,subito
1597743.0,7.250456545,function,che
1602153.0,6.624997683,function,le
1620675.0,3.500553397,content,spine
1629009.0,7.259198169,content,non
1657719.0,1.668044485,content,pungevano
1685072.0,4.701535256,content,mica
1689400.0,7.259198169,content,non
1709757.0,4.853444968,content,avevano
1748124.0,4.335186004,content,punta
1749888.0,2.741151583,function,e
1768851.0,2.212112529,content,parevano
1773702.0,7.232814475,function,di
1807659.0,4.137621067,content,gomma
1815156.0,2.741151583,function,e
1838088.0,4.240335091,content,facevano
1842498.0,7.039560886,function,il
1871163.0,3.658531336,content,solletico
1880424.0,6.135386161,function,alla
1943487.0,5.382388218,content,mano
1962450.0,5.589175818,content,guarda
2000817.0,5.589175818,content,guarda
2020221.0,4.869305017,content,disse
2042712.0,,content,giovannino
2048886.0,5.934389877,function,ad
2062998.0,4.688405767,content,alta
2123415.0,4.979020863,content,voce
2129148.0,7.232814475,function,di
2141937.0,5.239598045,function,dietro
2146788.0,7.055331658,function,la
