BEGIN,semantic_dissimilarity,type_of_words,word
94815.0,,function,Il
100107.0,0.6994611024856567,content,paese
123039.0,0.5768039226531982,function,senza
143325.0,0.4429143071174621,content,punta
226233.0,0.3922024667263031,content,Giovannino
246519.0,0.509467601776123,content,Perdigiorno
287973.0,0.3569511175155639,function,era
294588.0,0.3179919719696045,function,un
299439.0,0.3429845571517944,content,grande
313992.0,0.3113232254981994,content,viaggiatore
378819.0,0.3783857822418213,content,Viaggia
396459.0,0.3973286747932434,function,e
398223.0,0.3527146279811859,content,viaggia
429975.0,0.4271578788757324,function,una
439236.0,0.4242979288101196,content,volta
452907.0,0.3906875252723694,content,capitò
470670.0,0.3731417655944824,function,in
473193.0,0.323046326637268,function,un
480690.0,0.3884205222129822,content,paese
511560.0,0.3543457984924316,content,dove
519498.0,0.3933337330818176,function,gli
528318.0,0.4893503785133362,content,spigoli
550368.0,0.3497121930122375,function,delle
560511.0,0.3277732729911804,content,case
579915.0,0.334758996963501,function,erano
593586.0,0.3444589078426361,content,rotondi
631071.0,0.2896172404289245,function,e
632394.0,0.2429394721984863,function,i
637245.0,0.3024896383285522,content,tetti
651357.0,0.3019964694976806,content,non
661500.0,0.3264413774013519,content,finivano
681728.0,0.3606472015380859,function,a
690067.0,0.3781705498695373,content,punta
720245.0,0.4054877161979675,function,ma
727209.0,0.2850263118743896,function,con
736029.0,0.2651435732841491,function,una
744408.0,0.430791974067688,content,gobba
758961.0,0.3586816787719726,content,dolcissima
867888.0,0.4705264568328857,function,Lungo
882882.0,0.372411847114563,function,la
888615.0,0.418626070022583,content,strada
932318.0,0.3621317148208618,content,correva
959175.0,0.2667982578277588,function,una
966231.0,0.4302856922149658,content,siepe
982989.0,0.348120629787445,function,di
990045.0,0.4202529788017273,content,rose
1029735.0,0.3824447989463806,function,e
1035468.0,0.4469219446182251,function,a
1040760.0,0.445805162191391,content,Giovannino
1065015.0,0.4152804613113403,content,venne
1078245.0,0.4591943621635437,content,lì
1087506.0,0.5619716644287109,function,per
1095003.0,0.4284175038337707,content,lì
1111320.0,0.4016019105911255,function,l'
1114848.0,0.3915655612945556,content,idea
1134693.0,0.3072606921195984,function,di
1136457.0,0.3824748992919922,content,infilarsene
1175706.0,0.3563717007637024,function,una
1189818.0,0.4007495939731598,function,all'
1271751.0,0.3825159668922424,content,occhiello
1286838.0,0.4551231861114502,function,Mentre
1305801.0,0.4055593609809875,content,coglieva
1311093.0,0.3021192550659179,function,la
1349901.0,0.4018958210945129,content,rosa
1366218.0,0.3533055186271667,content,faceva
1379448.0,0.4124869704246521,function,molta
1417374.0,0.3861658573150635,content,attenzione
1420461.0,0.3522359728813171,function,a
1431552.0,0.3688428401947021,content,non
1459269.0,0.4298664033412933,content,pungersi
1465884.0,0.3631082773208618,function,con
1472499.0,0.3047153949737549,function,le
1523655.0,0.3743207454681396,content,spine
1529829.0,0.3246036171913147,function,ma
1536444.0,0.3187918663024902,function,si
1558053.0,0.4027751684188843,content,accorse
1592010.0,0.3483057618141174,content,subito
1597743.0,0.3103097081184387,function,che
1602153.0,0.2618217468261719,function,le
1620675.0,0.3554555773735046,content,spine
1629009.0,0.3192189931869507,content,non
1657719.0,0.3680528402328491,content,pungevano
1685072.0,0.3650956749916076,content,mica
1689400.0,0.2923207879066467,content,non
1709757.0,0.3765454292297363,content,avevano
1748124.0,0.3354440927505493,content,punta
1749888.0,0.2886518836021423,function,e
1768851.0,0.3112046122550964,content,parevano
1773702.0,0.3513787984848022,function,di
1807659.0,0.3547206521034241,content,gomma
1815156.0,0.2508862018585205,function,e
1838088.0,0.2856701016426086,content,facevano
1842498.0,0.3366183638572693,function,il
1871163.0,0.4236273467540741,content,solletico
1880424.0,0.3507527112960815,function,alla
1943487.0,0.4184698760509491,content,mano
1962450.0,0.4389863312244415,content,Guarda
2000817.0,0.3866488039493561,content,guarda
2020221.0,0.4694698452949524,content,disse
2042712.0,0.4916577041149139,content,Giovannino
2048886.0,0.4261694550514221,function,ad
2062998.0,0.4462186694145202,content,alta
2123415.0,0.3627511262893677,content,voce
2129148.0,0.4802124500274658,function,Di
2141937.0,0.4898101091384887,function,dietro
2146788.0,0.3633486032485962,function,la
2161782.0,0.4719308316707611,content,siepe
2167515.0,0.3431282043457031,function,si
2187360.0,0.3806582391262054,content,affacciò
2193534.0,0.3178744912147522,function,una
2208528.0,0.4064040780067444,content,guardia
2247777.0,0.4405986070632934,content,municipale
2310840.0,0.3457184731960296,content,sorridendo
2315691.0,0.4742902517318725,content,Non
2317455.0,0.4271712303161621,function,lo
2320542.0,0.4458076357841491,content,sapeva
2340828.0,0.4022953510284424,function,che
2344356.0,0.388387382030487,function,è
2346561.0,0.4939204454421997,content,vietato
2365965.0,0.4766793251037597,content,cogliere
2381400.0,0.399662971496582,function,le
2387133.0,0.4221181273460388,content,rose
2432556.0,0.3889777660369873,function,Mi
2437407.0,0.3709449470043182,content,dispiace
2463867.0,0.3316586017608642,content,non
2470482.0,0.4478983283042907,function,ci
2472687.0,0.3333752155303955,function,ho
2477538.0,0.3649183511734009,content,pensato
2537955.0,0.3706583380699157,content,Allora
2554713.0,0.4316775500774383,content,pagherà
2569266.0,0.4062255024909973,content,soltanto
2594403.0,0.4296396374702453,content,mezza
2609397.0,0.4141272902488708,content,multa
2651733.0,0.4571650624275207,content,disse
2667609.0,0.3707095980644226,function,la
2674224.0,0.4084108769893646,content,guardia
2715678.0,0.3398897051811218,function,che
2720529.0,0.3924490213394165,function,con
2729349.0,0.4018582105636596,function,quel
2737287.0,0.4061176776885986,content,sorriso
2772126.0,0.3956043720245361,function,avrebbe
2786679.0,0.3741366863250732,function,potuto
2801673.0,0.4080569744110107,content,benissimo
2837394.0,0.3587644100189209,function,essere
2853270.0,0.3843861222267151,function,l'
2856798.0,0.4039794206619262,content,omino
2870028.0,0.4266377091407776,function,di
2876202.0,0.4643882513046264,content,burro
2894283.0,0.2967856526374817,function,che
2903985.0,0.3387337327003479,content,portava
2923389.0,0.4042487442493438,content,Pinocchio
2953818.0,0.3896623849868774,function,al
2959992.0,0.4725269675254822,content,Paese
2977191.0,0.4171081185340881,function,dei
2983365.0,0.4061024487018585,content,Balocchi
3045096.0,0.4448497295379638,content,Giovannino
3074943.0,0.4592035412788391,content,osservò
3094497.0,0.3761701583862304,function,che
3101553.0,0.3258989453315735,function,la
3106845.0,0.4279953837394714,content,guardia
3144330.0,0.4087088704109192,content,scriveva
3169467.0,0.3962293267250061,function,la
3173436.0,0.4380813241004944,content,multa
3203693.0,0.3973657488822937,function,con
3210480.0,0.3618940711021423,function,una
3218418.0,0.422758936882019,content,matita
3237381.0,0.412859559059143,function,senza
3254580.0,0.4041358530521393,content,punta
3287655.0,0.334212064743042,function,e
3288978.0,0.4095386266708374,function,gli
3298680.0,0.4223809242248535,content,scappò
3314997.0,0.4973971247673034,function,di
3319120.0,0.4019109606742859,content,ridere
3434296.0,0.436650663614273,content,Scusi
3473757.0,0.3767082691192627,function,mi
3478167.0,0.3673917055130005,content,fa
3484782.0,0.3790037035942077,content,vedere
3498012.0,0.3066452741622925,function,la
3502863.0,0.3113976716995239,function,sua
3511242.0,0.4241108000278473,content,sciabola
3565926.0,0.4035871922969818,function,Volentieri
3623256.0,0.4480352401733398,content,disse
3638691.0,0.3594383597373962,function,la
3643542.0,0.4099625051021576,content,guardia
3709251.0,0.3627755641937256,function,E
3714102.0,0.4074205756187439,content,naturalmente
3746295.0,0.4003744125366211,content,nemmeno
3761289.0,0.2943833470344543,function,la
3766140.0,0.3590568304061889,content,sciabola
3791277.0,0.3848806023597717,content,aveva
3802743.0,0.3309000730514526,function,la
3808917.0,0.3427828848361969,content,punta
3873369.0,0.3949900269508362,function,Ma
3878595.0,0.4421817064285278,function,che
3885210.0,0.4746037721633911,content,paese
3905937.0,0.485547661781311,function,è
3907260.0,0.424795389175415,function,questo
3950037.0,0.4574237465858459,content,domandò
3973851.0,0.4341879487037658,content,Giovannino
4030299.0,0.3581413030624389,function,Il
4038237.0,0.4484473466873169,content,Paese
4059405.0,0.4416379332542419,function,senza
4079250.0,0.4462723731994629,content,punta
4119381.0,0.4105434417724609,content,rispose
4144518.0,0.3229366540908813,function,la
4149810.0,0.3725302517414093,content,guardia
4203171.0,0.3656505346298218,function,con
4213755.0,0.4830645322799682,function,tanta
4229631.0,0.4070072770118713,content,gentilezza
4276778.0,0.4206886887550354,function,che
4282110.0,0.3347780108451843,function,le
4286520.0,0.3591991662979126,function,sue
4294017.0,0.3618309497833252,content,parole
4312098.0,0.3698002099990845,function,si
4319154.0,0.4358313083648681,function,dovrebbero
4340322.0,0.3754021525382995,content,scrivere
4363695.0,0.3721724152565002,function,tutte
4380453.0,0.3511828780174255,function,con
4387950.0,0.2831794023513794,function,la
4394565.0,0.3695661425590515,content,lettera
4415733.0,0.407222032546997,content,maiuscola
4477914.0,0.4680460095405578,function,E
4484088.0,0.4099425077438354,function,per
4488939.0,0.3762359619140625,function,i
4494231.0,0.4460844397544861,content,chiodi
4505697.0,0.4647590517997741,content,come
4518045.0,0.4269024431705475,content,fate
4561263.0,0.3471131920814514,function,Li
4566784.0,0.3886938095092773,function,abbiamo
4578903.0,0.3567361235618591,content,aboliti
4597866.0,0.4052556753158569,function,da
4602518.0,0.384757399559021,function,un
4605363.0,0.3253228366374969,content,pezzo
4626090.0,0.3021740913391113,content,facciamo
4643289.0,0.3587478995323181,function,tutto
4656078.0,0.3599498271942138,function,con
4661811.0,0.3204378485679626,function,la
4667544.0,0.3586775660514831,content,colla
4714731.0,0.3784201145172119,function,E
4721346.0,0.3806966543197632,content,adesso
4735899.0,0.4145606756210327,function,per
4746042.0,0.3956547677516937,content,favore
4761036.0,0.432827353477478,function,mi
4767651.0,0.4543634057044983,content,dia
4774266.0,0.3799137473106384,,due
4780881.0,0.4537805616855621,content,schiaffi
4842621.0,0.454233169555664,content,Giovannino
4863789.0,0.44234299659729,content,spalancò
4886721.0,0.3843423128128052,function,la
4892895.0,0.4044342637062073,content,bocca
4923346.0,0.4494475126266479,function,come
4931262.0,0.4622171521186828,function,se
4939641.0,0.3953303694725036,function,dovesse
4956399.0,0.4265807271003723,content,inghiottire
4985505.0,0.3425005674362182,function,una
4992561.0,0.4497516751289367,content,torta
5005791.0,0.3781871199607849,content,intera
5071711.0,0.4053083658218384,function,Per
5077122.0,0.4020226001739502,content,carità
5105898.0,0.3515522480010986,content,non
5110749.0,0.3940265774726867,function,voglio
5120892.0,0.4295790195465088,content,mica
5131035.0,0.4158610105514526,content,finire
