BEGIN,surprisal,type_of_words,word
94815.0,0.0,function,Il
100107.0,8.79633903503418,content,paese
123039.0,12.42358112335205,function,senza
143325.0,17.90582275390625,content,punta
226233.0,26.789493560791016,content,Giovannino
246519.0,33.58664321899414,content,Perdigiorno
287973.0,8.51197338104248,function,era
294588.0,2.6808266639709477,function,un
299439.0,5.46596097946167,content,grande
313992.0,9.095887184143066,content,viaggiatore
378819.0,16.14020538330078,content,Viaggia
396459.0,8.58102798461914,function,e
398223.0,13.318853378295898,content,viaggia
429975.0,9.677828788757324,function,una
439236.0,2.777498722076416,content,volta
452907.0,21.144649505615234,content,capitò
470670.0,5.676318168640137,function,in
473193.0,4.55996561050415,function,un
480690.0,3.7120144367218018,content,paese
511560.0,4.74959659576416,content,dove
519498.0,5.521333694458008,function,gli
528318.0,15.301416397094728,content,spigoli
550368.0,5.25111198425293,function,delle
560511.0,5.566887855529785,content,case
579915.0,1.611114263534546,function,erano
593586.0,14.522372245788574,content,rotondi
631071.0,3.0729434490203857,function,e
632394.0,6.248372554779053,function,i
637245.0,5.043243408203125,content,tetti
651357.0,6.851524829864502,content,non
661500.0,9.765053749084473,content,finivano
681728.0,5.040665149688721,function,a
690067.0,11.325078010559082,content,punta
720245.0,4.929800987243652,function,ma
727209.0,7.896543025970459,function,con
736029.0,3.489620923995972,function,una
744408.0,14.868437767028809,content,gobba
758961.0,18.15172004699707,content,dolcissima
867888.0,8.632301330566406,function,Lungo
882882.0,2.1675024032592773,function,la
888615.0,0.6283377408981323,content,strada
932318.0,7.445964813232422,content,correva
959175.0,2.669221878051758,function,una
966231.0,22.26997184753418,content,siepe
982989.0,2.7182297706604004,function,di
990045.0,8.075276374816895,content,rose
1029735.0,2.76308822631836,function,e
1035468.0,6.683156490325928,function,a
1040760.0,21.02170181274414,content,Giovannino
1065015.0,9.214369773864746,content,venne
1078245.0,14.143170356750488,content,lì
1087506.0,5.015681743621826,function,per
1095003.0,20.137086868286133,content,lì
1111320.0,5.978917121887207,function,l'
1114848.0,5.158961772918701,content,idea
1134693.0,0.5742156505584717,function,di
1136457.0,28.610816955566406,content,infilarsene
1175706.0,8.077532768249512,function,una
1189818.0,12.349446296691896,function,all'
1271751.0,9.648940086364746,content,occhiello
1286838.0,8.048501968383789,function,Mentre
1305801.0,16.5821475982666,content,coglieva
1311093.0,2.812663316726685,function,la
1349901.0,6.004854202270508,content,rosa
1366218.0,11.400030136108398,content,faceva
1379448.0,8.3321533203125,function,molta
1417374.0,3.1016197204589844,content,attenzione
1420461.0,3.153263807296753,function,a
1431552.0,5.2002787590026855,content,non
1459269.0,16.193567276000977,content,pungersi
1465884.0,8.038064956665039,function,con
1472499.0,3.8940751552581783,function,le
1523655.0,12.693730354309082,content,spine
1529829.0,2.8116490840911865,function,ma
1536444.0,4.648712158203125,function,si
1558053.0,4.530211448669434,content,accorse
1592010.0,7.497361660003662,content,subito
1597743.0,0.5288460850715637,function,che
1602153.0,4.34745454788208,function,le
1620675.0,4.454226016998291,content,spine
1629009.0,3.8154296875,content,non
1657719.0,9.078493118286133,content,pungevano
1685072.0,16.019119262695312,content,mica
1689400.0,5.157339572906494,content,non
1709757.0,5.932796001434326,content,avevano
1748124.0,13.50909423828125,content,punta
