BEGIN,entropy,word
100107.0,11.897998809814451,paese
143325.0,8.772624969482422,punta
226233.0,2.7025935649871826,Giovannino
246519.0,8.978678703308105,Perdigiorno
299439.0,9.040475845336914,grande
313992.0,7.337058067321777,viaggiatore
378819.0,5.873012542724609,Viaggia
398223.0,5.175057411193848,viaggia
439236.0,8.256007194519043,volta
452907.0,6.038743019104004,capitò
480690.0,7.727129936218262,paese
511560.0,7.906837463378906,dove
528318.0,6.217284202575684,spigoli
560511.0,7.938201427459717,case
593586.0,4.545156955718994,rotondi
637245.0,8.610514640808105,tetti
651357.0,6.192513942718506,non
661500.0,3.2173941135406494,finivano
690067.0,9.783578872680664,punta
744408.0,6.599162578582764,gobba
758961.0,4.287858963012695,dolcissima
888615.0,3.526808023452759,strada
932318.0,4.102388381958008,correva
966231.0,6.793511867523193,siepe
990045.0,9.405856132507324,rose
1040760.0,2.761878728866577,Giovannino
1065015.0,7.150336265563965,venne
1078245.0,9.055257797241213,lì
1095003.0,8.280719757080078,lì
1114848.0,7.582514762878418,idea
1136457.0,4.880699157714844,infilarsene
1271751.0,3.469403028488159,occhiello
1305801.0,4.2349700927734375,coglieva
1349901.0,8.712484359741211,rosa
1366218.0,7.038952827453613,faceva
1417374.0,6.286338806152344,attenzione
1431552.0,7.9093427658081055,non
1459269.0,5.912749767303467,pungersi
1523655.0,5.829946517944336,spine
1558053.0,5.262441158294678,accorse
1592010.0,2.994013547897339,subito
1620675.0,4.03413200378418,spine
1629009.0,5.418485164642334,non
1657719.0,4.47586727142334,pungevano
1685072.0,6.254277229309082,mica
1689400.0,5.46019458770752,non
1709757.0,7.695491790771484,avevano
1748124.0,7.510737419128418,punta
1768851.0,3.8119075298309326,parevano
1807659.0,6.368105888366699,gomma
1838088.0,6.982673645019531,facevano
1871163.0,5.496240615844727,solletico
1943487.0,6.49296760559082,mano
1962450.0,7.192829132080078,Guarda
2000817.0,6.071413040161133,guarda
2020221.0,6.651991367340088,disse
2042712.0,1.893831729888916,Giovannino
2062998.0,6.677213668823242,alta
2123415.0,2.318434953689575,voce
2161782.0,2.6716175079345703,siepe
2187360.0,3.8656466007232666,affacciò
2208528.0,8.669184684753418,guardia
2247777.0,5.512105941772461,municipale
2310840.0,4.898372650146484,sorridendo
2315691.0,8.116653442382812,Non
2320542.0,7.051957607269287,sapeva
2346561.0,7.899416446685791,vietato
2365965.0,7.305498600006103,cogliere
2387133.0,4.223924160003662,rose
2437407.0,5.649221420288086,dispiace
2463867.0,7.359220027923584,non
2477538.0,5.821969985961914,pensato
2537955.0,7.409571170806885,Allora
2554713.0,6.850847244262695,pagherà
2569266.0,6.610048770904541,soltanto
2594403.0,6.031438827514648,mezza
2609397.0,5.576999664306641,multa
2651733.0,4.4727888107299805,disse
2674224.0,3.928409576416016,guardia
2737287.0,7.701282501220703,sorriso
2801673.0,9.42482089996338,benissimo
2856798.0,4.851029396057129,omino
2876202.0,9.38618278503418,burro
2903985.0,8.275675773620605,portava
2923389.0,4.606552600860596,Pinocchio
2959992.0,8.759711265563965,Paese
2983365.0,5.895053386688232,Balocchi
3045096.0,1.4874286651611328,Giovannino
3074943.0,3.987580537796021,osservò
3106845.0,8.664971351623535,guardia
3144330.0,5.266567230224609,scriveva
3173436.0,7.868504524230957,multa
3218418.0,5.656562328338623,matita
3254580.0,6.553483963012695,punta
3298680.0,4.57399845123291,scappò
3319120.0,4.595491886138916,ridere
3434296.0,5.050284862518311,Scusi
3478167.0,7.136656761169434,fa
3484782.0,6.968621253967285,vedere
3511242.0,7.403224945068359,sciabola
3623256.0,3.971959829330444,disse
3643542.0,2.499713182449341,guardia
3714102.0,7.827561855316162,naturalmente
3746295.0,6.773423671722412,nemmeno
3766140.0,4.498069763183594,sciabola
3791277.0,5.377808570861816,aveva
3808917.0,5.971421241760254,punta
3885210.0,8.214037895202637,paese
3950037.0,3.458373546600342,domandò
3973851.0,2.268829822540283,Giovannino
4038237.0,8.338550567626953,Paese
4079250.0,2.302567720413208,punta
4119381.0,8.35247802734375,rispose
4149810.0,2.0809576511383057,guardia
4229631.0,3.979065418243408,gentilezza
4294017.0,8.632796287536621,parole
4340322.0,8.930534362792969,scrivere
4394565.0,2.616403579711914,lettera
4415733.0,3.3344976902008057,maiuscola
4494231.0,4.482917308807373,chiodi
4505697.0,6.868257522583008,come
4518045.0,6.416360855102539,fate
4578903.0,5.046867370605469,aboliti
4605363.0,4.986851692199707,pezzo
4626090.0,6.83910083770752,facciamo
4667544.0,7.221019268035889,colla
4721346.0,7.82252025604248,adesso
4746042.0,5.921192169189453,favore
4767651.0,8.933560371398926,dia
4780881.0,6.47692346572876,schiaffi
4842621.0,1.6978543996810913,Giovannino
4863789.0,5.055829048156738,spalancò
4892895.0,4.075804233551025,bocca
4956399.0,5.16466236114502,inghiottire
4992561.0,8.903912544250488,torta
5005791.0,4.414945125579834,intera
5077122.0,5.276970863342285,carità
5105898.0,7.65751314163208,non
5120892.0,8.997931480407715,mica
5131035.0,9.434813499450684,finire
5151321.0,8.516692161560059,prigione
5178222.0,3.812422513961792,oltraggio
5199831.0,9.812806129455566,pubblico
5217030.0,3.891072034835816,ufficiale
5271714.0,5.491176128387451,schiaffi
5292882.0,8.268054962158203,semmai
5321988.0,5.341787338256836,riceverli
5351976.0,7.39598274230957,non
5363001.0,7.544077396392822,darli
5415921.0,7.799483776092529,qui
5423418.0,7.277535438537598,usa
5433561.0,6.412322044372559,così
5461344.0,4.636378288269043,spiegò
5479866.0,2.767240524291992,gentilmente
5513382.0,3.3441452980041504,guardia
5568507.0,9.020360946655272,multa
5580855.0,6.95432710647583,intera
5610843.0,3.415781021118164,schiaffi
5654061.0,7.696237087249756,mezza
5668614.0,6.2562127113342285,multa
5690664.0,4.828433990478516,soli
5741379.0,7.373866081237793,guardia
5785479.0,7.535433769226074,guardia
5850570.0,4.90537691116333,ingiusto
5877515.0,5.94789981842041,terribile
5933478.0,6.14755392074585,Certo
5953852.0,3.811447858810425,ingiusto
5979210.0,6.23305606842041,certo
6005229.0,5.078280448913574,terribile
6044654.0,5.191470623016357,disse
6063000.0,2.159306526184082,guardia
6137264.0,7.690516948699951,cosa
6154331.0,8.452865600585938,tanto
6171177.0,5.233838081359863,odiosa
6227008.0,7.806184768676758,gente
6251660.0,8.371476173400879,non
6271990.0,9.699458122253418,costretta
6299729.0,4.358750820159912,schiaffeggiare
6337699.0,4.740737438201904,poveretti
6373552.0,6.696106910705566,colpa
6416329.0,8.332388877868652,guarda
6430309.0,7.2823591232299805,bene
6448390.0,8.13264274597168,fare
6495312.0,6.081445693969727,legge
6547482.0,6.755073547363281,Su
6562212.0,9.054823875427246,dia
6582807.0,3.879351377487183,schiaffi
6630831.0,8.550323486328125,altra
6641063.0,7.768052577972412,volta
6653587.0,7.088080406188965,stia
6665406.0,8.337337493896484,più
6672815.0,6.0433268547058105,attento
6736892.0,6.786045551300049,non
6759383.0,8.804448127746582,dare
6767145.0,7.169098377227783,nemmeno
6788842.0,5.477388858795166,buffetto
6819227.0,5.108462810516357,guancia
6842644.0,7.924003601074219,farò
6861607.0,7.515047073364258,carezza
6884803.0,6.406662940979004,invece
6956245.0,7.388253688812256,così
6985836.0,4.905047416687012,concluse
7014237.0,2.2282440662384038,guardia
7067466.0,5.456253528594971,riaccompagnarla
7117740.0,6.291584968566895,frontiera
7199766.0,3.9054789543151855,Giovannino
7233282.0,5.196473598480225,umiliatissimo
7306488.0,8.403475761413574,costretto
7337490.0,6.730310916900635,abbandonare
7387411.0,3.892740249633789,Paese
7424235.0,6.28351354598999,punta
7485798.0,7.6973700523376465,ancor
7501806.0,4.87440824508667,oggi
7513317.0,6.829110622406006,sogna
7558299.0,6.829545021057129,tornare
7612762.0,6.492185592651367,viverci
7644646.0,6.0491719245910645,più
7652805.0,7.257975101470947,gentile
7682661.0,5.562119483947754,modi
7728966.0,8.295390129089355,bella
7740873.0,4.43386697769165,casetta
7768215.0,5.529412269592285,col
7781489.0,8.857111930847168,tetto
7820253.0,9.313031196594238,punta
