BEGIN,Zipf_freq,type_of_words,word
89523.0,7.039560886,function,il
99666.0,2.003836587,content,cardellino
190512.0,6.283626334,function,era
203301.0,6.801817508,function,una
210798.0,4.752203544,content,bellissima
238581.0,4.951684874,content,mattina
258867.0,7.232814475,function,di
266364.0,5.383211843,content,fine
277389.0,4.025025886,content,luglio
304290.0,2.741151583,function,e
308241.0,6.536707533,function,io
328986.0,5.876803742,function,nella
340893.0,6.003702937,content,casa
353682.0,6.797274494,function,in
360738.0,4.703105313,content,toscana
396459.0,6.337855516,function,me
400428.0,6.201935117,function,ne
404838.0,5.397384793,function,stavo
419391.0,4.624852996,content,seduto
437472.0,5.153505635,function,sopra
450702.0,6.801817508,function,una
456435.0,4.522451749,content,sedia
470106.0,7.004335738,function,a
474075.0,2.954351224,content,sdraio
536256.0,6.242274517,function,mia
545076.0,5.299336021,content,figlia
572859.0,7.004335738,function,a
574182.0,7.065833912,function,un
579915.0,4.407221117,content,movimento
601083.0,7.250456545,function,che
609462.0,4.079383548,content,feci
621810.0,6.620271703,function,con
626661.0,6.624997683,function,le
634158.0,4.67365393,content,gambe
665469.0,6.769601972,function,mi
671202.0,4.869305017,content,disse
685755.0,7.232814475,function,di
693693.0,5.514886537,content,stare
706482.0,4.897896906,content,attento
732161.0,7.004335738,function,a
733824.0,6.018789847,function,dove
746172.0,3.271910277,content,mettevo
766899.0,6.584780852,function,i
770868.0,5.161641934,content,piedi
811440.0,5.965637226,function,perché
859068.0,6.166704172,function,c
863478.0,7.249521761,content,è
864801.0,7.065833912,function,un
870093.0,2.003836587,content,cardellino
898317.0,7.250456545,function,che
901404.0,6.583110863,function,se
909783.0,6.201935117,function,ne
913311.0,5.28271325,content,stava
925218.0,5.670548919,function,tra
931833.0,6.624997683,function,le
937125.0,5.199991506,function,tue
943299.0,4.760062955,content,scarpe
1003716.0,6.769601972,function,mi
1008567.0,1.588863239,content,sporsi
1028853.0,6.912435835,function,per
1036350.0,4.191790952,function,poterlo
1053549.0,5.73232148,content,vedere
1101944.0,5.28271325,content,stava
1118376.0,4.927518904,content,fermo
1135134.0,7.259198169,function,non
1141749.0,4.226753055,content,cercava
1163799.0,6.577812618,function,da
1166886.0,5.112999615,content,mangiare
1229949.0,6.769601972,function,mi
1232819.0,3.023432143,content,accorsi
1255968.0,7.250456545,function,che
1259496.0,1.889893234,content,volgeva
1281546.0,7.055331658,function,la
1285515.0,2.605896578,content,testina
1306903.0,7.004335738,function,a
1309329.0,5.011387421,content,guardare
1331379.0,4.370618613,function,attorno
1348578.0,7.004335738,function,a
1352106.0,4.255006666,function,sé
1376361.0,7.259198169,function,non
1385622.0,4.063079503,content,sapendo
1413405.0,6.562704781,function,come
1423548.0,3.811059285,content,comportarsi
1525860.0,6.769601972,function,mi
1530711.0,2.696073208,content,alzai
1547028.0,6.620271703,function,con
1556289.0,3.520321109,content,cautela
1590246.0,5.965637226,function,perché
1603158.0,7.039560886,function,il
1609209.0,2.003836587,content,cardellino
1648017.0,6.583110863,function,se
1655514.0,6.201935117,function,ne
1659042.0,5.28271325,content,stava
1673595.0,4.99952137,function,lì
1683517.0,5.921350175,function,sempre
1700055.0,4.927518904,content,fermo
1719900.0,5.795365296,function,ed
1722987.0,3.193089292,content,entrai
1738422.0,6.797274494,function,in
1742832.0,6.003702937,content,casa
1808541.0,5.792396528,function,dopo
1819125.0,4.829512313,content,pranzo
1851759.0,3.952099043,content,andai
1864989.0,7.004335738,function,a
1867194.0,5.198222831,content,dare
1875568.0,7.065833912,function,un
1880424.0,4.908593733,content,occhiata
1917027.0,7.259198169,function,non
1924524.0,6.553884221,function,si
1929375.0,6.283626334,function,era
1935990.0,3.783654996,content,mosso
1976121.0,6.072527547,function,allora
1988028.0,3.660008529,content,capii
2004786.0,7.039560886,function,il
2006991.0,6.051850878,function,suo
2015811.0,3.771277891,content,dramma
2048886.0,3.94181715,content,fuggito
2066967.0,5.670836689,function,dalla
2077992.0,4.148291038,content,gabbia
2097837.0,2.502677091,content,ignorava
2113272.0,6.562704781,function,come
2123415.0,3.811059285,content,comportarsi
2172366.0,5.370690392,function,nell
2179422.0,3.287833243,content,inaspettata
2211615.0,4.746320007,content,libertà
2293641.0,6.242274517,function,mia
2299815.0,5.299336021,content,figlia
2313045.0,3.872616622,content,corse
,7.004335738,function,a
2324952.0,4.749751755,content,comprare
2346561.0,6.640107629,function,l
2348766.0,2.689233784,content,occorrente
2398599.0,2.741151583,function,e
2401245.0,6.212844009,function,quando
2416239.0,3.802115291,content,tornò
2432556.0,6.655915487,function,lo
2435643.0,2.120342156,content,infilai
2458134.0,5.876803742,function,nella
2469600.0,2.571134472,content,nuovissima
2500470.0,2.094013217,content,capiente
2521197.0,4.148291038,content,gabbia
2550990.0,7.250456545,function,che
2554272.0,4.845196057,function,avevamo
2572353.0,3.544069776,content,dotato
2591316.0,7.232814475,function,di
2597049.0,5.23681316,content,acqua
2622186.0,2.741151583,function,e
2623509.0,7.232814475,function,di
2629242.0,2.990263779,content,mangime
2697597.0,7.039560886,function,il
2703330.0,2.003836587,content,cardellino
2726262.0,6.553884221,function,si
2732436.0,2.653321228,content,precipitò
,7.004335738,function,a
2758455.0,5.112999615,content,mangiare
2778741.0,2.741151583,function,e
2784033.0,7.004335738,function,a
2786238.0,5.055819784,content,bere
2815396.0,5.670548919,function,tra
2821959.0,5.35996545,function,quelle
2832984.0,3.802646538,content,sbarre
2861208.0,6.283626334,function,era
,7.004335738,function,a
2869587.0,6.051850878,function,suo
2881935.0,4.206701986,content,agio
2958669.0,7.039560886,function,il
2963520.0,2.003836587,content,cardellino
2987775.0,3.458094958,content,cantava
3009384.0,6.797274494,function,in
3017322.0,5.72356934,content,modo
3026583.0,4.234285508,content,straordinario
3082590.0,4.475015421,function,certe
3097584.0,5.490648384,content,volte
3112578.0,6.517126939,function,ci
3119634.0,1.93128592,content,stupiva
3141243.0,6.620271703,function,con
3145653.0,6.624997683,function,le
3150945.0,5.298082303,function,sue
3159765.0,3.094013217,content,variazioni
3242673.0,5.792396528,function,dopo
3253698.0,4.977071046,function,circa
3266046.0,7.065833912,function,un
3271338.0,5.351616804,content,anno
3282363.0,7.250456545,function,che
3285450.0,5.28271325,content,stava
3300885.0,6.620271703,function,con
3313674.0,5.985902456,function,noi
3331314.0,6.801817508,function,una
3340134.0,5.361082228,content,sera
3350718.0,6.242274517,function,mia
3358656.0,5.299336021,content,figlia
3371004.0,3.539228093,content,uscì
3384675.0,5.666529051,function,sulla
3393936.0,3.412337468,content,terrazza
3419073.0,6.912435835,function,per
3425688.0,5.028827175,content,portare
3443328.0,5.582881078,function,dentro
3461850.0,7.055331658,function,la
3466701.0,4.148291038,content,gabbia
3480813.0,6.662005813,function,ma
3485664.0,3.125421681,content,ritornò
3508596.0,5.515761062,function,subito
3558429.0,5.588106908,content,papà
