BEGIN,surprisal,type_of_words,word
89523.0,0.0,function,Il
99666.0,27.08673667907715,content,cardellino
190512.0,20.352937698364254,function,Era
203301.0,4.082424163818359,function,una
210798.0,8.131260871887207,content,bellissima
238581.0,9.750932693481444,content,mattina
258867.0,3.982829332351685,function,di
266364.0,5.559214115142822,content,fine
277389.0,3.4793701171875,content,luglio
304290.0,3.916437864303589,function,e
308241.0,10.181459426879885,function,io
328986.0,7.584895610809326,function,nella
340893.0,5.494769096374512,content,casa
353682.0,6.057391166687012,function,in
360738.0,13.428900718688965,content,Toscana
396459.0,9.325105667114258,function,me
400428.0,2.052403211593628,function,ne
404838.0,3.321805000305176,function,stavo
419391.0,7.603636264801025,content,seduto
437472.0,6.9822211265563965,function,sopra
450702.0,3.0521557331085205,function,una
456435.0,4.643329620361328,content,sedia
470106.0,2.071798086166382,function,a
474075.0,8.600582122802734,content,sdraio
536256.0,7.854231834411621,function,Mia
545076.0,4.273307800292969,content,figlia
572859.0,9.27157974243164,function,a
574182.0,7.2076592445373535,function,un
579915.0,13.73824977874756,content,movimento
601083.0,4.585224151611328,function,che
609462.0,12.005982398986816,content,feci
621810.0,4.873567581176758,function,con
626661.0,4.416609287261963,function,le
634158.0,6.473628520965576,content,gambe
665469.0,2.845834255218506,function,mi
671202.0,3.5490498542785645,content,disse
685755.0,5.34838342666626,function,di
693693.0,4.613753795623779,content,stare
706482.0,5.835005283355713,content,attento
732161.0,3.073026657104492,function,a
733824.0,9.08368968963623,function,dove
746172.0,14.023008346557615,content,mettevo
766899.0,4.933757781982422,function,i
770868.0,3.2416369915008545,content,piedi
811440.0,18.53044891357422,function,Perché
859068.0,16.516996383666992,function,c'
863478.0,2.159332036972046,content,è
864801.0,4.216354846954346,function,un
870093.0,12.414800643920898,content,cardellino
898317.0,3.824816465377808,function,che
901404.0,7.28529167175293,function,se
909783.0,1.6623398065567017,function,ne
913311.0,6.788408279418945,content,stava
925218.0,8.443971633911133,function,tra
931833.0,2.447151660919189,function,le
937125.0,10.25798797607422,function,tue
943299.0,11.832594871520996,content,scarpe
1003716.0,5.399490833282471,function,Mi
1008567.0,25.19524955749512,content,sporsi
1028853.0,6.698281288146973,function,per
1036350.0,11.50294303894043,function,poterlo
1053549.0,3.9260878562927246,content,vedere
1101944.0,12.397418975830078,content,Stava
1118376.0,7.919587135314941,content,fermo
1135134.0,4.41440486907959,function,non
1141749.0,10.997248649597168,content,cercava
1163799.0,8.432941436767578,function,da
1166886.0,8.72768497467041,content,mangiare
1229949.0,4.19747257232666,function,Mi
1232819.0,9.69484043121338,content,accorsi
1255968.0,0.7199499607086182,function,che
1259496.0,15.94259262084961,content,volgeva
1281546.0,5.005120754241943,function,la
1285515.0,24.04147148132324,content,testina
1306903.0,6.982768058776856,function,a
1309329.0,7.99193811416626,content,guardare
1331379.0,9.10491943359375,function,attorno
1348578.0,2.721339225769043,function,a
1352106.0,5.45280122756958,function,sé
1376361.0,10.835183143615724,function,non
1385622.0,5.184093475341797,content,sapendo
1413405.0,3.97141432762146,function,come
1423548.0,8.595653533935547,content,comportarsi
1525860.0,4.179111957550049,function,Mi
1530711.0,6.297980785369873,content,alzai
1547028.0,5.6700968742370605,function,con
1556289.0,10.450563430786133,content,cautela
1590246.0,6.037972927093506,function,perché
1603158.0,4.474576950073242,function,il
1609209.0,3.098689317703247,content,cardellino
1648017.0,8.647331237792969,function,se
1655514.0,0.4293891191482544,function,ne
1659042.0,0.7008052468299866,content,stava
1673595.0,14.10409927368164,function,lì
1683517.0,11.593191146850586,function,sempre
1700055.0,12.820192337036133,content,fermo
1719900.0,6.660645961761475,function,ed
1722987.0,11.975111961364746,content,entrai
1738422.0,1.7512179613113403,function,in
1742832.0,6.20628547668457,content,casa
1808541.0,8.053848266601562,function,Dopo
1819125.0,11.700065612792969,content,pranzo
1851759.0,8.806259155273438,content,andai
1864989.0,1.291359305381775,function,a
1867194.0,10.93094253540039,content,dare
1875568.0,5.705453872680664,function,un'
1880424.0,4.400113582611084,content,occhiata
1917027.0,4.715247631072998,function,Non
1924524.0,5.349671363830566,function,si
1929375.0,3.847106456756592,function,era
1935990.0,8.175575256347656,content,mosso
1976121.0,7.725001335144043,function,Allora
1988028.0,9.479125022888184,content,capii
2004786.0,6.948217868804932,function,il
2006991.0,3.746992588043213,function,suo
2015811.0,14.075267791748049,content,dramma
2048886.0,23.16251373291016,content,Fuggito
2066967.0,5.950104236602783,function,dalla
2077992.0,14.060531616210938,content,gabbia
2097837.0,16.575199127197266,content,ignorava
2113272.0,5.527335166931152,function,come
2123415.0,8.207926750183105,content,comportarsi
2172366.0,9.545299530029297,function,nell'
2179422.0,15.927804946899414,content,inaspettata
2211615.0,10.452027320861816,content,libertà
2293641.0,8.259553909301758,function,Mia
2299815.0,0.3908336162567138,content,figlia
2313045.0,8.88297176361084,content,corse
,2.2510874271392822,function,a
2324952.0,9.811324119567873,content,comprare
2346561.0,4.168067932128906,function,l'
2348766.0,10.28653335571289,content,occorrente
2398599.0,8.132104873657227,function,e
2401245.0,4.440566062927246,function,quando
2416239.0,13.387747764587402,content,tornò
2432556.0,7.933722019195557,function,lo
2435643.0,14.771831512451172,content,infilai
2458134.0,4.591199398040772,function,nella
2469600.0,20.29808235168457,content,nuovissima
2500470.0,20.11835479736328,content,capiente
2521197.0,13.113512992858888,content,gabbia
2550990.0,6.750801086425781,function,che
2554272.0,10.30234432220459,function,avevamo
2572353.0,15.81110668182373,content,dotato
2591316.0,3.1184537410736084,function,di
2597049.0,9.260684967041016,content,acqua
2622186.0,2.9891698360443115,function,e
2623509.0,3.806747913360596,function,di
2629242.0,14.203605651855469,content,mangime
2697597.0,4.910326957702637,function,Il
2703330.0,1.197313904762268,content,cardellino
2726262.0,3.637608051300049,function,si
2732436.0,13.262245178222656,content,precipitò
,4.326235294342041,function,a
2758455.0,7.524752140045166,content,mangiare
2778741.0,3.273953914642334,function,e
2784033.0,6.927189350128174,function,a
2786238.0,7.128830909729004,content,bere
2815396.0,10.820992469787598,function,Tra
2821959.0,10.67440414428711,function,quelle
2832984.0,15.292840003967283,content,sbarre
2861208.0,6.241152763366699,function,era
,7.871083259582519,function,a
2869587.0,8.688883781433105,function,suo
2881935.0,3.727142333984375,content,agio
2958669.0,4.751350402832031,function,Il
2963520.0,4.153919219970703,content,cardellino
2987775.0,12.708433151245115,content,cantava
3009384.0,4.545958042144775,function,in
3017322.0,4.302699565887451,content,modo
3026583.0,11.656377792358398,content,straordinario
3082590.0,15.43210792541504,function,certe
3097584.0,4.002614974975586,content,volte
3112578.0,8.368823051452637,function,ci
3119634.0,12.522768020629885,content,stupiva
3141243.0,5.365396976470947,function,con
3145653.0,2.710486888885498,function,le
3150945.0,1.5488405227661133,function,sue
3159765.0,14.31703758239746,content,variazioni
