BEGIN,semantic_dissimilarity,type_of_words,word
89523.0,,function,Il
99666.0,0.5485990643501282,content,cardellino
190512.0,0.5348480939865112,function,Era
203301.0,0.3914070129394531,function,una
210798.0,0.3844850063323974,content,bellissima
238581.0,0.3849265575408935,content,mattina
258867.0,0.311537504196167,function,di
266364.0,0.4229658842086792,content,fine
277389.0,0.4259504079818725,content,luglio
304290.0,0.3897199034690857,function,e
308241.0,0.423062801361084,function,io
328986.0,0.3450586199760437,function,nella
340893.0,0.3656570315361023,content,casa
353682.0,0.3606462478637695,function,in
360738.0,0.3250259757041931,content,Toscana
396459.0,0.4005993008613586,function,me
400428.0,0.4677454829216003,function,ne
404838.0,0.3508599400520324,function,stavo
419391.0,0.3929494023323059,content,seduto
437472.0,0.4008057117462158,function,sopra
450702.0,0.2998747229576111,function,una
456435.0,0.4077399969100952,content,sedia
470106.0,0.4142248034477234,function,a
474075.0,0.3745463788509369,content,sdraio
536256.0,0.3808088302612304,function,Mia
545076.0,0.4520130157470703,content,figlia
572859.0,0.4878655076026916,function,a
574182.0,0.415701150894165,function,un
579915.0,0.4138347506523132,content,movimento
601083.0,0.3785997629165649,function,che
609462.0,0.4014965295791626,content,feci
621810.0,0.404258668422699,function,con
626661.0,0.3549113869667053,function,le
634158.0,0.3250352740287781,content,gambe
665469.0,0.3391833901405334,function,mi
671202.0,0.3444076776504516,content,disse
685755.0,0.366024911403656,function,di
693693.0,0.4346864819526672,content,stare
706482.0,0.4425115585327148,content,attento
732161.0,0.3642578721046448,function,a
733824.0,0.4276289343833923,function,dove
746172.0,0.3692852854728699,content,mettevo
766899.0,0.3410701155662536,function,i
770868.0,0.3786951601505279,content,piedi
811440.0,0.4835997521877289,function,Perché
859068.0,0.4420099258422851,function,c'
863478.0,0.3394513130187988,content,è
864801.0,0.3377490043640136,function,un
870093.0,0.4534456133842468,content,cardellino
898317.0,0.3018416166305542,function,che
901404.0,0.3610690236091614,function,se
909783.0,0.4309045076370239,function,ne
913311.0,0.324951171875,content,stava
925218.0,0.4089277982711792,function,tra
931833.0,0.35811448097229,function,le
