BEGIN,Zipf_freq,word
98784,4.541849304,principe
122598,3.662214941,tonno
158760,1.588863239,abissina
261830,4.541849304,principe
285327,3.662214941,tonno
324576,2.668044485,nuotava
363384,4.586948127,verde
380583,4.729999329,mare
422478,3.875319708,muovendo
457317,4.239170762,coda
601965,2.19092323,triglie
624897,4.240335091,facevano
646947,1.792983221,occhietto
715302,3.933255512,guardava
822024,4.516644088,improvviso
874503,3.032908035,nuotando
947268,4.936739438,fondo
975492,4.729999329,mare
1024884,4.541849304,principe
1047375,3.662214941,tonno
1065773,3.892491215,vide
1094562,1.588863239,pesciolina
1121022,3.626289737,magra
1143954,4.629939958,strana
1203930,3.102080839,piacque
1329615,3.077413955,seguì
1413846,3.489776306,parlò
1495431,4.947521307,chiami
1565550,1.588863239,abissina
1626408,3.603383777,rispose
1663893,2.876664969,guardandolo
1705347,5.297539031,occhi
1730043,2.588863239,sporgenti
1834119,5.596576886,vieni
1903356,4.869305017,disse
1931139,4.541849304,principe
1954071,3.662214941,tonno
2012724,3.379851714,nuota
2049327,4.974719651,alto
2104011,5.039789442,vede
2124738,4.98721997,cielo
2139732,3.784762891,azzurro
2228814,4.57964593,felici
2265417,4.20837396,pesci
2290554,5.23681316,acqua
2365083,1.588863239,abissina
2442258,4.541849304,principe
2462103,3.662214941,tonno
2480184,4.536688923,piaceva
2530017,1.792983221,nuotò
2564415,4.974719651,alto
2596167,3.287833243,abbandonando
2632770,4.086345776,acque
2646441,3.186558425,scure
2762424,5.632280537,aveva
2780505,5.297539031,occhi
2808729,4.918545808,grandi
2848860,5.005037586,luce
2872674,4.889371768,sole
2901339,2.408407174,illuminava
2938383,4.17814246,superficie
2988657,4.014397459,dava
2999682,4.850934451,dolore
3114783,4.791623926,scappare
3188430,4.322541894,ombra
3236940,3.861632825,abituata
3329991,4.541849304,principe
3349836,3.662214941,tonno
3371004,4.739619679,triste
3427893,2.872164467,scendeva
3450384,3.032908035,nuotando
3496248,5.922979074,andare
3519621,3.863021088,cercarla
3586653,4.429220298,chiamava
3652362,3.284344915,rispondeva
3702636,5.820011577,volta
3760848,7.249521761,è
3779811,5.005037586,luce
3831849,4.974719651,alto
3882564,4.897214187,caro
3896676,3.662214941,tonno
3989727,5.514886537,stare
4073076,,posso…
4156425,4.541849304,principe
4177152,3.662214941,tonno
4190382,2.668044485,nuotava
4277700,4.739619679,triste
4367223,5.731502947,giorno
4431168,5.238684702,pensare
4458779,3.961038525,ebbe
4477473,5.567345054,idea
4546269,2.696073208,aspettò
4574493,4.236441793,venisse
4600512,5.521062946,notte
4638879,3.207956569,scese
4669087,4.936739438,fondo
4687389,4.729999329,mare
4708557,3.683683619,chiamò
4739427,1.588863239,abissina
4825422,7.249521761,è
4826745,5.34960228,bel
4839534,4.541849304,principe
4900392,4.869305017,disse
4921560,1.889893234,sbucando
4959927,4.936739438,fondo
5033574,4.514381597,salire
5071941,4.869305017,disse
5128830,4.627959949,vedrai
5170725,5.005037586,luce
5192775,5.521062946,notte
5220999,5.190836362,farà
5256279,5.297539031,occhi
5310963,6.720262455,ho
5317578,,paura…
5372262,4.784486182,diceva
5446350,5.190836362,farà
5505003,4.627959949,vedrai
5582619,1.588863239,abissina
5661558,3.077413955,seguì
5686695,4.541849304,principe
5708304,3.662214941,tonno
5741820,4.974719651,alto
5786361,5.382388218,mano
5802237,5.382388218,mano
5819877,3.587122577,saliva
5855598,3.958450129,vedeva
5885586,5.005037586,luce
5900580,4.577778759,bianca
5989221,3.529379724,dolorosa
6056253,4.889371768,sole
6104763,2.885528429,tenue
6171354,4.705470983,luna
6277635,1.844135744,nuotarono
6303874,4.57964593,felici
6349077,5.23681316,acqua
6367158,2.839283241,argentata
6431103,5.521062946,notte
6515775,4.473771833,mattino
6553701,4.889371768,sole
6571782,2.337051266,spuntò
6635286,1.588863239,abissina
6662187,3.802115291,tornò
6707610,4.936739438,fondo
6741567,5.237301318,dicendo
6810363,5.521062946,notte
6826680,5.34960228,bel
6835941,4.541849304,principe
6910029,4.229742017,notti
6936930,4.360597664,verranno
