BEGIN,semantic_dissimilarity,type_of_words,word
89082,,function,Il
98784,0.2148444652557373,content,principe
122598,0.7105252146720886,content,Tonno
154495,0.462248682975769,function,e
158760,0.4303123354911804,content,Abissina
256662,0.3504900336265564,function,Il
261830,0.4147100448608398,content,principe
285327,0.3323522210121155,content,Tonno
324576,0.4369746148586273,content,nuotava
352359,0.3584223985671997,function,nel
363384,0.4926667809486389,content,verde
380583,0.3699779212474823,content,mare
422478,0.4426543116569519,content,muovendo
452025,0.4050809741020202,function,la
457317,0.4205926060676574,content,coda
492156,0.3963465094566345,function,di
500976,0.5136447548866272,function,qua
512442,0.3892422914505005,function,e
515970,0.3689956068992615,function,di
524349,0.3691605031490326,function,là
577710,0.2703931927680969,function,e
580356,0.3405563235282898,function,tutte
595350,0.3250249624252319,function,le
601965,0.4614007472991943,content,Triglie
619164,0.4206697344779968,function,gli
624897,0.3376324772834778,content,facevano
644742,0.3832756280899048,function,l'
646947,0.3893176019191742,content,occhietto
691929,0.3141805529594421,function,ma
696339,0.3498424291610718,function,lui
706041,0.3082130551338196,function,non
710010,0.3246368169784546,function,le
715302,0.3226033747196197,content,guardava
734265,0.3906590938568115,function,neppure
816732,0.4051674604415893,function,All'
822024,0.3978983461856842,content,improvviso
874503,0.4704965651035309,content,nuotando
903609,0.4182134866714477,function,giù
925659,0.3926534652709961,function,verso
941715,0.3190926313400268,function,il
947268,0.3959179520606994,content,fondo
967554,0.3016576170921325,function,del
975492,0.3154346346855163,content,mare
1017828,0.280203104019165,function,il
1024884,0.4555048942565918,content,principe
1047375,0.4491033852100372,content,Tonno
1065773,0.3759080171585083,content,vide
1083537,0.3376566767692566,function,una
1094562,0.4111117422580719,content,pesciolina
1121022,0.4088690876960754,content,magra
1140465,0.3667730093002319,function,e
1143954,0.3489357233047485,content,strana
1192464,0.3624075055122375,function,che
1196433,0.4247876405715942,function,gli
1203930,0.4427888989448547,content,piacque
1221129,0.428255021572113,function,subito
1240533,0.3645153641700744,function,moltissimo
1323882,0.3584464788436889,function,La
1329615,0.3874372243881225,content,seguì
1346373,0.3856080174446106,function,un
1356957,0.3922529518604278,function,poco
1393008,0.3150070309638977,function,e
1398852,0.360805869102478,function,poi
1407231,0.366832435131073,function,le
1413846,0.377251386642456,content,parlò
1471617,0.5254117250442505,function,Come
1489257,0.4498357772827148,function,ti
1495431,0.4608103930950165,content,chiami
1565550,0.437383234500885,content,Abissina
1626408,0.4701560139656067,content,rispose
1651104,0.3542063236236572,function,lei
1663893,0.3925426304340362,content,guardandolo
1691676,0.3763236999511719,function,con
1697850,0.377621591091156,function,gli
1705347,0.3569778800010681,content,occhi
1716813,0.3851953744888305,function,un
1724310,0.4354698061943054,function,po'
1730043,0.4263385236263275,content,sporgenti
1810746,0.4888744950294494,function,Perché
1825740,0.4545773267745971,function,non
1834119,0.4979534745216369,content,vieni
1846908,0.5216957926750183,function,su
1853523,0.4886550307273865,function,con
1861902,0.4196727871894836,function,me
1903356,0.4937765598297119,content,disse
1921878,0.3326464295387268,function,il
1931139,0.5164626836776733,content,principe
1954071,0.4377121925354004,content,Tonno
2012724,0.4548467397689819,content,Nuota
2031246,0.4044483304023742,function,verso
2047563,0.3778133690357208,function,l'
2049327,0.3895495235919952,content,alto
2084166,0.4068875908851623,function,dove
2093868,0.4029585123062134,function,si
2104011,0.3985902667045593,content,vede
2117554,0.3061992526054382,function,il
2124738,0.3912081718444824,content,cielo
2139732,0.3739063441753387,content,azzurro
2194857,0.4163203835487366,function,lassù
2209410,0.4165260195732116,function,saremo
2228814,0.4065366983413696,content,felici
2251746,0.4569039344787597,function,come
2265417,0.4370304942131042,content,pesci
2279970,0.3830965459346771,function,nell'
2290554,0.4217357337474823,content,acqua
2365083,0.4983686804771423,content,Abissina
2413593,0.4903672337532043,function,siccome
2433438,0.3416004180908203,function,il
2442258,0.4289168119430542,content,principe
2462103,0.4537433385848999,content,Tonno
2473128,0.4869093298912048,function,le
2480184,0.4292525053024292,content,piaceva
2530017,0.4146776497364044,content,nuotò
2547657,0.4342787861824035,function,verso
2562210,0.3397725224494934,function,l'
