BEGIN,entropy,word
98784,11.897998809814451,principe
122598,7.911726951599121,Tonno
158760,6.359039783477783,Abissina
261830,7.9607391357421875,principe
285327,4.413385391235352,Tonno
324576,4.646040916442871,nuotava
363384,6.689393997192383,verde
380583,6.006656169891357,mare
422478,4.89469051361084,muovendo
457317,5.71532154083252,coda
601965,7.126080513000488,Triglie
624897,9.07322883605957,facevano
646947,5.400970935821533,occhietto
715302,7.3675432205200195,guardava
822024,5.069063186645508,improvviso
874503,5.327458381652832,nuotando
947268,6.261713981628418,fondo
975492,2.8383448123931885,mare
1024884,4.233955383300781,principe
1047375,3.019561767578125,Tonno
1065773,7.37340784072876,vide
1094562,5.978564739227295,pesciolina
1121022,7.260483741760254,magra
1143954,6.5565595626831055,strana
1203930,4.434925556182861,piacque
1329615,7.733033180236816,seguì
1413846,5.0213799476623535,parlò
1495431,5.629917621612549,chiami
1565550,2.487173795700073,Abissina
1626408,6.720233917236328,rispose
1663893,5.086594581604004,guardandolo
1705347,0.0521105602383613,occhi
1730043,5.123673915863037,sporgenti
1834119,7.185060024261475,vieni
1903356,6.273074150085449,disse
1931139,0.9345014095306396,principe
1954071,2.398137092590332,Tonno
2012724,5.186464309692383,Nuota
2049327,4.94371223449707,alto
2104011,7.466833114624023,vede
2124738,6.908522605895996,cielo
2139732,5.164739608764648,azzurro
2228814,7.922604560852051,felici
2265417,7.1409454345703125,pesci
2290554,5.051810264587402,acqua
2365083,2.333174705505371,Abissina
2442258,6.192474365234375,principe
2462103,1.6509603261947632,Tonno
2480184,6.696231842041016,piaceva
2530017,4.969805717468262,nuotò
2564415,2.8142690658569336,alto
2596167,4.088320732116699,abbandonando
2632770,7.202781200408936,acque
2646441,5.4064483642578125,scure
2762424,6.766479015350342,aveva
2780505,0.711162269115448,occhi
2808729,5.235072135925293,grandi
2848860,7.948402881622314,luce
2872674,5.840118408203125,sole
2901339,4.427295207977295,illuminava
2938383,5.735536575317383,superficie
2988657,8.109301567077637,dava
2999682,6.433172225952148,dolore
3114783,8.681140899658203,scappare
3188430,4.223896026611328,ombra
3236940,4.290802478790283,abituata
3329991,1.7511404752731323,principe
3349836,1.2282170057296753,Tonno
3371004,6.242066860198975,triste
3427893,4.121783256530762,scendeva
3450384,3.9332141876220703,nuotando
3496248,7.095823287963867,andare
3519621,4.21817684173584,cercarla
3586653,8.497148513793945,chiamava
3652362,2.316790819168091,rispondeva
3702636,3.100093126296997,volta
3760848,2.228411912918091,è
3779811,6.869760990142822,luce
3831849,4.6945672035217285,alto
3882564,7.573668003082275,caro
3896676,2.952202558517456,Tonno
3989727,6.682400703430176,stare
4073076,7.325153350830078,posso
4156425,2.171455144882202,principe
4177152,1.7334027290344238,Tonno
4190382,4.353928565979004,nuotava
4277700,5.49470853805542,triste
4367223,6.140872478485107,giorno
4431168,4.143390655517578,pensare
4458779,7.964180946350098,ebbe
4477473,4.750253200531006,idea
4546269,4.803117275238037,Aspettò
4574493,7.21058988571167,venisse
4600512,6.648220062255859,notte
4638879,6.277193069458008,scese
4669087,6.184311389923096,fondo
4687389,3.4380030632019043,mare
4708557,5.824354648590088,chiamò
4739427,3.3371384143829346,Abissina
4825422,4.350180625915527,è
4826745,8.531153678894043,bel
4839534,6.242302894592285,principe
4900392,6.939054489135742,disse
4921560,4.663263320922852,sbucando
4959927,5.106412410736084,fondo
5033574,6.651152610778809,salire
5071941,8.460558891296387,disse
5128830,5.915368556976318,Vedrai
5170725,7.804802894592285,luce
5192775,5.465314865112305,notte
5220999,9.203157424926758,farà
5256279,4.383105278015137,occhi
5310963,7.65107536315918,Ho
5317578,5.762019157409668,paura
5372262,6.513383865356445,diceva
5446350,8.79558277130127,farà
5505003,5.054492950439453,vedrai
5582619,2.9970619678497314,Abissina
5661558,8.54578971862793,seguì
5686695,4.028738021850586,principe
5708304,1.953951120376587,Tonno
5741820,2.36150336265564,alto
5786361,6.171492576599121,mano
5802237,1.2912322282791138,mano
5819877,4.36363410949707,saliva
5855598,5.5239577293396,vedeva
5885586,8.47412395477295,luce
5900580,6.084836959838867,bianca
5989221,7.271628379821777,dolorosa
6056253,3.8441667556762695,sole
6104763,5.629266262054443,tenue
6171354,5.754421234130859,Luna
6277635,5.457635879516602,nuotarono
6303874,6.172972202301025,felici
6349077,3.587412118911743,acqua
6367158,3.190343379974365,argentata
6431103,2.5947394371032715,notte
6515775,4.659902095794678,mattino
6553701,3.5190677642822266,sole
6571782,5.658720016479492,spuntò
6635286,2.725583791732788,Abissina
6662187,7.767194747924805,tornò
6707610,4.274851799011231,fondo
6741567,5.85092830657959,dicendo
6810363,5.766620635986328,notte
6826680,8.725667953491211,bel
6835941,3.7006101608276367,principe
6910029,4.962704658508301,notti
6936930,8.350324630737305,verranno
