word,semantic_dissimilarity
Il,
muratore,0.6084903478622437
della,0.32985925674438477
Valtellina,0.3897581100463867
Un,0.37014472484588623
giovane,0.40412217378616333
della,0.32158374786376953
Valtellina,0.34931525588035583
non,0.409868061542511
trovando,0.43629080057144165
lavoro,0.41264963150024414
in,0.3486306667327881
patria,0.32730233669281006
emigrò,0.41227981448173523
in,0.26794034242630005
Germania,0.373839795589447
e,0.30911874771118164
proprio,0.4148276448249817
a,0.33475226163864136
Berlino,0.35165131092071533
trovò,0.31693851947784424
un,0.33477139472961426
posto,0.3648945689201355
in,0.2996683120727539
un,0.26743942499160767
cantiere,0.37249279022216797
come,0.36178648471832275
muratore,0.38425469398498535
Mario,0.4217129349708557
così,0.569759726524353
si,0.4269939064979553
chiamava,0.4830651879310608
il,0.32410669326782227
giovane,0.36504822969436646
ne,0.447068452835083
fu,0.3387947082519531
molto,0.32641977071762085
contento,0.3220837116241455
lavorava,0.3344845175743103
sodo,0.3645132780075073
mangiava,0.32712486386299133
poco,0.3402256667613983
e,0.29992616176605225
quel,0.45023101568222046
che,0.3387577533721924
guadagnava,0.30246371030807495
lo,0.33336764574050903
metteva,0.30544835329055786
da,0.36262279748916626
parte,0.36339473724365234
per,0.36353152990341187
sposarsi,0.39657050371170044
Un,0.5018163323402405
giorno,0.5050338506698608
però,0.39203327894210815
mentre,0.46248859167099
si,0.4255809187889099
stavano,0.4605655074119568
gettando,0.44272297620773315
le,0.34568077325820923
fondamenta,0.4399515390396118
di,0.3619651198387146
un,0.31040698289871216
palazzo,0.4047800898551941
nuovo,0.34482473134994507
un,0.2746776342391968
ponte,0.3547147512435913
crollò,0.35544997453689575
Mario,0.44915151596069336
cadde,0.3581336736679077
nella,0.35864609479904175
gettata,0.37582138180732727
di,0.36719244718551636
cemento,0.31981927156448364
armato,0.33188596367836
morì,0.3535585105419159
e,0.3177986145019531
non,0.34703218936920166
fu,0.3793792724609375
possibile,0.40375059843063354
recuperare,0.3728156089782715
il,0.32358670234680176
suo,0.364291250705719
corpo,0.33702707290649414
Mario,0.4773353338241577
era,0.36480891704559326
morto,0.33406099677085876
ma,0.3289203643798828
non,0.30498284101486206
sentiva,0.3635655641555786
alcun,0.41308748722076416
dolore,0.2845531105995178
Era,0.3186379075050354
chiuso,0.364812970161438
in,0.37960004806518555
uno,0.3754045367240906
dei,0.44330406188964844
pilastri,0.42518550157546997
della,0.35505932569503784
casa,0.36792951822280884
in,0.4495736360549927
costruzione,0.3757186532020569
e,0.27037346363067627
ci,0.3668828010559082
stava,0.3302055597305298
un,0.33288103342056274
po',0.4245860278606415
stretto,0.310180127620697
ma,0.3426362872123718
a,0.37069523334503174
parte,0.5058131814002991
questo,0.42921388149261475
pensava,0.4318852424621582
e,0.3820343017578125
sentiva,0.3906524181365967
come,0.4685954451560974
prima,0.3973897099494934
Quando,0.4066542983055115
si,0.3339904546737671
fu,0.41555094718933105
abituato,0.3918009400367737
alla,0.35759085416793823
sua,0.36169135570526123
nuova,0.39529114961624146
situazione,0.312990665435791
poté,0.3975001573562622
perfino,0.4286711812019348
aprire,0.38123619556427
gli,0.44576239585876465
occhi,0.43003225326538086
e,0.33595025539398193
guardare,0.33761537075042725
la,0.3110644817352295
casa,0.3806942105293274
che,0.3582158088684082
cresceva,0.42278650403022766
intorno,0.4020703434944153
a,0.37264078855514526
lui,0.3290056884288788
Era,0.33441323041915894
proprio,0.346457302570343
come,0.3548257350921631
se,0.4079957604408264
fosse,0.32164061069488525
lui,0.3258056640625
a,0.3664454221725464
reggere,0.42094939947128296
il,0.29477930068969727
peso,0.37478137016296387
del,0.2635282278060913
nuovo,0.3477756977081299
edificio,0.36340099573135376
e,0.31925010681152344
questo,0.3626132011413574
compensava,0.3921130895614624
la,0.33203721046447754
tristezza,0.3682268261909485
di,0.34196269512176514
non,0.37488603591918945
poter,0.39665907621383667
più,0.40586042404174805
dare,0.3821641206741333
notizie,0.44170379638671875
di,0.47619712352752686
sé,0.43744009733200073
a,0.37065160274505615
casa,0.36402368545532227
alla,0.34170806407928467
povera,0.40716421604156494
fidanzata,0.3685151934623718
Nascosto,0.48476728796958923
nel,0.4222986102104187
muro,0.4000377655029297
nel,0.31807392835617065
cuore,0.43570423126220703
del,0.3205399513244629
muro,0.31204116344451904
nessuno,0.3792489171028137
poteva,0.3606181740760803
vederlo,0.3326430320739746
o,0.3916548490524292
almeno,0.4629592299461365
sospettare,0.3665369749069214
che,0.35221201181411743
fosse,0.3185012936592102
lì,0.3651946187019348
ma,0.3366069197654724
questo,0.36541593074798584
a,0.41223573684692383
Mario,0.41956692934036255
non,0.3411485552787781
importava,0.37177953124046326
La,0.381419837474823
casa,0.3896751403808594
crebbe,0.4763631522655487
fino,0.43982571363449097
al,0.39817726612091064
tetto,0.3620142340660095
furono,0.36750853061676025
collocate,0.36602020263671875
al,0.34313929080963135
loro,0.3850058317184448
posto,0.3675854802131653
porte,0.32934921979904175
e,0.31048136949539185
finestre,0.3378012776374817
gli,0.2656900882720947
appartamenti,0.3309245705604553
vennero,0.36277133226394653
venduti,0.32471001148223877
e,0.3150913715362549
comperati,0.34515509009361267
e,0.28512120246887207
popolati,0.34645938873291016
di,0.2983551025390625
mobili,0.32079654932022095
e,0.27410274744033813
da,0.4681771397590637
ultimo,0.4425268769264221
ci,0.4143447279930115
vennero,0.40542030334472656
ad,0.4498199224472046
abitare,0.4034484028816223
numerose,0.35150790214538574
famiglie,0.35862675309181213
Mario,0.49626582860946655
le,0.37527018785476685
conobbe,0.4366876482963562
tutte,0.3565262258052826
dai,0.4178072214126587
grandi,0.42165374755859375
ai,0.4020005464553833
piccini,0.36573559045791626
Quando,0.4001106023788452
i,0.3191296458244324
bambini,0.3454896807670593
zampettavano,0.4294974207878113
sul,0.3343198895454407
pavimento,0.34637731313705444
studiando,0.3872982859611511
i,0.3331485986709595
loro,0.35217559337615967
primi,0.3829424977302551
passi,0.30530163645744324
gli,0.3644225001335144
facevano,0.29625552892684937
il,0.31422102451324463
solletico,0.43244075775146484
alla,0.4035242199897766
mano,0.4110753834247589
Quando,0.3903311491012573
le,0.2891552448272705
ragazze,0.344221293926239
uscivano,0.35529714822769165
sui,0.2979673743247986
balconi,0.3613654375076294
o,0.364402174949646
si,0.27737748622894287
affacciavano,0.3052464425563812
alle,0.2778834104537964
finestre,0.3207980990409851
per,0.35396790504455566
veder,0.3563622832298279
passare,0.3647128939628601
i,0.28339385986328125
loro,0.3231047987937927
innamorati,0.3157418668270111
Mario,0.5102907419204712
sentiva,0.3792102336883545
contro,0.41669607162475586
la,0.3585233688354492
propria,0.3831924796104431
guancia,0.39206504821777344
il,0.2652851343154907
morbido,0.34515225887298584
fruscio,0.33753806352615356
dei,0.2677162289619446
loro,0.27802664041519165
capelli,0.33225148916244507
biondi,0.3740735352039337
Di,0.45543015003204346
sera,0.4495663046836853
udiva,0.3800797462463379
i,0.2685233950614929
discorsi,0.34024345874786377
delle,0.3278730511665344
famiglie,0.3713947534561157
radunate,0.3713192939758301
intorno,0.36943209171295166
alla,0.3356422185897827
tavola,0.36217987537384033
di,0.3758876323699951
notte,0.4243306517601013
i,0.28994911909103394
colpi,0.3041709065437317
di,0.32406413555145264
tosse,0.3671666979789734
degli,0.29111671447753906
ammalati,0.36041688919067383
prima,0.3954741954803467
dell',0.4849071502685547
alba,0.3984287977218628
il,0.3048463463783264
trillo,0.3783390522003174
della,0.25327765941619873
sveglia,0.3369181156158447
di,0.2666163444519043
un,0.2899457812309265
fornaio,0.4333841800689697
che,0.3074045181274414
era,0.33945220708847046
il,0.3274226784706116
primo,0.3287505507469177
ad,0.3456941246986389
alzarsi,0.356069415807724
La,0.39705467224121094
vita,0.4298176169395447
della,0.3942510485649109
casa,0.40560364723205566
era,0.39679640531539917
la,0.36814504861831665
vita,0.36081045866012573
di,0.32382237911224365
Mario,0.4002769887447357
le,0.31292253732681274
gioie,0.34431135654449463
della,0.3047548532485962
casa,0.3038199245929718
piano,0.3566265106201172
per,0.4260045886039734
piano,0.32664817571640015
e,0.29715925455093384
i,0.281994104385376
suoi,0.35158365964889526
dolori,0.2808886766433716
stanza,0.37742239236831665
per,0.44547003507614136
stanza,0.3188680112361908
erano,0.3355599045753479
le,0.2818727493286133
sue,0.3372889757156372
gioie,0.28745895624160767
e,0.2953529357910156
i,0.25139641761779785
suoi,0.29098206758499146
dolori,0.3420626223087311
Ed,0.4981651306152344
ecco,0.4733496308326721
che,0.36839598417282104
un,0.39465516805648804
giorno,0.3918083906173706
scoppiò,0.3666723370552063
la,0.3027258515357971
guerra,0.3460504114627838
Cominciarono,0.34232768416404724
i,0.26207709312438965
bombardamenti,0.3634601831436157
su,0.3962118625640869
tutta,0.3930317163467407
la,0.32986849546432495
città,0.37451428174972534
e,0.284762442111969
Mario,0.4292261004447937
sentì,0.3794049024581909
che,0.30565834045410156
anche,0.39178466796875
per,0.3753793239593506
lui,0.3537490963935852
si,0.3064154386520386
avvicinava,0.3729793131351471
la,0.3191484212875366
fine,0.3359445035457611
Una,0.3356369137763977
bomba,0.39212799072265625
colpì,0.36001473665237427
la,0.27707141637802124
casa,0.3638418912887573
e,0.2877093553543091
la,0.33212316036224365
fece,0.3244657516479492
crollare,0.35703709721565247
al,0.35100656747817993
suolo,0.36422351002693176
Non,0.38871270418167114
rimase,0.4101361632347107
che,0.4433410167694092
un,0.3285819888114929
mucchio,0.4119296073913574
informe,0.47004470229148865
di,0.35150086879730225
macerie,0.3458859920501709
di,0.3019818067550659
mobili,0.39018070697784424
infranti,0.39792147278785706
di,0.24748599529266357
suppellettili,0.4222009479999542
schiacciate,0.379896879196167
sotto,0.4622526168823242
cui,0.8193248510360718
dormivano,0.3683955669403076
per,0.3890252113342285
sempre,0.40077298879623413
donne,0.3042854070663452
e,0.26769089698791504
bambini,0.3397575616836548
sorpresi,0.31284359097480774
nel,0.3235514163970947
sonno,0.34391093254089355
Fu,0.5071077346801758
soltanto,0.4640061855316162
allora,0.40678107738494873
che,0.3691716194152832
Mario,0.39916449785232544
morì,0.35509687662124634
davvero,0.35633715987205505
perché,0.3588474988937378
era,0.36887919902801514
morta,0.392116904258728
la,0.334405779838562
casa,0.3723675012588501
nata,0.3816625475883484
dal,0.4077146649360657
suo,0.3629148602485657
sacrificio,0.3599123954772949
