word,semantic_dissimilarity
Una,
viola,0.6727859377861023
al,0.5446403622627258
polo,0.5248609185218811
Nord,0.3987143933773041
Una,0.44962406158447266
mattina,0.4006945788860321
al,0.29040658473968506
Polo,0.3871312737464905
Nord,0.3133256733417511
l',0.3152633309364319
orso,0.41559773683547974
bianco,0.38890206813812256
fiutò,0.47161248326301575
nell',0.3787490725517273
aria,0.4239994287490845
un,0.29382801055908203
odore,0.37932848930358887
insolito,0.37693625688552856
e,0.33424532413482666
lo,0.35002708435058594
fece,0.36186206340789795
notare,0.3833314776420593
all',0.32790449261665344
Orsa,0.5000759363174438
Maggiore,0.5052649974822998
la,0.4017573595046997
minore,0.4121142625808716
era,0.3662782311439514
sua,0.4349799156188965
figlia,0.46020182967185974
Che,0.5176804065704346
sia,0.37894946336746216
arrivata,0.38775914907455444
qualche,0.39807528257369995
spedizione,0.427613765001297
Furono,0.4624437987804413
invece,0.3806278705596924
gli,0.31681180000305176
orsacchiotti,0.5037102699279785
a,0.40397000312805176
trovare,0.3900987505912781
la,0.32848894596099854
viola,0.39504870772361755
Era,0.3595550060272217
una,0.3043348789215088
piccola,0.3527413010597229
violetta,0.4200076162815094
mammola,0.4481596052646637
e,0.3694503903388977
tremava,0.3990096151828766
di,0.4353780150413513
freddo,0.4085262417793274
ma,0.3386958837509155
continuava,0.3874334692955017
coraggiosamente,0.42283889651298523
a,0.3626893162727356
profumare,0.3851676881313324
l',0.3680952787399292
aria,0.3683200478553772
perché,0.37747013568878174
quello,0.39704304933547974
era,0.36072707176208496
il,0.4076625108718872
suo,0.36806559562683105
dovere,0.36206668615341187
Prima,0.537115216255188
di,0.5121304988861084
sera,0.4984474182128906
si,0.37863993644714355
sparse,0.4850783348083496
per,0.426507830619812
tutto,0.41445809602737427
il,0.372547447681427
Polo,0.5230321884155273
la,0.3320057988166809
notizia,0.3997703492641449
un,0.3492509722709656
piccolo,0.4665675163269043
strano,0.42796623706817627
essere,0.3724106550216675
profumato,0.40224212408065796
di,0.38736796379089355
colore,0.45530539751052856
violetto,0.3894905149936676
era,0.34714531898498535
apparso,0.37055718898773193
nel,0.3171037435531616
deserto,0.408302903175354
di,0.38299447298049927
ghiaccio,0.36379894614219666
si,0.2958829998970032
reggeva,0.3911358714103699
su,0.41063517332077026
una,0.38070517778396606
sola,0.4221702218055725
zampa,0.46054014563560486
e,0.29132509231567383
non,0.2809544801712036
si,0.26162534952163696
muoveva,0.35006842017173767
A,0.4995744228363037
vedere,0.4472391605377197
la,0.3871431350708008
viola,0.5126845240592957
vennero,0.4563085436820984
foche,0.44559940695762634
e,0.33126282691955566
trichechi,0.43251916766166687
vennero,0.42275017499923706
dalla,0.43244773149490356
Siberia,0.4756087362766266
le,0.278414249420166
renne,0.30916479229927063
dall',0.3998013436794281
America,0.3914947509765625
i,0.2866585850715637
buoi,0.34386685490608215
muschiati,0.3826400637626648
e,0.31151580810546875
più,0.4722280502319336
di,0.4683572053909302
lontano,0.4171270728111267
ancora,0.3965858817100525
volpi,0.3501262366771698
bianche,0.3075318932533264
lupi,0.3239819407463074
e,0.24111557006835938
gazze,0.3644161820411682
marine,0.369764506816864
Tutti,0.4677286744117737
ammiravano,0.42705821990966797
il,0.34847623109817505
fiore,0.44713765382766724
sconosciuto,0.3899976909160614
il,0.3701901435852051
suo,0.3948644995689392
stelo,0.4445912837982178
tremante,0.39928972721099854
tutti,0.3445892930030823
aspiravano,0.33151865005493164
il,0.24923336505889893
suo,0.36057841777801514
profumo,0.35187986493110657
ma,0.3293052911758423
ne,0.4657834768295288
restava,0.3574090898036957
sempre,0.3611897826194763
abbastanza,0.4485740065574646
per,0.39888519048690796
quelli,0.38340115547180176
che,0.3402819037437439
arrivavano,0.3539005219936371
ultimi,0.43426990509033203
ad,0.38821154832839966
annusare,0.34015047550201416
ne,0.36170125007629395
restava,0.319941908121109
sempre,0.31247514486312866
come,0.44432884454727173
prima,0.43329110741615295
Per,0.5260690450668335
mandare,0.48362433910369873
tanto,0.43613100051879883
profumo,0.3850955367088318
disse,0.4552949070930481
una,0.4162812829017639
foca,0.45621761679649353
deve,0.39348673820495605
avere,0.35041821002960205
una,0.3365299105644226
riserva,0.3901497721672058
sotto,0.41905897855758667
il,0.36820459365844727
ghiaccio,0.37195122241973877
Io,0.4368114471435547
l',0.3963535726070404
avevo,0.46097755432128906
detto,0.38095587491989136
subito,0.35095319151878357
esclamò,0.447397381067276
l',0.3176124095916748
orso,0.44687843322753906
bianco,0.4031340181827545
che,0.37305736541748047
c',0.38109245896339417
era,0.37479299306869507
sotto,0.4551103115081787
qualcosa,0.37219828367233276
Non,0.34837639331817627
