BEGIN,semantic_dissimilarity,type_of_words,word
90405.0,,function,Il
99666.0,0.6084903478622437,content,muratore
127890.0,0.3298592567443847,function,della
141120.0,0.3897581100463867,content,Valtellina
230202.0,0.3701447248458862,function,Un
239022.0,0.4041221737861633,content,giovane
253575.0,0.3215837478637695,function,della
264600.0,0.3493152558803558,content,Valtellina
321930.0,0.409868061542511,content,non
334278.0,0.4362908005714416,content,trovando
355005.0,0.4126496315002441,content,lavoro
371763.0,0.3486306667327881,function,in
377937.0,0.32730233669281,content,patria
414099.0,0.4122798144817352,content,emigrò
433062.0,0.2679403424263,function,in
439236.0,0.373839795589447,content,Germania
493479.0,0.3091187477111816,function,e
501417.0,0.4148276448249817,content,proprio
,0.3347522616386413,function,a
523467.0,0.3516513109207153,content,Berlino
553014.0,0.3169385194778442,content,trovò
,0.3347713947296142,function,un
584766.0,0.3648945689201355,content,posto
614754.0,0.2996683120727539,function,in
619605.0,0.2674394249916076,function,un
628866.0,0.3724927902221679,content,cantiere
658854.0,0.3617864847183227,function,come
674289.0,0.3842546939849853,content,muratore
751023.0,0.4217129349708557,content,Mario
785421.0,0.569759726524353,content,così
801738.0,0.4269939064979553,function,si
807030.0,0.4830651879310608,content,chiamava
825111.0,0.3241066932678222,function,il
832167.0,0.3650482296943664,content,giovane
867888.0,0.447068452835083,function,ne
875164.0,0.3387947082519531,function,fu
883323.0,0.3264197707176208,content,molto
897876.0,0.3220837116241455,content,contento
955206.0,0.3344845175743103,content,lavorava
976815.0,0.3645132780075073,content,sodo
1007685.0,0.3271248638629913,content,mangiava
1028412.0,0.3402256667613983,content,poco
1069866.0,0.2999261617660522,function,e
1073835.0,0.4502310156822204,function,quel
1088829.0,0.3387577533721924,function,che
1092798.0,0.3024637103080749,content,guadagnava
1138662.0,0.333367645740509,function,lo
1144395.0,0.3054483532905578,content,metteva
1163799.0,0.3626227974891662,function,da
1169091.0,0.3633947372436523,content,parte
1187172.0,0.3635315299034118,function,per
1192023.0,0.3965705037117004,content,sposarsi
1289925.0,0.5018163323402405,function,Un
1300068.0,0.5050338506698608,content,giorno
1315062.0,0.3920332789421081,content,però
1327851.0,0.46248859167099,function,mentre
1367100.0,0.4255809187889099,function,si
1377243.0,0.4605655074119568,function,stavano
1395765.0,0.4427229762077331,content,gettando
1417815.0,0.3456807732582092,function,le
1425753.0,0.4399515390396118,content,fondamenta
1461033.0,0.3619651198387146,function,di
1466325.0,0.3104069828987121,function,un
1471617.0,0.4047800898551941,content,palazzo
1495872.0,0.344824731349945,content,nuovo
1531593.0,0.2746776342391968,function,un
1540854.0,0.3547147512435913,content,ponte
1555407.0,0.3554499745368957,content,crollò
1629054.0,0.4491515159606933,content,Mario
1645371.0,0.3581336736679077,content,cadde
1664334.0,0.3586460947990417,function,nella
1676241.0,0.3758213818073272,content,gettata
1696086.0,0.3671924471855163,function,di
1702701.0,0.3198192715644836,content,cemento
1718577.0,0.33188596367836,content,armato
1756503.0,0.3535585105419159,content,morì
1788696.0,0.3177986145019531,function,e
1793988.0,0.3470321893692016,content,non
1803690.0,0.3793792724609375,function,fu
1811628.0,0.4037505984306335,content,possibile
1844703.0,0.3728156089782715,content,recuperare
1878219.0,0.3235867023468017,function,il
1884834.0,0.364291250705719,function,suo
1892331.0,0.3370270729064941,content,corpo
1972152.0,0.4773353338241577,content,Mario
1984941.0,0.3648089170455932,function,era
1994202.0,0.3340609967708587,content,morto
2031246.0,0.3289203643798828,function,ma
2036097.0,0.304982841014862,content,non
2044035.0,0.3635655641555786,content,sentiva
2062557.0,0.4130874872207641,function,alcun
2081079.0,0.2845531105995178,content,dolore
2142378.0,0.3186379075050354,function,Era
2148993.0,0.364812970161438,content,chiuso
2171484.0,0.3796000480651855,function,in
2177658.0,0.3754045367240906,function,uno
2186037.0,0.4433040618896484,function,dei
2195739.0,0.4251855015754699,content,pilastri
,0.3550593256950378,function,della
2231019.0,0.3679295182228088,content,casa
2245572.0,0.4495736360549927,function,in
2251305.0,0.3757186532020569,content,costruzione
2318778.0,0.2703734636306762,function,e
2324511.0,0.3668828010559082,function,ci
2332449.0,0.3302055597305298,content,stava
2345679.0,0.3328810334205627,function,un
2350971.0,0.4245860278606415,content,po'
2359350.0,0.310180127620697,content,stretto
2388456.0,0.3426362872123718,function,ma
,0.3706952333450317,function,a
2411829.0,0.5058131814002991,content,parte
2434761.0,0.4292138814926147,function,questo
2458575.0,0.4318852424621582,content,pensava
2485917.0,0.3820343017578125,function,e
2488563.0,0.3906524181365967,content,sentiva
2518551.0,0.4685954451560974,function,come
2533986.0,0.3973897099494934,content,prima
2635416.0,0.4066542983055115,function,Quando
2649087.0,0.3339904546737671,function,si
2658348.0,0.415550947189331,function,fu
2664522.0,0.3918009400367737,content,abituato
2693628.0,0.3575908541679382,function,alla
2701125.0,0.3616913557052612,function,sua
2711268.0,0.3952911496162414,content,nuova
2726703.0,0.312990665435791,content,situazione
2785797.0,0.3975001573562622,function,poté
2799909.0,0.4286711812019348,content,perfino
2819313.0,0.38123619556427,content,aprire
2840481.0,0.4457623958587646,function,gli
2846655.0,0.4300322532653808,content,occhi
