BEGIN,surprisal,word
99666.0,18.39166641235352,muratore
141120.0,22.07220268249512,Valtellina
239022.0,6.081778526306152,giovane
264600.0,6.128257751464844,Valtellina
321930.0,8.105376243591309,non
334278.0,10.09103012084961,trovando
355005.0,4.352705955505371,lavoro
377937.0,5.323201656341553,patria
414099.0,12.03518295288086,emigrò
439236.0,7.599856376647949,Germania
501417.0,11.52124309539795,proprio
523467.0,3.213101387023926,Berlino
553014.0,8.116141319274902,trovò
584766.0,2.8836910724639893,posto
628866.0,5.6269049644470215,cantiere
674289.0,9.819283485412598,muratore
751023.0,14.203451156616213,Mario
785421.0,15.425602912902832,così
807030.0,2.48874831199646,chiamava
832167.0,4.751319408416748,giovane
883323.0,5.214601516723633,molto
897876.0,7.1953325271606445,contento
955206.0,9.68021297454834,lavorava
976815.0,19.60272216796875,sodo
1007685.0,9.673380851745604,mangiava
1028412.0,9.770339012145996,poco
1092798.0,7.796684741973877,guadagnava
1144395.0,8.167036056518555,metteva
1169091.0,6.17620325088501,parte
1192023.0,11.727789878845217,sposarsi
1300068.0,1.845575213432312,giorno
1315062.0,8.566332817077637,però
1395765.0,10.565997123718262,gettando
1425753.0,8.097454071044922,fondamenta
1471617.0,4.550942897796631,palazzo
1495872.0,11.143576622009276,nuovo
1540854.0,11.516243934631348,ponte
1555407.0,15.427597999572754,crollò
1629054.0,17.676040649414062,Mario
1645371.0,4.47206974029541,cadde
1676241.0,21.1545467376709,gettata
1702701.0,6.259909629821777,cemento
1718577.0,7.75358247756958,armato
1756503.0,13.323919296264648,morì
1793988.0,4.81903076171875,non
1811628.0,7.496830940246582,possibile
1844703.0,6.892120838165283,recuperare
1892331.0,3.1570029258728027,corpo
1972152.0,4.590339183807373,Mario
1994202.0,8.920329093933105,morto
2036097.0,2.8883376121521,non
2044035.0,13.099617004394531,sentiva
2081079.0,1.841114282608032,dolore
2148993.0,12.38481616973877,chiuso
2195739.0,8.938145637512207,pilastri
2231019.0,2.649820327758789,casa
2251305.0,11.472905158996582,costruzione
2332449.0,6.289535045623779,stava
2350971.0,2.6924917697906494,po'
2359350.0,14.54470920562744,stretto
2411829.0,6.461616516113281,parte
2458575.0,11.483075141906738,pensava
2488563.0,5.924746036529541,sentiva
2533986.0,11.413022994995115,prima
2664522.0,16.932308197021484,abituato
2711268.0,7.632987499237059,nuova
2726703.0,5.05886173248291,situazione
2799909.0,10.418831825256348,perfino
2819313.0,8.928465843200684,aprire
2846655.0,0.1286345571279525,occhi
2885463.0,4.980734825134277,guardare
2918097.0,3.7573864459991455,casa
2955141.0,10.826497077941896,cresceva
2983365.0,4.959347248077393,intorno
3083472.0,7.51687479019165,proprio
3102435.0,5.597949028015137,come
3159324.0,10.340956687927246,reggere
