BEGIN,surprisal,type_of_words,word
90405.0,0.0,function,Il
99666.0,18.39166641235352,content,muratore
127890.0,5.383579254150391,function,della
141120.0,22.07220268249512,content,Valtellina
230202.0,17.267093658447266,function,Un
239022.0,6.081778526306152,content,giovane
253575.0,8.49853515625,function,della
264600.0,6.128257751464844,content,Valtellina
321930.0,8.105376243591309,content,non
334278.0,10.09103012084961,content,trovando
355005.0,4.352705955505371,content,lavoro
371763.0,4.668220043182373,function,in
377937.0,5.323201656341553,content,patria
410571.0,12.03518295288086,content,emigrò
433062.0,1.7331215143203735,function,in
439236.0,7.599856376647949,content,Germania
493479.0,4.948365211486816,function,e
501417.0,11.52124309539795,content,proprio
,3.5630502700805664,function,a
523467.0,3.213101387023926,content,Berlino
553014.0,8.116141319274902,content,trovò
580797.0,3.525078058242798,function,un
584766.0,2.8836910724639893,content,posto
608139.0,3.2741541862487797,function,in
619605.0,1.9761520624160769,function,un
628866.0,5.6269049644470215,content,cantiere
658854.0,8.964428901672363,function,come
674289.0,9.819283485412598,content,muratore
751023.0,14.203451156616213,content,Mario
785421.0,15.425602912902832,content,così
801738.0,5.739013671875,function,si
807030.0,2.48874831199646,content,chiamava
822465.0,3.599850654602051,function,il
832167.0,4.751319408416748,content,giovane
867888.0,8.952343940734863,function,ne
875164.0,4.4699015617370605,function,fu
883323.0,5.214601516723633,content,molto
897876.0,7.1953325271606445,content,contento
955206.0,9.68021297454834,content,lavorava
976815.0,19.60272216796875,content,sodo
1007685.0,9.673380851745604,content,mangiava
1028412.0,9.770339012145996,content,poco
1069866.0,3.81869387626648,function,e
1073835.0,11.167332649230955,function,quel
1088829.0,2.2131237983703613,function,che
1092798.0,7.796684741973877,content,guadagnava
1138662.0,7.248777866363525,function,lo
1144395.0,8.167036056518555,content,metteva
1163799.0,6.835763931274414,function,da
1169091.0,6.17620325088501,content,parte
1187172.0,7.937962532043457,function,per
1192023.0,11.727789878845217,content,sposarsi
1289925.0,5.876603126525879,function,Un
1300068.0,1.845575213432312,content,giorno
1315062.0,8.566332817077637,content,però
1327851.0,4.771105766296387,function,mentre
1367100.0,4.245864868164063,function,si
1377243.0,7.177053451538086,function,stavano
1395765.0,10.565997123718262,content,gettando
1417815.0,4.67460298538208,function,le
1425753.0,8.097454071044922,content,fondamenta
1461033.0,2.905802726745605,function,di
1466325.0,0.7980894446372986,function,un
1471617.0,4.550942897796631,content,palazzo
1495872.0,11.143576622009276,content,nuovo
1531593.0,3.636563777923584,function,un
1540854.0,11.516243934631348,content,ponte
1555407.0,15.427597999572754,content,crollò
1629054.0,17.676040649414062,content,Mario
1645371.0,4.47206974029541,content,cadde
1664334.0,7.099867820739746,function,nella
1676241.0,21.1545467376709,content,gettata
1696086.0,2.5259313583374023,function,di
1702701.0,6.259909629821777,content,cemento
1718577.0,7.75358247756958,content,armato
1756503.0,13.323919296264648,content,morì
1788696.0,0.5386999845504761,function,e
1793988.0,4.81903076171875,content,non
1803690.0,3.681918382644653,function,fu
1811628.0,7.496830940246582,content,possibile
1844703.0,6.892120838165283,content,recuperare
1878219.0,1.8404145240783687,function,il
1884834.0,2.077279090881348,function,suo
1892331.0,3.1570029258728027,content,corpo
1972152.0,4.590339183807373,content,Mario
1984941.0,4.932432651519775,function,era
1994202.0,8.920329093933105,content,morto
2031246.0,2.8165016174316406,function,ma
2036097.0,2.8883376121521,content,non
2044035.0,13.099617004394531,content,sentiva
2062557.0,6.297369003295898,function,alcun
2081079.0,1.841114282608032,content,dolore
2137527.0,5.496726512908936,function,Era
2148993.0,12.38481616973877,content,chiuso
2171484.0,2.322598457336426,function,in
2177658.0,5.786612987518311,function,uno
2186037.0,2.0398852825164795,function,dei
2195739.0,8.938145637512207,content,pilastri
2223963.0,2.680387020111084,function,della
2231019.0,2.649820327758789,content,casa
2241162.0,6.1314544677734375,function,in
2251305.0,11.472905158996582,content,costruzione
2318778.0,2.057456493377685,function,e
2324511.0,8.513646125793457,function,ci
2332449.0,6.289535045623779,content,stava
2345679.0,8.343411445617676,function,un
2350971.0,2.6924917697906494,content,po'
2359350.0,14.54470920562744,content,stretto
2388456.0,2.9590797424316406,function,ma
,6.466606616973877,function,a
2411829.0,6.461616516113281,content,parte
2434761.0,6.507346630096436,function,questo
2458575.0,11.483075141906738,content,pensava
2485917.0,8.9797945022583,function,e
2488563.0,5.924746036529541,content,sentiva
2518551.0,6.391265869140625,function,come
2533986.0,11.413022994995115,content,prima
2635416.0,4.761861801147461,function,Quando
2649087.0,3.287853956222534,function,si
2658348.0,7.583155155181885,function,fu
2664522.0,16.932308197021484,content,abituato
2693628.0,4.121132373809815,function,alla
