BEGIN,entropy,type_of_words,word
90405.0,0.5,function,Il
99666.0,8.693329811096191,content,muratore
127890.0,8.92518424987793,function,della
141120.0,6.149502277374268,content,Valtellina
230202.0,2.2429683208465576,function,Un
239022.0,9.392138481140137,content,giovane
253575.0,9.619662284851074,function,della
264600.0,3.6397488117218018,content,Valtellina
321930.0,9.92461395263672,content,non
334278.0,8.22761344909668,content,trovando
355005.0,6.797870635986328,content,lavoro
371763.0,4.623379230499268,function,in
377937.0,4.711089134216309,content,patria
410571.0,3.4915363788604736,content,emigrò
433062.0,4.131499290466309,function,in
439236.0,4.616510391235352,content,Germania
493479.0,4.009390354156494,function,e
501417.0,7.29633092880249,content,proprio
,5.682142734527588,function,a
523467.0,6.850921154022217,content,Berlino
553014.0,6.315364837646484,content,trovò
580797.0,5.052598476409912,function,un
584766.0,3.722179889678955,content,posto
608139.0,5.025630474090576,function,in
619605.0,6.65169620513916,function,un
628866.0,7.272565841674805,content,cantiere
658854.0,5.254676818847656,function,come
674289.0,4.077579975128174,content,muratore
751023.0,6.832239627838135,content,Mario
785421.0,9.91551113128662,content,così
801738.0,6.066558837890625,function,si
807030.0,6.476162910461426,content,chiamava
822465.0,6.761371612548828,function,il
832167.0,7.329644203186035,content,giovane
867888.0,7.795692443847656,function,ne
875164.0,7.790782928466797,function,fu
883323.0,8.079826354980469,content,molto
897876.0,4.96013879776001,content,contento
955206.0,7.990120410919189,content,lavorava
976815.0,5.898624420166016,content,sodo
1007685.0,4.3882317543029785,content,mangiava
1028412.0,4.463532447814941,content,poco
1069866.0,7.395586967468262,function,e
1073835.0,7.867963790893555,function,quel
1088829.0,5.218786716461182,function,che
1092798.0,3.9800307750701904,content,guadagnava
1138662.0,4.716327667236328,function,lo
1144395.0,7.806162357330322,content,metteva
1163799.0,4.238742351531982,function,da
1169091.0,6.9538750648498535,content,parte
1187172.0,3.8311359882354736,function,per
1192023.0,3.998051643371582,content,sposarsi
1289925.0,7.091972827911377,function,Un
1300068.0,5.387038230895996,content,giorno
1315062.0,6.023796081542969,content,però
1327851.0,7.290455818176269,function,mentre
1367100.0,5.775422096252441,function,si
1377243.0,4.30260181427002,function,stavano
1395765.0,4.7732343673706055,content,gettando
1417815.0,6.752922534942627,function,le
1425753.0,7.437007904052734,content,fondamenta
1461033.0,3.1411077976226807,function,di
1466325.0,2.4499669075012207,function,un
1471617.0,6.2189130783081055,content,palazzo
1495872.0,4.388723373413086,content,nuovo
1531593.0,5.970305442810059,function,un
1540854.0,7.961443901062012,content,ponte
1555407.0,4.01553201675415,content,crollò
1629054.0,5.443105220794678,content,Mario
1645371.0,7.013876438140869,content,cadde
1664334.0,5.1636881828308105,function,nella
1676241.0,4.396086692810059,content,gettata
1696086.0,4.670624732971191,function,di
1702701.0,4.617281913757324,content,cemento
1718577.0,3.768771171569824,content,armato
1756503.0,5.994528770446777,content,morì
1788696.0,3.329460382461548,function,e
1793988.0,6.936606407165527,content,non
1803690.0,6.714846611022949,function,fu
1811628.0,5.888016700744629,content,possibile
1844703.0,6.59393835067749,content,recuperare
1878219.0,4.374216079711914,function,il
1884834.0,6.566092491149902,function,suo
1892331.0,5.0888190269470215,content,corpo
1972152.0,6.241435527801514,content,Mario
1984941.0,7.164722442626953,function,era
1994202.0,7.090181350708008,content,morto
2031246.0,6.575591087341309,function,ma
2036097.0,7.020695209503174,content,non
2044035.0,6.956169605255127,content,sentiva
2062557.0,6.075047492980957,function,alcun
2081079.0,3.357609987258911,content,dolore
2137527.0,6.899947643280029,function,Era
2148993.0,7.38501501083374,content,chiuso
2171484.0,5.048401832580566,function,in
2177658.0,3.169808864593506,function,uno
2186037.0,4.51317834854126,function,dei
2195739.0,7.111804962158203,content,pilastri
2223963.0,5.647636413574219,function,della
2231019.0,5.911813735961914,content,casa
2241162.0,4.615869045257568,function,in
2251305.0,3.3520398139953613,content,costruzione
2318778.0,6.537222385406494,function,e
2324511.0,6.826565742492676,function,ci
2332449.0,6.030570983886719,content,stava
2345679.0,8.40380573272705,function,un
2350971.0,3.9352598190307617,content,po'
2359350.0,6.71171760559082,content,stretto
2388456.0,7.0271172523498535,function,ma
,5.989517211914063,function,a
2411829.0,5.720314979553223,content,parte
2434761.0,5.306330680847168,function,questo
2458575.0,5.936029434204102,content,pensava
2485917.0,3.379461765289306,function,e
2488563.0,7.28415060043335,content,sentiva
2518551.0,6.854572296142578,function,come
2533986.0,4.507370948791504,content,prima
2635416.0,7.338648796081543,function,Quando
2649087.0,6.961954116821289,function,si
2658348.0,7.392783164978027,function,fu
2664522.0,7.435439586639404,content,abituato
2693628.0,2.596038579940796,function,alla
2701125.0,8.15404224395752,function,sua
2711268.0,7.948882102966309,content,nuova
2726703.0,3.9789421558380127,content,situazione
2785797.0,6.408762454986572,function,poté
2799909.0,7.815420150756836,content,perfino
2819313.0,8.705513954162598,content,aprire
2840481.0,3.8736653327941895,function,gli
2846655.0,0.9765030145645142,content,occhi
2879289.0,4.486757755279541,function,e
2885463.0,8.083098411560059,content,guardare
2911923.0,5.938387393951416,function,la
2918097.0,6.288496971130371,content,casa
2950290.0,5.66801643371582,function,che
2955141.0,3.162687063217163,content,cresceva
2983365.0,5.780268669128418,content,intorno
,3.508269786834717,function,a
3006738.0,2.0456433296203613,function,lui
3072888.0,7.36553430557251,function,Era
3083472.0,7.858818054199219,content,proprio
3102435.0,5.580901622772217,content,come
3112578.0,6.205344200134277,function,se
3124485.0,6.057799816131592,function,fosse
3140361.0,6.553750038146973,function,lui
3153591.0,5.371304035186768,function,a
3159324.0,8.4759521484375,content,reggere
3181374.0,4.163068771362305,function,il
3191076.0,6.111472606658936,content,peso
3209157.0,3.60515570640564,function,del
3216654.0,5.452045440673828,content,nuovo
3235176.0,5.085626125335693,content,edificio
3298239.0,6.681063652038574,function,e
3304413.0,7.42748498916626,function,questo
3336606.0,3.722259998321533,content,compensava
3363507.0,4.862316131591797,function,la
3370563.0,5.614236831665039,content,tristezza
3400551.0,4.773967266082764,function,di
3406725.0,7.059988021850586,content,non
3411135.0,4.10032844543457,function,poter
3428334.0,7.363520622253418,content,più
3435390.0,7.313567161560059,content,dare
3448620.0,6.800841331481934,content,notizie
3471993.0,5.581337451934815,function,di
3479490.0,6.5592241287231445,function,sé
3488310.0,3.843520641326904,function,a
3508596.0,3.3263776302337646,content,casa
3523149.0,6.219120979309082,function,alla
3535056.0,5.319215774536133,content,povera
3551814.0,5.142241954803467,content,fidanzata
3647952.0,7.080207824707031,content,Nascosto
3673971.0,9.966041564941406,function,nel
3681909.0,7.156366348266602,content,muro
