BEGIN,Zipf_freq,type_of_words,word
3363507.0,7.055331658,function,la
3370563.0,3.935216213,content,tristezza
3400551.0,7.232814475,function,di
3406725.0,7.259198169,content,non
3411135.0,4.962363717,function,poter
3428334.0,6.382555861,content,più
3435390.0,5.198222831,content,dare
3448620.0,4.829512313,content,notizie
3471993.0,7.232814475,function,di
3479490.0,4.255006666,function,sé
3488310.0,7.004335738,function,a
3508596.0,6.003702937,content,casa
3523149.0,6.135386161,function,alla
3535056.0,4.440121587,content,povera
3551814.0,4.471615394,content,fidanzata
3647952.0,4.636916412,content,nascosto
3673971.0,6.069364593,function,nel
3681909.0,4.621562566,content,muro
3717189.0,6.069364593,function,nel
3728214.0,5.265885873,content,cuore
3748500.0,6.41186379,function,del
3754674.0,4.621562566,content,muro
3792600.0,5.7664863,function,nessuno
3811563.0,4.87822919,function,poteva
3829203.0,4.687922028,content,vederlo
3878595.0,6.132529064,function,o
3885651.0,5.295598085,content,almeno
3902850.0,3.405767078,content,sospettare
3940335.0,7.250456545,function,che
3949816.0,5.645585191,function,fosse
3966795.0,,content,lì
4010013.0,6.662005813,function,ma
4016187.0,6.484206212,function,questo
,7.004335738,function,a
4036914.0,1.668044485,content,mario
4050585.0,7.259198169,content,non
4058964.0,3.921301699,content,importava
4136139.0,7.055331658,function,la
4142313.0,6.003702937,content,casa
4178475.0,2.92331699,content,crebbe
4212432.0,5.419926357,content,fino
4225221.0,6.335583043,function,al
4232277.0,4.507417769,content,tetto
4287843.0,4.330802316,function,furono
4304160.0,2.168646835,content,collocate
4331943.0,6.335583043,function,al
4336794.0,5.914407635,function,loro
4347819.0,5.771979272,content,posto
4386627.0,4.472524674,content,porte
4398534.0,2.741151583,function,e
4421025.0,4.144199567,content,finestre
4482765.0,6.227520191,function,gli
4485852.0,3.707458604,content,appartamenti
4511430.0,3.731878039,function,vennero
4529952.0,3.559210115,content,venduti
4560822.0,2.741151583,function,e
4562145.0,,content,comperati
4616388.0,2.741151583,function,e
4624767.0,1.889893234,content,popolati
4654755.0,7.232814475,function,di
4660488.0,4.040342644,content,mobili
4713408.0,2.741151583,function,e
4719141.0,6.577812618,function,da
4727079.0,5.085986478,content,ultimo
4762800.0,6.517126939,function,ci
4770738.0,3.731878039,content,vennero
4797198.0,5.934389877,function,ad
4803813.0,3.37703161,content,abitare
4836006.0,3.473092008,content,numerose
4860261.0,4.408670303,content,famiglie
4941405.0,1.668044485,content,mario
4957722.0,6.624997683,function,le
4963455.0,3.083017833,content,conobbe
4986387.0,5.553895518,function,tutte
5020785.0,5.723658505,function,dai
5030046.0,4.918545808,content,grandi
5047686.0,5.578019274,function,ai
5052978.0,2.715968037,content,piccini
5114718.0,6.212844009,function,quando
5128389.0,6.584780852,function,i
5131035.0,5.274801932,content,bambini
5153085.0,,content,zampettavano
5185719.0,5.857922973,function,sul
5195421.0,4.370331382,content,pavimento
5240403.0,3.763213836,content,studiando
5270391.0,6.584780852,function,i
5276124.0,5.914407635,function,loro
5284503.0,4.494982696,content,primi
5299497.0,4.732127921,content,passi
5341392.0,6.227520191,function,gli
5349330.0,4.240335091,content,facevano
5371821.0,7.039560886,function,il
5378877.0,3.658531336,content,solletico
5405778.0,6.135386161,function,alla
5414598.0,5.382388218,content,mano
5479425.0,6.212844009,function,quando
5508972.0,6.624997683,function,le
5514705.0,5.182636506,content,ragazze
5539401.0,3.21003952,content,uscivano
5562333.0,5.034218313,function,sui
5572476.0,2.381254928,content,balconi
5611725.0,6.132529064,function,o
5615253.0,6.553884221,function,si
5623632.0,1.19092323,content,affacciavano
5648769.0,5.647107003,function,alle
5657589.0,4.144199567,content,finestre
5695515.0,6.912435835,function,per
5701248.0,3.562914141,content,veder
5717565.0,5.108454996,content,passare
5739174.0,6.584780852,function,i
5744907.0,5.914407635,function,loro
5754168.0,3.952475219,content,innamorati
5811939.0,1.668044485,content,mario
5830902.0,4.000146152,content,sentiva
5863977.0,5.323807009,function,contro
5879412.0,7.055331658,function,la
5884263.0,4.498205277,function,propria
5901462.0,3.645005501,content,guancia
5946885.0,7.039560886,function,il
5958792.0,3.516233602,content,morbido
5981724.0,2.722402147,content,fruscio
6024501.0,6.108229139,function,dei
6035085.0,5.914407635,function,loro
6045228.0,4.980151287,content,capelli
6066396.0,3.493037607,content,biondi
6142248.0,7.232814475,function,di
6151950.0,5.361082228,content,sera
6182379.0,1.889893234,content,udiva
6198696.0,6.584780852,function,i
6203547.0,3.998796362,content,discorsi
6231771.0,5.949172583,function,delle
6243678.0,4.408670303,content,famiglie
6273666.0,2.986803247,content,radunate
6295275.0,4.86047254,content,intorno
6318648.0,6.135386161,function,alla
6328791.0,4.356612606,content,tavola
6390090.0,7.232814475,function,di
6399351.0,5.521062946,content,notte
6431544.0,6.584780852,function,i
6436836.0,4.402043771,content,colpi
6453594.0,7.232814475,function,di
6459327.0,3.757949596,content,tosse
6474762.0,5.568857515,function,degli
6480495.0,3.063079503,content,ammalati
6539589.0,6.042129583,content,prima
6552819.0,5.839380824,function,dell
6561639.0,4.314611572,content,alba
6573987.0,7.039560886,function,il
6582807.0,,content,trillo
6598242.0,6.267030034,function,della
6608826.0,4.563190674,content,sveglia
6627789.0,7.232814475,function,di
6632199.0,7.065833912,function,un
6641460.0,3.074584665,content,fornaio
6682473.0,7.250456545,function,che
6693939.0,6.283626334,function,era
6697908.0,7.039560886,function,il
6705846.0,5.356048799,content,primo
6725250.0,5.934389877,function,ad
6728778.0,3.757360722,content,alzarsi
6821388.0,7.055331658,function,la
6828444.0,5.86172088,content,vita
6841233.0,6.267030034,function,della
6850053.0,6.003702937,content,casa
6871662.0,6.283626334,function,era
6894153.0,7.055331658,function,la
6897681.0,5.86172088,content,vita
6908706.0,7.232814475,function,di
6913557.0,1.668044485,content,mario
6949719.0,6.624997683,function,le
6958539.0,3.216229095,content,gioie
6975297.0,6.267030034,function,della
6983676.0,6.003702937,content,casa
7018956.0,5.375600468,content,piano
7034832.0,6.912435835,function,per
7044975.0,5.375600468,content,piano
7063056.0,2.741151583,function,e
7064379.0,6.584780852,function,i
7078932.0,5.498344383,function,suoi
7090398.0,3.81931216,content,dolori
7118181.0,5.236559101,content,stanza
7145082.0,6.912435835,function,per
7151697.0,5.236559101,content,stanza
7204617.0,5.476165392,function,erano
7224462.0,6.624997683,function,le
7229313.0,5.298082303,function,sue
7245189.0,3.216229095,content,gioie
7263270.0,2.741151583,function,e
7272972.0,6.584780852,function,i
7280469.0,5.498344383,function,suoi
7289730.0,3.81931216,content,dolori
7342650.0,5.795365296,function,ed
7351029.0,5.695815269,content,ecco
7361172.0,7.250456545,function,che
7366023.0,7.065833912,function,un
7377489.0,5.731502947,content,giorno
7397775.0,2.972678605,content,scoppiò
7420707.0,7.055331658,function,la
7427763.0,5.181173263,content,guerra
7487298.0,3.412337468,content,cominciarono
7518609.0,6.584780852,function,i
7522137.0,3.21417569,content,bombardamenti
7560945.0,6.000068652,function,su
7567560.0,5.540385318,function,tutta
7582113.0,7.055331658,function,la
7589610.0,5.377045756,content,città
7630623.0,2.741151583,function,e
7635915.0,1.668044485,content,mario
7650027.0,3.420092933,content,sentì
7666344.0,7.250456545,function,che
7674282.0,6.115086172,content,anche
7689276.0,6.912435835,function,per
7696773.0,6.077050011,function,lui
7726761.0,6.553884221,function,si
7735140.0,3.088550321,content,avvicinava
7762482.0,7.055331658,function,la
7769097.0,5.383211843,content,fine
7840539.0,6.801817508,function,una
7850241.0,4.700394582,content,bomba
7865676.0,3.30151294,content,colpì
7881993.0,7.055331658,function,la
7887285.0,6.003702937,content,casa
7917714.0,2.741151583,function,e
7922565.0,7.055331658,function,la
7929180.0,4.506053547,content,fece
7945056.0,3.706797074,content,crollare
7967106.0,6.335583043,function,al
7973280.0,3.990263779,content,suolo
8033697.0,7.259198169,content,non
8040753.0,3.767840186,content,rimase
8057511.0,7.250456545,function,che
8060157.0,7.065833912,function,un
8069418.0,4.368171066,content,mucchio
8087499.0,2.580089314,content,informe
8115282.0,7.232814475,function,di
8119251.0,3.340142343,content,macerie
8163792.0,7.232814475,function,di
8169084.0,4.040342644,content,mobili
8188929.0,2.863021088,content,infranti
8241408.0,7.232814475,function,di
8248023.0,1.844135744,content,suppellettili
8285067.0,2.770706827,content,schiacciate
8326080.0,5.502104716,function,sotto
8344161.0,5.832035278,function,cui
8351658.0,2.954351224,content,dormivano
8376795.0,6.912435835,function,per
8385174.0,5.921350175,content,sempre
8409429.0,5.213145335,content,donne
8431479.0,2.741151583,function,e
8432802.0,5.274801932,content,bambini
8467641.0,3.448601805,content,sorpresi
8496747.0,6.069364593,function,nel
8505567.0,4.316892193,content,sonno
8579655.0,5.104021496,function,fu
8584506.0,4.944582877,content,soltanto
8606997.0,6.072527547,content,allora
8621550.0,7.250456545,function,che
8627724.0,1.668044485,content,mario
8657271.0,4.22795111,content,morì
8669178.0,5.983185312,content,davvero
8718129.0,5.965637226,function,perché
8729154.0,6.283626334,function,era
8736651.0,5.108507504,content,morta
8752086.0,7.055331658,function,la
8772372.0,6.003702937,content,casa
8786043.0,4.280298391,content,nata
8805006.0,5.733978809,function,dal
8813385.0,6.051850878,function,suo
8823528.0,4.036641248,content,sacrificio
