BEGIN,semantic_dissimilarity,type_of_words,word
89964.0,0.5,function,Una
105840.0,0.5268335938453674,content,goccia
193599.0,0.4212323427200317,function,Una
203742.0,0.407975435256958,content,goccia
217413.0,0.3819164633750915,function,d'
218736.0,0.3901471495628357,content,acqua
233289.0,0.4581406116485595,content,sale
247842.0,0.4478135704994201,function,i
251811.0,0.4760901927947998,content,gradini
270774.0,0.4018551111221313,function,della
281358.0,0.3529739081859588,content,scala
322371.0,0.4258488714694977,content,Disteso
347067.0,0.3409311175346374,function,nel
354123.0,0.374935895204544,content,letto
366030.0,0.4105206727981567,content,ascolto
389350.0,0.3734372854232788,function,il
394254.0,0.3814001679420471,function,suo
403956.0,0.3481512069702148,content,cammino
464373.0,0.4649389684200287,content,Tic
506559.0,0.3779112994670868,content,tic
545958.0,0.2882837057113647,function,si
554778.0,0.3805581033229828,content,ode
564039.0,0.3631401062011719,function,a
567161.0,0.3756217360496521,content,intermittenza
659295.0,0.3639382719993591,function,Poi
665910.0,0.2898439764976501,function,la
672084.0,0.4422284960746765,content,goccia
685314.0,0.2730748653411865,function,si
694575.0,0.3422573208808899,content,ferma
725886.0,0.3008046150207519,function,e
731178.0,0.3892073035240173,function,magari
750582.0,0.3943498134613037,function,per
758520.0,0.4049861431121826,function,tutta
771750.0,0.3336856365203857,function,la
776160.0,0.4156842231750488,content,rimanente
799974.0,0.3780338168144226,content,notte
814527.0,0.3191531300544739,function,non
820701.0,0.2577776312828064,function,si
827757.0,0.3968439102172851,content,fa
834372.0,0.4143189787864685,function,più
844074.0,0.3716723024845123,content,viva
883472.0,0.4032168388366699,function,Tuttavia
904050.0,0.3527988493442535,content,sale
977256.0,0.4591351747512817,function,Non
983103.0,0.4081544876098633,function,siamo
994455.0,0.467486560344696,function,stati
1009449.0,0.4389918446540832,function,noi
1022405.0,0.4706418514251709,function,a
1023561.0,0.3742626309394836,content,segnalarla
1072953.0,0.4632957577705383,function,Bensì
1087506.0,0.3174642920494079,function,una
1095885.0,0.425262838602066,content,servetta
1151010.0,0.4317775368690491,function,Se
1156743.0,0.5110716223716736,function,ne
1160712.0,0.5068854093551636,content,accorse
1178352.0,0.3776412010192871,function,una
1184967.0,0.4230366349220276,content,sera
1197315.0,0.3682150244712829,function,quando
1210986.0,0.4119940996170044,function,tutti
1225098.0,0.4180384874343872,function,erano
1237887.0,0.4160006642341614,function,già
