BEGIN,Zipf_freq,word
105840.0,3.885089526,goccia
203742.0,3.885089526,goccia
218736.0,5.23681316,acqua
233289.0,4.319806932,sale
251811.0,3.309848983,gradini
281358.0,4.290431224,scala
322371.0,3.324462138,disteso
354123.0,5.41108364,letto
366030.0,4.362942039,ascolto
403956.0,4.175000264,cammino
464373.0,3.623090499,tic
506559.0,3.623090499,tic
554778.0,2.660745246,ode
567161.0,2.552651066,intermittenza
672084.0,3.885089526,goccia
694575.0,4.763271971,ferma
776160.0,2.824391686,rimanente
799974.0,5.521062946,notte
827757.0,6.003549189,fa
844074.0,4.728049419,viva
904050.0,4.319806932,sale
1023561.0,1.491953226,segnalarla
1095885.0,2.168646835,servetta
1160712.0,2.93128592,accorse
1184967.0,5.361082228,sera
1245825.0,5.01764575,dormire
1326528.0,3.207956569,scese
1351224.0,5.41108364,letto
1370628.0,3.872616622,corse
1393560.0,3.720481903,svegliare
1420902.0,3.922108938,padrona
1481760.0,5.543221545,signora
1522332.0,2.458094958,sussurrò
1584072.0,5.445797449,succede
1632141.0,4.506053547,fece
1647576.0,3.922108938,padrona
1663452.0,1.000000000,riscuotendosi
1737981.0,7.249521761,è
1745037.0,3.885089526,goccia
1763118.0,5.543221545,signora
1797075.0,3.147571809,vien
1825740.0,4.372909655,scale
1876455.0,6.632253028,cosa
1917909.0,4.030401277,chiese
1945251.0,2.759124954,sbalordita
2028159.0,3.885089526,goccia
2047563.0,4.319806932,sale
2064762.0,3.309848983,gradini
2102247.0,1.668044485,ripeté
2124297.0,2.168646835,servetta
2192652.0,3.633402999,metteva
2214261.0,4.641018306,piangere
2272032.0,4.081344249,matta
2303784.0,1.19092323,imprecò
2325834.0,5.543221545,signora
2373761.0,5.037322203,torna
2388015.0,5.41108364,letto
2428587.0,4.527182782,bevuto
2470041.0,4.907135319,pezzo
2491209.0,4.473771833,mattino
2507967.0,4.832397341,manca
2527371.0,4.702739771,vino
2544570.0,4.521742697,bottiglia
2609838.0,2.480957841,ragazzetta
2659671.0,1.000000000,rincantucciata
2710386.0,3.915608618,coperte
2834307.0,4.303695751,saltato
2862090.0,5.120725188,mente
2892519.0,4.762806676,stupida
2930445.0,4.499487644,pensava
2955582.0,3.922108938,padrona
3011589.0,4.336430401,ascoltando
3126690.0,2.270104476,udì
3156678.0,4.145165739,curioso
3180051.0,4.60856097,rumore
3258549.0,3.885089526,goccia
3280599.0,3.587122577,saliva
3307500.0,4.372909655,scale
3375855.0,4.276570518,istante
3399669.0,5.543221545,signora
3416868.0,3.538253245,pensò
3435390.0,5.293751258,uscire
3453912.0,5.73232148,vedere
3559752.0,5.368402013,trovare
3592386.0,5.005037586,luce
3615759.0,3.161734841,lampadine
3639132.0,2.120342156,oscurate
3707046.0,4.01407129,rintracciare
3747618.0,3.885089526,goccia
3767022.0,4.757655259,piena
3778488.0,5.521062946,notte
3841551.0,5.382499987,giorni
3856104.0,3.318028028,successivi
3891384.0,4.979020863,voce
3916521.0,3.327643797,sparse
4019274.0,4.868758219,sanno
4056759.0,3.417523135,preferiscono
4095126.0,4.706598418,parlarne
4177892.0,4.40483924,orecchie
4206699.0,4.077413955,restano
4226544.0,2.950591075,tese
4248153.0,5.521062946,notte
4313862.0,4.229742017,notti
4333266.0,3.885089526,goccia
4349142.0,2.829412487,tace
4395888.0,5.490648384,volte
4436901.0,3.952475219,lunghe
4454982.0,5.317281957,ore
4477032.0,6.003549189,fa
4490262.0,3.340142343,spostarsi
4562586.0,3.20586358,battono
4589487.0,4.095097598,cuori
4635351.0,3.766688211,tenero
4654755.0,4.979268395,passo
4680774.0,5.723798583,sembra
4701501.0,4.48229208,toccare
4726197.0,3.583620183,soglia
4823658.0,4.221118015,fermata
4881429.0,4.501828859,eccola
4911858.0,3.48758842,allontana
4944492.0,5.375600468,piano
5019510.0,3.361184945,inquilini
5050773.0,1.588863239,ammezzato
5090463.0,4.544358568,pensano
5156172.0,5.579778993,sicuro
5226291.0,3.885089526,goccia
5259366.0,4.321417819,credono
5300379.0,4.488136426,passata
5364324.0,5.473918988,porta
5431356.0,5.609257672,dice
5460903.0,3.909009525,prossime
5479866.0,4.229742017,notti
5513382.0,3.885089526,goccia
5529699.0,3.685077824,riprenderà
5557041.0,4.175000264,cammino
5592321.0,5.322012335,punto
5627160.0,3.933255512,giunta
5643477.0,5.270303482,ultima
5660235.0,5.820011577,volta
5685813.0,2.741151583,ricomincerà
5722857.0,5.409077839,capo
5790771.0,4.473771833,mattino
5833548.0,5.589175818,guarda
5888673.0,4.290431224,scala
5950413.0,4.52386639,rimasta
5986134.0,4.396668771,traccia
6080508.0,3.473092008,prevedibile
6141807.0,4.473771833,mattino
6164739.0,5.130891521,resto
6200019.0,4.869987548,prende
6238386.0,5.43885969,storia
6266169.0,5.232236945,serio
6336288.0,4.889371768,sole
6356574.0,4.473771833,mattino
6381711.0,5.816544311,uomo
6400233.0,5.22779156,forte
6467706.0,5.317281957,ore
6490858.0,1,000000000,sbigottiva
6561639.0,5.01764575,dormire
6590304.0,4.957596278,camera
6607062.0,4.349587211,lontana
6639255.0,3.604222994,tromba
6664392.0,4.372909655,scale
6691293.0,5.450899158,serve
6747741.0,4.212319287,sentirlo
6782580.0,4.60856097,rumore
6838587.0,4.104472188,abita
6872544.0,3.942971678,camere
6901209.0,2.232315915,riposte
6973533.0,2.304866582,sguscia
7000875.0,4.800730999,silenzio
7030422.0,3.564754375,corridoi
7084224.0,6.089640186,sta
7101864.0,2.848934627,anticamera
7154343.0,5.473918988,porta
7173747.0,5.300586131,col
7180362.0,4.336119636,respiro
7201530.0,4.122381101,sospeso
7228431.0,4.336430401,ascoltando
7369110.0,4.766457448,tranquillo
7443198.0,5.541723459,caso
7466130.0,3.58973096,escludere
7518168.0,4.362064381,tornati
7538895.0,2.469676831,coricarsi
7612542.0,4.092381551,cominci
7637238.0,4.60856097,rumore
7688835.0,4.629939958,strana
7707357.0,5.86172088,vita
7770420.0,4.074868425,tentare
7793541.0,3.164051084,rimedi
7821576.0,5.368402013,trovare
7843626.0,4.263907975,spiegazione
7948143.0,2.902730459,persuadere
8020467.0,5.238314932,altre
8035902.0,4.514381597,case
8078238.0,4.868758219,sanno
8203482.0,3.885089526,goccia
8290800.0,2.145165739,simboleggiare
8327403.0,5.35899328,morte
8372385.0,5.860848812,anni
8391348.0,4.010796052,passano
8542611.0,3.885089526,goccia
8592885.0,5.271892256,viene
8622873.0,4.372909655,scale
8709309.0,4.64683347,scherzo
8748558.0,6.768130002,sono
8757819.0,3.361184945,doppi
8774136.0,4.109215743,sensi
8820000.0,2.003836587,trattasi
8868951.0,3.885089526,goccia
8885268.0,5.23681316,acqua
8947890.0,5.463379845,dato
8961834.0,3.329225928,presumere
9021537.0,5.521062946,notte
9040941.0,5.271892256,viene
