BEGIN,Zipf_freq,type_of_words,word
4911858.0,3.48758842,content,allontana
4937436.0,6.335583043,function,al
4944492.0,5.375600468,content,piano
4956399.0,7.232814475,function,di
4964337.0,5.153505635,function,sopra
5016375.0,6.227520191,function,gli
5019510.0,3.361184945,content,inquilini
5042835.0,5.839380824,function,dell
5050773.0,1.588863239,content,ammezzato
5090463.0,4.544358568,content,pensano
5112954.0,7.232814475,function,di
5117805.0,6.225206681,function,essere
5135445.0,4.882402569,function,ormai
5150880.0,6.335583043,function,al
5156172.0,5.579778993,content,sicuro
5217471.0,7.055331658,function,la
5226291.0,3.885089526,content,goccia
5246136.0,4.050661796,function,essi
5259366.0,4.321417819,content,credono
5284062.0,7.249521761,function,è
5292882.0,6.015979163,function,già
5300379.0,4.488136426,content,passata
5324193.0,5.087862602,function,davanti
5343156.0,6.135386161,function,alla
5350653.0,5.914407635,function,loro
5364324.0,5.473918988,content,porta
5414598.0,6.662005813,function,ma
5421213.0,6.108444494,function,chi
5425182.0,6.227520191,function,gli
5431356.0,5.609257672,content,dice
5444586.0,7.250456545,function,che
5448996.0,5.271549717,function,nelle
5460903.0,3.909009525,content,prossime
5479866.0,4.229742017,content,notti
5501475.0,7.055331658,function,la
5513382.0,3.885089526,content,goccia
5529699.0,3.685077824,content,riprenderà
5553954.0,7.039560886,function,il
5557041.0,4.175000264,content,cammino
5582619.0,5.733978809,function,dal
5592321.0,5.322012335,content,punto
5609079.0,6.018789847,function,dove
5619222.0,6.283626334,function,era
5627160.0,3.933255512,content,giunta
5641272.0,6.640107629,function,l
5643477.0,5.270303482,content,ultima
5660235.0,5.820011577,content,volta
5679639.0,6.132529064,function,o
5685813.0,2.741151583,content,ricomincerà
5716242.0,6.577812618,function,da
5722857.0,5.409077839,content,capo
5785479.0,6.335583043,function,al
5790771.0,4.473771833,content,mattino
5825169.0,6.553884221,function,si
5833548.0,5.589175818,content,guarda
5850610.0,4.087724928,function,attentamente
5882940.0,7.055331658,function,la
5888673.0,4.290431224,content,scala
5916015.0,6.583110863,function,se
5930127.0,6.144963021,function,mai
5942034.0,6.060398439,function,sia
5950413.0,4.52386639,content,rimasta
5970258.0,5.728024202,function,qualche
5986134.0,4.396668771,content,traccia
6032880.0,6.061505616,function,niente
6063309.0,6.562704781,function,come
6073893.0,6.283626334,function,era
6080508.0,3.473092008,content,prevedibile
6136956.0,6.335583043,function,al
6141807.0,4.473771833,content,mattino
6158565.0,6.41186379,function,del
6164739.0,5.130891521,content,resto
6193739.0,6.108444494,function,chi
6200019.0,4.869987548,content,prende
6215013.0,6.382555861,function,più
6224274.0,6.209842069,function,questa
6238386.0,5.43885969,content,storia
6254262.0,5.857922973,function,sul
6266169.0,5.232236945,content,serio
6327027.0,6.335583043,function,al
6336288.0,4.889371768,content,sole
6349077.0,6.41186379,function,del
6356574.0,4.473771833,content,mattino
6377301.0,6.640107629,function,l
6381711.0,5.816544311,content,uomo
6391854.0,7.249521761,function,è
6400233.0,5.22779156,content,forte
6433308.0,6.115086172,function,anche
6445656.0,6.583110863,function,se
6454917.0,4.393820039,function,poche
6467706.0,5.317281957,content,ore
6476967.0,6.042129583,function,prima
6490858.0,1.000000000,content,sbigottiva
6561639.0,5.01764575,content,dormire
6580716.0,6.797274494,function,in
6585012.0,6.801817508,function,una
6590304.0,4.957596278,content,camera
6607062.0,4.349587211,content,lontana
6630876.0,5.670836689,function,dalla
6639255.0,3.604222994,content,tromba
6654690.0,5.949172583,function,delle
6664392.0,4.372909655,content,scale
6682473.0,7.259198169,function,non
6691293.0,5.450899158,content,serve
6735393.0,5.752066371,function,meglio
6747741.0,4.212319287,content,sentirlo
6775965.0,7.039560886,function,il
6782580.0,4.60856097,content,rumore
6834177.0,6.108444494,function,chi
6838587.0,4.104472188,content,abita
6851817.0,6.797274494,function,in
6859314.0,5.35996545,function,quelle
6872544.0,3.942971678,content,camere
6901209.0,2.232315915,content,riposte
6957365.0,2.003836587,function,talora
6973533.0,2.304866582,content,sguscia
6994260.0,6.797274494,function,in
7000875.0,4.800730999,content,silenzio
7024689.0,5.393534135,function,nei
7030422.0,3.564754375,content,corridoi
7067025.0,2.741151583,function,e
7071435.0,6.583110863,function,se
7079814.0,6.201935117,function,ne
7084224.0,6.089640186,content,sta
7096131.0,6.797274494,function,in
7101864.0,2.848934627,content,anticamera
7135380.0,5.239598045,function,dietro
7148610.0,7.055331658,function,la
7154343.0,5.473918988,content,porta
7173747.0,5.300586131,content,col
7180362.0,4.336119636,content,respiro
7201530.0,4.122381101,content,sospeso
7228431.0,4.336430401,content,ascoltando
7301637.0,4.85523607,function,peggio
7314867.0,6.01813737,function,ancora
7331184.0,5.274174947,function,però
7343973.0,6.583110863,function,se
7353234.0,6.306603623,function,tutto
7366464.0,7.249521761,function,è
7369110.0,4.766457448,content,tranquillo
7425117.0,6.797274494,function,in
7429527.0,6.484206212,function,questo
7443198.0,5.541723459,content,caso
7456428.0,6.562704781,function,come
7466130.0,3.58973096,content,escludere
7498323.0,7.250456545,function,che
7504056.0,5.596423265,function,appena
7518168.0,4.362064381,content,tornati
7536690.0,7.004335738,function,a
7538895.0,2.469676831,content,coricarsi
7571529.0,5.884320377,function,proprio
7585641.0,6.072527547,function,allora
7605045.0,7.259198169,function,non
7612542.0,4.092381551,content,cominci
7635474.0,7.039560886,function,il
7637238.0,4.60856097,content,rumore
7683984.0,7.250456545,function,che
7688835.0,4.629939958,content,strana
7707357.0,5.86172088,content,vita
7741755.0,2.741151583,function,e
7747047.0,7.259198169,function,non
7755867.0,4.962363717,function,poter
7770420.0,4.074868425,content,tentare
7793541.0,3.164051084,content,rimedi
7815843.0,4.735239372,function,né
7821576.0,5.368402013,content,trovare
7837893.0,6.801817508,function,una
7843626.0,4.263907975,content,spiegazione
7901838.0,2.741151583,function,e
7908012.0,7.259198169,function,non
7914186.0,4.962363717,function,poter
7926534.0,4.402844314,function,neppure
7948143.0,2.902730459,content,persuadere
7973280.0,6.227520191,function,gli
7978572.0,5.540608628,function,altri
8008560.0,5.949172583,function,delle
8020467.0,5.238314932,content,altre
8035902.0,4.514381597,content,case
8052660.0,6.584780852,function,i
8054424.0,4.873339092,function,quali
8068536.0,7.259198169,function,non
8078238.0,4.868758219,content,sanno
8133363.0,6.662005813,function,ma
8139096.0,7.250456545,function,che
8146152.0,6.632253028,function,cosa
8157177.0,5.666783201,function,sarebbe
8176581.0,5.853751865,function,poi
8187606.0,6.209842069,function,questa
8203482.0,3.885089526,content,goccia
8265495.0,6.553884221,function,si
8272278.0,4.711210205,function,vorrebbe
8290800.0,2.145165739,content,simboleggiare
8320347.0,7.055331658,function,la
8327403.0,5.35899328,content,morte
8362683.0,6.132529064,function,o
8365770.0,6.227520191,function,gli
8372385.0,5.860848812,content,anni
8382347.0,7.250456545,function,che
8391348.0,4.010796052,content,passano
8441622.0,6.061505616,function,niente
8456175.0,4.736972096,function,affatto
8498511.0,7.249521761,function,è
8501598.0,4.924321139,function,semplicemente
8535343.0,6.801817508,function,una
8542611.0,3.885089526,content,goccia
8570394.0,6.359323473,function,solo
8586270.0,7.250456545,function,che
8592885.0,5.271892256,content,viene
8601264.0,6.000068652,function,su
8610966.0,6.912435835,function,per
8618463.0,6.624997683,function,le
8622873.0,4.372909655,content,scale
8688141.0,7.259198169,function,non
8697402.0,7.249521761,function,è
8703033.0,6.015055575,function,uno
8709309.0,4.64683347,content,scherzo
8734005.0,7.259198169,function,non
8741943.0,6.517126939,function,ci
8748558.0,6.768130002,content,sono
8757819.0,3.361184945,content,doppi
8774136.0,4.109215743,content,sensi
8820000.0,2.003836587,content,trattasi
8843373.0,5.884320377,function,proprio
8858808.0,7.232814475,function,di
8862777.0,6.801817508,function,una
8868951.0,3.885089526,content,goccia
8883945.0,5.87641417,function,d
8885268.0,5.23681316,content,acqua
8925840.0,7.004335738,function,a
8927604.0,5.840749557,function,quanto
8945244.0,7.249521761,function,è
8947890.0,5.463379845,content,dato
8961834.0,3.329225928,content,presumere
9009383.0,7.250456545,function,che
9015363.0,7.232814475,function,di
9021537.0,5.521062946,content,notte
9040941.0,5.271892256,content,viene
9050643.0,6.000068652,function,su
9061227.0,6.912435835,function,per
9069606.0,6.624997683,function,le
9073575.0,4.372909655,content,scale
9117675.0,2.741151583,function,e
9123849.0,5.037445898,function,perciò
9147222.0,6.553884221,function,si
9156483.0,6.684018637,content,ha
9160452.0,5.417420026,content,paura
