BEGIN,surprisal,type_of_words,word
89964.0,2.4987967014312744,function,L'
95697.0,13.537203788757324,content,incantesimo
133623.0,4.769337177276611,function,della
145530.0,19.448322296142575,content,volpe
221699.0,8.448765754699707,function,C'
224910.0,0.5388000011444092,function,è
227997.0,6.5099711418151855,content,stato
244406.0,1.5842608213424685,function,un
251370.0,6.00238037109375,content,periodo
271215.0,6.986900329589844,function,della
280917.0,3.29797101020813,function,mia
291060.0,0.2870624661445617,content,vita
322812.0,5.841041088104248,function,nel
336055.0,0.2964654862880707,function,quale
347949.0,3.252979278564453,function,ho
350154.0,8.817370414733887,content,seguito
372204.0,12.48678493499756,function,mio
380142.0,1.1125974655151367,content,padre
407484.0,6.4752068519592285,function,quando
417186.0,8.214659690856934,content,andava
429776.0,1.0256733894348145,function,a
436369.0,5.989211082458496,content,caccia
450261.0,8.446296691894531,function,coi
459522.0,2.978333711624145,function,suoi
465696.0,6.555371284484863,content,amici
523467.0,5.302210807800293,function,Non
528939.0,4.158525466918945,content,avevo
540666.0,5.474912166595459,function,un
547722.0,10.945405006408691,content,fucile
569772.0,13.062183380126951,function,mio
590058.0,12.418984413146973,function,ogni
598878.0,1.9679418802261357,content,tanto
610785.0,8.004129409790039,function,qualcuno
629748.0,7.664436340332031,function,ne
635040.0,6.882155418395996,content,portava
652313.0,4.033870697021484,function,uno
660216.0,5.281301498413086,function,in
666351.0,7.32775354385376,function,più
673407.0,3.717545747756958,function,e
675612.0,7.406941890716553,function,me
681345.0,1.1118085384368896,function,lo
686196.0,13.854866027832031,content,passava
725886.0,5.150238513946533,function,Io
730296.0,5.115309715270996,function,lo
736029.0,15.08889389038086,content,prendevo
759843.0,17.228174209594727,content,ringraziavo
801914.0,2.872702121734619,function,e
804384.0,1.9704989194869995,function,mi
808794.0,18.053163528442383,content,ripromettevo
835695.0,1.9978718757629397,function,di
841428.0,4.5464372634887695,content,fare
848598.0,7.816015720367432,function,in
852894.0,1.0803450345993042,content,modo
866124.0,6.676290035247803,function,di
870093.0,4.547214508056641,function,non
878913.0,9.521120071411133,content,tirare
890379.0,4.8635454177856445,function,un
895230.0,5.341858863830566,content,colpo
932715.0,4.681142807006836,function,Non
937125.0,3.305307626724243,function,mi
944181.0,4.288966655731201,content,piaceva
960057.0,16.39635467529297,content,ammazzare
1014741.0,4.039774894714356,function,Mi
1018260.0,1.8924630880355835,content,piaceva
1033704.0,8.02099323272705,content,sparare
1051105.0,3.339928150177002,function,a
1052226.0,15.11490535736084,content,bottiglie
1074717.0,3.0940773487091064,content,vuote
1092357.0,5.830588340759277,function,o
1095444.0,11.546034812927246,content,barattoli
1117180.0,19.67197036743164,content,arrugginiti
1180557.0,16.775367736816406,content,Avevo
1193654.0,5.107556819915772,function,a
1195551.0,6.347527503967285,content,detta
1209222.0,2.035041093826294,function,di
1215396.0,8.317564010620117,function,tutti
1228185.0,2.8832497596740723,function,una
1233918.0,6.499979496002197,content,buona
1245384.0,17.621959686279297,content,mira
1299186.0,13.830063819885254,function,Cos'
1305360.0,3.6583034992218018,function,era
1312416.0,7.361094951629639,function,allora
1325205.0,3.9816391468048096,function,che
1330497.0,2.959606885910034,function,mi
1336671.0,8.069746017456055,content,spingeva
1358280.0,4.53032112121582,function,ad
1362690.0,7.190898895263672,content,alzarmi
1383858.0,5.310049533843994,function,dal
1392678.0,0.689355731010437,content,letto
1415169.0,5.559496879577637,function,quando
1430604.0,10.194286346435549,function,ancora
1448685.0,8.173550605773926,content,faceva
1465002.0,18.34954833984375,content,scuro
1521891.0,3.813543319702149,function,Mi
1526036.0,4.684847831726074,content,piaceva
1546587.0,6.225176334381104,content,vedere
1560258.0,11.588335990905762,content,spuntare
1584954.0,4.818504333496094,function,il
1591569.0,6.308683395385742,content,sole
1618805.0,3.1337804794311523,function,e
1622880.0,6.167080402374268,function,mi
1629495.0,3.355307579040528,content,piaceva
1647135.0,8.926738739013672,function,l'
1650222.0,17.16594696044922,content,improvviso
1688589.0,13.36451244354248,content,accendersi
1724310.0,9.93256664276123,function,della
1732689.0,15.692632675170898,content,caccia
1795311.0,22.14537048339844,function,Dalle
1805454.0,7.230606079101562,content,parti
1819566.0,15.998575210571287,function,nostre
1853082.0,6.325765609741211,function,si
1859256.0,9.74911403656006,content,andavano
1876455.0,2.4641268253326416,function,a
1881747.0,5.441296577453613,content,cacciare
1899828.0,28.421247482299805,content,allodole
1926729.0,13.26916217803955,content,conigli
1956148.0,2.112599372863769,function,e
1959755.0,14.62079620361328,content,lepri
2019780.0,5.291256904602051,function,I
2022867.0,7.61781644821167,content,conigli
2048886.0,12.99673557281494,function,bisognava
2073141.0,18.264034271240234,content,stanarli
2098278.0,9.906085014343262,content,col
2109303.0,19.71434211730957,content,furetto
2170161.0,5.652065753936768,function,La
2173689.0,14.237777709960938,content,tana
2185155.0,5.636984348297119,function,del
2192652.0,4.831000328063965,content,coniglio
2218671.0,6.464188098907471,content,aveva
2232342.0,3.302633047103882,function,una
2241162.0,12.131417274475098,content,buca
2253069.0,5.335474967956543,function,d'
2254833.0,10.92686653137207,content,ingresso
2288349.0,4.74931001663208,function,ma
2292318.0,4.713782787322998,function,il
2300697.0,8.538741111755371,content,coniglio
2332890.0,11.106818199157717,function,s'
2338623.0,16.44451332092285,content,approntava
2366406.0,11.21371841430664,function,tre
2380959.0,4.048166275024414,function,o
2386251.0,0.0824489146471023,function,quattro
2404773.0,10.49179458618164,content,buche
2416239.0,2.049158096313477,function,d'
2418885.0,4.6544694900512695,content,uscita
2454165.0,22.52411651611328,content,scavandole
2486799.0,5.733120918273926,function,a
2489004.0,17.346464157104492,content,notevole
2511054.0,3.216010570526123,content,distanza
2593521.0,4.602046489715576,function,I
2595726.0,10.342317581176758,content,cacciatori
2631226.0,8.670384407043457,function,una
2640267.0,0.0879074186086654,content,volta
2653056.0,14.345871925354004,content,individuata
2682603.0,3.960989475250244,function,la
2687013.0,1.2454755306243896,content,buca
2699361.0,1.024683713912964,function,d'
2702007.0,7.8554768562316895,content,entrata
2737728.0,5.681617259979248,function,dovevano
2759337.0,9.83464241027832,content,scoprire
2786238.0,4.956169128417969,function,le
2793294.0,12.510418891906738,function,altre
2853711.0,4.710263729095459,function,Quando
2869146.0,5.274444580078125,function,le
2873115.0,20.398704528808597,content,scovavano
2911702.0,4.09545373916626,function,si
2918979.0,14.281645774841309,content,disponevano
2947269.0,5.734632015228272,function,a
2948967.0,11.014848709106444,content,guardia
2969253.0,2.888577699661255,function,di
2973663.0,9.314104080200195,function,queste
