TOKEN,BEGIN,ORT
145.0,3719438.1,tacchino
146.0,3739150.8,incominciÃ²
147.0,3769182.9,ad
148.0,3773592.9,urlare
149.0,3813679.8,al
150.0,3820030.2,lupo
151.0,3851870.4,Al
152.0,3857206.5,lupo
153.0,3903379.2,E
154.0,3909553.2,tutti
155.0,3922342.2,si
156.0,3929662.8,tuffarono
157.0,3954799.8,nello
158.0,3967677.0,stagno
159.0,4036781.7,No
160.0,4046483.7,non
161.0,4066813.8,tutti
162.0,4106724.3,Naturalmente
163.0,4136535.9,la
164.0,4142401.2,paperetta
165.0,4173227.1,rimase
166.0,4192807.5,al
167.0,4197173.4,suo
168.0,4207801.5,posto
169.0,4291679.699999999,Lâ€™
170.0,4295913.3,anatra
171.0,4334809.5,il
172.0,4345393.5,gatto
173.0,4384995.300000001,il
174.0,4396858.2,cane
175.0,4435666.199999999,il
176.0,4445412.3,tacchino
177.0,4489159.5,urlarono
178.0,4539389.399999999,Buttati
179.0,4570744.5,tSÃ¨E
180.0,4577006.7,il
181.0,4583357.1,lupo
182.0,4630323.6,Ma
183.0,4634910.0,la
184.0,4641216.3,paperetta
185.0,4674423.6,non
186.0,4680377.1,vedeva
187.0,4697973.0,per
188.0,4705381.8,niente
189.0,4727696.399999999,il
190.0,4733385.3,lupo
191.0,4774442.399999999,vedeva
192.0,4791244.5,un
193.0,4796845.2,animale
194.0,4819644.9,grosso
195.0,4861187.1,brutto
196.0,4888705.5,e
197.0,4898142.9,peloso
198.0,4949563.5,le
199.0,4958780.4,cui
200.0,4965615.9,intenzioni
201.0,4999661.1,per
202.0,5010994.8,lei
203.0,5033882.7,erano
204.0,5047641.9,fin
205.0,5060254.5,troppo
206.0,5075424.9,evidenti
207.0,5126272.2,spingerla
208.0,5159611.8,in
209.0,5163448.5,acqua
210.0,5246665.2,Il
211.0,5255088.3,fatto
212.0,5277976.2,Ã¨
213.0,5313741.3,al
214.0,5320841.399999999,momento
215.0,5385756.600000001,non
216.0,5392989.0,si
217.0,5402823.3,trovava
218.0,5426725.5,nello
219.0,5438456.1,stato
220.0,5455522.8,dâ€™
221.0,5456404.8,animo
222.0,5473206.899999999,ideale
223.0,5498299.8,per
224.0,5506326.0,bagnarsi
225.0,5582530.8,cosÃ¬
226.0,5593070.7,spiccÃ²
227.0,5612783.4,un
228.0,5617369.8,gran
229.0,5627997.9,salto
230.0,5671304.1,e
231.0,5674567.500000001,andÃ²
232.0,5687797.5,a
233.0,5694985.8,beccare
234.0,5724444.600000001,il
235.0,5731456.5,naso
236.0,5749934.399999999,del
237.0,5757034.499999999,lupo
238.0,5827109.399999999,Ci
239.0,5835885.3,mise
240.0,5856480.000000001,tutto
241.0,5872311.899999999,lâ€™
242.0,5875354.800000001,impegno
243.0,5902917.300000001,possibile
244.0,5952882.6,e
245.0,5955660.9,il
246.0,5966553.6,lupo
247.0,5989838.4,colto
248.0,6009948.0,alla
249.0,6020532.0,sprovvista
250.0,6081301.8,ululando
251.0,6115523.4,e
252.0,6123020.399999999,ululando
253.0,6165003.6,fuggÃ¬
254.0,6209059.499999999,a
255.0,6216027.3,zampe
256.0,6231109.499999999,levate
257.0,6307358.4,Lâ€™
258.0,6312209.399999999,anatra
259.0,6346960.2,il
260.0,6357676.5,gatto
261.0,6391986.300000001,il
262.0,6403849.199999999,cane
263.0,6432337.8,e
264.0,6438070.8,il
265.0,6446096.999999999,tacchino
266.0,6490417.500000001,uscirono
267.0,6525344.7,dallo
268.0,6536678.399999999,stagno
269.0,6587834.399999999,mogi
270.0,6606444.600000001,mogi
271.0,6645869.999999999,grondanti
272.0,6678548.100000001,dâ€™
273.0,6679871.100000001,acqua
274.0,6721060.5,e
275.0,6726837.6,se
276.0,6735878.100000001,ne
277.0,6742581.3,andarono
278.0,6772084.2,via
279.0,6840042.300000001,Il
280.0,6847142.4,fatto
281.0,6894946.800000001,Ã¨
282.0,6901738.2,che
283.0,6908132.699999999,la
284.0,6915629.7,giornata
285.0,6966653.399999999,si
286.0,6973047.9,era
287.0,6981030.000000001,fatta
288.0,7001183.7,bella
289.0,7045945.199999999,e
290.0,7050796.2,il
291.0,7058646.0,sole
292.0,7082239.5,scaldava
293.0,7118754.3,lâ€™
294.0,7120871.100000001,aria
295.0,7175378.699999999,e
296.0,7180229.7,alla
297.0,7191960.3,paperetta
298.0,7241308.2,nulla
299.0,7275309.300000001,sembrÃ²
300.0,7301548.800000001,piÃ¹
301.0,7311074.399999999,opportuno
302.0,7373872.8,che
303.0,7379473.5,farsi
304.0,7409461.499999999,un
305.0,7416517.500000001,bel
306.0,7427498.4,bagnetto
307.0,7463307.6,nello
308.0,7477596.0,stagno
,859685.4,vantaggi
