word,semantic_dissimilarity
Chi,
me,0.6725778579711914
l',0.5112352967262268
ha,0.3786676526069641
fatta,0.3610827922821045
in,0.3857610821723938
testa,0.4276043772697449
Una,0.4862750768661499
sera,0.45528680086135864
quando,0.4003996253013611
come,0.4644756317138672
al,0.5054130554199219
solito,0.33884087204933167
la,0.27992063760757446
piccola,0.36699026823043823
Talpa,0.4133731424808502
mise,0.3979409337043762
la,0.3520265817642212
testa,0.38099730014801025
fuori,0.40967631340026855
dalla,0.33044981956481934
tana,0.3939700424671173
per,0.3575213551521301
controllare,0.3639228940010071
se,0.4207298159599304
il,0.3096345067024231
sole,0.4037895202636719
se,0.36252063512802124
n',0.4415346682071686
era,0.426721453666687
andato,0.35901203751564026
ecco,0.4143863320350647
cosa,0.3866047263145447
successe,0.3823418617248535
Era,0.3927344083786011
rotondo,0.454007625579834
e,0.3954058289527893
marrone,0.36327773332595825
pareva,0.33201342821121216
un,0.3640007972717285
po',0.395410418510437
una,0.3455110192298889
salsiccia,0.3687112331390381
e,0.30188310146331787
il,0.3648247718811035
peggio,0.4016534090042114
fu,0.3797910809516907
che,0.28687477111816406
le,0.4010859727859497
cadde,0.3911344110965729
proprio,0.3881703019142151
in,0.4103214144706726
testa,0.36750203371047974
Ma,0.4502624571323395
che,0.4114952087402344
schifo,0.46032679080963135
esclamò,0.42047119140625
la,0.35232871770858765
piccola,0.4439901113510132
Talpa,0.436488538980484
Chi,0.421230286359787
è,0.4575718641281128
che,0.39302152395248413
me,0.42391425371170044
l',0.3904273509979248
ha,0.33666348457336426
fatta,0.3665149211883545
in,0.40721797943115234
testa,0.40527579188346863
Miope,0.5620911121368408
com',0.42839914560317993
era,0.3862367570400238
non,0.3582216501235962
poteva,0.39326632022857666
scoprirlo,0.40589961409568787
da,0.39990395307540894
sola,0.4151642322540283
Dì,0.46323370933532715
un,0.3659384250640869
po',0.38486161828041077
piccione,0.4540958106517792
sei,0.4459022879600525
tu,0.44834375381469727
che,0.3839973211288452
me,0.43877410888671875
l',0.3768766224384308
