word,semantic_dissimilarity
I,
tre,0.618144154548645
affamati,0.4769960939884186
C',0.6885830163955688
erano,0.313449501991272
tre,0.28640520572662354
affamati,0.3219616413116455
uno,0.30341553688049316
col,0.477077841758728
cappello,0.39652925729751587
rosso,0.3049256205558777
uno,0.2964065670967102
col,0.4041576385498047
cappello,0.37189769744873047
giallo,0.3105178475379944
e,0.2420135736465454
uno,0.2356942892074585
col,0.3182945251464844
cappello,0.3274851441383362
azzurro,0.3188283443450928
Videro,0.4211950898170471
una,0.26382535696029663
bella,0.28204190731048584
mela,0.2786734104156494
matura,0.32866984605789185
che,0.2174507975578308
pendeva,0.41078048944473267
dal,0.2470678687095642
ramo,0.2927286624908447
di,0.25204092264175415
un,0.23551851511001587
melo,0.26261624693870544
Che,0.47955283522605896
bella,0.2661295533180237
mela,0.26666852831840515
disse,0.3812825679779053
cappello,0.3408055901527405
Rosso,0.30656999349594116
Dividiamola,0.41391459107398987
in,0.43974053859710693
tre,0.36755192279815674
parti,0.3321797847747803
uguali,0.32426905632019043
e,0.26069629192352295
mangiamocela,0.31833118200302124
disse,0.4205244183540344
Cappello,0.432197630405426
Giallo,0.3865910768508911
Giusto,0.4037785232067108
disse,0.4173182249069214
Cappello,0.38910162448883057
Azzurro,0.4414772093296051
Ma,0.3965376317501068
come,0.37907660007476807
faremo,0.3671680986881256
disse,0.40497976541519165
Cappello,0.35421255230903625
Giallo,0.37886756658554077
sedendo,0.5129228830337524
sotto,0.38590943813323975
il,0.3362410068511963
ramo,0.3461584448814392
Coltelli,0.4103666841983795
non,0.27552706003189087
ne,0.43264240026474
abbiamo,0.2779156267642975
Già,0.39350780844688416
disse,0.4341734051704407
Cappello,0.4580845534801483
Rosso,0.354420006275177
sedendosi,0.5124518871307373
accanto,0.43340909481048584
a,0.3651127219200134
lui,0.2544685900211334
E,0.3373635411262512
spezzarla,0.35622066259384155
con,0.320289671421051
le,0.33566755056381226
mani,0.25857114791870117
non,0.21566873788833618
possiamo,0.28363239765167236
perché,0.278175950050354
le,0.2275679111480713
parti,0.2884349822998047
verrebbero,0.3751160800457001
di,0.2672593593597412
grandezza,0.2775278091430664
diversa,0.23330119252204895
e,0.22461336851119995
allora,0.2677841782569885
uno,0.20195525884628296
mangerebbe,0.40157532691955566
più,0.25392472743988037
degli,0.4613466262817383
