BEGIN,semantic_dissimilarity,type_of_words,word
89523.0,,function,Il
99666.0,0.7180964350700378,content,paese
120834.0,0.543472945690155,function,dei
128331.0,0.3875747323036194,content,cani
242991.0,0.4515054821968078,function,C'
247842.0,0.3982110619544983,content,era
257985.0,0.4141596555709839,function,una
267246.0,0.3582091331481933,content,volta
310464.0,0.2969285249710083,function,uno
321489.0,0.4369238615036011,content,strano
343539.0,0.312825858592987,content,piccolo
366471.0,0.3007266223430633,content,paese
425565.0,0.3116549253463745,function,Era
434826.0,0.4156523942947387,content,composto
459963.0,0.4715385437011719,function,in
467019.0,0.4575915932655334,function,tutto
480690.0,0.3637794852256775,function,di
486423.0,0.44483083486557,function,novantanove
517293.0,0.3910092413425445,content,casette
567567.0,0.3023711442947387,function,e
572418.0,0.4093188047409057,function,ogni
582561.0,0.3646413087844848,content,casetta
594468.0,0.3263090848922729,content,aveva
614313.0,0.3102756142616272,function,un
622251.0,0.3898206651210785,content,giardinetto
651357.0,0.3339343667030334,function,con
656649.0,0.2840726971626282,function,un
665028.0,0.3506583571434021,content,cancelletto
725004.0,0.2948437333106994,function,e
730737.0,0.4039550423622131,function,dietro
749259.0,0.3206006288528442,function,il
753228.0,0.3213206529617309,content,cancelletto
798210.0,0.2590208053588867,function,un
807912.0,0.3868871331214905,content,cane
817614.0,0.322331428527832,function,che
822906.0,0.4122883379459381,content,abbaiava
856422.0,0.5638169646263123,content,Facciamo
909783.0,0.4571499824523926,function,un
911547.0,0.4344440400600433,content,esempio
979020.0,0.4442247748374939,content,Fido
990927.0,0.3268246650695801,function,era
998865.0,0.3229342699050903,function,il
1004157.0,0.3680962324142456,content,cane
1031499.0,0.3788447380065918,function,della
1043847.0,0.3913772702217102,content,casetta
1069425.0,0.4829660058021545,content,numero
1083537.0,0.4138301610946655functionuno
1110879.0,0.3538495898246765,function,e
1115730.0,0.4411559700965881,function,ne
1121904.0,0.3450348377227783,content,proteggeva
1148364.0,0.4129089713096618,content,gelosamente
1177470.0,0.3830862045288086,function,gli
1180998.0,0.4017869830131531,content,abitanti
1240533.0,0.3102843761444092,function,e
1251117.0,0.4150362610816955,function,per
1256409.0,0.4229103326797485,content,farlo
