word,phoneme,phoneme_surprisal
apocalisse,a,5.65291587598606
apocalisse,p,8.084269046797063
apocalisse,o,3.540977819904303
apocalisse,k,2.371710904059154
apocalisse,a,-0.0
apocalisse,l,-0.0
apocalisse,i,-0.0
apocalisse,ss,-0.0
apocalisse,e,-0.0
cara,k,4.369259533963267
cara,a,5.018850528851471
cara,r,2.7898824321306472
cara,a,5.303413820826352
franci,f,8.101495396997995
franci,r,3.5480389092441795
franci,a,0.6334268063692883
franci,n,6.281511454111086
franci,tS,0.7596688137471505
franci,i,2.603696135541851
ti,t,7.122469326217502
ti,i,3.8217250855261193
scrivo,s,3.1579213663761867
scrivo,k,3.248370048855733
scrivo,r,1.3109913370384376
scrivo,i,0.023154856489711585
scrivo,v,0.10641019522210235
scrivo,o,0.34720918606686296
per,p,2.9999621416714515
per,e,0.25245434246428644
per,r,0.26415267803111053
sapere,s,3.9179420829160754
sapere,a,2.667346937738401
sapere,p,1.1648501557314719
sapere,e,0.006621863655674337
sapere,r,0.0025991171279761676
sapere,e,0.2994441727960956
come,k,1.022034043104241
come,o,2.824601505414746
come,m,0.08876983320860028
come,e,0.032005980717061885
stai,s,2.1191030737623766
stai,t,2.6386161892347126
stai,a,0.3028016297692952
stai,i,2.8010399745777717
tu,t,5.134973299041086
tu,u,1.4755004625321722
è,E,9.298620380729647
come,k,1.551359108578678
come,o,0.719124358643676
come,m,0.1017635821113742
come,e,0.024261021517958014
stanno,s,1.9884006363108369
stanno,t,1.3926978891282136
stanno,a,0.14895006492318774
stanno,nn,2.359077650766538
stanno,o,-0.0
eris,e,6.4176939774882475
eris,r,8.7589614382186
eris,i,4.97548842810326
eris,s,0.1977459712291372
è,E,12.84900270791733
i,i,6.339968441406578
vostri,v,5.401725935599027
vostri,O,1.414201699237929
vostri,s,0.05375252336451776
vostri,t,-0.0
vostri,r,-0.0
vostri,i,0.011298923538465391
figli,f,3.835029421070783
figli,i,1.0410059872096016
figli,LL,0.13558758962543319
figli,i,0.020903062695136577
meravigliosi,m,5.263273723106657
meravigliosi,e,3.0602984441228145
meravigliosi,r,4.100133235835468
meravigliosi,a,0.17561877718102376
meravigliosi,v,0.0030944811657402723
meravigliosi,i,-0.0
meravigliosi,LL,-0.0
meravigliosi,o,0.7996467921669124
meravigliosi,s,1.0939972154561428
meravigliosi,i,-0.0
è,E,10.668053564073467
poi,p,3.804464731086581
poi,O,3.6744983679714363
poi,i,1.2899176963452135
volevo,v,4.864180192495139
volevo,o,2.5658352193087217
volevo,l,2.544501327005862
volevo,e,0.6391692971792382
volevo,v,0.5149458760827929
volevo,o,0.086067819838548
sapere,s,2.30957271779309
sapere,a,0.9932524492146962
sapere,p,0.1288302782862798
sapere,e,0.00031050144198997107
sapere,r,0.00027637725107848825
sapere,e,0.027971563144988575
se,s,2.20799048709525
se,e,0.1011669074526124
pure,p,4.368805731916655
pure,u,6.224547907959916
pure,r,0.31598145678473943
pure,e,1.5226385759990533
da,d,4.591890137158735
da,a,2.537052154733994
voi,v,4.890200188363631
voi,o,0.8035967362497092
voi,i,0.020627963907788614
in,i,4.865525822480763
in,n,2.3648559644744713
australia,a,4.666306005435404
australia,w,4.535853233512477
australia,s,5.372151263715286
australia,t,0.23882471477948958
australia,r,0.01316762533680075
australia,a,1.7208386790572263
australia,l,-0.0
australia,j,-0.0
australia,a,-0.0
è,E,5.353751128298888
arrivata,a,4.5500071052032345
arrivata,rr,5.910528926437383
arrivata,i,0.1614597460728553
arrivata,v,0.013756305689678207
arrivata,a,0.4818576034847856
arrivata,t,1.7791462835941674
arrivata,a,2.4656920039839667
l',l,6.3931537322206
apocalisse,a,6.251553995170054
apocalisse,p,6.329055922929159
apocalisse,o,3.9790936795361844
apocalisse,k,8.580384595355483
apocalisse,a,-0.0
apocalisse,l,-0.0
apocalisse,i,-0.0
apocalisse,ss,-0.0
apocalisse,e,-0.0
manu,m,4.937502211189076
manu,a,1.2054645723916693
manu,n,4.301301969335706
manu,u,4.8054686714801695
dice,d,5.3210719628203345
dice,i,1.3369676364654002
dice,tS,5.029424672947546
dice,e,2.0970360012604865
che,k,2.4407502370930887
che,e,0.34883587712580555
non,n,4.293937817055883
non,O,0.46661379751580967
non,n,0.1282684946907124
è,E,3.130535528178981
detto,d,4.903517389966158
