BEGIN,Zipf_freq,type_of_words,word
8261253.0,7.004335738,function,a
8264340.0,5.827651777,function,voi
8270955.0,7.259198169,function,non
8277129.0,7.249521761,function,è
8279334.0,5.64883539,content,successo
8310645.0,4.942971678,function,dovete
8323875.0,5.238684702,content,pensare
8342397.0,7.250456545,function,che
8349012.0,7.055331658,function,la
8354304.0,5.86172088,content,vita
8364006.0,7.250456545,function,che
8372826.0,3.595756947,content,vivete
8388261.0,7.249521761,function,è
8390025.0,4.338599554,content,meravigliosa
8459262.0,1.000000000,content,gustatene
8486163.0,5.722242451,function,ogni
8498511.0,2.381254928,content,scorcio
8521002.0,2.898493406,content,respirate
,7.004335738,function,a
8546580.0,4.095909111,content,pieni
8559810.0,4.114685191,content,polmoni
8582742.0,3.995403419,content,correte
8617140.0,2.446195735,content,baciatevi
8648010.0,6.615643201,function,ti
8675793.0,6.095946945,content,voglio
8685936.0,5.656885745,function,tanto
8700930.0,6.454992194,function,bene
8735328.0,2.25162107,function,ah
8753409.0,7.259198169,function,non
8762670.0,6.615643201,function,ti
8765757.0,6.720262455,function,ho
8768403.0,6.180297396,content,detto
8782515.0,7.250456545,function,che
8786484.0,5.722242451,function,ogni
8795745.0,4.037569559,content,battito
8813385.0,6.41186379,function,del
8821323.0,5.265885873,content,cuore
8845137.0,7.249521761,function,è
8847783.0,6.801817508,function,una
8857485.0,3.262805237,content,fitta
8872038.0,7.250456545,function,che
8876889.0,6.769601972,function,mi
8882181.0,3.259109092,content,strappa
8906436.0,7.065833912,function,un
8909082.0,3.863021088,content,sottile
8928045.0,3.537276204,content,lamento
8954505.0,6.080045574,function,tuo
8991990.0,1.367014489,content,filippo
