BEGIN,Zipf_freq,word
89523.0,3.601700463,apocalisse
170226.0,4.975647479,cara
182574.0,,franci
221823.0,4.016998033,scrivo
245196.0,5.591789191,sapere
267687.0,6.028325412,stai
300321.0,5.422469274,stanno
316638.0,2.094013217,eris
358092.0,5.134021853,figli
369117.0,3.614987755,meravigliosi
460845.0,5.591789191,sapere
512442.0,,australia
546399.0,4.74383468,arrivata
564480.0,3.601700463,apocalisse
640332.0,,manu
653562.0,5.609257672,dice
682668.0,6.180297396,detto
716625.0,4.74383468,arrivata
815850.0,5.925371002,altro
829962.0,3.120342156,emisfero
869211.0,,australia
899640.0,5.055196927,paese
945504.0,4.17881284,vergine
983430.0,5.595192339,gente
1025766.0,4.413639701,commesso
1053108.0,5.500840703,stesso
1069425.0,5.268272964,numero
1087947.0,4.022473082,peccati
1273608.0,3.601700463,apocalisse
1301391.0,4.885703866,metà
1378125.0,4.290258508,televisione
1401057.0,4.074016589,dicevano
1438542.0,5.541374776,problema
1457505.0,3.834869143,globale
1491462.0,3.35971525,vatti
1506015.0,4.070305867,fidare
1560258.0,5.251545534,spero
1623762.0,4.74383468,arrivata
1659483.0,5.622383493,abbia
1668303.0,5.500776874,ragione
1683738.0,,manu
1745037.0,5.184227168,paio
1756944.0,5.860848812,anni
1780317.0,4.31591625,parlava
1823535.0,3.601700463,apocalisse
1876014.0,4.74383468,arrivata
1917468.0,4.984853237,morti
2004345.0,3.896786942,esperti
2031246.0,4.290258508,televisione
2076669.0,4.853444968,avevano
2116800.0,4.018292503,ricetta
2172366.0,5.64883539,successo
2243367.0,1.588863239,concordavano
2290113.0,5.43885969,storia
2312604.0,4.498526224,cavalli
2330244.0,3.080224933,colorati
2402568.0,1.19092323,anticristo
2447109.0,5.038063847,arrivato
2480625.0,4.765822219,cavallo
2496501.0,4.744381459,bianco
2518992.0,3.615804867,annunciare
2550523.0,5.383211843,fine
2570148.0,5.30993154,terra
2666727.0,5.038063847,arrivato
2686131.0,4.765822219,cavallo
2702448.0,4.705072364,rosso
2740815.0,6.237129549,fatto
2752281.0,3.756771049,scoppiare
2784033.0,5.181173263,guerra
2799027.0,4.397209274,totale
2855916.0,4.765822219,cavallo
2873115.0,4.823329902,nero
2904426.0,5.23152557,portato
2923389.0,4.862974884,fame
2940588.0,3.068870182,carestia
2997477.0,3.906926574,conseguenza
3038490.0,5.181173263,guerra
3100230.0,4.498526224,cavalli
3128013.0,5.783216598,stata
3141684.0,4.396668771,traccia
3207834.0,5.363540754,stati
3237822.0,3.242075752,terremoti
3269574.0,3.238198097,piogge
3288096.0,3.145165739,meteoriti
3340575.0,3.601700463,apocalisse
3371004.0,5.783216598,stata
3426129.0,4.74383468,arrivata
3494043.0,3.045229272,trombe
3516534.0,4.261515162,giudizio
3538143.0,1.844135744,annunciarla
3588417.0,4.250675924,svegliato
3617523.0,4.951684874,mattina
3649275.0,4.997916744,scoperto
3692934.0,4.910958432,faceva
3773637.0,4.407221117,movimento
3822588.0,3.446195735,piegare
3849048.0,4.477604199,dito
3876831.0,4.910958432,faceva
3951801.0,3.873068306,sbattere
3978261.0,3.399095757,palpebre
4022802.0,4.850934451,dolore
4036032.0,3.860704845,costante
4081455.0,3.570228748,abbandona
4152456.0,4.521134015,camminare
,4.834869143,impossibile
4233600.0,4.239559218,urlare
4288284.0,5.232335655,difficile
4318272.0,4.513968966,spiegare
4388832.0,4.719003945,processo
4410882.0,3.669489726,biologico
4439547.0,3.641172338,produce
4458510.0,4.850934451,dolore
4480119.0,3.807398744,crescita
4552443.0,4.153055699,barba
4577139.0,4.980151287,capelli
4609773.0,4.074016589,unghie
4651227.0,3.257249155,digerire
4687389.0,5.246129492,lascia
4748467.0,4.149009079,fiato
4765887.0,4.092381551,cominci
4787496.0,4.641018306,piangere
4886280.0,2.480957841,dio
4924647.0,4.382094686,tolto
4959927.0,5.414185477,uomini
4980213.0,3.19092323,anestetico
5025636.0,4.309022542,permette
,5.168738256,vivere
5081202.0,4.223944675,soffrire
5122656.0,3.738082351,divertirti
5159700.0,6.040342644,sai
5211297.0,5.43885969,storia
5247900.0,3.318028028,raccontava
5284944.0,2.728742325,endorfine
5360796.0,2.829412487,prodotte
5402691.0,4.853869844,cervello
5430033.0,5.514886537,stare
5494860.0,5.491551317,capito
5520879.0,4.713758544,carne
