BEGIN,semantic_dissimilarity,type_of_words,word
89523.0,0.5696340799331665,content,Apocalisse
170226.0,0.4539228677749634,content,Cara
182574.0,0.3683007359504699,content,Franci
211239.0,0.3413769006729126,function,ti
221823.0,0.3821583390235901,content,scrivo
237258.0,0.4053227305412292,function,per
245196.0,0.398612380027771,content,sapere
258867.0,0.4658544063568115,function,come
267687.0,0.472241997718811,content,stai
280917.0,0.3714752197265625,function,tu
288414.0,0.3223055005073547,function,e
290619.0,0.3821507096290588,function,come
300321.0,0.4178469181060791,content,stanno
316638.0,0.4508257210254669,content,Eris
336042.0,0.3678573966026306,function,e
337365.0,0.3460407853126526,function,i
340452.0,0.4046973586082458,function,vostri
358092.0,0.4314284324645996,content,figli
369117.0,0.3580946922302246,content,meravigliosi
434826.0,0.3701072931289673,function,E
441882.0,0.3644242882728576,function,poi
446733.0,0.3876011967658996,function,volevo
460845.0,0.3542184233665466,content,sapere
475398.0,0.3633126020431518,function,se
485100.0,0.4455450773239136,function,pure
494361.0,0.415641725063324,function,da
500535.0,0.3630737662315368,function,voi
509355.0,0.3653962016105652,function,in
512442.0,0.4207189679145813,content,Australia
539784.0,0.3236015439033508,function,è
546399.0,0.4204142689704895,content,arrivata
563157.0,0.3610673546791076,function,l'
564480.0,0.3865949809551239,content,Apocalisse
640332.0,0.4253844618797302,content,Manu
653562.0,0.3574320673942566,content,dice
665910.0,0.3081289529800415,function,che
668997.0,0.3511214256286621,function,non
676935.0,0.3918144106864929,function,è
682668.0,0.4504914283752441,content,detto
703836.0,0.3173192739486694,function,che
706923.0,0.2869048714637756,function,sia
716625.0,0.3008673787117004,content,arrivata
733824.0,0.4199453592300415,function,pure
746172.0,0.3967695236206054,function,laggiù
785421.0,0.3535767197608948,function,voi
792477.0,0.309064507484436,function,siete
806589.0,0.3428156971931457,function,in
810117.0,0.349766194820404,function,un
815850.0,0.3619736433029175,content,altro
829962.0,0.4581770598888397,content,emisfero
860391.0,0.3436227440834045,function,e
862596.0,0.3037901520729065,function,che
866124.0,0.321640133857727,function,l'
869211.0,0.4256987571716308,content,Australia
891702.0,0.2379531860351562,function,è
896112.0,0.2710609436035156,function,un
899640.0,0.3380212187767029,content,Paese
917721.0,0.3887425661087036,function,abbastanza
945504.0,0.3859883546829223,content,vergine
969318.0,0.2917795181274414,function,e
970641.0,0.2978477478027344,function,che
976374.0,0.3016949295997619,function,la
983430.0,0.3236904144287109,content,gente
994455.0,0.3842631578445434,function,lì
1003275.0,0.268795907497406,function,non
1009890.0,0.3122590780258178,function,può
1018710.0,0.338285744190216,function,aver
1025766.0,0.3911913633346557,content,commesso
1049139.0,0.3287261128425598,function,lo
1053108.0,0.4326619505882263,content,stesso
1069425.0,0.3927831649780273,content,numero
1083096.0,0.3782437443733215,function,di
1087947.0,0.3411540985107422,content,peccati
1108674.0,0.3834385275840759,function,che
1114848.0,0.4150955080986023,function,da
1119699.0,0.3852874934673309,function,noi
1172178.0,0.4391475319862366,function,Secondo
1218924.0,0.35799241065979,function,me
1235241.0,0.2760666012763977,function,non
1241856.0,0.3351659178733825,function,ci
1248030.0,0.3289341330528259,function,può
