BEGIN,semantic_dissimilarity,word
89523.0,0.5696340799331665,Apocalisse
170226.0,0.4539228677749634,Cara
182574.0,0.3683007359504699,Franci
221823.0,0.3821583390235901,scrivo
245196.0,0.398612380027771,sapere
267687.0,0.472241997718811,stai
300321.0,0.4178469181060791,stanno
316638.0,0.4508257210254669,Eris
358092.0,0.4314284324645996,figli
369117.0,0.3580946922302246,meravigliosi
460845.0,0.3542184233665466,sapere
512442.0,0.4207189679145813,Australia
546399.0,0.4204142689704895,arrivata
564480.0,0.3865949809551239,Apocalisse
640332.0,0.4253844618797302,Manu
653562.0,0.3574320673942566,dice
682668.0,0.4504914283752441,detto
716625.0,0.3008673787117004,arrivata
815850.0,0.3619736433029175,altro
829962.0,0.4581770598888397,emisfero
869211.0,0.4256987571716308,Australia
899640.0,0.3380212187767029,Paese
945504.0,0.3859883546829223,vergine
983430.0,0.3236904144287109,gente
1025766.0,0.3911913633346557,commesso
1053108.0,0.4326619505882263,stesso
1069425.0,0.3927831649780273,numero
1087947.0,0.3411540985107422,peccati
1273608.0,0.3826930224895477,Apocalisse
1301391.0,0.3717121481895447,metà
1378125.0,0.4081717729568481,televisione
1401057.0,0.388400673866272,dicevano
1438542.0,0.3530691266059875,problema
1457505.0,0.3458918929100036,globale
1491462.0,0.5103226900100708,vatti
1506015.0,0.3912568092346191,fidare
1560258.0,0.405850350856781,spero
1623762.0,0.40801602602005,arrivata
1659483.0,0.3626960515975952,abbia
1668303.0,0.4449142813682556,ragione
1683738.0,0.3808755874633789,Manu
1745037.0,0.4875044226646423,paio
1756944.0,0.4059972167015075,anni
1780317.0,0.3811691403388977,parlava
1823535.0,0.4301055371761322,Apocalisse
1876014.0,0.4087015986442566,arrivata
1917468.0,0.4582417011260986,morti
2004345.0,0.3850661814212799,esperti
2031246.0,0.3374296724796295,televisione
2076669.0,0.3324074745178222,avevano
2116800.0,0.3238109946250915,ricetta
2172366.0,0.350404292345047,successo
2243367.0,0.3763444721698761,concordavano
2290113.0,0.3644857406616211,storia
2312604.0,0.433444082736969,cavalli
2330244.0,0.3805913925170898,colorati
2402568.0,0.4846266210079193,Anticristo
2447109.0,0.355564534664154,arrivato
2480625.0,0.3689594268798828,cavallo
2496501.0,0.3703523278236389,bianco
2518992.0,0.3526027202606201,annunciare
2550523.0,0.3839729428291321,fine
2570148.0,0.3538410067558288,Terra
2666727.0,0.3029820322990417,arrivato
2686131.0,0.3168316483497619,cavallo
2702448.0,0.3462833762168884,rosso
2740815.0,0.3168760538101196,fatto
2752281.0,0.325068861246109,scoppiare
2784033.0,0.32046639919281,guerra
2799027.0,0.3425691127777099,totale
2855916.0,0.3307636976242065,cavallo
2873115.0,0.3181056976318359,nero
2904426.0,0.3034911155700683,portato
2923389.0,0.3294536471366882,fame
2940588.0,0.3295048773288727,carestia
2997477.0,0.3838748931884765,conseguenza
3038490.0,0.2892427444458008,guerra
3100230.0,0.3402296900749206,cavalli
3128013.0,0.370899498462677,stata
3141684.0,0.3699624240398407,traccia
3207834.0,0.2789819836616516,stati
3237822.0,0.3320218324661255,terremoti
3269574.0,0.3797509670257568,piogge
3288096.0,0.3977762460708618,meteoriti
3340575.0,0.4272124171257019,Apocalisse
3371004.0,0.3288401961326599,stata
3426129.0,0.3320760130882263,arrivata
3494043.0,0.4815667271614074,trombe
3516534.0,0.4748828411102295,giudizio
3538143.0,0.3476158678531647,annunciarla
3588417.0,0.4600685238838196,svegliato
3617523.0,0.3856651782989502,mattina
3649275.0,0.3075318336486816,scoperto
3692934.0,0.4098281860351562,faceva
3773637.0,0.4274937510490417,movimento
3822588.0,0.4106369018554687,piegare
3849048.0,0.3274528980255127,dito
3876831.0,0.3045682311058044,faceva
3951801.0,0.331963837146759,sbattere
3978261.0,0.3763811588287353,palpebre
4022802.0,0.3440766334533691,dolore
4036032.0,0.3908791542053222,costante
4081455.0,0.3494060635566711,abbandona
4152456.0,0.3837624192237854,Camminare
,0.3635324835777282,impossibile
4233600.0,0.3066045939922333,urlare
4288284.0,0.3365654945373535,difficile
4318272.0,0.322832703590393,spiegare
4388832.0,0.385728120803833,processo
4410882.0,0.3751531839370727,biologico
4439547.0,0.3516471982002258,produce
4458510.0,0.3345511853694916,dolore
4480119.0,0.3977844715118408,crescita
4552443.0,0.3590486049652099,barba
4577139.0,0.4056460261344909,capelli
4609773.0,0.3338575065135956,unghie
4651227.0,0.4432241916656494,Digerire
4687389.0,0.4104973077774048,lascia
4748467.0,0.382998377084732,fiato
4765887.0,0.4015226066112518,cominci
4787496.0,0.3220486640930176,piangere
4886280.0,0.4490601420402527,Dio
4924647.0,0.3904811143875122,tolto
4959927.0,0.3696548342704773,uomini
4980213.0,0.3987696468830108,anestetico
5025636.0,0.3211091756820678,permette
,0.3359527587890625,vivere
5081202.0,0.3817031383514404,soffrire
5122656.0,0.3769148886203766,divertirti
5159700.0,0.5426381826400757,Sai
5211297.0,0.4160547852516174,storia
5247900.0,0.3540306091308594,raccontava
5284944.0,0.4020835161209106,endorfine
5360796.0,0.3295467495918274,prodotte
5402691.0,0.3116210699081421,cervello
5430033.0,0.38228839635849,stare
5494860.0,0.4238453507423401,capito
5520879.0,0.3346097767353058,carne
5563215.0,0.2874095141887665,cellule
5594085.0,0.3022502660751343,sangue
5608197.0,0.3181514739990234,stesso
5634657.0,0.3165844082832336,soffre
5675229.0,0.3389787673950195,esistere
5744025.0,0.3591700196266174,Dio
5776659.0,0.4638634324073791,pensare
5816790.0,0.3276590704917907,credevo
5871033.0,0.3892737030982971,infuso
5893083.0,0.3376500606536865,sostanze
5919543.0,0.380521297454834,anestetiche
5994513.0,0.3609305322170257,tolto
6074334.0,0.3646042943000793,abbiamo
6131664.0,0.3835862874984741,protegge
6171354.0,0.425980269908905,secondo
6201783.0,0.3539809584617615,sofferenza
6232653.0,0.3604473173618316,continua
6292188.0,0.5336545705795288,Detto
6353487.0,0.4044587612152099,buttare
6379506.0,0.4646090269088745,drammatico
6404202.0,0.3463907837867737,esagerato
6447420.0,0.3351170122623443,passerà
6517539.0,0.447548508644104,padre
6526800.0,0.4127225875854492,eterno
6549291.0,0.4306835234165191,ricoprirà
6588981.0,0.4125052690505981,droga
6600888.0,0.6869326233863831,naturale
6631758.0,0.4038948118686676,rendeva
6655131.0,0.3703572750091553,vita
6666597.0,0.3776898384094238,degna
,0.3367993235588074,vissuta
6794046.0,0.3703042268753052,droghe
6816978.0,0.3165792226791382,funzionano
6885774.0,0.3741270899772644,ASL
6900768.0,0.3585858941078186,distribuiscono
6966918.0,0.4043218493461609,tipo
6981912.0,0.3111312985420227,droga
6998229.0,0.3434052169322967,anestetico
7040565.0,0.3309764266014099,servono
7120827.0,0.4088677763938904,strano
7192269.0,0.416980504989624,pensato
7271649.0,0.3393278121948242,punizione
7300314.0,0.394758403301239,peggiore
7422912.0,0.3525035381317138,parlare
7474068.0,0.3703698515892029,parlare
7526988.0,0.3119036853313446,impossibile
7545069.0,0.3758196830749511,corde
7560945.0,0.3705229759216308,vocali
7587405.0,0.3311399817466736,usiamo
7719705.0,0.389352023601532,lamentarci
7758513.0,0.3795036673545837,smettere
7796880.0,0.3244882225990295,scrivere
7811874.0,0.3465122580528259,mano
7870527.0,0.3745478689670563,paralizzando
7887726.0,0.3060583472251892,occhi
7964019.0,0.3592957258224487,appannano
8001945.0,0.4864935278892517,piccolo
8017380.0,0.4755972623825073,Ettore
8038989.0,0.325085699558258,smette
8063244.0,0.2901714444160461,piangere
8134686.0,0.3643501102924347,mese
8149680.0,0.4263066053390503,Spero
8310645.0,0.3395452201366424,successo
8342397.0,0.3360104560852051,pensare
8364006.0,0.39674973487854,vita
8388261.0,0.3897024691104889,vivete
8459262.0,0.3516532182693481,meravigliosa
8486163.0,0.4672570526599884,gustatene
8521002.0,0.3900645673274994,scorcio
,0.3456601500511169,respirate
8559810.0,0.4668615460395813,pieni
8582742.0,0.3474405705928802,polmoni
8617140.0,0.319073885679245,correte
8648010.0,0.330908328294754,baciatevi
8685936.0,0.515915036201477,voglio
8782515.0,0.4598786830902099,detto
8813385.0,0.4219586849212646,battito
8845137.0,0.3774223327636719,cuore
8872038.0,0.3804890513420105,fitta
,0.3640596866607666,strappa
8928045.0,0.3745706081390381,sottile
8954505.0,0.4063980877399444,lamento
,0.4609664976596832,Filippo
