BEGIN,Zipf_freq,word
99666.0,2.003836587,cardellino
210798.0,4.752203544,bellissima
238581.0,4.951684874,mattina
266364.0,5.383211843,fine
277389.0,4.025025886,luglio
340893.0,6.003702937,casa
360738.0,4.703105313,toscana
419391.0,4.624852996,seduto
456435.0,4.522451749,sedia
474075.0,2.954351224,sdraio
545076.0,5.299336021,figlia
579915.0,4.407221117,movimento
609462.0,4.079383548,feci
634158.0,4.67365393,gambe
671202.0,4.869305017,disse
693693.0,5.514886537,stare
706482.0,4.897896906,attento
746172.0,3.271910277,mettevo
770868.0,5.161641934,piedi
863478.0,7.249521761,è
870093.0,2.003836587,cardellino
913311.0,5.28271325,stava
943299.0,4.760062955,scarpe
1008567.0,1.588863239,sporsi
1053549.0,5.73232148,vedere
1101944.0,5.28271325,stava
1118376.0,4.927518904,fermo
1141749.0,4.226753055,cercava
1166886.0,5.112999615,mangiare
1232819.0,3.023432143,accorsi
1259496.0,1.889893234,volgeva
1285515.0,2.605896578,testina
1309329.0,5.011387421,guardare
1385622.0,4.063079503,sapendo
1423548.0,3.811059285,comportarsi
1530711.0,2.696073208,alzai
1556289.0,3.520321109,cautela
1609209.0,2.003836587,cardellino
1659042.0,5.28271325,stava
1700055.0,4.927518904,fermo
1722987.0,3.193089292,entrai
1742832.0,6.003702937,casa
1819125.0,4.829512313,pranzo
1851759.0,3.952099043,andai
1867194.0,5.198222831,dare
1880424.0,4.908593733,occhiata
1935990.0,3.783654996,mosso
1988028.0,3.660008529,capii
2015811.0,3.771277891,dramma
2048886.0,3.94181715,fuggito
2077992.0,4.148291038,gabbia
2097837.0,2.502677091,ignorava
2123415.0,3.811059285,comportarsi
2179422.0,3.287833243,inaspettata
2211615.0,4.746320007,libertà
2299815.0,5.299336021,figlia
2313045.0,3.872616622,corse
2324952.0,4.749751755,comprare
2348766.0,2.689233784,occorrente
2416239.0,3.802115291,tornò
2435643.0,2.120342156,infilai
2469600.0,2.571134472,nuovissima
2500470.0,2.094013217,capiente
2521197.0,4.148291038,gabbia
2572353.0,3.544069776,dotato
2597049.0,5.23681316,acqua
2629242.0,2.990263779,mangime
2703330.0,2.003836587,cardellino
2732436.0,2.653321228,precipitò
2758455.0,5.112999615,mangiare
2786238.0,5.055819784,bere
2832984.0,3.802646538,sbarre
2881935.0,4.206701986,agio
2963520.0,2.003836587,cardellino
2987775.0,3.458094958,cantava
3017322.0,5.72356934,modo
3026583.0,4.234285508,straordinario
3097584.0,5.490648384,volte
3119634.0,1.93128592,stupiva
3159765.0,3.094013217,variazioni
3271338.0,5.351616804,anno
3285450.0,5.28271325,stava
3340134.0,5.361082228,sera
3358656.0,5.299336021,figlia
3371004.0,3.539228093,uscì
3393936.0,3.412337468,terrazza
3425688.0,5.028827175,portare
3466701.0,4.148291038,gabbia
3485664.0,3.125421681,ritornò
3558429.0,5.588106908,papà
3610026.0,4.148291038,gabbia
3632076.0,3.240141253,posato
3653244.0,5.925371002,altro
3666033.0,4.377738354,uccello
3712338.0,5.922979074,andare
3792600.0,2.321256999,pappagallino
3860514.0,2.352291232,zampette
3881682.0,1.0,artigliava
3916962.0,3.802646538,sbarre
3945186.0,4.148291038,gabbia
3985758.0,2.003836587,cardellino
4040442.0,3.789713737,agitato
4063815.0,3.623090499,pareva
4084101.0,2.722402147,gradire
4105621.0,4.723932253,visita
4179798.0,3.660008529,capii
4267557.0,3.521337003,evaso
4289166.0,3.469676831,pentito
4324446.0,4.460085795,fuga
4400739.0,5.40063926,aiuto
4428963.0,5.299336021,figlia
4444398.0,1.734991274,riempimmo
4487175.0,3.449799859,tazze
4503492.0,5.23681316,acqua
4522455.0,2.990263779,mangime
4573611.0,3.013744875,mettemmo
4653432.0,2.958079096,indomani
4671954.0,4.951684874,mattina
4703560.0,2.986803247,comprai
4724433.0,5.649409994,altra
4737663.0,4.148291038,gabbia
4799403.0,5.382499987,giorni
