BEGIN,entropy,type_of_words,word
4414410.0,2.623281478881836,function,di
4418379.0,6.537510395050049,function,mia
4428963.0,4.045222759246826,content,figlia
4444398.0,5.591465950012207,content,riempimmo
4466889.0,4.61502742767334,function,due
4472622.0,9.058751106262209,function,sotto
4487175.0,6.256793975830078,content,tazze
4502169.0,3.5404398441314697,function,d'
4503492.0,3.764688730239868,content,acqua
4520691.0,5.449141502380371,function,e
4522455.0,6.1420087814331055,content,mangime
4561704.0,4.430868148803711,function,e
4563027.0,6.691832542419434,function,gliele
4573611.0,4.03112268447876,content,mettemmo
4597425.0,5.188892364501953,function,davanti
4648581.0,3.0992627143859863,function,L'
4653432.0,7.564563751220703,content,indomani
4671954.0,6.78658390045166,content,mattina
4703560.0,5.533321380615234,content,comprai
4721346.0,7.56265926361084,function,un'
4724433.0,6.353870868682861,content,altra
4737663.0,6.639144420623779,content,gabbia
4786031.0,5.671750068664551,function,Tutti
4796316.0,6.617879867553711,function,i
4799403.0,7.3305230140686035,content,giorni
4811751.0,7.818527698516846,function,gli
4817484.0,5.062864780426025,content,parlavo
4856292.0,7.517133235931396,function,Lo
4862025.0,5.649229526519775,content,chiamavo
4880106.0,7.902961730957031,content,Pimpigallo
4920237.0,4.287320137023926,function,o
4929939.0,5.041736125946045,content,Pimpi
4978449.0,8.33598804473877,content,Pimpi
4995207.0,5.909152507781982,content,saluta
5010201.0,2.1432275772094727,function,il
5014611.0,8.118829727172852,function,tuo
5020344.0,4.70255708694458,content,amico
5045481.0,8.468457221984863,content,Digli
5060475.0,9.107346534729004,function,ciao
5073705.0,4.025233745574951,content,cardellino
5146029.0,8.164826393127441,function,Una
5155290.0,6.482158660888672,content,mattina
5191452.0,8.362748146057129,function,mentre
5205564.0,7.565520286560059,function,gli
5211738.0,4.067781448364258,content,parlavo
5244813.0,5.929702758789063,content,pigliò
5259807.0,6.202552318572998,function,una
5270391.0,7.783062934875488,content,curiosa
5289354.0,6.064752578735352,content,posizione
5352417.0,7.445258617401123,function,Si
5359032.0,8.07602596282959,content,mise
5370057.0,5.88116979598999,content,capovolto
5402250.0,8.716529846191406,function,con
5407101.0,5.884186744689941,function,la
5411511.0,6.629010677337647,content,coda
5422095.0,7.162161827087402,function,in
5428710.0,6.656032562255859,content,alto
5452083.0,4.62117338180542,function,e
5453406.0,7.820079803466797,function,con
5458698.0,4.754220008850098,function,la
5464872.0,2.282069206237793,content,testina
5485599.0,5.584380626678467,function,in
5493978.0,5.065631866455078,function,giù
5540283.0,7.162213802337647,function,Da
5544252.0,6.600889682769775,function,allora
5560128.0,8.305923461914062,function,appena
5578209.0,8.094181060791016,function,mi
5583942.0,7.41094970703125,content,vedeva
5605110.0,7.902824878692627,function,si
5616135.0,8.429827690124512,content,metteva
5634216.0,6.58849048614502,function,così
5657148.0,7.479915142059326,function,e
5658471.0,7.865540027618408,function,io
5664645.0,7.160903453826904,function,gli
5672142.0,3.856464385986328,content,parlavo
5743143.0,7.336376667022705,function,Il
5746671.0,4.355985164642334,content,cardellino
5777100.0,8.563386917114258,function,quando
5787684.0,7.396876335144043,function,si
5796945.0,7.586690902709961,function,fu
5802678.0,8.674482345581055,content,abituato
5830020.0,4.195974349975586,function,alla
5837958.0,9.006973266601562,content,presenza
5860449.0,4.817374706268311,function,del
5867064.0,6.333091735839844,content,compagno
5893524.0,5.681646823883057,content,ripigliò
5915133.0,6.347092151641846,function,a
5921020.0,7.327142715454102,content,cantare
5995209.0,7.252307891845703,function,Un
6001128.0,7.099489212036133,content,pomeriggio
6023619.0,6.073783874511719,function,mi
6031116.0,4.299812316894531,content,sembrò
6045228.0,8.6576509475708,function,che
6050520.0,7.306159973144531,function,la
6055812.0,8.649930953979492,content,voce
6065955.0,6.0052900314331055,function,del
6075657.0,3.6271936893463135,content,cardellino
6121962.0,6.558731555938721,function,fosse
6135192.0,8.297638893127441,content,diversa
6155478.0,3.292754411697388,function,dal
6163857.0,4.433943748474121,content,solito
6197373.0,5.821422576904297,content,Uscii
6213249.0,6.865732192993164,function,a
6217659.0,7.493782997131348,content,vedere
6267492.0,7.312365531921387,function,Era
6273666.0,2.7459757328033447,content,Pimpigallo
6304977.0,5.314345359802246,function,che
6307182.0,6.483720302581787,content,imitava
6323940.0,6.789294242858887,function,alla
6333201.0,8.011149406433105,content,perfezione
6365835.0,3.807856559753418,function,il
6370245.0,3.576871871948242,content,cardellino
6439923.0,7.336031436920166,function,Il
6446538.0,6.116629600524902,function,quale
6469911.0,8.619230270385742,content,stava
,8.142280578613281,function,a
6486669.0,4.979052543640137,content,guardarlo
6512688.0,4.939106464385986,function,tra
6519303.0,3.769114017486572,function,lo
6525036.0,4.057150363922119,content,sdegnato
6551055.0,5.3040385246276855,function,e
6552378.0,3.229689121246338,function,l'
6555906.0,5.703515529632568,content,offeso
6625584.0,7.1212263107299805,function,Poi
6656454.0,8.261371612548828,function,dopo
6666597.0,5.500348567962647,function,un
6671448.0,5.422110557556152,content,altro
6686001.0,7.702029228210449,content,lungo
6702759.0,6.535644054412842,content,periodo
6728778.0,4.46800422668457,function,di
6735834.0,5.808554649353027,content,silenzio
