BEGIN,entropy,type_of_words,word
3434067.0,0.5671138167381287,content,piccione
3492279.0,1.903985977172852,function,Sei
3502863.0,7.847984313964844,content,capace
3524472.0,1.7999763488769531,function,di
3529764.0,3.201695442199707,content,aprirti
3548286.0,5.339582443237305,function,da
3553578.0,4.932421684265137,content,solo
3610908.0,5.020964622497559,function,Non
3621051.0,6.303071975708008,function,ci
3624138.0,7.014678001403809,function,ho
3626784.0,5.71187162399292,function,mai
3634281.0,4.765154838562012,content,provato
3694698.0,6.120584964752197,content,Provaci
3767463.0,2.198378086090088,function,L'
3771873.0,0.3188705146312713,content,ombrellino
3793482.0,7.467830657958984,function,ci
3803184.0,4.663794994354248,content,provò
3869334.0,7.746213912963867,function,ma
3876390.0,6.6574578285217285,function,era
3884328.0,8.289179801940918,function,davvero
3905055.0,6.291540145874023,content,difficile
3952683.0,6.771285057067871,function,perché
3965472.0,6.333599090576172,function,lui
3976497.0,5.6068220138549805,function,era
3982362.0,8.0892915725708,content,abituato
4012659.0,2.515742778778076,function,ad
4018392.0,6.296683311462402,function,essere
4033610.0,9.168010711669922,content,aperto
4052790.0,4.672360420227051,function,dagli
4065579.0,4.384551048278809,function,altri
4130847.0,6.150630950927734,function,Però
4167450.0,7.588617324829102,content,prova
4189059.0,4.775463104248047,function,e
4190382.0,5.790587902069092,content,riprova
4234041.0,7.565052032470703,function,a
4238892.0,9.228471755981444,content,colpi
4254768.0,3.3141732215881348,content,successivi
4301073.0,6.859769821166992,content,riuscì
4324446.0,3.0668094158172607,function,ad
4331502.0,5.818209648132324,content,aprirsi
4360167.0,5.54337739944458,function,quasi
4379571.0,4.596510887145996,function,completamente
4443075.0,7.210741519927978,function,ma
4450060.0,6.125120162963867,function,a
4457187.0,8.640053749084473,content,fare
4473759.0,7.646079063415527,function,il
4478796.0,6.169719219207764,content,tric
4499082.0,6.719529151916504,content,finale
4525983.0,4.426185607910156,function,non
4533480.0,5.502072334289551,content,riusciva
4636233.0,6.606954574584961,content,Vedi
4665339.0,3.539029121398926,function,Non
4673277.0,7.279715061187744,content,so
4679010.0,3.4272193908691406,content,aprirmi
4705029.0,4.4160590171813965,function,tutto
4739868.0,4.456383228302002,content,diceva
4756185.0,3.207888126373291,function,l'
4760154.0,1.1672651767730713,content,ombrellino
4794111.0,5.694605827331543,content,triste
4856733.0,3.7672581672668457,content,Ascolta
4901274.0,8.560968399047852,content,disse
4918473.0,2.997499704360962,function,il
4925088.0,0.7284975647926331,content,piccione
4977567.0,5.9096221923828125,content,aspetta
5007555.0,4.478393077850342,function,che
5012847.0,6.432454109191895,content,arrivi
