BEGIN,semantic_dissimilarity,word
96138.0,0.5236868858337402,ombrellino
127449.0,0.3872109055519104,asciutto
254016.0,0.4185901880264282,era
271656.0,0.3791948556900024,volta
322371.0,0.3770362734794616,paese
355064.0,0.3245355784893036,asciutto
407043.0,0.3684809803962707,ombrellino
434706.0,0.3365091681480407,azzurro
536697.0,0.4031309485435486,finito
571977.0,0.307009220123291,paese
589617.0,0.3665875196456909,asciutto
748818.0,0.3693455755710602,scherzo
807030.0,0.3433569967746734,sbaglio
881559.0,0.4464117586612701,ombrellino
960057.0,0.384103387594223,restava
1006803.0,0.3249570727348327,chiuso
1084860.0,0.3764885663986206,paese
1108674.0,0.3662240207195282,pioveva
1204371.0,0.3096380233764648,pioveva
1252881.0,0.2605367600917816,pioveva
1340199.0,0.346912145614624,gente
1362690.0,0.3338814675807953,prendeva
1390914.0,0.3098019361495971,pioggia
1416271.0,0.4586817622184753,faccia
1445580.0,0.4034358859062195,contenta
1487934.0,0.346973717212677,poca
1502046.0,0.3970005512237549,frescura
1573488.0,0.4077253341674804,aprire
1593333.0,0.4541270136833191,ombrello
1660806.0,0.4100798964500427,veniva
1677564.0,0.3860940933227539,idea
1764882.0,0.4466136693954468,giorno
1782081.0,0.4129260778427124,ombrellino
1864989.0,0.3759979605674743,chiuso
1898064.0,0.4736779034137726,accaldato
1935549.0,0.3276693820953369,triste
2010519.0,0.4139074087142944,posò
2063439.0,0.4686150252819061,piccione
2084607.0,0.3913326561450958,viaggiatore
2166633.0,0.4888241291046142,fai
2179422.0,0.4042356014251709,ombrellino
2255715.0,0.3797388970851898,triste
2331567.0,0.320155531167984,triste
2416239.0,0.3856121301651001,piace
2434320.0,0.3740606904029846,stare
2500470.0,0.4289978444576263,sole
2567943.0,0.4733902812004089,ombrellino
2588670.0,0.4331523180007934,spiegò
2616894.0,0.4465315639972687,piccione
2638062.0,0.4473443627357483,viaggiatore
2701125.0,0.3549060523509979,guai
2777859.0,0.3900428712368011,infelice
2845773.0,0.4248881340026855,voli
2895165.0,0.472085952758789,disse
2918097.0,0.4595793783664703,piccione
3042459.0,0.3873580694198608,so
3055689.0,0.3493029773235321,volare
3146976.0,0.3582653403282165,sai
3200778.0,0.3426284790039062,puoi
3268251.0,0.3486443758010864,capisco
3338370.0,0.4001254141330719,Ascolta
3360420.0,0.4409368932247162,ombrellino
3409812.0,0.4422155618667602,disse
3434067.0,0.4082923829555511,piccione
3502863.0,0.4174919724464416,capace
3529764.0,0.4232780039310455,aprirti
3553578.0,0.3780052661895752,solo
3634281.0,0.4047248661518097,provato
3694698.0,0.3906870484352112,Provaci
3771873.0,0.4782425165176391,ombrellino
3803184.0,0.3534763753414154,provò
3905055.0,0.3384625315666199,difficile
3982362.0,0.3768651485443115,abituato
4033610.0,0.4245233535766601,aperto
4167450.0,0.4299893379211426,prova
4190382.0,0.4182011187076568,riprova
4238892.0,0.4406075477600097,colpi
4254768.0,0.3392306566238403,successivi
4301073.0,0.3519291281700134,riuscì
4331502.0,0.4249626398086548,aprirsi
4457187.0,0.3871293663978576,fare
4478796.0,0.5136618614196777,tric
4499082.0,0.3965032696723938,finale
4533480.0,0.3340542912483215,riusciva
4636233.0,0.5124017000198364,Vedi
4673277.0,0.3867368102073669,so
4679010.0,0.3890754282474518,aprirmi
4739868.0,0.4777229726314544,diceva
4760154.0,0.4437536299228668,ombrellino
4794111.0,0.3429659008979797,triste
4856733.0,0.4182857871055603,Ascolta
4901274.0,0.4328800439834595,disse
4925088.0,0.3907880783081054,piccione
4977567.0,0.436489999294281,aspetta
5012847.0,0.4257828593254089,arrivi
5042835.0,0.4287618398666382,colpo
5066208.0,0.370924711227417,vento
5132358.0,0.3002866804599762,arriva
5169843.0,0.3682417869567871,mettiti
5210415.0,0.3608382940292358,punta
5246577.0,0.4126479625701904,direzione
5300820.0,0.3576887249946594,va
5324193.0,0.4076087772846222,vedrai
5399163.0,0.4955963790416717,piccione
5428710.0,0.3437103033065796,andò
