BEGIN,surprisal,type_of_words,word
90405.0,0.0,function,Il
97902.0,10.642986297607422,content,re
105399.0,30.317367553710938,content,Mida
200655.0,3.9677932262420654,function,Il
210798.0,2.5323448181152344,content,re
217854.0,2.501551866531372,content,Mida
258867.0,6.413454532623291,function,era
272538.0,2.6231913566589355,function,un
279153.0,4.80559778213501,content,grande
295470.0,26.830856323242188,content,spendaccione
337365.0,14.273445129394531,function,tutte
381465.0,1.5327740907669067,function,le
387198.0,12.15855884552002,content,sere
403074.0,11.813114166259766,content,dava
414981.0,15.005640029907228,content,feste
440559.0,1.998984932899475,function,e
445410.0,10.777325630187988,content,balli
474957.0,9.324925422668455,function,finché
487746.0,5.4203948974609375,function,si
495684.0,11.082926750183104,content,trovò
510678.0,7.211147785186768,function,senza
525231.0,4.559959888458252,function,un
531405.0,13.412637710571287,content,centesimo
608139.0,14.909133911132812,content,Andò
637245.0,7.970545768737793,function,dal
645624.0,10.474602699279783,content,mago
657531.0,14.62375545501709,content,Apollo
698544.0,7.982690811157227,function,gli
706923.0,13.151338577270508,content,raccontò
730737.0,4.701573848724365,function,i
735147.0,1.2445790767669678,function,suoi
743526.0,9.815855979919434,content,guai
787626.0,1.9794893264770508,function,e
794682.0,13.89384651184082,content,Apollo
815850.0,2.885653495788574,function,gli
826434.0,4.521717071533203,content,fece
842751.0,12.338272094726562,function,questo
858627.0,12.923624038696287,content,incantesimo
903168.0,10.06540870666504,function,Tutto
961380.0,4.378775119781494,function,quello
980784.0,0.1009290516376495,function,che
985194.0,7.213571548461914,function,le
990486.0,8.50655460357666,function,tue
997542.0,3.121671199798584,content,mani
1009449.0,11.949176788330078,content,toccano
1042524.0,8.324631690979004,function,deve
1053549.0,7.006242275238037,content,diventare
1091695.0,9.35947608947754,content,oro
1155861.0,5.341115951538086,function,Il
1177470.0,2.684410095214844,content,re
1181880.0,0.8643014430999756,content,Mida
1194669.0,6.948005676269531,content,fece
1205253.0,3.331573009490967,function,un
1210986.0,6.121536731719971,content,salto
1230831.0,5.214587688446045,function,per
1237446.0,4.692824840545654,function,la
1244061.0,21.134187698364254,content,contentezza
1298304.0,2.5991711616516118,function,e
1302714.0,12.72740364074707,content,tornò
1322559.0,7.857476711273193,function,di
1327851.0,1.22322416305542,content,corsa
1348578.0,6.378083229064941,function,alla
1360044.0,3.327626943588257,function,sua
1368864.0,12.503432273864746,content,automobile
1435455.0,2.980541467666626,function,ma
1439865.0,3.141133546829224,content,non
1450449.0,5.2006025314331055,content,fece
1465884.0,8.868258476257324,function,in
1475145.0,2.930508613586426,content,tempo
1496754.0,1.7444663047790527,function,a
1498959.0,9.022116661071776,content,toccare
1529388.0,2.645063638687134,function,la
1533798.0,11.985507011413574,content,maniglia
1554966.0,4.7421064376831055,function,della
1565550.0,14.37899112701416,content,portiera
1621998.0,4.440126895904541,function,che
1626849.0,12.2685546875,content,subito
1645812.0,6.099941253662109,function,la
1651986.0,11.153494834899902,content,macchina
1670949.0,14.426403045654297,content,diventò
1691676.0,9.589797019958496,function,tutta
1705347.0,8.058690071105957,function,d'
1706670.0,6.486242771148682,content,oro
1741950.0,17.97414779663086,content,ruote
1758708.0,6.556769371032715,function,d'
1760472.0,3.0462589263916016,content,oro
1786050.0,7.382626533508301,content,vetri
1804572.0,2.260314702987671,function,d'
1806777.0,1.969416618347168,content,oro
1833678.0,8.747600555419922,content,motore
1859256.0,1.823541283607483,function,d'
1861461.0,3.202319622039795,content,oro
1917027.0,6.836686611175537,function,Era
1928493.0,11.40537929534912,content,diventata
1951425.0,8.402669906616211,function,d'
1952748.0,0.1662331372499466,content,oro
1965096.0,4.844719409942627,content,anche
1976121.0,3.533893346786499,function,la
1981854.0,12.01092529296875,content,benzina
2029482.0,7.9537835121154785,content,così
2041389.0,4.926828384399414,function,la
2046240.0,3.840246438980103,content,macchina
2064321.0,4.463037967681885,content,non
2074905.0,11.660802841186523,content,camminava
2100483.0,1.8764619827270508,content,più
2119446.0,2.9056262969970703,function,e
2125620.0,22.730026245117188,content,bisognò
2146788.0,12.465279579162598,content,far
2155167.0,8.650927543640137,content,venire
2168397.0,3.680960178375244,function,un
2179422.0,7.01193904876709,content,carro
2199267.0,13.055235862731934,function,coi
2212497.0,10.209321975708008,content,buoi
2244249.0,4.810622692108154,function,per
2251305.0,13.11069107055664,content,trasportarla
2363319.0,8.657011032104492,function,Appena
2384487.0,7.6443190574646,function,a
2403009.0,5.409912109375,content,casa
2429469.0,4.677741527557373,function,il
2437848.0,0.5610617995262146,content,re
2444904.0,0.5649428963661194,content,Mida
2454165.0,10.14564609527588,content,andava
2477097.0,3.5978963375091557,function,in
2485917.0,3.711827278137207,content,giro
2500470.0,1.0571271181106567,function,per
