BEGIN,Zipf_freq,type_of_words,word
90405.0,7.039560886,function,il
97902.0,5.011715611,content,re
105399.0,,content,mida
200655.0,7.039560886,function,il
210798.0,5.011715611,content,re
217854.0,,content,mida
258867.0,6.283626334,function,era
272538.0,7.065833912,function,un
279153.0,5.615282093,content,grande
295470.0,2.552651066,content,spendaccione
337365.0,5.553895518,function,tutte
381465.0,6.624997683,function,le
387198.0,3.953226593,content,sere
403074.0,4.014397459,content,dava
414981.0,4.295581021,content,feste
440559.0,2.741151583,function,e
445410.0,3.778072728,content,balli
474957.0,4.784652229,function,finché
487746.0,6.553884221,function,si
495684.0,3.799449264,content,trovò
510678.0,5.710022415,function,senza
525231.0,7.065833912,function,un
531405.0,3.940272991,content,centesimo
608139.0,4.231723291,content,andò
637245.0,5.733978809,function,dal
645624.0,4.160572071,content,mago
657531.0,1.19092323,content,apollo
698544.0,6.227520191,function,gli
706923.0,3.232315915,content,raccontò
730737.0,6.584780852,function,i
735147.0,5.498344383,function,suoi
743526.0,4.875454422,content,guai
787626.0,2.741151583,function,e
794682.0,1.19092323,content,apollo
815850.0,6.227520191,function,gli
826434.0,4.506053547,content,fece
842751.0,6.484206212,function,questo
858627.0,4.025979332,content,incantesimo
903168.0,6.306603623,function,tutto
961380.0,6.160949149,function,quello
980784.0,7.250456545,function,che
985194.0,6.624997683,function,le
990486.0,5.199991506,function,tue
997542.0,5.2980314,content,mani
1009449.0,3.471956597,content,toccano
1042524.0,5.624252948,function,deve
1053549.0,5.018615519,content,diventare
1091695.0,4.770592524,content,oro
1155861.0,7.039560886,function,il
1177470.0,5.011715611,content,re
1181880.0,,content,mida
1194669.0,4.506053547,content,fece
1205253.0,7.065833912,function,un
1210986.0,4.36860399,content,salto
1230831.0,6.912435835,function,per
1237446.0,7.055331658,function,la
1244061.0,2.168646835,content,contentezza
1298304.0,2.741151583,function,e
1302714.0,3.802115291,content,tornò
1322559.0,7.232814475,function,di
1327851.0,4.59626959,content,corsa
1348578.0,6.135386161,function,alla
1360044.0,6.022524285,function,sua
1368864.0,3.652571798,content,automobile
1435455.0,6.662005813,function,ma
1439865.0,7.259198169,content,non
1450449.0,4.506053547,content,fece
1465884.0,6.797274494,function,in
1475145.0,5.87827826,content,tempo
1496754.0,7.004335738,function,a
1498959.0,4.48229208,content,toccare
1529388.0,7.055331658,function,la
1533798.0,3.37703161,content,maniglia
1554966.0,6.267030034,function,della
1565550.0,3.708778649,content,portiera
1621998.0,7.250456545,function,che
1626849.0,5.515761062,content,subito
1645812.0,7.055331658,function,la
