word,phoneme,phoneme_surprisal
di,d,1.825086786105338
di,i,0.8334733136578201
sentir,s,3.4822139086484403
sentir,e,2.2964502226151424
sentir,n,5.1971118877873
sentir,t,0.17414219315021887
sentir,i,0.1910404365839732
sentir,r,4.909084907477917
abbaiare,a,4.918387256592017
abbaiare,bb,4.812715463841128
abbaiare,a,0.15068144368048453
abbaiare,j,2.0875067568878354
abbaiare,a,-0.0
abbaiare,r,0.026986031546680958
abbaiare,e,-0.0
i,i,6.266706583861435
cani,k,1.4164607821054414
cani,a,0.11516297278674259
cani,n,0.35684438501275334
cani,i,0.05719773066894794
gli,L,7.572853914400631
gli,i,0.006930577769899378
abitanti,a,0.3718384656650974
abitanti,b,4.700073721143569
abitanti,i,0.004691907642920445
abitanti,t,0.0006364499209969304
abitanti,a,0.0036559760493563246
abitanti,n,0.008835589986273595
abitanti,t,0.0011877514591046266
abitanti,i,0.000779237520097753
di,d,1.368509702863989
di,i,2.5087332195251
quel,k,1.3976710587459817
quel,w,1.112407646257536
quel,e,0.10607939703660788
quel,l,1.7541934769028082
paese,p,0.8242518608861448
paese,a,0.07394526846755971
paese,e,0.00742013913390405
paese,z,-0.0
paese,e,0.1609063115445646
erano,E,3.048250097445016
erano,r,0.06534247994893237
erano,a,0.005546002653652534
erano,n,0.25932454794090215
erano,o,3.5610343268741793e-05
diventati,d,3.931885312361861
diventati,i,1.5778187809240551
diventati,v,1.897981545582892
diventati,e,0.4383078192218395
diventati,n,0.09255919835114841
diventati,t,0.06829257924719179
diventati,a,0.00043831899985492204
diventati,t,0.012764808776035017
diventati,i,0.061298076514706354
tutti,t,3.573370036175425
tutti,u,1.3886871151153615
tutti,tt,0.041032060051177696
tutti,i,0.16187174559059408
un,u,3.5103014673313426
un,n,3.2016117893044207
po,p,2.3872576528757175
po,o,1.9408274697911727
sordi,s,8.658900768178448
sordi,o,2.88612227988442
sordi,r,1.2186212826418448
sordi,d,1.1758409224111166
sordi,i,2.614876788334678
è,E,8.971759785528242
tra,t,3.7079937370719307
tra,r,3.6423582800829006
tra,a,2.404746091356089
loro,l,2.546261048593529
loro,o,1.0255460154303357
loro,r,0.01721710741856255
loro,o,0.0008068482695636233
parlavano,p,4.493373724258649
parlavano,a,2.6546687340090918
parlavano,r,1.0996315456481032
parlavano,l,1.45084637355994
parlavano,a,0.05501076708517771
parlavano,v,0.9727592691545914
parlavano,a,0.003380927800967804
parlavano,n,1.1593544782311642
parlavano,o,-0.0
pochissimo,p,4.089681056650435
pochissimo,o,4.175594216811381
pochissimo,k,0.9864388632811236
pochissimo,i,-0.0
pochissimo,ss,0.030550202815054044
pochissimo,i,-0.0
pochissimo,m,-0.0
pochissimo,o,1.932435392352308
del,d,3.2342821607065284
del,e,2.350377625923282
del,l,2.079657618092808
resto,r,5.770725949392785
resto,E,1.1582967693503061
resto,s,0.01870308941673881
resto,t,0.00027669503068971713
resto,o,0.0006029085910885939
non,n,6.1399701573573084
non,O,1.0892427624901124
non,n,0.09697283466684624
avevano,a,3.6818936234055406
avevano,v,1.095887879059552
avevano,e,0.18392952002140928
avevano,v,0.05372372584120855
avevano,a,0.10017468688474325
avevano,n,0.42951561445446423
avevano,o,0.00023401375003482538
mai,m,2.788578428268453
mai,a,0.4298262939090015
mai,i,0.0642900485952847
avuto,a,3.2891390529464815
avuto,v,0.4873370388769376
avuto,u,0.005530345469471192
avuto,t,-0.0
avuto,o,0.010703572544111131
grandi,g,7.822003268395001
