BEGIN,semantic_dissimilarity,word
89082.0,0.7234002351760864,Racconto
138033.0,0.3606587648391723,bambini
156114.0,0.3355364203453064,cattivi
243873.0,0.3053868412971496,storia
272538.0,0.348621666431427,famiglia
315756.0,0.4110426902770996,aveva
336483.0,0.3697470724582672,soldo
398664.0,0.3972741663455963,brave
411012.0,0.3076077103614807,persone
444969.0,0.3351637721061706,stringevano
474516.0,0.4051724672317505,denti
492156.0,0.3011053800582886,andavano
579694.0,0.4024034738540649,figli
597555.0,0.4048376679420471,Mario
610785.0,0.4054703712463379,Luisina
650475.0,0.3395708203315735,giocattoli
683109.0,0.3545747101306915,costruivano
718389.0,0.3400281071662903,soli
779247.0,0.4229997992515564,Natale
802620.0,0.4614721536636352,fece
838782.0,0.397290825843811,mamma
855981.0,0.3864935636520386,Mario
872298.0,0.3869065344333648,Luisina
903168.0,0.3593211472034454,parlò
935802.0,0.4043751358985901,marito
986636.0,0.5159614086151123,Senti
1005921.0,0.3741286396980285,Giovanni
1033704.0,0.3495976328849792,bambini
1057518.0,0.4088007807731628,chiedono
1128078.0,0.4351345300674438,vigilia
1165563.0,0.3282028436660766,fare
1183203.0,0.3559115529060364,bella
1197315.0,0.3577231764793396,cena
1214073.0,0.3203590512275696,pesce
1273167.0,0.3467814028263092,ragazzini
1303155.0,0.3087134659290313,massimo
1323441.0,0.3035728931427002,conoscono
1351224.0,0.3131762146949768,tonno
1367982.0,0.3613905012607574,scatola
1442511.0,0.3575045466423034,favore
1462356.0,0.3552321195602417,vendi
1539972.0,0.4648175835609436,diede
1563345.0,0.4518546164035797,collanina
1617147.0,0.3891475200653076,medaglietta
1655514.0,0.3671013712882995,Madonna
1711962.0,0.4410387277603149,Giovanni
1735776.0,0.3676534295082092,disperato
1794429.0,0.422042965888977,vendersi
1821771.0,0.3346104621887207,collanina
1858374.0,0.3922648429870605,moglie
1893654.0,0.3105559349060058,dare
1924524.0,0.317313015460968,gioia
1954494.0,0.3957109749317169,cari
2023308.0,0.4175674319267273,fine
2045358.0,0.4599896669387817,è
2065203.0,0.3333248496055603,bello
2095852.0,0.3916982412338257,famiglia
2119887.0,0.3800131678581238,festeggia
2151198.0,0.4813560247421264,Santo
2165751.0,0.419340431690216,Natale
2234106.0,0.5194022059440613,Uscì
2255274.0,0.4189603328704834,casa
2305107.0,0.4069657325744629,strada
2320983.0,0.4093123078346252,incontrò
2350089.0,0.3896613121032715,ladri
2390740.0,0.3758467435836792,Cominciò
2410506.0,0.3260511755943298,scappare
2466072.0,0.4127182364463806,giovani
2497383.0,0.2859702706336975,aveva
2517228.0,0.3823907971382141,gamba
2544129.0,0.3630672693252563,funzionava
2610720.0,0.4216151237487793,acchiapparono
2660112.0,0.37034472823143,rubarono
2684367.0,0.3904461562633514,collana
2771685.0,0.3704484701156616,rialzò
2791089.0,0.4144244194030761,terra
2802996.0,0.3222140669822693,iniziò
2824164.0,0.364620178937912,piangere
2900457.0,0.3786875605583191,presentarsi
2935353.0,0.4115890860557556,casa
3018204.0,0.3597165644168854,Andò
3069360.0,0.4467402696609497,mercato
3100671.0,0.3596280515193939,pesce
3150063.0,0.4317704439163208,Giovanni
3166821.0,0.4333425760269165,pregò
3179610.0,0.3855199515819549,pescivendoli
3217977.0,0.3514161705970764,dargli
3297357.0,0.3868094086647033,andavano
3337488.0,0.5084315538406372,interiora
3371886.0,0.3495786786079407,teste
3392613.0,0.2923725843429565,pesci
3415986.0,0.335263192653656,mangia
3476403.0,0.4025614559650421,cacciarono
3537702.0,0.3902212381362915,barbone
3614877.0,0.4898810982704162,pover'
3625461.0,0.3807066679000854,uomo
3635745.0,0.3898639678955078,vide
3662064.0,0.3365706205368042,enorme
3678822.0,0.3867468237876892,pesce
3690729.0,0.3310858607292175,spada
3732183.0,0.3343218564987182,bellissimo
3775401.0,0.3511804938316345,spada
3786867.0,0.3495676517486572,affilata
3819060.0,0.3179053664207458,pelle
3833613.0,0.3322569727897644,azzurra
3856545.0,0.3163287043571472,occhio
3868011.0,0.3173595070838928,grande
3901527.0,0.3583373427391052,uovo
3972087.0,0.37187659740448,sorpresa
3994137.0,0.3358200788497925,meravigliosa
4024125.0,0.3735601902008056,portarlo
4046664.0,0.3651630580425262,casa
4096008.0,0.354531466960907,mangiato
4136139.0,0.3069122731685638,mesi
4232718.0,0.3871146440505981,rubato
4267116.0,0.4822448492050171,vita
4301073.0,0.3706802129745483,onesto
4330179.0,0.3420442938804626,sapeva
4361490.0,0.4098820686340332,rubare
4410441.0,0.363450139760971,comandamenti
4491144.0,0.3783953189849853,Dio
4512312.0,0.3211541771888733,volta
4538772.0,0.3444324135780334,chiuso
4555971.0,0.3760194182395935,occhio
4609332.0,0.4894192814826965,Giovanni
4625649.0,0.4494787156581878,aspettò
4667544.0,0.394679307937622,momento
4686948.0,0.3334554433822632,giusto
4734135.0,0.3407349288463592,vedesse
4781322.0,0.3850146532058716,corse
4821012.0,0.3981252014636993,pesce
4868199.0,0.3233745694160461,afferrò
4897305.0,0.3914140462875366,coda
4926852.0,0.3781222701072693,slancio
4945374.0,0.36672443151474,violento
4978449.0,0.3243016898632049,gettò
5004027.0,0.3938193917274475,spalla
5027841.0,0.3743706345558166,pronto
5043276.0,0.341759443283081,scappare
5118246.0,0.3432000279426574,dolore
5132799.0,0.3448901176452636,terribile
5179545.0,0.3417449593544006,pugnalata
5226732.0,0.3368877470493316,strappò
5243931.0,0.3539036214351654,respiro
5314367.0,0.4137547314167022,Fece
5324113.0,0.4352728128433227,finta
5354622.0,0.3601258397102356,cominciò
5384389.0,0.3601413369178772,correre
5435325.0,0.4039940237998962,stradine
5466195.0,0.4442550539970398,quartiere
5488245.0,0.3742966949939728,vecchio
5557923.0,0.3804540336132049,Avanzava
5581296.0,0.4410932660102844,denti
