BEGIN,Zipf_freq,type_of_words,word
89082.0,4.122635297,content,racconto
130536.0,6.912435835,function,per
138033.0,5.274801932,content,bambini
156114.0,4.272810369,content,cattivi
219093.0,6.209842069,function,questa
236146.0,7.249521761,function,è
237699.0,7.055331658,function,la
243873.0,5.43885969,content,storia
259308.0,7.232814475,function,di
264600.0,6.801817508,function,una
272538.0,5.477951945,content,famiglia
299880.0,7.250456545,function,che
309582.0,7.259198169,function,non
315756.0,5.632280537,content,aveva
330560.0,7.065833912,function,un
336483.0,3.957336077,content,soldo
371763.0,5.476165392,function,erano
387198.0,5.949172583,function,delle
398664.0,3.889893234,content,brave
411012.0,5.586048595,content,persone
444969.0,2.094013217,content,stringevano
471429.0,6.584780852,function,i
474516.0,4.565946359,content,denti
490833.0,2.741151583,function,e
492156.0,3.927319732,content,andavano
512883.0,5.478220976,function,avanti
568890.0,6.584780852,function,i
571536.0,5.996192947,,due
579694.0,5.134021853,content,figli
597555.0,1.668044485,content,mario
609462.0,2.741151583,function,e
610785.0,1.0,content,luisina
646947.0,6.584780852,function,i
650475.0,3.928910556,content,giocattoli
671643.0,6.583110863,function,se
678699.0,5.74096192,function,li
683109.0,2.458094958,content,costruivano
713538.0,6.577812618,function,da
718389.0,4.80190261,content,soli
769716.0,6.212844009,function,quando
779247.0,1.96907448,content,natale
795123.0,6.553884221,function,si
802620.0,4.506053547,content,fece
812763.0,5.221138271,function,vicino
833931.0,7.055331658,function,la
838782.0,5.66327005,content,mamma
851571.0,7.232814475,function,di
855981.0,1.668044485,content,mario
869652.0,2.741151583,function,e
872298.0,1.0,content,luisina
903168.0,3.489776306,content,parlò
916398.0,6.620271703,function,con
925659.0,6.051850878,function,suo
935802.0,5.256726943,content,marito
986636.0,5.58994762,content,senti
1005921.0,3.408407174,content,giovanni
1031940.0,6.584780852,function,i
1033704.0,5.274801932,content,bambini
1049139.0,7.259198169,function,non
1057518.0,4.036641248,content,chiedono
1073394.0,6.144963021,function,mai
1081332.0,6.061505616,function,niente
1113084.0,5.274174947,function,però
1123227.0,7.055331658,function,la
1128078.0,3.762049507,content,vigilia
1147041.0,5.696846107,function,dobbiamo
1165563.0,6.231286207,content,fare
1175706.0,6.801817508,function,una
1183203.0,5.484893151,content,bella
1197315.0,5.095855057,content,cena
1208781.0,7.232814475,function,di
1214073.0,4.598059092,content,pesce
1263879.0,5.317622714,function,quei
1268757.0,5.996192947,,due
1273167.0,4.238198097,content,ragazzini
1297863.0,6.335583043,function,al
1303155.0,4.619220044,content,massimo
1323441.0,4.159639607,content,conoscono
1345491.0,7.039560886,function,il
1351224.0,3.662214941,content,tonno
1363131.0,6.797274494,function,in
1367982.0,4.61129161,content,scatola
1417815.0,5.89988772,function,quindi
1434573.0,6.912435835,function,per
1442511.0,5.665831191,content,favore
1462356.0,3.713367464,content,vendi
1475145.0,6.209842069,function,questa
1532034.0,6.227520191,function,gli
1539972.0,3.965804996,content,diede
1554084.0,6.801817508,function,una
1563345.0,2.675223069,content,collanina
1601712.0,6.620271703,function,con
1611855.0,6.801817508,function,una
1617147.0,2.747225731,content,medaglietta
1644489.0,6.267030034,function,della
1655514.0,1.19092323,content,madonna
1711962.0,3.408407174,content,giovanni
1730043.0,6.283626334,function,era
1735776.0,4.062787932,content,disperato
1780758.0,4.897299586,function,doveva
1794429.0,2.561991092,content,vendersi
1817802.0,7.055331658,function,la
1821771.0,2.675223069,content,collanina
1843821.0,7.232814475,function,di
1850877.0,6.022524285,function,sua
1858374.0,5.473534015,content,moglie
1886157.0,6.912435835,function,per
1893654.0,5.198222831,content,dare
1905561.0,7.065833912,function,un
1910853.0,4.399095757,function,po
1917027.0,7.232814475,function,di
1924524.0,4.379992239,content,gioia
1941282.0,5.578019274,function,ai
1944051.0,5.498344383,function,suoi
1954494.0,4.180817794,content,cari
2011401.0,6.662005813,function,ma
2015370.0,6.135386161,function,alla
2023308.0,5.383211843,content,fine
2033451.0,7.250456545,function,che
2037861.0,6.166704172,function,c
2045358.0,7.249521761,content,è
2051091.0,7.232814475,function,di
2056383.0,6.382555861,function,più
2065203.0,5.433017214,content,bello
2085489.0,7.232814475,function,di
2089899.0,6.801817508,function,una
2095852.0,5.477951945,content,famiglia
2112390.0,7.250456545,function,che
2119887.0,3.33393803,content,festeggia
2142378.0,7.039560886,function,il
2151198.0,4.757831885,content,santo
2165751.0,1.96907448,content,natale
2234106.0,3.539228093,content,uscì
2249541.0,7.232814475,function,di
2255274.0,6.003702937,content,casa
2289231.0,6.662005813,function,ma
2293200.0,5.666529051,function,sulla
2305107.0,5.311710966,content,strada
2320983.0,3.186558425,content,incontrò
2343033.0,5.996192947,,due
2350089.0,4.141288084,content,ladri
2390740.0,3.877112464,content,cominciò
,7.004335738,function,a
2410506.0,4.791623926,content,scappare
2439612.0,6.662005813,function,ma
2443581.0,6.584780852,function,i
2446668.0,5.996192947,,due
2452842.0,5.476165392,function,erano
2466072.0,4.591288503,content,giovani
2488563.0,2.741151583,function,e
2489886.0,6.077050011,function,lui
2497383.0,5.632280537,content,aveva
2510613.0,6.801817508,function,una
2517228.0,4.702405519,content,gamba
2529576.0,7.250456545,function,che
2535309.0,7.259198169,function,non
2544129.0,3.617434491,content,funzionava
2570589.0,6.454992194,function,bene
2605428.0,6.655915487,function,lo
2610720.0,1.19092323,content,acchiapparono
2653938.0,2.741151583,function,e
2655261.0,6.227520191,function,gli
2660112.0,2.480957841,content,rubarono
2679516.0,7.055331658,function,la
2684367.0,4.004504219,content,collana
2755394.0,6.212844009,function,quando
2765070.0,6.553884221,function,si
2771685.0,1.792983221,content,rialzò
2786238.0,6.577812618,function,da
2791089.0,5.30993154,content,terra
2802996.0,3.898493406,content,iniziò
2819754.0,7.004335738,function,a
2824164.0,4.641018306,content,piangere
2873948.0,6.562704781,function,come
2885463.0,4.87822919,function,poteva
2900457.0,3.623892521,content,presentarsi
2929122.0,7.004335738,function,a
2935353.0,6.003702937,content,casa
2949408.0,5.710022415,function,senza
2968371.0,6.061505616,function,niente
3018204.0,4.231723291,content,andò
3027465.0,6.655915487,function,lo
3031875.0,5.500840703,function,stesso
3065391.0,6.335583043,function,al
3069360.0,4.517054187,content,mercato
3090528.0,6.41186379,function,del
3100671.0,4.598059092,content,pesce
3150063.0,3.408407174,content,giovanni
3166821.0,2.741151583,content,pregò
3177846.0,6.584780852,function,i
3179610.0,1.792983221,content,pescivendoli
3209157.0,7.232814475,function,di
3217977.0,4.473658603,content,dargli
3230766.0,6.034414514,function,qualcosa
3293388.0,6.227520191,function,gli
3297357.0,3.927319732,content,andavano
3314997.0,6.454992194,function,bene
3326463.0,5.167341994,function,pure
3333960.0,6.624997683,function,le
3337488.0,3.099408249,content,interiora
3364389.0,2.741151583,function,e
3366594.0,6.624997683,function,le
3371886.0,4.250865118,content,teste
3385204.0,6.108229139,function,dei
3392613.0,4.20837396,content,pesci
3405843.0,7.250456545,function,che
3410694.0,7.259198169,function,non
3415986.0,4.605980088,content,mangia
3432303.0,5.7664863,function,nessuno
3466701.0,6.662005813,function,ma
3470670.0,6.655915487,function,lo
3476403.0,2.381254928,content,cacciarono
3507273.0,6.562704781,function,come
3518739.0,5.645585191,function,fosse
3532410.0,7.065833912,function,un
3537702.0,3.598314134,content,barbone
3608703.0,7.039560886,function,il
3614877.0,3.255381219,content,pover
3625461.0,5.816544311,content,uomo
3635745.0,3.892491215,content,vide
3643101.0,6.072527547,function,allora
3658536.0,7.065833912,function,un
3662064.0,4.620756226,content,enorme
3678822.0,4.598059092,content,pesce
3690729.0,4.530175864,content,spada
3725568.0,6.283626334,function,era
3732183.0,4.65039111,content,bellissimo
3759405.0,6.620271703,function,con
3764376.0,7.055331658,function,la
3769227.0,6.022524285,function,sua
3775401.0,4.530175864,content,spada
3786867.0,3.03602127,content,affilata
3812445.0,7.055331658,function,la
3819060.0,4.724313938,content,pelle
3833613.0,3.326055881,content,azzurra
3849930.0,2.741151583,function,e
3851253.0,7.065833912,function,un
3856545.0,4.938218485,content,occhio
3868011.0,5.615282093,content,grande
3883005.0,6.562704781,function,come
3893148.0,7.065833912,function,un
3901527.0,4.054840607,content,uovo
3938619.0,5.666783201,function,sarebbe
3953124.0,5.783216598,function,stata
3968118.0,6.801817508,function,una
3972087.0,4.865600698,content,sorpresa
3994137.0,4.338599554,content,meravigliosa
4024125.0,4.356760855,content,portarlo
4043970.0,7.004335738,function,a
4046664.0,6.003702937,content,casa
4078809.0,4.706598418,function,avrebbero
4096008.0,4.655561789,content,mangiato
4118058.0,6.912435835,function,per
4125114.0,6.430432922,,sei
4136139.0,5.180528761,content,mesi
4195233.0,6.077050011,function,lui
4201848.0,7.259198169,function,non
4208022.0,5.632280537,function,aveva
4221252.0,6.144963021,function,mai
4232718.0,4.823633534,content,rubato
4249476.0,5.485224084,function,nulla
4262265.0,6.797274494,function,in
4267116.0,5.86172088,content,vita
4275936.0,6.022524285,function,sua
4289607.0,6.283626334,function,era
4301073.0,4.336430401,content,onesto
4328856.0,2.741151583,function,e
4330179.0,4.895245371,content,sapeva
4348701.0,7.250456545,function,che
4352670.0,7.259198169,function,non
4361490.0,4.449799859,content,rubare
4379571.0,7.249521761,function,è
4381335.0,6.015055575,function,uno
4390155.0,6.108229139,function,dei
4397652.0,5.011288915,,dieci
4410441.0,3.088550321,content,comandamenti
4470417.0,6.662005813,function,ma
4475268.0,5.904682499,function,forse
4491144.0,2.480957841,content,dio
4498641.0,6.912435835,function,per
4505256.0,6.801817508,function,una
4512312.0,5.820011577,content,volta
4524660.0,5.414146516,function,avrebbe
4538772.0,4.844810788,content,chiuso
4549356.0,7.065833912,function,un
4555971.0,4.938218485,content,occhio
4609332.0,3.408407174,content,giovanni
4625649.0,2.696073208,content,aspettò
4644612.0,7.250456545,function,che
4652550.0,5.645585191,function,fosse
4664457.0,7.039560886,function,il
4667544.0,5.627006329,content,momento
4686948.0,5.657078795,content,giusto
4706352.0,7.250456545,function,che
4708557.0,5.7664863,function,nessuno
4728402.0,6.655915487,function,lo
4734135.0,3.76841503,content,vedesse
4779558.0,2.741151583,function,e
4781322.0,3.872616622,content,corse
4800285.0,5.193046076,function,verso
4813074.0,7.039560886,function,il
4821012.0,4.598059092,content,pesce
4863515.0,6.655915487,function,lo
4868199.0,2.808971327,content,afferrò
4886280.0,6.912435835,function,per
4892895.0,7.055331658,function,la
4897305.0,4.239170762,content,coda
4908771.0,2.741151583,function,e
4911417.0,6.620271703,function,con
4922001.0,6.015055575,function,uno
4926852.0,3.003836587,content,slancio
4945374.0,4.059861408,content,violento
4965660.0,6.583110863,function,se
4972275.0,6.655915487,function,lo
4978449.0,2.979798346,content,gettò
4992561.0,5.666529051,function,sulla
5004027.0,4.272810369,content,spalla
5027841.0,5.462393089,content,pronto
,7.004335738,function,a
5043276.0,4.791623926,content,scappare
5110749.0,7.065833912,function,un
5118246.0,4.850934451,content,dolore
5132799.0,4.837669943,content,terribile
5158377.0,6.562704781,function,come
5170284.0,6.801817508,function,una
5179545.0,3.407089132,content,pugnalata
5219676.0,6.227520191,function,gli
5226732.0,2.660745246,content,strappò
5242167.0,7.039560886,function,il
5243931.0,4.336119636,content,respiro
5314367.0,4.506053547,content,fece
5324113.0,4.644852822,content,finta
5336982.0,7.232814475,function,di
5340951.0,6.061505616,function,niente
5353299.0,2.741151583,function,e
5354622.0,3.877112464,content,cominciò
5378436.0,7.004335738,function,a
5384389.0,4.657568458,content,correre
5416803.0,5.193046076,function,verso
5430474.0,6.624997683,function,le
5435325.0,2.408407174,content,stradine
5463549.0,6.41186379,function,del
5466195.0,4.456566372,content,quartiere
5488245.0,5.213969814,content,vecchio
5557923.0,2.52336169,content,avanzava
,7.004335738,function,a
5581296.0,4.565946359,content,denti
5602023.0,3.766111075,content,stretti
5631570.0,7.039560886,function,il
5633334.0,4.598059092,content,pesce
5646564.0,5.666529051,function,sulla
5659353.0,4.272810369,content,spalla
5720109.0,4.000146152,content,sentiva
5740497.0,5.239598045,function,dietro
5752845.0,7.232814475,function,di
5759460.0,4.255006666,function,sé
5764311.0,6.584780852,function,i
5768280.0,1.792983221,content,pescivendoli
5801355.0,7.250456545,function,che
5806206.0,6.227520191,function,gli
5814144.0,2.808971327,content,gridavano
5836635.0,7.232814475,function,di
5844132.0,3.916017751,content,fermarsi
5903574.0,6.553884221,function,si
5910723.0,2.52336169,content,infilò
5923953.0,6.797274494,function,in
5927040.0,7.065833912,function,un
5935419.0,4.120342156,content,vicolo
5955264.0,5.853751865,function,poi
5961438.0,6.797274494,function,in
5962761.0,7.065833912,function,un
5967612.0,5.925371002,function,altro
5986575.0,2.741151583,function,e
5987898.0,6.797274494,function,in
5992308.0,7.065833912,function,un
5994954.0,5.925371002,function,altro
6006861.0,6.01813737,function,ancora
6066113.0,6.553884221,function,si
6074334.0,3.197389272,content,fermò
6090210.0,5.710022415,function,senza
6106968.0,4.149009079,content,fiato
6121962.0,2.741151583,function,e
6123285.0,3.840258089,content,lasciò
6136515.0,4.505211891,content,cadere
6147981.0,7.039560886,function,il
6156360.0,4.598059092,content,pesce
6213928.0,6.553884221,function,si
6219423.0,2.872164467,content,toccò
6230889.0,7.055331658,function,la
6235740.0,4.545127741,content,schiena
6264405.0,5.632280537,content,aveva
6276312.0,7.065833912,function,un
6280722.0,4.46692522,content,taglio
6293511.0,4.413379567,content,profondo
6336459.0,6.553884221,function,si
6341580.0,6.283626334,function,era
6346872.0,3.685077824,content,pugnalato
6370686.0,6.577812618,function,da
6375096.0,6.359323473,function,solo
6389208.0,6.212844009,function,quando
6398910.0,6.553884221,function,si
6405084.0,6.283626334,function,era
6411258.0,4.290431224,content,buttato
6427134.0,7.039560886,function,il
6432426.0,4.598059092,content,pesce
6445215.0,5.666529051,function,sulla
6457563.0,4.272810369,content,spalla
6489315.0,7.055331658,function,la
6494607.0,4.724568209,content,lunga
6507396.0,4.530175864,content,spada
6525477.0,6.655915487,function,lo
6528123.0,5.632280537,function,aveva
6539589.0,2.902730459,content,infilzato
6574428.0,5.876803742,function,nella
6585894.0,4.545127741,content,schiena
6651880.0,6.620271703,function,con
6659541.0,4.102080839,content,fatica
6675858.0,4.3610382,content,prese
6687324.0,7.039560886,function,il
6692616.0,4.598059092,content,pesce
6705846.0,6.577812618,function,da
6710697.0,5.30993154,content,terra
6729219.0,6.209842069,function,questa
6742449.0,5.820011577,content,volta
6754797.0,1.491953226,content,stringendolo
6785667.0,5.670548919,function,tra
6791400.0,6.624997683,function,le
6796692.0,4.535413749,content,braccia
6813891.0,6.562704781,function,come
6825798.0,5.645585191,function,fosse
6839028.0,7.065833912,function,un
6844320.0,5.364764818,content,bambino
6878277.0,2.741151583,function,e
6879600.0,6.553884221,function,si
6887979.0,2.352291232,content,avviò
6904296.0,5.193046076,function,verso
6919731.0,6.003702937,content,casa
6976179.0,6.382555861,function,più
6984117.0,3.347775131,content,camminava
7004403.0,2.741151583,function,e
7010136.0,6.382555861,function,più
7014546.0,6.553884221,function,si
7022925.0,4.000146152,content,sentiva
7042329.0,4.525276438,content,debole
7080255.0,2.741151583,function,e
7082019.0,6.382555861,function,più
7086429.0,7.039560886,function,il
7089075.0,4.598059092,content,pesce
7104510.0,3.032908035,content,pesava
7149051.0,6.227520191,function,gli
7156107.0,3.425187354,content,girava
7170219.0,7.055331658,function,la
7175511.0,5.506904066,content,testa
7191828.0,2.741151583,function,e
7198443.0,6.306603623,function,tutto
7213437.0,6.227520191,function,gli
7222257.0,6.553884221,function,si
7227990.0,1.0,content,sfocava
7249599.0,5.087862602,function,davanti
7306047.0,5.836954264,function,adesso
7320159.0,4.965586153,content,arrivo
7342209.0,3.967987385,content,vedrete
7361172.0,6.562704781,function,come
7371315.0,4.442926251,function,sarete
7388955.0,4.04765212,content,contenti
7422471.0,4.869305017,content,disse
7472745.0,6.662005813,function,ma
7476714.0,6.624997683,function,le
7482447.0,4.67365393,content,gambe
7494795.0,6.227520191,function,gli
7499646.0,5.476165392,function,erano
7509789.0,3.610878979,content,diventate
7534926.0,3.593184612,content,dure
7559181.0,3.669489726,content,finì
,7.004335738,function,a
7574616.0,5.30993154,content,terra
7587846.0,4.571043984,function,diverse
7608573.0,5.490648384,content,volte
7628418.0,6.662005813,function,ma
7633269.0,3.34167967,content,continuò
7661934.0,5.419926357,function,fino
7672518.0,7.004335738,function,a
7681338.0,6.003702937,content,casa
7729407.0,5.038063847,content,arrivato
7746606.0,5.087862602,function,davanti
7761600.0,6.135386161,function,alla
7767333.0,5.473918988,content,porta
7782327.0,4.506053547,content,fece
7792029.0,4.505211891,content,cadere
7804818.0,7.039560886,function,il
7812315.0,4.598059092,content,pesce
7829073.0,2.741151583,function,e
7830396.0,6.553884221,function,si
7838775.0,2.93128592,content,accorse
7880670.0,7.250456545,function,che
7885080.0,7.259198169,function,non
7893459.0,5.67812526,function,ce
7898310.0,7.055331658,function,la
7902720.0,4.910958432,content,faceva
7920360.0,7.004335738,function,a
7924329.0,3.783099987,content,bussare
7974483.0,3.592323771,content,cadde
7988274.0,6.797274494,function,in
7990479.0,4.326850565,content,ginocchio
8027523.0,2.741151583,function,e
8028846.0,6.620271703,function,con
8035461.0,6.624997683,function,le
8041194.0,4.439631966,content,ultime
8061480.0,4.523260679,content,forze
8078679.0,1.668044485,content,rotolò
8097201.0,5.239598045,function,dietro
8107785.0,7.065833912,function,un
8109990.0,4.368171066,content,mucchio
8123661.0,7.232814475,function,di
8126748.0,4.315427455,content,spazzatura
8187376.0,5.28271325,function,stava
8201277.0,4.519098891,content,morendo
8228619.0,3.958450129,content,vedeva
8240967.0,6.640107629,function,l
8243172.0,4.526381131,content,angelo
8258166.0,6.267030034,function,della
8269191.0,5.35899328,content,morte
8288595.0,7.250456545,function,che
8292123.0,2.668044485,content,attendeva
8315496.0,2.927319732,function,pazientemente
8388261.0,5.648040277,function,possiamo
8401932.0,5.0231766,content,aspettare
8425305.0,6.01813737,function,ancora
8440299.0,7.065833912,function,un
8443827.0,5.167914775,content,attimo
8468082.0,2.145165739,content,supplicò
8491455.0,3.408407174,content,giovanni
8544816.0,7.055331658,function,la
8550108.0,5.35899328,content,morte
8564661.0,4.506053547,content,fece
8573922.0,4.696005345,content,segno
8590239.0,7.232814475,function,di
8594208.0,6.497825183,function,sì
8650678.0,3.752024614,content,steso
8665650.0,5.370690392,function,nell
8672706.0,3.775254454,content,immondizia
8704458.0,3.892491215,content,vide
8713719.0,7.250456545,function,che
8718129.0,7.055331658,function,la
8725185.0,5.473918988,content,porta
8737974.0,6.553884221,function,si
8743707.0,2.958079096,content,apriva
8756055.0,2.741151583,function,e
8759583.0,3.783654996,content,usciva
8778546.0,1.0,content,luisina
8828820.0,3.226352968,content,cominciava
,7.004335738,function,a
8851752.0,4.683054764,content,saltare
8874243.0,5.318513907,content,felice
8889678.0,2.741151583,function,e
8892765.0,4.429220298,content,chiamava
8907759.0,7.055331658,function,la
8912610.0,5.66327005,content,mamma
8919225.0,2.741151583,function,e
8924243.0,7.039560886,function,il
8933778.0,4.066273927,content,fratellino
9002574.0,6.584780852,function,i
9005661.0,5.607871462,,tre
9022860.0,3.421372151,content,portavano
9044910.0,5.582881078,function,dentro
9060345.0,7.039560886,function,il
9064755.0,4.598059092,content,pesce
9081954.0,2.741151583,function,e
9083277.0,5.792396528,function,dopo
9093861.0,7.065833912,function,un
9098271.0,4.399095757,function,po
9105768.0,2.421372151,content,avvertì
9120762.0,7.065833912,function,un
9123849.0,4.629781889,content,odore
9137961.0,6.287788074,function,così
9152073.0,5.050301734,content,buono
9170154.0,7.250456545,function,che
9175005.0,6.227520191,function,gli
9179415.0,4.840112001,content,sembrava
9199701.0,7.232814475,function,di
9205875.0,6.225206681,function,essere
9223074.0,5.582881078,function,dentro
9238068.0,7.039560886,function,il
9243360.0,4.729999329,content,mare
9278886.0,4.560417392,function,stavano
9299367.0,4.174323968,content,preparando
9324504.0,7.055331658,function,la
9329796.0,5.095855057,content,cena
9378747.0,3.408407174,content,giovanni
9395505.0,2.668044485,content,sorrise
9438282.0,3.365564423,content,guardò
9451512.0,7.055331658,function,la
9455922.0,5.35899328,content,morte
9471798.0,2.741151583,function,e
9473562.0,2.003836587,content,sospirò
9517221.0,5.836954264,function,adesso
9548532.0,5.648040277,function,possiamo
9564408.0,5.922979074,content,andare
