BEGIN,semantic_dissimilarity,type_of_words,word
89082.0,0.5,content,Racconto
130536.0,0.5192217826843262,function,per
138033.0,0.3606587648391723,content,bambini
156114.0,0.3355364203453064,content,cattivi
203742.0,0.4682018160820007,function,Questa
233289.0,0.3742523193359375,function,è
237699.0,0.3349753022193908,function,la
243873.0,0.3053868412971496,content,storia
259308.0,0.2789792418479919,function,di
264600.0,0.2453757524490356,function,una
272538.0,0.348621666431427,content,famiglia
299880.0,0.2775874733924866,function,che
309582.0,0.3449169397354126,function,non
315756.0,0.4110426902770996,content,aveva
334278.0,0.4129965901374817,function,un
336483.0,0.3697470724582672,content,soldo
371763.0,0.3196867108345032,function,Erano
387198.0,0.3480474352836609,function,delle
398664.0,0.3972741663455963,content,brave
411012.0,0.3076077103614807,content,persone
444969.0,0.3351637721061706,content,stringevano
471429.0,0.4033607244491577,function,i
474516.0,0.4051724672317505,content,denti
490833.0,0.3052859306335449,function,e
492156.0,0.3011053800582886,content,andavano
508914.0,0.3399767875671386,function,avanti
556542.0,0.3249518275260925,function,I
571536.0,0.3799225091934204,function,due
579694.0,0.4024034738540649,content,figli
597555.0,0.4048376679420471,content,Mario
609462.0,0.3929264545440674,function,e
610785.0,0.4054703712463379,content,Luisina
640332.0,0.3543226718902588,function,i
650475.0,0.3395708203315735,content,giocattoli
671643.0,0.4267643690109253,function,se
678699.0,0.4302033185958862,function,li
683109.0,0.3545747101306915,content,costruivano
713538.0,0.3555757403373718,function,da
718389.0,0.3400281071662903,content,soli
756315.0,0.4027677774429321,function,Quando
779247.0,0.4229997992515564,content,Natale
795123.0,0.3539131283760071,function,si
802620.0,0.4614721536636352,content,fece
812763.0,0.3738957047462463,function,vicino
833931.0,0.3142418265342712,function,la
838782.0,0.397290825843811,content,mamma
851571.0,0.3296263217926025,function,di
855981.0,0.3864935636520386,content,Mario
869652.0,0.3925520181655884,function,e
872298.0,0.3869065344333648,content,Luisina
903168.0,0.3593211472034454,content,parlò
916398.0,0.2953368425369262,function,con
925659.0,0.3054887652397156,function,suo
935802.0,0.4043751358985901,content,marito
954765.0,0.5159614086151123,content,Senti
1005921.0,0.3741286396980285,content,Giovanni
1027089.0,0.3349851369857788,function,i
1033704.0,0.3495976328849792,content,bambini
1049139.0,0.3308708667755127,function,non
1057518.0,0.4088007807731628,content,chiedono
1073394.0,0.4543938040733337,function,mai
1081332.0,0.3587455153465271,function,niente
1113084.0,0.338205873966217,function,però
1123227.0,0.3587933182716369,function,la
1128078.0,0.4351345300674438,content,vigilia
1147041.0,0.3556434512138366,function,dobbiamo
1165563.0,0.3282028436660766,content,fare
1175706.0,0.2854558825492859,function,una
1183203.0,0.3559115529060364,content,bella
1197315.0,0.3577231764793396,content,cena
1208781.0,0.3786792755126953,function,di
1214073.0,0.3203590512275696,content,pesce
1248912.0,0.3900493681430816,function,Quei
1268757.0,0.3635395169258117,function,due
1273167.0,0.3467814028263092,content,ragazzini
1297863.0,0.3281010389328003,function,al
1303155.0,0.3087134659290313,content,massimo
1323441.0,0.3035728931427002,content,conoscono
1345491.0,0.2293377518653869,function,il
1351224.0,0.3131762146949768,content,tonno
1363131.0,0.3356151580810547,function,in
1367982.0,0.3613905012607574,content,scatola
1417815.0,0.3571880161762237,function,Quindi
1434573.0,0.3490852117538452,function,per
1442511.0,0.3575045466423034,content,favore
1462356.0,0.3552321195602417,content,vendi
1475145.0,0.410057783126831,function,questa
1532034.0,0.5426861643791199,function,Gli
1539972.0,0.4648175835609436,content,diede
1554084.0,0.3601380586624145,function,una
1563345.0,0.4518546164035797,content,collanina
1601712.0,0.3596100807189941,function,con
1611855.0,0.3055210709571838,function,una
1617147.0,0.3891475200653076,content,medaglietta
1644489.0,0.3739523291587829,function,della
1655514.0,0.3671013712882995,content,Madonna
1711962.0,0.4410387277603149,content,Giovanni
1730043.0,0.3966089487075805,function,era
1735776.0,0.3676534295082092,content,disperato
1780758.0,0.3603439331054687,function,doveva
1794429.0,0.422042965888977,content,vendersi
1817802.0,0.2587200403213501,function,la
1821771.0,0.3346104621887207,content,collanina
1843821.0,0.2921393513679504,function,di
1850877.0,0.3486312627792358,function,sua
1858374.0,0.3922648429870605,content,moglie
1886157.0,0.3094300627708435,function,per
1893654.0,0.3105559349060058,content,dare
1903356.0,0.3211011886596679,function,un
1910853.0,0.4380484819412231,function,po'
1917027.0,0.3047146201133728,function,di
1924524.0,0.317313015460968,content,gioia
1941282.0,0.3003150820732116,function,ai
1971270.0,0.314201295375824,function,suoi
2005668.0,0.3957109749317169,content,cari
2015370.0,0.4801422357559204,function,Ma
2018016.0,0.3976738452911377,function,alla
2023308.0,0.4175674319267273,content,fine
2033451.0,0.4910006523132324,function,che
2037861.0,0.4813238978385925,function,c'
2045358.0,0.4599896669387817,content,è
2051091.0,0.4454472064971924,function,di
2056383.0,0.4242468476295471,function,più
2065203.0,0.3333248496055603,content,bello
2085489.0,0.3431184291839599,function,di
2089899.0,0.3307721614837646,function,una
2095852.0,0.3916982412338257,content,famiglia
2112390.0,0.3263692855834961,function,che
2119887.0,0.3800131678581238,content,festeggia
2142378.0,0.3696941137313843,function,il
2151198.0,0.4813560247421264,content,Santo
2165751.0,0.419340431690216,content,Natale
2234106.0,0.5194022059440613,content,Uscì
2249541.0,0.50828617811203,function,di
2255274.0,0.4189603328704834,content,casa
2289231.0,0.3678759932518005,function,ma
2293200.0,0.4214610457420349,function,sulla
2305107.0,0.4069657325744629,content,strada
2320983.0,0.4093123078346252,content,incontrò
2343033.0,0.3872760534286499,function,due
2350089.0,0.3896613121032715,content,ladri
2381400.0,0.3758467435836792,content,Cominciò
,0.3516156077384949,function,a
2410506.0,0.3260511755943298,content,scappare
2439612.0,0.3639788627624511,function,ma
2443581.0,0.3336271047592163,function,i
2446668.0,0.4063965082168579,function,due
2452842.0,0.3638061285018921,function,erano
2466072.0,0.4127182364463806,content,giovani
2488563.0,0.2864901423454284,function,e
2489886.0,0.2935302853584289,function,lui
2497383.0,0.2859702706336975,content,aveva
2510613.0,0.3044382929801941,function,una
2517228.0,0.3823907971382141,content,gamba
2529576.0,0.3050963282585144,function,che
2535309.0,0.3112926483154297,function,non
2544129.0,0.3630672693252563,content,funzionava
2570589.0,0.3260644674301147,function,bene
2605428.0,0.359799861907959,function,Lo
2610720.0,0.4216151237487793,content,acchiapparono
2644236.0,0.2735851407051086,function,e
2655261.0,0.3228709697723388,function,gli
2660112.0,0.37034472823143,content,rubarono
2679516.0,0.3197393417358398,function,la
2684367.0,0.3904461562633514,content,collana
2747871.0,0.3688417077064514,function,Quando
2765070.0,0.3133910298347473,function,si
2771685.0,0.3704484701156616,content,rialzò
2786238.0,0.4196492433547973,function,da
2791089.0,0.4144244194030761,content,terra
2802996.0,0.3222140669822693,content,iniziò
2819754.0,0.3488937616348266,function,a
2824164.0,0.364620178937912,content,piangere
2862090.0,0.4583189487457275,function,Come
2885463.0,0.3740676641464233,function,poteva
2900457.0,0.3786875605583191,content,presentarsi
2929122.0,0.3963873982429504,function,a
2944998.0,0.4115890860557556,content,casa
2952495.0,0.415025532245636,function,senza
2968371.0,0.3763771057128906,function,niente
3014235.0,0.3597165644168854,content,Andò
3027465.0,0.390557050704956,function,lo
3031875.0,0.3964580297470093,function,stesso
3059217.0,0.4006367921829223,function,al
3069360.0,0.4467402696609497,content,mercato
3090528.0,0.4027782678604126,function,del
3100671.0,0.3596280515193939,content,pesce
3150063.0,0.4317704439163208,content,Giovanni
3166821.0,0.4333425760269165,content,pregò
3177846.0,0.3035413026809692,function,i
3179610.0,0.3855199515819549,content,pescivendoli
3209157.0,0.3408425450325012,function,di
3217977.0,0.3514161705970764,content,dargli
3230766.0,0.3124874234199524,function,qualcosa
3267810.0,0.3583462834358215,function,Gli
3293388.0,0.3868094086647033,content,andavano
3314997.0,0.3425163626670837,function,bene
3326463.0,0.3754989504814148,function,pure
3333960.0,0.2924067974090576,function,le
3337488.0,0.5084315538406372,content,interiora
3364389.0,0.3455845713615417,function,e
3366594.0,0.2509812712669372,function,le
3371886.0,0.3495786786079407,content,teste
3382911.0,0.2790400385856628,function,dei
3392613.0,0.2923725843429565,content,pesci
3405843.0,0.3373333811759949,function,che
3410694.0,0.3084462285041809,function,non
3415986.0,0.335263192653656,content,mangia
3432303.0,0.4270769357681274,function,nessuno
3466701.0,0.3929229974746704,function,Ma
3470670.0,0.4173892140388489,function,lo
3476403.0,0.4025614559650421,content,cacciarono
3507273.0,0.3937341570854187,function,come
3518739.0,0.4210222959518432,function,fosse
3532410.0,0.3098868131637573,function,un
3537702.0,0.3902212381362915,content,barbone
3605616.0,0.3199087381362915,function,Il
3614877.0,0.4898810982704162,content,pover'
3625461.0,0.3807066679000854,content,uomo
3636486.0,0.3898639678955078,content,vide
3643101.0,0.3839041590690613,function,allora
3658536.0,0.2773385643959045,function,un
3662064.0,0.3365706205368042,content,enorme
3678822.0,0.3867468237876892,content,pesce
3690729.0,0.3310858607292175,content,spada
3711456.0,0.3028630018234253,function,Era
3732183.0,0.3343218564987182,content,bellissimo
3757761.0,0.3429321646690368,function,con
3764376.0,0.349672257900238,function,la
3769227.0,0.3218198418617248,function,sua
3775401.0,0.3511804938316345,content,spada
3786867.0,0.3495676517486572,content,affilata
3812445.0,0.2509022951126098,function,la
3819060.0,0.3179053664207458,content,pelle
3833613.0,0.3322569727897644,content,azzurra
3846843.0,0.2556476593017578,function,e
3851253.0,0.2051238417625427,function,un
3856545.0,0.3163287043571472,content,occhio
3868011.0,0.3173595070838928,content,grande
3883005.0,0.4072448015213012,function,come
3893148.0,0.3403105139732361,function,un
3901527.0,0.3583373427391052,content,uovo
3915639.0,0.4656858444213867,function,Sarebbe
3953124.0,0.3960939645767212,function,stata
3968118.0,0.3378591537475586,function,una
3972087.0,0.37187659740448,content,sorpresa
3994137.0,0.3358200788497925,content,meravigliosa
4024125.0,0.3735601902008056,content,portarlo
4043970.0,0.4173099398612976,function,a
4060728.0,0.3651630580425262,content,casa
4074399.0,0.3977692425251007,function,Avrebbero
4096008.0,0.354531466960907,content,mangiato
4118058.0,0.3541451096534729,function,per
4125114.0,0.3854930996894836,function,sei
4136139.0,0.3069122731685638,content,mesi
4183326.0,0.3634693026542663,function,Lui
4201848.0,0.3793744444847107,function,non
4208022.0,0.3621031045913696,function,aveva
4221252.0,0.4537127017974853,function,mai
4232718.0,0.3871146440505981,content,rubato
4249476.0,0.3689141273498535,function,nulla
4256973.0,0.3783055543899536,function,in
4267116.0,0.4822448492050171,content,vita
4275936.0,0.3225641846656799,function,sua
4289607.0,0.3326846957206726,function,era
4301073.0,0.3706802129745483,content,onesto
4326651.0,0.3123868107795715,function,e
4330179.0,0.3420442938804626,content,sapeva
4348701.0,0.3680800199508667,function,che
4352670.0,0.4506289362907409,function,Non
4361490.0,0.4098820686340332,content,rubare
4379571.0,0.3497791886329651,function,è
4381335.0,0.3724982142448425,function,uno
4390155.0,0.4141311645507812,function,dei
4397652.0,0.4394214749336242,function,dieci
4410441.0,0.363450139760971,content,comandamenti
4470417.0,0.3555068373680115,function,Ma
4475268.0,0.3918445110321045,function,forse
4491144.0,0.3783953189849853,content,Dio
4498641.0,0.3827216029167175,function,per
4505256.0,0.4486982822418213,function,una
4512312.0,0.3211541771888733,content,volta
4524660.0,0.3369503021240234,function,avrebbe
4538772.0,0.3444324135780334,content,chiuso
4549356.0,0.329109787940979,function,un
4555971.0,0.3760194182395935,content,occhio
4609332.0,0.4894192814826965,content,Giovanni
4625649.0,0.4494787156581878,content,aspettò
4644612.0,0.379224419593811,function,che
4652550.0,0.387313961982727,function,fosse
4664457.0,0.3674200773239136,function,il
4667544.0,0.394679307937622,content,momento
4686948.0,0.3334554433822632,content,giusto
4706352.0,0.3755828142166137,function,che
4708557.0,0.3667333722114563,function,nessuno
4728402.0,0.3113065361976623,function,lo
4734135.0,0.3407349288463592,content,vedesse
4774707.0,0.3312073349952698,function,e
4781322.0,0.3850146532058716,content,corse
4800285.0,0.3696966171264648,function,verso
4813074.0,0.3109442591667175,function,il
4821012.0,0.3981252014636993,content,pesce
4858056.0,0.3322015404701233,function,Lo
4868199.0,0.3233745694160461,content,afferrò
4886280.0,0.4538889527320862,function,per
4892895.0,0.3953186273574829,function,la
4897305.0,0.3914140462875366,content,coda
4908771.0,0.2861855030059814,function,e
4911417.0,0.3403164744377136,function,con
4922001.0,0.3378428816795349,function,uno
4926852.0,0.3781222701072693,content,slancio
4945374.0,0.36672443151474,content,violento
4965660.0,0.3798092007637024,function,se
4972275.0,0.3018378615379333,function,lo
4978449.0,0.3243016898632049,content,gettò
4992561.0,0.3857013583183288,function,sulla
5004027.0,0.3938193917274475,content,spalla
5027841.0,0.3743706345558166,content,pronto
,0.3549011945724487,function,a
5043276.0,0.341759443283081,content,scappare
5110749.0,0.3414667248725891,function,Un
5118246.0,0.3432000279426574,content,dolore
5132799.0,0.3448901176452636,content,terribile
5158377.0,0.3970577716827392,function,come
5170284.0,0.3078848123550415,function,una
5179545.0,0.3417449593544006,content,pugnalata
5219676.0,0.352072536945343,function,gli
5226732.0,0.3368877470493316,content,strappò
5242167.0,0.3432894945144653,function,il
5243931.0,0.3539036214351654,content,respiro
5277447.0,0.4137547314167022,content,Fece
5320224.0,0.4352728128433227,content,finta
5336982.0,0.4016560912132263,function,di
5340951.0,0.3863409757614136,function,niente
5353299.0,0.3160105347633362,function,e
5354622.0,0.3601258397102356,content,cominciò
,0.3193694949150085,function,a
5378436.0,0.3601413369178772,content,correre
5416803.0,0.3659878373146057,function,verso
5430474.0,0.3323124647140503,function,le
5435325.0,0.4039940237998962,content,stradine
5463549.0,0.3526374101638794,function,del
