word,phoneme,phoneme_surprisal
chiamava,a,1.214723134920327
chiamava,m,0.522390944584289
chiamava,a,0.04391822440814534
chiamava,v,6.221359021153792
chiamava,a,0.9219933327325138
gambara,g,7.3801659379971705
gambara,a,6.498431633993966
gambara,m,6.028308789206238
gambara,b,-0.0
gambara,a,2.937879415142342
gambara,r,9.779282941262663
gambara,a,-0.0
sara,s,4.425001600860825
sara,a,3.0687390072790914
sara,r,5.248403334396893
sara,a,3.048604122193173
tanto,t,6.423905620004319
tanto,a,2.977826370886688
tanto,n,2.2327732303134895
tanto,t,0.020379183942833765
tanto,o,0.8334445425477595
difficile,d,5.245387576213246
difficile,i,1.5971203754368855
difficile,ff,5.091973502907713
difficile,i,0.41051514758460655
difficile,tS,0.11650300100400308
difficile,i,-0.0
difficile,l,-0.0
difficile,e,0.25225044468753544
far,f,4.79901507972946
far,a,1.3676809716416587
far,r,4.467544347681514
l',l,7.172265409575674
astrologo,a,4.336219043436985
astrologo,s,3.709100858785271
astrologo,t,7.05277425536911
astrologo,r,2.2509177325356395
astrologo,O,3.371594850814404
astrologo,l,1.56438233060271
astrologo,o,-0.0
astrologo,g,-0.0
astrologo,o,-0.0
si,s,7.7547577381831925
si,i,5.0378896946994125
disse,d,4.205485043878963
disse,i,1.5125299266329115
disse,ss,5.893756609459292
disse,e,0.2566493423419469
mi,m,5.5495982712184695
mi,i,7.378301821747476
sci,S,10.158726699620818
sci,i,2.171807477977042
voglio,v,4.772621417029226
voglio,O,3.7607893408837736
voglio,LL,0.8123192484304206
voglio,o,0.268479914580688
provare,p,4.208422907486494
provare,r,1.881438422583633
provare,o,2.5713494043636675
provare,v,1.910908267321513
provare,a,0.2515483492185491
provare,r,5.1013259803085
provare,e,1.1393839492324136
è,E,8.706889992865033
andò,a,2.9738733992460897
andò,n,5.652643537181004
andò,d,0.8715375832866559
andò,O,9.392233671926116
dal,d,4.095643072704989
dal,a,2.312794697948052
dal,l,4.625925081146141
re,r,5.8137682504572625
re,e,4.065311463130053
che,k,3.4025697679837275
che,e,6.036938800332733
lo,l,4.691171525506046
lo,o,2.606836591490858
prese,p,4.379842073391695
prese,r,2.212006199741005
prese,e,2.0877774971512153
prese,z,1.5296560277494027
prese,e,0.9828758238630931
in,i,6.257878467286165
in,n,4.038230281558116
parola,p,3.7418918022224887
parola,a,4.509530413721992
parola,r,0.8446969334450748
parola,O,1.6086000311177795
parola,l,-0.0
parola,a,0.36345683631268166
è,E,14.41567935388269
lo,l,4.353813479475899
lo,o,3.0794472976043465
chiuse,k,3.130902217981347
chiuse,j,3.6042489329335234
chiuse,u,5.12106917207072
chiuse,z,0.8472856272041117
chiuse,e,0.23566519778318862
a,a,8.627992607816418
studiare,s,3.9716321380541437
studiare,t,4.983945157515369
studiare,u,4.707524947592006
studiare,d,0.927810028351446
studiare,j,0.07552278398336731
studiare,a,0.34953394651981756
studiare,r,2.4316241487347514
studiare,e,-0.0
in,i,7.128351887190432
in,n,3.8778333270913867
una,u,6.365864481874819
una,n,0.09161916659243911
una,a,1.8267417816373364
stanza,s,3.02951457076407
stanza,t,4.190563964384645
stanza,a,2.385205935101986
stanza,n,2.1822299286585602
stanza,ts,0.0822161305946939
stanza,a,1.9034986889828667
dove,d,4.779806685934152
dove,o,4.41120895740158
dove,v,4.080417627905362
dove,e,0.11858007700959884
c',tS,7.1648687797273665
era,E,3.3020168174848696
era,r,0.2292629231211382
era,a,0.46430925935600403
solo,s,5.0460593472956
solo,o,1.9748782939697367
solo,l,5.1095548918727
solo,o,0.5381732946681725
un,u,1.354756393435255
un,n,0.4641101083104988
letto,l,2.799621990128008
letto,E,4.328201779896969
letto,tt,4.335714713836647
letto,o,0.5288640435278834
è,E,12.702478992827045
un,u,6.7554275726541775
un,n,0.6214779293913422
tavolo,t,5.53319082596871
tavolo,a,3.0005150128761198
tavolo,v,5.895029267262677
tavolo,o,0.01626391917878474
tavolo,l,-0.0
tavolo,o,4.535457606409134
con,k,3.165410768977516
con,o,2.311388639156012
con,n,5.720993741266356
un,u,7.498898825648725
un,n,0.8980371545253203
gran,g,7.582745481795564
gran,r,0.7502795189361297
gran,a,0.21901092900349597
gran,n,2.448513757043156
libraccio,l,3.5695290729341806
libraccio,i,1.685257559792149
libraccio,b,0.08730589215535256
libraccio,r,0.01640825857025991
libraccio,a,7.89880624518281
libraccio,ttS,10.209029495824794
libraccio,o,-0.0
d,d,10.375006133892898
astrologia,a,4.419660564079509
astrologia,s,7.237275059156071
astrologia,t,1.6416032138871057
astrologia,r,0.3357741042314392
astrologia,o,1.2924435247691002
astrologia,l,5.508462689394274
astrologia,o,10.09806885829658
astrologia,dZ,-0.0
astrologia,i,-0.0
astrologia,a,-0.0
è,E,14.043734538653503
penna,p,4.355381439036928
penna,e,0.7960965101309878
penna,nn,7.588104094821708
penna,a,0.3235707090596624
carta,k,3.2986182356778477
carta,a,3.97235542718817
carta,r,2.2263760259179417
carta,t,0.478248491289232
carta,a,1.6448595320871309
è,E,8.334945177635847
calamaio,k,3.065454617806518
calamaio,a,5.346872388000303
calamaio,l,3.161432862535084
calamaio,a,3.987786517979871
calamaio,m,16.436978778395154
calamaio,a,-0.0
calamaio,j,-0.0
calamaio,o,-0.0
gambara,g,7.717178838114913
gambara,a,3.2106494022352625
gambara,m,2.129482266664246
gambara,b,0.0058382369526649765
gambara,a,2.109837760892659
gambara,r,13.128632617579216
gambara,a,-0.0
si,s,3.763460489945676
si,i,3.816324002224855
sedette,s,4.393974503868482
sedette,e,3.5155696112222112
sedette,d,6.547206746031236
sedette,E,3.711402489241546
sedette,tt,0.16216793227654985
sedette,e,0.6839485140762354
al,a,4.005503356051294
al,l,7.874188621268764
tavolo,t,5.740079226451561
tavolo,a,3.290462883943013
tavolo,v,6.529993568807308
tavolo,o,0.02041552255018334
tavolo,l,-0.0
tavolo,o,2.3512973142974727
è,E,8.695618937858088
cominciò,k,3.415976070858159
cominciò,o,1.6953878611112658
cominciò,m,2.3529871961889834
cominciò,i,4.919139219920547
cominciò,n,3.727271980505548
cominciò,tS,0.04653925274981045
cominciò,O,5.843797792222379
a,a,6.559754014042006
scartabellare,s,2.522312150262188
scartabellare,k,3.8393243674298083
scartabellare,a,3.042135249057197
scartabellare,r,3.474768718116136
scartabellare,t,3.086310331213527
scartabellare,a,0.39397474934323545
scartabellare,b,19.931568569324174
scartabellare,e,-0.0
scartabellare,ll,-0.0
scartabellare,a,-0.0
scartabellare,r,-0.0
scartabellare,e,-0.0
il,i,4.665337195980892
il,l,1.6859023004326301
libro,l,3.0362685184483125
libro,i,6.582943600930125
libro,b,1.078015162156918
libro,r,0.8697733862259087
libro,o,1.3721704802116257
senza,s,4.195734308129974
senza,E,3.4829866642182226
senza,n,0.36374157944174906
senza,ts,0.050101066808857384
senza,a,5.387638772627185e-05
capirci,k,3.0230755469099018
capirci,a,0.9939650499792956
capirci,p,1.572955540791271
capirci,i,4.068697196471025
capirci,r,6.042550557847965
capirci,tS,9.264142948383776
capirci,i,-0.0
niente,n,5.631078648251967
niente,j,7.799508179172867
niente,E,0.13976340093697734
niente,n,-0.0
niente,t,-0.0
niente,e,-0.0
è,E,11.349952391993641
a,a,6.926063301767719
farci,f,5.261492430661084
farci,a,1.1942746825038948
farci,r,1.9234639092244405
farci,tS,7.088959754513431
farci,i,0.040780912653505086
day,d,4.22062837274072
day,e,3.497670747530033
day,i,13.685434337917853
segni,s,2.6183641180947395
segni,e,3.4717730217823846
segni,JJ,4.612632483423728
segni,i,6.226354997130579
con,k,2.7809477897311123
con,o,2.052412232203092
con,n,4.1158576535801465
la,l,3.6429839541012865
la,a,8.879158158614638
penna,p,4.277422976806729
penna,e,0.8145623925856472
penna,nn,7.406174171630424
penna,a,0.5311800470056501
siccome,s,4.537377000785873
siccome,i,4.990446931782625
siccome,kk,9.587885359210267
siccome,o,-0.0
siccome,m,-0.0
siccome,e,-0.0
non,n,6.824991967686361
non,O,1.3516313434759522
non,n,4.041200316366096
sapeva,s,3.900544627161588
sapeva,a,4.87928328958545
sapeva,p,3.4936225557683587
sapeva,e,0.9034700370790211
sapeva,v,0.8847711587645408
sapeva,a,0.2750903004751149
scrivere,s,3.403544299777008
scrivere,k,4.309758351476773
scrivere,r,0.45666986662889314
scrivere,i,0.012762245591422734
scrivere,v,0.5894210912987826
scrivere,e,0.25405602355088613
scrivere,r,1.8156340467806957
scrivere,e,0.06289979411485218
venivano,v,4.681552624123305
venivano,e,2.22259508265705
venivano,n,3.2785197897466825
venivano,i,0.2482148838285412
venivano,v,0.09024791183462434
venivano,a,0.15653435830028883
venivano,n,1.6866826921282028
venivano,o,-0.0
fuori,f,5.219499531928945
fuori,w,9.75991485447353
fuori,O,-0.0
fuori,r,0.4143623974174561
fuori,i,0.4195133909239412
day,d,5.551851452127069
day,e,2.82214025945647
day,i,10.674091250153555
segni,s,3.188542006002072
segni,e,4.28347109121959
segni,JJ,2.3964145167116344
segni,i,1.7069458781992461
ben,b,5.896646571311162
ben,E,3.2939206600026303
ben,n,2.925816901152111
strani,s,2.6457514215945883
strani,t,7.130419998196778
strani,r,1.9440510566891773
strani,a,1.2728044185948684
strani,n,1.2942849073410811
strani,i,0.567938696737052
é,e,15.880916504785542
i,i,9.287349325722701
servi,s,4.085257688964966
servi,E,4.558748011781507
servi,r,3.755141617212619
servi,v,0.2298830466387212
servi,i,1.8091910992987659
ch,k,10.532800903990127
entravano,e,10.243926878632767
entravano,n,4.970648412136284
entravano,t,0.9508934773259131
entravano,r,0.03765880127447725
entravano,a,1.195229735594844
entravano,v,4.068775837638387
entravano,a,-0.0
entravano,n,-0.0
entravano,o,-0.0
due,d,2.647817805295963
due,u,7.42912823691298
due,e,2.422653960493091
volte,v,4.6468431069000555
volte,O,4.26059955467155
volte,l,1.7785945049146203
volte,t,4.069432718186892
volte,e,2.3089073958416537
al,a,2.986413574618001
al,l,2.840721863972578
giorno,dZ,4.256547015248144
giorno,o,0.1562255060343045
giorno,r,0.06127342232010545
giorno,n,3.708178720558608e-06
giorno,o,5.371216896785206
a,a,3.877242922389089
portargli,p,3.597932112027904
portargli,o,2.6806044377143183
portargli,r,3.6939666401116313
portargli,t,0.011204676293291159
portargli,a,1.8501900444997628
portargli,r,3.614049038970394
portargli,L,6.727853776547039
portargli,i,-0.0
da,d,3.435796270682273
da,a,2.875994533206942
mangiare,m,4.43979910388644
mangiare,a,1.1321546462811538
mangiare,n,0.5700161338328754
mangiare,dZ,0.826271069169096
mangiare,a,0.007209418131630729
mangiare,r,0.3062822675100005
mangiare,e,0.07263075322043391
si,s,5.282381222179488
si,i,5.188428879272442
fecero,f,5.335756280336704
fecero,e,6.570433075796401
fecero,tS,5.1166770156061405
fecero,e,0.086739201742626
fecero,r,2.028645828310784
fecero,o,-0.0
l',l,6.688490595449456
idea,i,5.456613634339887
idea,d,8.04013871980061
idea,E,4.415636585485148
idea,a,0.3016359515975194
che,k,3.0235132629682475
che,e,5.317067442171072
fosse,f,7.300243159780727
fosse,O,2.414624636944078
fosse,ss,7.836602706094779
fosse,e,1.2486492487647198
un,u,7.994233813963731
un,n,0.9831614990679829
astrologo,a,4.232969740051511
astrologo,s,6.11725668143056
astrologo,t,5.617844310955097
astrologo,r,1.1401333278442132
astrologo,O,1.6390072698225004
astrologo,l,1.7160934759427473
astrologo,o,-0.0
astrologo,g,-0.0
astrologo,o,-0.0
sapiente,s,3.5911257765282185
sapiente,a,5.75481845061754
sapiente,p,4.337997232091664
sapiente,j,1.4905395263046328
sapiente,E,0.03302203206837622
sapiente,n,-0.0
sapiente,t,0.19658632221062391
sapiente,e,0.008550051472818527
questi,k,3.0079609143977595
questi,w,4.608028785713829
questi,e,3.7216644420787404
questi,s,0.7483148850047854
questi,t,0.04650560645352023
questi,i,2.5875232054215704
servi,s,3.706455844774844
servi,E,2.106353474568963
servi,r,5.246488827390965
servi,v,1.9291940974249522
servi,i,1.032700184479889
erano,E,7.13984540344505
erano,r,1.1132424937437588
erano,a,0.6257512408318138
erano,n,2.6505652624066687
erano,o,0.4855402369761075
stati,s,2.457132777215533
stati,t,4.291402976129779
stati,a,1.5962876540636368
stati,t,2.55138812828331
stati,i,0.21141317365206494
loro,l,4.119760974509626
loro,o,1.5018070703679363
loro,r,6.655347401671922
loro,o,0.1212450610900454
a,a,5.832770966094051
rubare,r,5.70085655648966
rubare,u,5.267397420859496
rubare,b,0.5425003850825894
rubare,a,0.0526488724813662
rubare,r,4.6142451026528875
rubare,e,0.19919458752512512
l',l,8.237732328200947
anello,a,5.937845073044365
anello,n,3.930826437947802
anello,E,7.905265454063538
anello,ll,0.13240333394285433
anello,o,1.8292770181621827
é,e,17.053106225507825
con,k,7.692415615470555
con,o,2.209839396335234
con,n,3.9386005367227033
la,l,5.163394967526396
la,a,1.3456392989843562
coscienza,k,3.12736057886633
coscienza,o,2.0725509095970507
coscienza,SS,13.918972122213956
coscienza,E,0.3357734808330483
coscienza,n,-0.0
coscienza,ts,0.6979892609073227
coscienza,a,-0.0
sporca,s,5.836295285590263
sporca,p,4.1357239875537415
sporca,O,5.841484076010978
sporca,r,0.5746252758012615
sporca,k,1.746254870010119
sporca,a,1.5251542008974985
ch,k,13.029339588028451
avevano,a,4.255621154673291
avevano,v,2.816528917629866
avevano,e,0.4292271372917407
avevano,v,0.22075860691170765
avevano,a,0.02581141053517234
avevano,n,0.7997833367233844
avevano,o,0.001364659002640574
le,l,4.2330034815791935
le,e,2.2309465649037796
occhiatacce,o,6.495687919674012
occhiatacce,kk,5.221947214137802
occhiatacce,j,4.184803551848413
occhiatacce,a,-0.0
occhiatacce,t,3.5191343950406977
occhiatacce,a,0.22948806102286518
occhiatacce,ttS,15.920388460194713
occhiatacce,e,-0.0
che,k,3.8309054452578954
che,e,6.442661193572496
rivolgeva,r,5.48538405324978
rivolgeva,i,1.7668209274102127
rivolgeva,v,3.714637551264794
rivolgeva,o,2.1029427514615615
rivolgeva,l,-0.0
rivolgeva,dZ,3.8042810802836797
rivolgeva,e,1.4573524055645863
rivolgeva,v,0.6644442056422777
rivolgeva,a,2.45577246709123
loro,l,4.179295874692447
loro,o,3.285800528812721
loro,r,2.425839979361148
loro,o,0.10085388079044928
gambara,g,7.4586496519244925
gambara,a,4.3151476076695845
gambara,m,3.736889256093675
gambara,b,-0.0
gambara,a,3.221515676812574
gambara,r,12.274470131605442
gambara,a,-0.0
ogni,o,6.999278280401706
ogni,JJ,1.6478384316684425
ogni,i,0.042866698284467396
volta,v,5.09014253751217
volta,O,4.070382194671866
volta,l,0.5942536442832743
volta,t,0.20960235637689412
volta,a,0.08940033335075992
ch,k,10.904745719219314
entravano,e,7.201227114910613
entravano,n,5.082738417018056
entravano,t,0.5818591019495251
entravano,r,0.20404450305639105
entravano,a,0.09341777555735954
entravano,v,4.391012181737522
entravano,a,-0.0
entravano,n,0.8309049449116739
entravano,o,-0.0
per,p,4.756490498713302
per,e,1.0650096988143498
per,r,0.15779448365668483
darsi,d,4.542005662486259
darsi,a,2.6616391943983446
darsi,r,5.693335156652883
darsi,s,5.0014553374912145
darsi,i,-0.0
aria,a,2.680661734947112
aria,r,9.13951587898928
aria,j,3.9919002183398073
aria,a,0.02375445248156211
d,d,10.80894175166028
uomo,w,11.516066323040926
uomo,O,0.003672374040294085
uomo,m,2.560962132195377
uomo,o,1.191578705133915
d,d,7.48961605211497
autorità,a,5.900892724795001
autorità,w,7.014354120895864
autorità,t,1.376609134897437
autorità,o,0.22147602429404353
autorità,r,2.7749882227676568
autorità,i,0.3614049907135094
autorità,t,4.159766220075116
autorità,a,-0.0
parevano,p,4.472133562172296
parevano,a,3.6633845316606566
parevano,r,1.2223421108342527
parevano,e,2.5634407534451182
parevano,v,1.0458385136961097
parevano,a,-0.0
parevano,n,2.632000657803484
parevano,o,-0.0
loro,l,5.205467506022311
loro,o,3.9147369294704943
loro,r,0.6838741997246269
loro,o,0.07500107836988316
occhiate,o,5.180155869275749
occhiate,kk,6.3505242147998375
occhiate,j,5.648370848733381
occhiate,a,-0.0
occhiate,t,2.1904008784945583
occhiate,e,0.9508514843424876
di,d,3.5460711927374358
di,i,1.480819340360046
sospetto,s,3.534023582682218
sospetto,o,2.782291033599139
sospetto,s,4.470224895543178
sospetto,p,0.5792784148409184
sospetto,E,1.147798421257904
sospetto,tt,0.04992954672463267
sospetto,o,2.753817859790301
cominciarono,k,3.0947002201707567
cominciarono,o,2.0649260971626195
cominciarono,m,0.834090947057996
cominciarono,i,5.91829235036764
cominciarono,n,0.014997741809308138
cominciarono,tS,0.0008677485414702221
cominciarono,a,0.44725080612748247
cominciarono,r,2.3271564407081478
cominciarono,o,0.10788392718034397
cominciarono,n,-0.0
cominciarono,o,-0.0
ad,a,4.493807936747063
ad,d,9.57246871192033
aver,a,4.2879175012449435
aver,v,4.9351410717429856
aver,e,0.5357316194284812
aver,r,4.127149576139863
paura,p,7.02121350131616
paura,a,3.5218323737675234
paura,u,4.869383826675144
paura,r,-0.0
paura,a,0.06272882277669477
d,d,11.890963032327003
essere,E,9.692556292689297
essere,ss,5.4776776534280565
essere,e,-0.0
essere,r,0.07305763032349867
essere,e,0.7503354784141426
scoperti,s,4.664226800043825
scoperti,k,4.1132412856847616
scoperti,o,1.414197804970219
scoperti,p,0.9357787240155864
scoperti,E,3.7143871978584744
scoperti,r,-0.0
scoperti,t,-0.0
scoperti,i,3.327108858622516
è,E,11.992402527389508
no,n,5.542480522018016
no,O,7.283980075885424
la,l,4.0446064416920455
la,a,1.6670006830773472
finivano,f,4.269583258931655
finivano,i,3.4095009311717033
finivano,n,0.30674476190908
finivano,i,1.452015387454842
finivano,v,4.508893003949965
finivano,a,0.02128821703214386
finivano,n,0.12079319823189431
finivano,o,-0.0
più,p,3.7153138996853974
più,j,3.3881557331903696
più,u,0.3016135066871158
con,k,3.1209712971516064
con,o,1.0992701539178698
con,n,6.053325187760916
le,l,4.221327358973519
le,e,1.9270331473149933
riverenze,r,6.326145937503695
riverenze,i,1.0302508399155506
riverenze,v,4.463661110936436
riverenze,e,1.1373139789288569
riverenze,r,5.367146322092356
riverenze,E,3.3065669036203054
riverenze,n,-0.0
riverenze,ts,0.5809982910536383
riverenze,e,2.454620498648352
gambara,g,8.741907070612925
gambara,a,3.3376146588697826
gambara,m,1.5274769412636704
gambara,b,0.004305611612149913
gambara,a,4.320539918055009
gambara,r,11.801198907907443
gambara,a,-0.0
che,k,3.1562227875583946
che,e,4.801142047344794
astrologo,a,4.429873039929436
astrologo,s,6.672851716873104
astrologo,t,1.018628290011427
astrologo,r,0.3021327076937194
astrologo,O,2.4416490243127718
astrologo,l,4.420121211356458
astrologo,o,-0.0
astrologo,g,4.400866106918058
astrologo,o,-0.0
non,n,4.6275776668257125
non,O,0.8104326432046552
non,n,0.07635335211748678
era,E,4.244052406963831
era,r,0.2144973971630025
era,a,1.010729637993241
ma,m,5.083158438626284
ma,a,2.5022615810477187
contadino,k,3.9858054179502247
contadino,o,0.7007487808944657
contadino,n,0.15663925684597063
contadino,t,3.7497948234444065
contadino,a,2.569458312421631
contadino,d,10.249005616900632
contadino,i,-0.0
contadino,n,-0.0
contadino,o,1.6942105557799745
è,E,10.797670696653336
perciò,p,4.843927805021379
perciò,e,1.7261885015950917
perciò,r,0.20949520275942146
perciò,tS,9.05752614474486
perciò,O,5.420072088977568
malizioso,m,4.356686978386999
malizioso,a,0.6071174402315666
malizioso,l,4.673995163332759
malizioso,i,5.253032390618625
malizioso,tts,7.276515462339181
malizioso,j,-0.0
malizioso,o,-0.0
malizioso,z,-0.0
malizioso,o,-0.0
subito,s,2.970227166163053
subito,u,4.069262066476989
subito,b,2.4210680354387177
subito,i,0.029793004550958038
subito,t,0.04272080217539722
subito,o,0.002241461070376408
aveva,a,3.7315927698334908
aveva,v,2.980369863904214
aveva,e,0.2956673624004209
aveva,v,0.18611480566924493
aveva,a,0.6170963180055329
pensato,p,3.8655337216831365
pensato,e,0.7239085047735723
pensato,n,4.155657512018575
pensato,s,0.0481980730151142
pensato,a,0.05588553854665916
pensato,t,5.498862062007472
pensato,o,1.082028892463213
ch,k,10.5384364314936
i,i,7.185297566927455
servi,s,4.373741054666202
servi,E,4.305314307086984
servi,r,4.840703400756986
servi,v,1.1485073231241472
servi,i,1.9678111046165392
dovessero,d,4.435767134523849
dovessero,o,1.0593316996788096
dovessero,v,0.21515790527745224
dovessero,e,0.11315687644013374
dovessero,ss,3.5014722276116483
dovessero,e,0.017885083980590005
dovessero,r,2.7510710949395305
dovessero,o,-0.0
saperne,s,1.1279971331870207
saperne,a,6.0644575300331045
saperne,p,3.552933363417547
saperne,e,2.166646838804151
saperne,r,4.404985478877298
saperne,n,19.931568569324174
saperne,e,19.931568569324174
qualcosa,k,4.04630771820501
qualcosa,w,4.116062195347324
qualcosa,a,1.9788989389414031
qualcosa,l,1.7614475029941425
qualcosa,k,0.8864434384808003
qualcosa,O,1.3314763688933262
qualcosa,z,0.0583510358748375
qualcosa,a,-0.0
è,E,13.18713435812568
pensò,p,4.492493301925309
pensò,E,5.840718941384156
pensò,n,3.9150190834824072
pensò,s,0.8059732301137165
pensò,O,8.383954330036595
di,d,3.16278185399741
di,i,0.9736953335514149
farli,f,4.66545450661285
farli,a,1.061472573337773
farli,r,0.9897296262998545
farli,l,1.665147480379297
farli,i,0.8041056440304224
cascare,k,2.9118071603003313
cascare,a,3.234105796472697
cascare,s,5.764430326109439
cascare,k,2.274146125197146
cascare,a,0.35630180809036605
cascare,r,2.5038617180826366
cascare,e,-0.0
in,i,5.666011620966928
in,n,4.945686668071815
un,u,4.384487861492523
un,n,4.018083646184994
inganno,i,3.1407420602946776
inganno,N,7.036516443219257
inganno,g,2.03162434240963
inganno,a,0.37248809642846753
inganno,nn,0.16364143441405024
inganno,o,0.7393960571677747
un,u,2.8961398484692924
un,n,0.7134155175048525
giorno,dZ,5.80486563557666
giorno,o,0.9610652234315258
giorno,r,0.09648842539036967
giorno,n,-0.0
giorno,o,0.3059717000184817
all,a,4.142315840028389
all,ll,5.956549446194355
ora,o,6.029501972023443
ora,r,1.2272513989147367
ora,a,1.5064918969615781
in,i,4.144895497019247
