BEGIN,Zipf_freq,type_of_words,word
2226609.0,4.670354567,content,palla
2237193.0,7.232814475,function,di
2244690.0,5.109241952,content,fuoco
2256597.0,6.553884221,function,si
2263653.0,1.844135744,content,dissolse
2341269.0,6.912435835,function,per
2348766.0,6.306603623,function,tutto
2361996.0,7.039560886,function,il
2366847.0,5.130891521,content,resto
2382723.0,6.267030034,function,della
2392425.0,6.022524285,function,sua
2401686.0,5.86172088,content,vita
2430792.0,7.259198169,content,non
2440935.0,4.869305017,content,disse
2456811.0,6.382555861,content,più
2465631.0,4.336430401,content,bugie
2554713.0,7.065833912,function,un
2561442.0,5.649409994,content,altra
2574999.0,5.820011577,content,volta
2615130.0,7.065833912,function,un
2622186.0,5.80172707,content,amico
2636739.0,6.227520191,function,gli
2642031.0,2.19092323,content,confidò
2665845.0,7.065833912,function,un
2671137.0,4.899046566,content,segreto
2729349.0,2.741151583,function,e
2730672.0,5.515761062,content,subito
2769105.0,6.110511188,function,tutti
2781828.0,3.188746311,content,videro
2797263.0,6.562704781,function,come
2808729.0,6.801817508,function,una
2819754.0,4.670354567,content,palla
2833425.0,4.460085795,content,nera
2848419.0,7.250456545,function,che
2855916.0,2.19092323,content,rotolava
2878407.0,5.710022415,function,senza
2894724.0,5.057358263,content,pace
2907954.0,6.069364593,function,nel
2918538.0,6.051850878,function,suo
2925153.0,4.334406441,content,petto
2977191.0,2.741151583,function,e
2978514.0,7.039560886,function,il
2987334.0,4.899046566,content,segreto
3010707.0,7.259198169,content,non
3022173.0,5.104021496,function,fu
3027465.0,6.382555861,content,più
3036726.0,4.657864956,content,tale
3114783.0,7.039560886,function,il
3119634.0,5.364764818,content,bambino
3140361.0,2.92331699,content,crebbe
3184461.0,3.563835233,content,diventò
3204747.0,7.065833912,function,un
3211362.0,4.233695568,content,giovanotto
3262959.0,5.853751865,content,poi
3274425.0,7.065833912,function,un
3280158.0,5.816544311,content,uomo
3332637.0,2.741151583,function,e
3334842.0,4.57239932,function,ognuno
3352041.0,4.87822919,function,poteva
3367035.0,4.718875188,content,leggere
3385557.0,5.393534135,function,nei
3394818.0,5.498344383,function,suoi
3402315.0,4.351991615,content,pensieri
3442887.0,2.741151583,function,e
3445974.0,4.322702239,content,indovinare
3482047.0,6.624997683,function,le
3487428.0,5.298082303,function,sue
3497130.0,4.393820039,content,risposte
3535056.0,6.212844009,function,quando
3543876.0,6.227520191,function,gli
3551373.0,4.910958432,content,faceva
3568554.0,6.801817508,function,una
3575628.0,5.180684418,content,domanda
3624138.0,6.042129583,content,prima
3643542.0,7.250456545,function,che
3649716.0,2.853681062,content,aprisse
3671325.0,4.963684877,content,bocca
3747618.0,4.322060504,function,egli
3760848.0,6.553884221,function,si
3766140.0,4.429220298,content,chiamava
3785103.0,3.459267144,content,giacomo
3829644.0,6.662005813,function,ma
3833740.0,7.055331658,function,la
3839787.0,5.595192339,content,gente
3853017.0,6.655915487,function,lo
3858309.0,4.429220298,content,chiamava
3890502.0,3.459267144,content,giacomo
3913875.0,7.232814475,function,di
3919608.0,3.849411611,content,cristallo
3971646.0,2.741151583,function,e
3972969.0,6.227520191,function,gli
3980025.0,5.203085298,content,voleva
3995901.0,6.454992194,content,bene
4009572.0,6.912435835,function,per
4014864.0,7.055331658,function,la
4021038.0,6.022524285,function,sua
4030740.0,3.959561331,content,lealtà
4079691.0,2.741151583,function,e
4081014.0,5.221138271,content,vicino
4099769.0,7.004335738,function,a
4101300.0,6.077050011,function,lui
4111443.0,6.110511188,function,tutti
4129524.0,2.863021088,content,diventavano
4159512.0,4.042487312,content,gentili
4248153.0,4.458094958,content,purtroppo
4281228.0,6.797274494,function,in
4288725.0,5.90824416,function,quel
4298427.0,5.055196927,content,paese
4348273.0,3.048255726,content,salì
4364136.0,6.335583043,function,al
4371192.0,4.758420121,content,governo
4394565.0,7.065833912,function,un
4402062.0,3.533345911,content,feroce
4421466.0,3.244001674,content,dittatore
4480119.0,2.741151583,function,e
4481883.0,3.877112464,content,cominciò
4507461.0,7.065833912,function,un
4513194.0,4.64424157,content,periodo
4533921.0,7.232814475,function,di
4538772.0,2.337051266,content,prepotenze
4593897.0,7.232814475,function,di
4606245.0,3.020227003,content,ingiustizie
4649904.0,2.741151583,function,e
4651227.0,7.232814475,function,di
4656519.0,4.172288739,content,miseria
4679892.0,6.912435835,function,per
4685625.0,7.039560886,function,il
4693563.0,4.533444603,content,popolo
4778526.0,6.108444494,function,chi
4783527.0,2.395043213,content,osava
4798962.0,3.367014489,content,protestare
4843944.0,2.614169104,content,spariva
4867758.0,5.710022415,function,senza
4883634.0,4.24323233,content,lasciar
4901274.0,4.396668771,content,traccia
4948902.0,6.108444494,function,chi
4959486.0,6.553884221,function,si
4963455.0,1.734991274,content,ribellava
5007555.0,6.283626334,function,era
5016375.0,2.950591075,content,fucilato
5094873.0,6.584780852,function,i
5098842.0,4.239365034,content,poveri
5116482.0,5.476165392,function,erano
5127948.0,2.844135744,content,perseguitati
5183955.0,2.696073208,content,umiliati
5231583.0,2.741151583,function,e
5232906.0,2.59746341,content,offesi
5259145.0,6.797274494,function,in
5267304.0,4.50919531,function,cento
5287149.0,4.404042369,content,modi
5348889.0,7.055331658,function,la
5356827.0,5.595192339,content,gente
5374908.0,2.433961279,content,taceva
5398338.0,2.741151583,function,e
5401809.0,2.03602127,content,subiva
5437971.0,6.912435835,function,per
5447232.0,3.661480715,content,timore
5467077.0,5.949172583,function,delle
5476779.0,4.238392805,content,conseguenze
5568066.0,6.662005813,function,ma
5574681.0,3.459267144,content,giacomo
5590557.0,7.259198169,content,non
5596290.0,4.87822919,function,poteva
5615253.0,3.847979083,content,tacere
5673906.0,6.115086172,content,anche
5681844.0,6.583110863,function,se
5689341.0,7.259198169,content,non
5695956.0,2.958079096,content,apriva
5710950.0,4.963684877,content,bocca
5744466.0,6.584780852,function,i
5748435.0,5.498344383,function,suoi
5755932.0,4.351991615,content,pensieri
5777100.0,3.647289263,content,parlavano
5800914.0,6.912435835,function,per
5807529.0,6.077050011,function,lui
5869710.0,4.322060504,function,egli
5879412.0,6.283626334,function,era
5887791.0,3.393683917,content,trasparente
5936014.0,2.741151583,function,e
5942034.0,6.110511188,function,tutti
5955264.0,2.212112529,content,leggevano
5984370.0,5.239598045,function,dietro
6002010.0,7.055331658,function,la
6005097.0,6.022524285,function,sua
6014799.0,4.826054975,content,fronte
6049638.0,4.351991615,content,pensieri
6072129.0,7.232814475,function,di
6076980.0,2.848934627,content,sdegno
6099471.0,2.741151583,function,e
6102117.0,7.232814475,function,di
6106968.0,4.089099714,content,condanna
6134751.0,6.912435835,function,per
6144012.0,6.624997683,function,le
6147099.0,3.020227003,content,ingiustizie
6179292.0,2.741151583,function,e
6180615.0,6.624997683,function,le
6186348.0,3.212112529,content,violenze
6209721.0,6.41186379,function,del
6217218.0,3.308194526,content,tiranno
6286896.0,7.232814475,function,di
6291747.0,4.636916412,content,nascosto
6319971.0,5.853751865,content,poi
6349077.0,7.055331658,function,la
6357897.0,5.595192339,content,gente
6372891.0,6.553884221,function,si
6379506.0,2.839283241,content,ripeteva
6399792.0,6.584780852,function,i
6405084.0,4.351991615,content,pensieri
6423165.0,7.232814475,function,di
6433749.0,3.459267144,content,giacomo
6466824.0,2.741151583,function,e
6472998.0,3.873970268,content,prendeva
6493725.0,4.648578084,content,speranza
6577515.0,7.039560886,function,il
6581484.0,3.308194526,content,tiranno
6600006.0,4.506053547,content,fece
6609708.0,4.137375495,content,arrestare
6633522.0,3.459267144,content,giacomo
6650280.0,7.232814475,function,di
6654690.0,3.849411611,content,cristallo
6698790.0,2.741151583,function,e
6700113.0,3.19092323,content,ordinò
6715989.0,7.232814475,function,di
6721281.0,2.939111257,content,gettarlo
6760530.0,5.876803742,function,nella
6771555.0,6.382555861,content,più
6779934.0,3.468532444,content,buia
6793605.0,5.007197681,content,prigione
6859314.0,6.662005813,function,ma
6864160.0,6.072527547,content,allora
6887538.0,4.046442386,content,successe
6912234.0,6.801817508,function,una
6922377.0,6.632253028,content,cosa
6938253.0,4.068582474,content,straordinaria
7026012.0,6.584780852,function,i
7028217.0,3.922914679,content,muri
7039242.0,6.267030034,function,della
7052913.0,4.41116211,content,cella
7068789.0,6.797274494,function,in
7075845.0,5.832035278,function,cui
7084224.0,3.459267144,content,giacomo
7103628.0,6.283626334,function,era
7109361.0,6.123059474,function,stato
7123032.0,3.845099772,content,rinchiuso
7165368.0,2.946798086,content,diventarono
7194033.0,2.898493406,content,trasparenti
7265475.0,2.741151583,function,e
7267239.0,5.792396528,content,dopo
7280028.0,7.232814475,function,di
7287084.0,5.914407635,function,loro
7297668.0,6.115086172,content,anche
7306047.0,6.584780852,function,i
7309575.0,3.922914679,content,muri
7321482.0,6.41186379,function,del
7329861.0,4.285394359,content,carcere
7375284.0,2.741151583,function,e
7377930.0,3.973037378,content,infine
7418943.0,6.115086172,content,anche
7430409.0,6.624997683,function,le
7434819.0,3.950968558,content,mura
7445403.0,3.280828341,content,esterne
7527429.0,7.055331658,function,la
7532721.0,5.595192339,content,gente
7547274.0,7.250456545,function,che
7553007.0,3.739926492,content,passava
7568442.0,4.596184192,content,accanto
7587405.0,6.135386161,function,alla
7597548.0,5.007197681,content,prigione
7634151.0,3.958450129,content,vedeva
7650468.0,3.459267144,content,giacomo
7669872.0,4.624852996,content,seduto
7691040.0,5.857922973,function,sul
7703388.0,6.051850878,function,suo
7712649.0,3.234285508,content,sgabello
7758954.0,6.562704781,content,come
7769097.0,6.583110863,function,se
7777917.0,6.115086172,content,anche
7790265.0,7.055331658,function,la
7796880.0,5.007197681,content,prigione
7825986.0,5.645585191,function,fosse
7839657.0,7.232814475,function,di
7844949.0,3.849411611,content,cristallo
7903161.0,2.741151583,function,e
7909776.0,4.010467166,content,continuava
,7.004335738,function,a
7940646.0,4.718875188,content,leggere
7965342.0,6.584780852,function,i
7970193.0,5.498344383,function,suoi
7978572.0,4.351991615,content,pensieri
8061921.0,7.232814475,function,di
8069418.0,5.521062946,content,notte
8083530.0,7.055331658,function,la
8089263.0,5.007197681,content,prigione
8107344.0,1.367014489,content,spandeva
8136009.0,4.86047254,content,intorno
8161146.0,6.801817508,function,una
8173494.0,5.615282093,content,grande
8192457.0,5.005037586,content,luce
8235675.0,2.741151583,function,e
8240526.0,7.039560886,function,il
8251110.0,3.308194526,content,tiranno
8274042.0,6.069364593,function,nel
8285067.0,6.051850878,function,suo
8292564.0,4.482403082,content,palazzo
8341074.0,4.910958432,content,faceva
8358714.0,4.401107935,content,tirare
8376795.0,5.553895518,function,tutte
8390466.0,6.624997683,function,le
8397522.0,4.102613389,content,tende
8416044.0,6.912435835,function,per
8421777.0,7.259198169,content,non
8431038.0,4.612280329,content,vederla
8472051.0,6.662005813,function,ma
8477784.0,7.259198169,content,non
8483958.0,4.056027205,content,riusciva
8507331.0,3.679473947,content,ugualmente
8539965.0,7.004335738,function,a
8543052.0,5.01764575,content,dormire
8624196.0,3.459267144,content,giacomo
8648892.0,7.232814475,function,di
8654625.0,3.849411611,content,cristallo
8703576.0,6.115086172,content,anche
8718808.0,6.797274494,function,in
8726508.0,3.808971327,content,catene
8767080.0,6.283626334,function,era
8774577.0,6.382555861,content,più
8784720.0,5.22779156,content,forte
8804124.0,7.232814475,function,di
8811180.0,6.077050011,function,lui
8843814.0,5.965637226,function,perché
8855721.0,7.055331658,function,la
8861013.0,5.292704661,content,verità
8876007.0,7.249521761,function,è
8879976.0,6.382555861,content,più
8891442.0,5.22779156,content,forte
8907318.0,7.232814475,function,di
8911728.0,5.227971049,function,qualsiasi
8944362.0,6.632253028,content,cosa
8988462.0,6.382555861,content,più
8997282.0,3.458094958,content,luminosa
9022419.0,6.41186379,function,del
9032562.0,5.731502947,content,giorno
9068283.0,6.382555861,content,più
9075339.0,4.837669943,content,terribile
9110178.0,7.232814475,function,di
9114588.0,7.065833912,function,un
9121203.0,3.673081925,content,uragano
