BEGIN,entropy,word
100989.0,11.897998809814451,contadino
134505.0,7.569469451904297,astrologo
245196.0,9.228631973266602,Re
287532.0,8.668475151062012,perduto
327663.0,7.907731056213379,anello
345744.0,5.609960556030273,prezioso
404397.0,7.536271572113037,Cerca
430416.0,8.017936706542969,cerca
477603.0,6.648824691772461,trova
533610.0,6.548466682434082,Mise
564480.0,8.881959915161133,bando
616959.0,6.388156890869141,astrologo
659295.0,7.966081142425537,sa
665910.0,7.99061393737793,dire
686637.0,4.528844833374023,è
709128.0,8.26133918762207,fa
715302.0,8.148874282836914,ricco
760861.0,3.3473634719848637,vita
827316.0,0.8735875487327576,era
838782.0,9.108455657958984,contadino
889056.0,6.039283275604248,soldo
938448.0,6.448029518127441,sapeva
959175.0,8.518776893615723,leggere
984753.0,3.483508586883545,scrivere
1034092.0,8.133262634277344,chiamava
1050903.0,7.75685977935791,Gàmbara
1132488.0,8.308712005615234,difficile
1160712.0,7.418821811676025,far
1169973.0,4.82256555557251,astrologo
1218924.0,6.749635696411133,disse
1283310.0,6.9300217628479,provare
1335789.0,7.831784248352051,andò
1356957.0,8.05140495300293,Re
1401057.0,7.428356647491455,prese
1421343.0,3.704606056213379,parola
1461915.0,7.928829193115234,chiuse
1482642.0,8.143811225891113,studiare
1521009.0,7.270736217498779,stanza
1594656.0,0.9531429409980774,erano
1633905.0,8.713746070861816,letto
1681533.0,7.623722553253174,tavolo
1725192.0,8.169319152832031,gran
1737981.0,3.190175771713257,libraccio
1761795.0,4.128288745880127,astrologia
1832355.0,6.860564708709717,penna
1850877.0,6.305839538574219,carta
1882188.0,6.582779407501221,calamaio
1963332.0,1.8818448781967163,Gàmbara
1990233.0,5.059638977050781,sedette
2014929.0,5.917283535003662,tavolo
2048445.0,6.804800510406494,cominciò
2077551.0,3.6155853271484375,scartabellare
,7.368568420410156,libro
2154726.0,5.816193103790283,capirci
2216025.0,9.289889335632324,farci
2244249.0,7.70057487487793,segni
2273355.0,5.64351749420166,penna
2366847.0,5.807938575744629,sapeva
2384487.0,5.32633638381958,scrivere
2424618.0,7.610960483551025,venivano
2469159.0,6.420773029327393,segni
2489886.0,5.385149002075195,strani
2553831.0,4.3914337158203125,servi
2575881.0,3.969195127487183,entravano
2611161.0,5.411343097686768,volte
2631888.0,5.1733174324035645,giorno
2658348.0,6.892319679260254,portargli
2684808.0,7.286157608032227,mangiare
2730231.0,9.194564819335938,fecero
2749194.0,6.092089653015137,idea
2802114.0,4.85256290435791,astrologo
2826810.0,3.1868011951446533,sapiente
2921625.0,7.835885047912598,servi
2989980.0,9.28436279296875,rubare
3011148.0,5.6190505027771,anello
3059658.0,6.772200584411621,coscienza
3083031.0,5.135727882385254,sporca
3108609.0,7.988183498382568,avevano
3153591.0,7.446394443511963,occhiatacce
3194163.0,4.0909624099731445,rivolgeva
3231648.0,1.5084079504013062,Gàmbara
3266046.0,4.099416255950928,volta
3282804.0,4.763432025909424,entravano
3337929.0,9.147123336791992,darsi
3352482.0,7.060775279998779,aria
3366594.0,5.396907329559326,uomo
3378942.0,5.3451457023620605,autorità
3429216.0,5.335827827453613,parevano
3473316.0,4.969666004180908,occhiate
3498012.0,6.882862567901611,sospetto
3561516.0,4.261300086975098,Cominciarono
3594150.0,8.214632987976074,aver
3605175.0,7.558924674987793,paura
3638250.0,7.004645347595215,scoperti
3681027.0,5.434574127197266,finivano
3721158.0,5.568474292755127,riverenze
3799656.0,2.939582109451294,Gàmbara
3833613.0,3.896063327789306,astrologo
3878154.0,7.153250694274902,contadino
3938130.0,5.270134449005127,malizioso
4021479.0,8.332121849060059,pensato
4054995.0,3.351757526397705,servi
4105269.0,8.868172645568848,saperne
4172742.0,4.481899261474609,pensò
4193469.0,8.27455997467041,farli
4206258.0,6.522522449493408,cascare
4233600.0,5.43596887588501,inganno
4308570.0,7.362598419189453,giorno
4346055.0,5.345037460327148,ora
4367664.0,8.546001434326172,portarono
4413087.0,6.134204864501953,pranzo
4445280.0,5.026999473571777,nascose
4484970.0,5.756092548370361,letto
4538772.0,6.98145866394043,Entrò
4558176.0,8.174104690551758,primo
4578903.0,5.889033794403076,servi
