BEGIN,surprisal,type_of_words,word
89964.0,0.0,function,Il
100989.0,14.102198600769045,content,contadino
134505.0,32.21070861816406,content,astrologo
236817.0,5.920194625854492,function,Un
245196.0,13.849542617797852,content,Re
270774.0,14.840089797973633,function,aveva
287532.0,9.392879486083984,content,perduto
321489.0,4.489057540893555,function,un
327663.0,7.761224746704102,content,anello
345744.0,11.240717887878418,content,prezioso
404397.0,10.978564262390137,content,Cerca
419391.0,20.974763870239254,function,qua
430416.0,6.753666400909424,content,cerca
447615.0,3.5550217628479004,function,là
460845.0,7.122040271759033,function,non
469665.0,3.942293882369995,function,si
477603.0,5.919617652893066,content,trova
516411.0,20.82532119750977,content,Mise
544635.0,10.272902488708496,function,fuori
556542.0,5.497848033905029,function,un
564480.0,13.690080642700195,content,bando
597996.0,4.425951957702637,function,che
602847.0,7.64453125,function,se
612108.0,6.83478307723999,function,un
616959.0,9.736612319946287,content,astrologo
650475.0,7.601377964019775,function,gli
659295.0,9.089174270629885,content,sa
665910.0,9.261160850524902,content,dire
679140.0,9.703203201293944,function,dov'
686637.0,5.405606746673584,content,è
700749.0,7.328431129455566,function,lo
709128.0,4.012035846710205,content,fa
715302.0,15.000887870788574,content,ricco
734706.0,6.32255220413208,function,per
743085.0,7.560816764831543,function,tutta
754110.0,0.4299074113368988,function,la
761166.0,1.8377104997634888,content,vita
822465.0,7.983017921447754,function,C'
837316.0,4.307486534118652,content,era
836577.0,1.6831952333450315,function,un
838782.0,8.212383270263672,content,contadino
864801.0,9.22113037109375,function,senza
882441.0,3.612513542175293,function,un
889056.0,13.501882553100586,content,soldo
925218.0,3.7571167945861816,function,che
930951.0,4.486006259918213,function,non
938448.0,3.554938077926636,content,sapeva
953442.0,7.369184970855713,function,né
959175.0,6.920228481292725,content,leggere
977697.0,0.2798230946063995,function,né
984753.0,2.824963331222534,content,scrivere
1009008.0,2.4244680404663086,function,e
1010772.0,5.881283760070801,function,si
1027530.0,3.5635390281677246,content,chiamava
1050903.0,31.175966262817383,content,Gàmbara
1078686.0,19.48127555847168,function,Sarà
1120140.0,10.07116985321045,function,tanto
1132488.0,5.167331218719482,content,difficile
1160712.0,6.735318183898926,content,far
