BEGIN,Zipf_freq,word
98343.0,3.505843286,precauzioni
133861.0,3.906508782,inutili
187866.0,2.919277012,frodi
255339.0,1.668044485,leo
267687.0,3.05424609,bussi
299880.0,2.145165739,piazzista
329868.0,5.860848812,anni
372204.0,3.539228093,entrò
396459.0,2.64576809,succursale
424242.0,5.17603521,n
462609.0,4.414548947,credito
481131.0,4.458329649,nazionale
524790.0,3.369900177,riscuotere
554778.0,4.326373929,assegno
573741.0,3.699452949,circolare
637245.0,4.027247346,lire
705600.0,5.476165392,erano
717066.0,2.898493406,sportelli
766458.0,5.028890248,lungo
781893.0,4.115719226,banco
840105.0,3.92572306,impiegati
862596.0,3.526381131,lavoravano
921249.0,4.292154617,desidera
962262.0,2.337051266,domandò
1072512.0,6.720262455,ho
1082655.0,4.326373929,assegno
1103823.0,3.369900177,riscuotere
1167327.0,5.604717372,prego
1194228.0,4.869305017,disse
1208340.0,4.033220364,impiegato
1255968.0,5.536228331,preso
1272285.0,2.9151991,foglietto
1294335.0,5.382388218,mano
1307565.0,2.03602127,esaminò
1337553.0,4.834967723,diritto
1369305.0,3.309848983,rovescio
1454859.0,4.083574264,accomodi
1502487.0,4.445954393,collega
1573929.0,4.445954393,collega
1620675.0,5.816544311,uomo
1703583.0,2.0,contemplò
1730925.0,4.326373929,assegno
1750770.0,5.028890248,lungo
1784727.0,1.19092323,rigirandolo
1820448.0,5.847768581,parte
1893036.0,1.0,tossicchiò
1935549.0,3.104737082,alzò
1956717.0,3.474224459,sguardi
2013165.0,4.349285722,occhiali
2036979.0,3.458094958,esaminando
2066746.0,5.537413123,faccia
2087694.0,4.832446915,cliente
2131353.0,3.365564423,guardò
2167956.0,4.326373929,assegno
2200590.0,3.365564423,guardò
2219994.0,5.649402438,nuovo
2240280.0,3.05424609,bussi
2298933.0,5.450254255,cercando
2329362.0,3.738082351,corrispondenza
2415798.0,4.030401277,chiese
2460705.0,6.684018637,ha
2477538.0,5.179013752,conto
2491209.0,4.471387777,corrente
2599695.0,3.603383777,rispose
2656584.0,4.659122816,documenti
2684808.0,3.827411126,riconoscimento
2760660.0,3.05424609,bussi
2774772.0,3.965804996,diede
2790207.0,4.041263085,passaporto
2857944.0,4.033220364,impiegato
2883699.0,4.3610382,prese
2906631.0,3.913557153,portò
2934855.0,4.727229102,tavolo
2956464.0,2.81931216,sedette
2982924.0,1.602059991,sfogliò
3009825.0,3.771277891,libretto
3074652.0,3.877112464,cominciò
3101994.0,5.473794475,prendere
3122280.0,4.333781781,nota
3142566.0,3.432718661,registrando
3191958.0,4.011781219,modulo
3222828.0,5.545943498,nome
3251493.0,5.268272964,numero
3278835.0,4.732440071,data
3296034.0,3.781987837,rilascio
3391290.0,5.876302159,certo
3403638.0,5.322012335,punto
3423924.0,3.197389272,fermò
3449502.0,1.19092323,aggiustandosi
3486105.0,4.349285722,occhiali
3519180.0,1.19092323,brontolò
3555783.0,5.141239394,parola
3620169.0,7.249521761,è
3651921.0,6.162363764,va
3674853.0,4.869305017,disse
3693816.0,3.05424609,bussi
3724245.0,3.68854388,vaga
3733506.0,4.571948011,sensazione
3777165.0,3.762632062,scambiato
3812445.0,3.820842266,gangster
3935528.0,4.506053547,fece
3972528.0,2.961775242,sorrisetto
3995019.0,3.010467166,ambiguo
4064256.0,5.237301318,dicendo
4088511.0,5.300586131,col
4095567.0,4.041263085,passaporto
4125555.0,5.382388218,mano
4144959.0,4.231723291,andò
4157748.0,3.329225928,consultare
4197438.0,4.726723521,direttore
4230954.0,5.28271325,stava
4253886.0,4.936739438,fondo
4278582.0,4.727229102,tavolo
4299750.0,5.615282093,grande
4362813.0,1.0,confabularono
4412646.0,3.259109092,alzando
4439106.0,5.656885745,tanto
4455423.0,5.297539031,occhi
4466007.0,3.927319732,esaminare
4495113.0,5.537413123,faccia
4514958.0,2.145165739,piazzista
4609773.0,4.033220364,impiegato
4633146.0,3.125421681,ritornò
4711203.0,6.042129583,prima
4723551.0,5.820011577,volta
4739427.0,4.030401277,chiese
4782645.0,5.271892256,viene
4813956.0,4.703674313,banca
4879224.0,6.042129583,prima
4890690.0,5.820011577,volta
4947579.0,7.249521761,è
4963455.0,4.318999243,difficoltà
5075469.0,1.668044485,ripeté
5094873.0,4.033220364,impiegato
5121774.0,2.367014489,rinnovando
5151321.0,2.961775242,sorrisetto
5239521.0,2.571134472,riempì
5266863.0,4.011781219,modulo
5298174.0,2.458094958,riscossione
5366529.0,3.965804996,diede
5385051.0,4.292670304,firmare
5409747.0,4.048557215,riprese
5437089.0,4.011781219,modulo
5467518.0,3.275499508,aprì
5482512.0,5.649402438,nuovo
5498829.0,4.041263085,passaporto
5536755.0,2.25162107,controllò
5565420.0,3.088550321,uguaglianza
5604228.0,3.340142343,firme
5685813.0,5.322012335,punto
5781510.0,4.3610382,prese
5801796.0,5.649402438,nuovo
5814585.0,4.60806264,dubbio
5890878.0,4.814327598,seconda
5910723.0,5.820011577,volta
5923071.0,4.231723291,andò
5940711.0,3.329225928,consultare
5975991.0,4.726723521,direttore
6054489.0,4.115719226,banco
6075657.0,3.05424609,bussi
6130782.0,3.389580317,afferrare
6166062.0,5.027184033,parole
