BEGIN,surprisal,type_of_words,word
89082.0,0.0,function,La
97020.0,13.992962837219238,content,passeggiata
131859.0,4.342928409576416,function,di
135779.0,5.922951698303223,function,un
141561.0,22.68390274047852,content,distratto
233289.0,12.36244773864746,content,Mamma
268128.0,9.236470222473145,content,vado
280348.0,1.7363580465316772,function,a
282681.0,4.612420558929443,content,fare
294147.0,3.681616067886353,function,una
299439.0,3.840487003326416,content,passeggiata
370881.0,14.56197452545166,content,Va'
377937.0,14.325117111206056,content,pure
394695.0,16.06109619140625,content,Giovanni
434451.0,5.212522983551025,function,ma
440135.0,12.363526344299316,content,sta'
449423.0,7.00046443939209,content,attento
473193.0,8.096907615661621,function,quando
485982.0,21.258604049682617,content,attraversi
512442.0,6.823998928070068,function,la
516411.0,7.441048145294189,content,strada
581238.0,4.163949489593506,content,Va
589176.0,8.472291946411133,content,bene
602847.0,4.497759342193604,content,mamma
639450.0,12.461889266967772,function,Ciao
650475.0,3.9573678970336914,content,mamma
700308.0,9.471532821655272,function,Sei
715302.0,5.47299337387085,content,sempre
732060.0,10.647327423095703,content,tanto
749259.0,11.552069664001465,content,distratto
814086.0,23.694244384765625,function,Sì
833931.0,2.836167812347412,content,mamma
874503.0,7.73477840423584,function,Ciao
887292.0,0.9009013772010804,content,mamma
947268.0,19.00608253479004,content,Giovannino
972846.0,13.108070373535156,content,esce
983871.0,13.758115768432615,content,allegramente
1037721.0,4.300789833068848,function,e
1044393.0,7.9743452072143555,function,per
1049619.0,5.134087085723877,function,il
1056636.0,4.275861740112305,content,primo
1068543.0,8.39986515045166,content,tratto
1084419.0,4.247525691986084,function,di
1092798.0,1.0889570713043213,content,strada
1113304.0,7.02072811126709,content,fa
1120140.0,8.609726905822754,content,bene
1132488.0,13.581788063049316,content,attenzione
1178352.0,13.125710487365724,function,Ogni
1188054.0,1.7183942794799805,content,tanto
1202607.0,2.477169752120972,function,si
1213632.0,4.091797351837158,content,ferma
1229949.0,2.785817146301269,function,e
1232595.0,2.1013522148132324,function,si
1243179.0,12.299179077148438,content,tocca
1293012.0,7.899040699005127,function,Ci
1301391.0,4.006659984588623,content,sono
1311093.0,18.141345977783203,function,tutto
1348578.0,9.391173362731934,function,Sì
1385181.0,5.867717266082764,function,e
1393119.0,12.318658828735352,content,ride
1405026.0,10.01552963256836,function,da
1410759.0,5.601597309112549,content,solo
1482201.0,18.109472274780277,function,È
1487493.0,11.447352409362791,content,così
1501164.0,10.243240356445312,content,contento
1530711.0,2.966797113418579,function,di
1536885.0,4.1371684074401855,content,stare
1552761.0,6.60584831237793,content,attento
1599507.0,3.011986255645752,function,che
1604799.0,2.7019505500793457,function,si
