BEGIN,entropy,type_of_words,word
89082.0,,function,La
97020.0,12.273460388183594,content,passeggiata
131859.0,7.525483131408691,function,di
135779.0,10.377641677856444,function,un
141561.0,7.704420566558838,content,distratto
233289.0,7.029694557189941,content,Mamma
268128.0,7.704548835754394,content,vado
280348.0,5.450628280639648,function,a
282681.0,6.153976440429688,content,fare
294147.0,5.585809707641602,function,una
299439.0,5.803726673126221,content,passeggiata
370881.0,6.243842124938965,content,Va'
377937.0,8.060578346252441,content,pure
394695.0,5.711492538452148,content,Giovanni
434451.0,7.980051040649414,function,ma
440135.0,7.332319259643555,content,sta'
449423.0,8.006304740905762,content,attento
473193.0,3.9787557125091553,function,quando
485982.0,5.624065399169922,content,attraversi
512442.0,5.515685081481934,function,la
516411.0,4.31889009475708,content,strada
581238.0,7.705924987792969,content,Va
589176.0,2.275301456451416,content,bene
602847.0,5.1103363037109375,content,mamma
639450.0,4.893643379211426,function,Ciao
650475.0,5.117929935455322,content,mamma
700308.0,7.905282020568848,function,Sei
715302.0,7.537049293518066,content,sempre
732060.0,7.153532028198242,content,tanto
749259.0,3.845024108886719,content,distratto
814086.0,7.266287326812744,function,Sì
833931.0,4.532729148864746,content,mamma
874503.0,4.496525287628174,function,Ciao
887292.0,2.134953737258911,content,mamma
947268.0,2.857879877090454,content,Giovannino
972846.0,5.208052635192871,content,esce
983871.0,2.834181070327759,content,allegramente
1037721.0,4.300576210021973,function,e
1044393.0,7.93484354019165,function,per
1049619.0,7.031661987304688,function,il
1056636.0,6.290597915649414,content,primo
1068543.0,2.684309959411621,content,tratto
1084419.0,6.849642753601074,function,di
1092798.0,5.195766925811768,content,strada
1113304.0,5.939202308654785,content,fa
1120140.0,7.257045269012451,content,bene
1132488.0,4.5455002784729,content,attenzione
1178352.0,5.807802200317383,function,Ogni
1188054.0,3.394788980484009,content,tanto
1202607.0,7.205097198486328,function,si
1213632.0,7.398069381713867,content,ferma
1229949.0,5.264169692993164,function,e
1232595.0,7.059813976287842,function,si
1243179.0,6.789482593536377,content,tocca
1293012.0,7.60871410369873,function,Ci
1301391.0,7.670991897583008,content,sono
1311093.0,7.045646667480469,function,tutto
1348578.0,3.956866502761841,function,Sì
1385181.0,8.143037796020508,function,e
1393119.0,5.78773307800293,content,ride
1405026.0,3.804049015045166,function,da
1410759.0,4.816810131072998,content,solo
1482201.0,3.23464298248291,function,È
1487493.0,7.584242343902588,content,così
1501164.0,6.267790794372559,content,contento
1530711.0,3.4690816402435303,function,di
1536885.0,6.55957555770874,content,stare
1552761.0,5.571931838989258,content,attento
1599507.0,3.784421443939209,function,che
1604799.0,7.222174167633057,function,si
1614060.0,7.543095111846924,content,mette
1628172.0,5.269398212432861,function,a
1631700.0,4.189481735229492,content,saltellare
1665216.0,5.5895843505859375,function,come
1677123.0,6.224621772766113,function,un
1680210.0,5.091527462005615,content,passero
1734453.0,7.712891101837158,function,ma
1744596.0,6.695430755615234,content,poi
